,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-05-24,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-24,06:15:00,0.0,60.5,72.75,63.875,68.3125,68.25,67.875,0.0,0.0,61.0,70.25,0.0,0.0,59.125,0.0,0.0,57.375,65.875,0.0,71.46875,71.01785714285714,70.20833333333333,69.99264705882354,0.0,68.43055555555556,68.125,0.0,69.95833333333333,0.0,0.0,0.0,0.0,0.0,72.75,0.0,59.5,0.0,60.875,69.42857142857143,60.5,69.74375,0.0,0.0,0.0,71.0,0.0
2,2021-05-24,06:30:00,59.583333333333336,61.166666666666664,60.4375,67.5,67.875,61.3125,59.4375,60.916666666666664,63.90625,64.5,63.208333333333336,63.875,65.08333333333333,63.3125,63.125,60.583333333333336,60.125,60.875,58.875,58.25,61.583333333333336,60.25,60.75,48.125,62.958333333333336,66.0,62.125,63.6875,64.95833333333333,53.0,63.166666666666664,52.333333333333336,64.125,56.5,64.875,59.3125,65.0,57.4375,57.0,67.75,64.5,66.125,56.166666666666664,60.125,65.79166666666667,64.79166666666667
3,2021-05-24,06:45:00,69.04166666666667,70.20833333333333,71.08333333333333,70.0625,71.79166666666667,69.5,69.0,66.375,66.125,65.625,66.625,67.79166666666667,66.75,66.6875,64.33333333333333,68.25,64.25,70.125,67.0,67.34375,66.79166666666667,68.125,67.5625,63.5,67.33333333333333,68.5,69.625,69.15625,64.625,62.666666666666664,65.16666666666667,66.95833333333333,70.70833333333333,68.0,70.875,68.125,70.5625,67.875,68.45833333333333,71.25,69.25,68.375,68.04166666666667,68.875,69.0,70.0
4,2021-05-24,07:00:00,69.65625,70.75,69.625,70.9375,71.5,70.90625,70.08333333333333,70.91666666666667,69.75,69.33333333333333,68.625,70.4375,69.5625,69.58333333333333,68.79166666666667,70.46875,69.875,68.4375,68.83333333333333,69.25,70.875,69.59375,70.70833333333333,66.9375,68.5,69.375,70.08333333333333,73.875,69.04166666666667,69.33333333333333,74.25,71.4375,71.29166666666667,70.375,70.1875,69.375,70.66666666666667,69.71875,69.45833333333333,77.25,74.54166666666667,71.08333333333333,56.625,71.375,70.83333333333333,75.08333333333333
5,2021-05-24,07:15:00,70.125,70.54166666666667,70.9375,71.16666666666667,71.25,69.8125,70.375,70.5,70.75,70.25,70.75,70.875,70.75,71.20833333333333,70.04166666666667,71.875,70.0,69.33333333333333,70.08333333333333,70.75,71.375,70.625,71.9375,69.25,70.04166666666667,74.875,70.0,72.125,71.875,69.20833333333333,73.375,70.20833333333333,72.1875,71.29166666666667,70.5,70.25,69.6875,70.41666666666667,70.33333333333333,79.375,75.79166666666667,71.75,70.54166666666667,72.66666666666667,72.33333333333333,72.83333333333333
6,2021-05-24,07:30:00,69.625,70.875,71.875,71.0,70.71875,70.8125,69.91666666666667,70.4375,71.20833333333333,70.375,69.875,70.0,70.66666666666667,71.5,69.4375,71.65625,70.375,69.5,71.0,70.5625,71.625,71.875,71.70833333333333,69.6875,70.45833333333333,75.25,70.9375,72.25,74.875,72.15625,71.29166666666667,69.625,71.78125,71.08333333333333,69.75,70.75,71.375,70.4375,70.5,79.1875,78.125,71.20833333333333,70.20833333333333,75.6875,73.125,73.4375
7,2021-05-24,07:45:00,69.90625,70.5,69.375,71.375,70.45833333333333,70.40625,70.6875,70.4375,71.25,69.95833333333333,70.08333333333333,70.20833333333333,70.0625,70.0,70.21875,71.625,69.70833333333333,70.71875,71.5625,70.91666666666667,72.33333333333333,71.25,71.75,71.0625,71.04166666666667,77.6875,71.53125,72.08333333333333,75.5625,73.25,70.5,70.125,71.0625,70.45833333333333,70.40625,70.83333333333333,71.3125,71.0,69.91666666666667,76.21875,78.66666666666667,70.5,70.0,76.34375,74.8125,72.3125
8,2021-05-24,08:00:00,69.58333333333333,70.5625,70.75,70.54166666666667,70.58333333333333,70.5625,70.625,69.8125,70.9375,69.875,70.125,71.29166666666667,71.125,70.15625,70.41666666666667,71.83333333333333,69.75,70.33333333333333,71.1875,71.0625,71.54166666666667,71.0625,71.8125,70.79166666666667,70.875,77.8125,71.9375,72.375,77.0,75.125,70.5625,70.375,70.83333333333333,71.25,69.625,71.0,70.78125,70.75,69.4375,70.58333333333333,79.625,71.33333333333333,69.375,77.9375,75.41666666666667,72.625
9,2021-05-24,08:15:00,70.3125,69.91666666666667,70.875,70.79166666666667,70.75,70.45833333333333,70.0625,69.66666666666667,71.45833333333333,70.58333333333333,69.83333333333333,71.1875,70.83333333333333,70.0,70.45833333333333,71.70833333333333,69.66666666666667,69.6875,70.75,71.20833333333333,71.16666666666667,71.5,71.54166666666667,71.20833333333333,70.4375,79.33333333333333,71.04166666666667,72.34375,77.70833333333333,75.29166666666667,70.6875,69.75,71.125,70.54166666666667,70.375,70.79166666666667,70.41666666666667,70.66666666666667,69.95833333333333,70.1875,80.6875,71.0625,69.54166666666667,77.5625,76.91666666666667,71.8125
10,2021-05-24,08:30:00,69.5,70.08333333333333,70.29166666666667,69.875,69.4375,69.29166666666667,69.625,69.33333333333333,70.875,70.58333333333333,69.8125,70.625,70.04166666666667,69.58333333333333,69.83333333333333,70.70833333333333,69.3125,69.375,70.45833333333333,71.125,70.16666666666667,70.75,70.5625,70.16666666666667,69.375,79.6875,70.5,71.625,77.875,75.3125,69.95833333333333,69.16666666666667,70.0,69.58333333333333,69.8125,70.08333333333333,69.75,69.58333333333333,70.8125,70.5,79.54166666666667,70.375,70.4375,78.125,76.9375,71.33333333333333
11,2021-05-24,08:45:00,68.70833333333333,69.5,68.83333333333333,69.0,68.375,68.95833333333333,68.66666666666667,68.79166666666667,70.125,69.1875,68.4375,69.5,69.66666666666667,68.58333333333333,68.875,69.5,68.28125,69.0625,69.83333333333333,70.125,69.54166666666667,69.71875,69.375,68.91666666666667,68.83333333333333,79.33333333333333,69.04166666666667,70.125,77.54166666666667,74.4375,69.375,67.79166666666667,69.25,68.91666666666667,68.83333333333333,69.41666666666667,68.95833333333333,68.29166666666667,70.0,68.6875,79.75,69.75,68.29166666666667,78.25,77.09375,70.125
12,2021-05-24,09:00:00,67.20833333333333,67.66666666666667,67.5,67.125,67.41666666666667,68.4375,66.875,67.25,68.75,68.33333333333333,68.25,67.6875,68.83333333333333,68.375,67.75,69.25,66.875,68.34375,68.4375,68.75,68.75,68.1875,68.54166666666667,68.58333333333333,68.08333333333333,78.375,68.5625,69.09375,77.59375,76.5,68.375,67.29166666666667,68.66666666666667,68.33333333333333,68.20833333333333,68.08333333333333,67.83333333333333,67.79166666666667,68.375,67.5,76.875,69.125,68.0,78.125,77.04166666666667,68.25
13,2021-05-24,09:15:00,66.70833333333333,67.6875,67.375,67.91666666666667,67.125,67.125,67.54166666666667,67.5625,68.5,67.95833333333333,67.8125,67.91666666666667,67.125,67.70833333333333,67.625,68.5,67.04166666666667,67.6875,68.75,68.70833333333333,67.6875,68.75,69.0,67.875,67.95833333333333,78.3125,67.75,68.5,77.875,76.125,67.58333333333333,67.75,68.16666666666667,67.875,66.83333333333333,67.5,66.91666666666667,67.45833333333333,66.95833333333333,66.625,74.125,67.25,66.0,77.40625,76.125,68.0
14,2021-05-24,09:30:00,66.625,67.58333333333333,66.5,66.875,66.875,66.3125,66.95833333333333,66.625,68.0,67.33333333333333,67.25,67.75,67.3125,67.125,67.125,67.4375,67.0,67.54166666666667,67.95833333333333,68.125,67.625,68.375,68.83333333333333,68.21875,67.75,77.625,68.21875,68.375,77.625,74.90625,66.5,66.45833333333333,67.875,67.91666666666667,67.0625,66.625,67.5,67.20833333333333,67.3125,67.0,71.375,67.33333333333333,66.375,78.20833333333333,76.15625,67.91666666666667
15,2021-05-24,09:45:00,65.625,67.58333333333333,66.75,66.5,65.91666666666667,66.875,67.25,66.28125,66.9375,67.25,67.25,67.91666666666667,66.54166666666667,66.83333333333333,66.90625,67.53125,66.66666666666667,67.66666666666667,67.5,68.5,67.375,67.79166666666667,67.78125,67.33333333333333,67.125,75.625,67.29166666666667,67.875,76.91666666666667,75.8125,66.875,66.20833333333333,68.0,66.66666666666667,66.54166666666667,67.29166666666667,66.375,66.875,67.08333333333333,66.59375,68.83333333333333,67.375,66.25,77.625,76.1875,67.75
16,2021-05-24,10:00:00,65.625,66.25,66.54166666666667,65.875,65.66666666666667,66.8125,66.375,65.45833333333333,67.25,65.75,65.65625,66.71875,66.45833333333333,66.08333333333333,66.58333333333333,66.5625,65.625,66.84375,67.28125,67.08333333333333,66.9375,67.375,67.5,66.9375,66.28125,73.75,66.4375,67.3125,77.375,75.375,66.29166666666667,65.95833333333333,66.58333333333333,66.54166666666667,66.0,67.0,66.54166666666667,66.04166666666667,66.91666666666667,66.25,67.3125,67.34375,66.5,77.75,76.90625,67.08333333333333
17,2021-05-24,10:15:00,64.875,65.66666666666667,64.84375,65.79166666666667,65.04166666666667,65.78125,65.5,65.16666666666667,66.375,65.96875,65.25,65.875,65.33333333333333,65.33333333333333,65.1875,66.04166666666667,65.0,65.625,65.83333333333333,65.95833333333333,66.45833333333333,65.5,66.41666666666667,65.6875,65.54166666666667,71.3125,66.04166666666667,66.375,76.125,74.375,65.625,65.125,66.75,65.5625,65.375,65.9375,65.66666666666667,64.8125,66.20833333333333,65.95833333333333,66.5625,66.08333333333333,65.33333333333333,77.625,76.20833333333333,66.70833333333333
18,2021-05-24,10:30:00,64.4375,65.125,65.0625,0.0,63.75,64.5,64.5,63.833333333333336,65.75,65.125,65.0,64.625,65.375,64.9375,65.25,65.45833333333333,64.1875,65.04166666666667,64.9375,65.58333333333333,64.75,65.3125,65.21875,64.90625,64.95833333333333,70.5,65.1875,65.4375,76.41666666666667,74.875,65.625,64.29166666666667,66.29166666666667,65.33333333333333,64.8125,64.8125,65.03125,64.45833333333333,64.5,65.375,64.29166666666667,65.5625,64.5625,74.9375,76.41666666666667,65.9375
19,2021-05-24,10:45:00,67.3125,68.0625,67.5,68.79166666666667,66.4375,66.75,66.375,66.95833333333333,69.5,66.375,67.375,68.4375,68.0,67.04166666666667,68.0625,69.83333333333333,66.125,67.25,67.375,67.04166666666667,68.25,69.0,69.3125,68.9375,68.29166666666667,71.5625,67.71875,66.625,80.3125,78.45833333333333,68.41666666666667,66.75,69.0,67.70833333333333,66.09375,67.125,67.3125,67.04166666666667,66.5,66.78125,68.0625,66.3125,66.5625,77.29166666666667,78.875,68.5
20,2021-05-24,11:00:00,68.59375,69.25,68.5,68.9375,68.375,68.25,67.83333333333333,67.95833333333333,69.9375,68.1875,68.4375,69.4375,69.70833333333333,69.08333333333333,69.59375,71.0,67.04166666666667,67.375,68.0,68.16666666666667,68.625,69.6875,69.9375,68.96875,68.25,69.625,68.6875,69.0,81.25,79.79166666666667,68.3125,67.91666666666667,69.5,68.375,68.125,67.66666666666667,68.28125,68.16666666666667,67.75,68.25,68.625,67.9375,67.5,77.20833333333333,80.375,69.20833333333333
21,2021-05-24,11:15:00,68.20833333333333,68.79166666666667,68.29166666666667,69.0,67.95833333333333,68.375,67.4375,67.83333333333333,69.09375,68.25,68.875,70.0625,69.54166666666667,69.375,69.95833333333333,70.66666666666667,66.6875,67.625,68.25,68.5,68.625,69.08333333333333,70.875,69.625,68.625,69.1875,68.0625,68.91666666666667,81.16666666666667,80.83333333333333,68.375,68.0,68.75,68.41666666666667,67.58333333333333,67.59375,68.70833333333333,67.5,67.0,68.5,69.04166666666667,68.16666666666667,67.45833333333333,76.375,81.16666666666667,69.70833333333333
22,2021-05-24,11:30:00,68.5,69.25,68.54166666666667,69.25,67.91666666666667,68.375,67.625,68.29166666666667,70.20833333333333,68.15625,69.125,70.625,70.4375,69.25,70.08333333333333,70.91666666666667,67.09375,67.375,68.45833333333333,68.9375,69.25,69.04166666666667,69.875,70.04166666666667,68.90625,68.5,68.65625,69.04166666666667,80.375,79.125,68.70833333333333,68.0625,69.125,69.04166666666667,67.91666666666667,68.20833333333333,68.875,68.0625,67.91666666666667,68.53125,69.5625,67.8125,67.91666666666667,74.71875,81.5,69.95833333333333
23,2021-05-24,11:45:00,68.375,68.91666666666667,68.625,68.66666666666667,68.1875,68.29166666666667,68.1875,68.0,68.75,67.875,68.125,69.625,69.29166666666667,68.5,67.875,70.29166666666667,67.375,66.5,68.5,68.375,68.79166666666667,68.875,69.29166666666667,68.91666666666667,69.16666666666667,67.95833333333333,67.75,68.25,79.125,80.34375,68.33333333333333,68.41666666666667,69.1875,68.33333333333333,67.5,67.625,67.6875,66.875,67.29166666666667,68.54166666666667,68.4375,68.125,68.25,72.8125,80.75,69.70833333333333
24,2021-05-24,12:00:00,68.29166666666667,69.375,68.375,68.96875,68.34375,68.4375,67.79166666666667,68.125,70.04166666666667,68.25,69.0,69.1875,70.1875,68.625,70.20833333333333,70.375,67.125,67.70833333333333,68.0,68.75,68.45833333333333,69.0,70.21875,69.45833333333333,67.625,68.66666666666667,68.75,68.8125,78.5,78.6875,68.41666666666667,68.5,69.25,68.29166666666667,69.0,67.9375,68.15625,68.15625,67.9375,68.75,69.16666666666667,68.125,68.6875,71.1875,79.625,69.70833333333333
25,2021-05-24,12:15:00,67.41666666666667,68.5625,67.90625,68.4375,67.625,67.4375,67.0,68.08333333333333,69.25,66.95833333333333,67.125,68.375,69.21875,68.0,69.16666666666667,69.41666666666667,67.5,67.0625,67.29166666666667,68.54166666666667,67.58333333333333,67.9375,68.5625,68.3125,68.8125,67.75,67.1875,68.5,77.75,79.08333333333333,67.9375,67.75,68.54166666666667,68.125,67.71875,67.79166666666667,67.25,67.20833333333333,67.375,68.08333333333333,68.0625,68.3125,67.1875,68.96875,78.5625,68.83333333333333
26,2021-05-24,12:30:00,68.58333333333333,68.3125,68.875,68.33333333333333,67.83333333333333,68.34375,67.625,68.04166666666667,69.03125,67.75,67.33333333333333,69.75,68.75,68.08333333333333,68.83333333333333,69.83333333333333,66.125,67.33333333333333,67.375,68.20833333333333,68.625,68.1875,68.91666666666667,68.875,68.33333333333333,67.8125,67.54166666666667,68.41666666666667,76.58333333333333,79.1875,68.0,67.1875,68.875,68.5,67.4375,67.625,67.8125,67.70833333333333,67.08333333333333,67.8125,67.95833333333333,67.59375,67.29166666666667,69.0625,78.45833333333333,69.5
27,2021-05-24,12:45:00,69.375,69.04166666666667,67.8125,69.41666666666667,68.25,68.875,67.78125,68.20833333333333,69.91666666666667,68.16666666666667,68.625,69.79166666666667,69.625,68.1875,70.0,70.66666666666667,67.54166666666667,67.08333333333333,68.54166666666667,68.3125,68.04166666666667,69.5,70.08333333333333,69.4375,68.9375,69.0,68.625,68.95833333333333,75.75,81.16666666666667,68.66666666666667,68.91666666666667,70.25,68.83333333333333,67.75,68.29166666666667,68.75,68.0,68.08333333333333,68.79166666666667,69.25,68.5,68.33333333333333,69.25,77.875,69.66666666666667
28,2021-05-24,13:00:00,68.54166666666667,69.375,68.79166666666667,69.54166666666667,68.6875,68.70833333333333,67.75,67.95833333333333,70.0,68.66666666666667,68.41666666666667,70.16666666666667,69.79166666666667,69.875,69.5,70.70833333333333,67.1875,67.75,67.75,68.625,68.875,69.4375,70.0625,69.8125,68.3125,68.875,68.28125,68.5625,75.125,80.08333333333333,68.65625,68.6875,69.83333333333333,68.70833333333333,68.4375,67.625,69.125,67.5625,67.9375,68.625,70.0625,67.9375,68.875,68.95833333333333,77.15625,70.33333333333333
29,2021-05-24,13:15:00,68.3125,69.16666666666667,68.33333333333333,69.5,68.875,69.3125,68.875,69.1875,69.75,68.375,68.25,70.08333333333333,69.33333333333333,69.40625,69.70833333333333,70.25,67.75,68.375,68.875,68.58333333333333,69.08333333333333,68.79166666666667,69.95833333333333,69.25,69.75,68.45833333333333,68.66666666666667,69.16666666666667,74.41666666666667,81.25,70.0,69.1875,69.75,69.54166666666667,68.375,68.34375,69.20833333333333,68.33333333333333,68.0,68.875,69.33333333333333,68.45833333333333,68.875,69.29166666666667,76.4375,69.9375
30,2021-05-24,13:30:00,68.875,68.8125,69.08333333333333,68.83333333333333,68.91666666666667,69.15625,68.33333333333333,68.29166666666667,68.875,68.5625,67.875,69.16666666666667,69.125,68.66666666666667,69.54166666666667,70.20833333333333,67.04166666666667,67.25,67.0,68.83333333333333,69.0,69.3125,69.54166666666667,69.25,69.20833333333333,68.5,68.75,69.04166666666667,72.9375,80.79166666666667,68.83333333333333,68.1875,69.875,68.70833333333333,68.1875,68.5625,67.625,68.4375,68.45833333333333,68.1875,69.34375,69.54166666666667,68.5,70.375,76.125,70.0625
31,2021-05-24,13:45:00,69.41666666666667,69.875,69.4375,70.125,68.83333333333333,69.41666666666667,68.5,68.3125,69.29166666666667,68.78125,68.625,69.9375,69.9375,69.875,70.3125,70.79166666666667,67.25,67.875,68.375,68.375,69.0625,68.875,70.375,69.79166666666667,68.75,68.66666666666667,69.375,69.5625,72.0625,80.125,69.5,68.79166666666667,69.4375,69.45833333333333,68.375,68.58333333333333,68.46875,68.70833333333333,69.25,69.0,70.0,69.16666666666667,68.66666666666667,69.6875,75.29166666666667,69.95833333333333
32,2021-05-24,14:00:00,68.375,69.25,69.4375,69.71875,69.25,69.375,68.3125,69.125,70.125,68.58333333333333,68.6875,70.125,70.0,68.83333333333333,69.91666666666667,70.75,68.04166666666667,68.1875,68.45833333333333,69.20833333333333,69.28125,69.5,70.04166666666667,70.3125,69.15625,69.0625,69.21875,69.625,71.03125,80.4375,69.16666666666667,68.75,69.75,69.66666666666667,68.5,69.625,68.5,68.66666666666667,68.5625,68.95833333333333,69.95833333333333,69.79166666666667,69.375,70.0,74.54166666666667,0.0
