,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.5 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.10 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.2 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.6.16 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-03-31,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-31,06:15:00,56.541666666666664,54.625,63.75,62.0625,72.875,70.20833333333333,66.125,58.6875,58.125,59.4375,59.25,59.3125,59.875,65.0,61.875,58.4375,60.416666666666664,62.3125,63.1875,67.34375,69.72916666666667,65.28125,72.25,61.375,54.6875,59.0625,61.125,63.875,67.6375,61.25,52.25,56.0,63.375,61.0,58.5,65.79166666666667,70.075,62.25,46.4375,65.625,57.4375,60.375,59.75,59.8125,57.75,62.458333333333336,60.5,57.75,68.875,69.44642857142857,63.3125,70.41666666666667,62.0625,64.1875,68.0,57.3125,66.91666666666667,64.625,64.875,64.625,69.25,66.84375,64.53125,61.0,64.25,63.6875,62.5,61.5,59.9375,62.25,59.625,69.5,63.0,60.75,63.4375,54.375,56.5,67.95833333333333,68.47916666666667,57.5,60.5,58.625,60.0625,67.26785714285714,69.01785714285714,60.5,63.375,61.125,57.875,59.9375,62.375,56.0625,61.5625,71.83333333333333,69.53125,65.375,63.8125,55.4375,69.78125,69.77083333333333,69.0125,59.875,62.75,63.0,58.6875,63.125,72.3125,64.0,64.85,57.65909090909091,70.359375,61.75,60.5,60.875,60.125,65.5,60.416666666666664,58.3125,56.1875,61.4375,59.4375,61.708333333333336,68.625,59.8125,59.875
2,2021-03-31,06:30:00,65.4375,68.09375,60.0,67.375,60.75,63.25,67.04166666666667,62.3125,63.458333333333336,62.8125,62.125,61.166666666666664,60.6875,64.25,64.29166666666667,59.75,67.8125,67.70833333333333,68.58333333333333,65.375,62.625,64.70833333333333,64.16666666666667,63.875,62.291666666666664,64.125,63.583333333333336,61.71875,59.625,60.375,61.6875,63.166666666666664,65.125,66.95833333333333,64.8125,65.5625,66.5,60.25,53.166666666666664,64.0,63.375,63.375,64.875,62.5625,64.66666666666667,65.20833333333333,63.083333333333336,63.708333333333336,64.91666666666667,65.66666666666667,68.125,65.04166666666667,61.875,63.625,65.84375,67.95833333333333,66.1875,67.91666666666667,64.25,65.5,68.25,68.08333333333333,64.5625,66.25,62.791666666666664,64.8125,64.95833333333333,64.5,63.166666666666664,65.875,64.59375,66.125,67.20833333333333,61.5,62.625,63.708333333333336,61.166666666666664,65.20833333333333,65.95833333333333,65.58333333333333,63.25,63.3125,62.333333333333336,65.0625,66.75,64.75,65.0,66.91666666666667,62.583333333333336,64.875,65.375,59.916666666666664,65.0,66.16666666666667,63.625,64.4375,63.375,62.958333333333336,62.75,66.0625,67.875,64.59375,62.0,65.58333333333333,63.791666666666664,63.875,62.25,64.58333333333333,64.45833333333333,54.541666666666664,63.791666666666664,64.5,63.1875,61.25,61.6875,64.625,65.58333333333333,63.875,63.416666666666664,64.9375,66.33333333333333,64.0,65.79166666666667,64.9375,64.8125
3,2021-03-31,06:45:00,76.83333333333333,75.79166666666667,73.625,72.875,71.33333333333333,81.04166666666667,71.5,73.875,71.04166666666667,70.58333333333333,70.04166666666667,71.79166666666667,71.625,72.58333333333333,72.125,68.1875,76.45833333333333,75.0,73.54166666666667,71.5625,71.9375,70.58333333333333,73.3125,71.875,70.5,70.5,71.375,71.4375,70.91666666666667,71.83333333333333,69.5625,72.5625,75.40625,76.25,73.70833333333333,72.95833333333333,71.54166666666667,72.0,60.458333333333336,71.66666666666667,73.9375,70.58333333333333,73.25,74.04166666666667,70.4375,73.5,70.875,72.75,73.125,71.8125,61.041666666666664,69.79166666666667,71.54166666666667,73.0625,76.29166666666667,73.375,75.04166666666667,73.08333333333333,73.25,72.58333333333333,71.66666666666667,70.91666666666667,70.58333333333333,73.04166666666667,70.41666666666667,70.95833333333333,70.75,71.25,70.125,74.41666666666667,71.5,67.125,72.70833333333333,67.8125,70.54166666666667,72.375,73.75,72.0,73.125,71.1875,69.70833333333333,71.8125,71.91666666666667,69.75,71.16666666666667,71.125,70.125,73.5,71.5,71.8125,72.4375,71.8125,70.58333333333333,72.8125,72.58333333333333,73.0625,71.25,71.58333333333333,70.33333333333333,71.04166666666667,73.79166666666667,73.45833333333333,74.0,77.375,71.125,72.125,70.20833333333333,71.375,72.66666666666667,60.125,69.54166666666667,71.3125,70.75,69.5,69.0,70.83333333333333,71.1875,69.29166666666667,69.0,67.75,69.09375,69.08333333333333,71.08333333333333,70.04166666666667,69.625
4,2021-03-31,07:00:00,77.875,77.54166666666667,78.95833333333333,72.70833333333333,71.29166666666667,71.6875,72.41666666666667,74.125,72.375,73.0,72.66666666666667,72.5,71.5625,71.95833333333333,73.25,72.66666666666667,78.375,77.25,73.3125,71.70833333333333,71.66666666666667,71.91666666666667,72.0,71.41666666666667,72.66666666666667,71.25,72.90625,71.5,72.9375,71.5,73.66666666666667,73.8125,79.0,77.0,71.625,72.5,74.5625,73.125,60.8125,72.41666666666667,71.66666666666667,72.83333333333333,73.1875,72.6875,72.79166666666667,72.15625,72.65625,72.29166666666667,72.625,72.375,72.75,72.25,72.95833333333333,76.125,73.25,71.3125,72.66666666666667,72.125,71.75,72.41666666666667,73.0625,73.5,71.625,72.5,72.41666666666667,71.79166666666667,73.08333333333333,70.79166666666667,70.5,72.16666666666667,70.70833333333333,71.25,72.25,71.1875,71.25,72.625,70.875,72.08333333333333,71.79166666666667,71.5,71.25,71.41666666666667,70.29166666666667,71.54166666666667,72.0,71.5625,71.5,72.04166666666667,72.20833333333333,71.20833333333333,71.08333333333333,72.0625,72.41666666666667,72.91666666666667,71.29166666666667,73.0,73.0,72.375,71.625,73.5625,72.0,73.5625,75.96875,76.9375,70.25,72.5,71.375,72.20833333333333,73.1875,59.333333333333336,71.08333333333333,73.28125,71.41666666666667,72.0,71.25,70.375,72.375,70.5,70.9375,71.375,70.66666666666667,69.45833333333333,72.16666666666667,71.79166666666667,71.375
5,2021-03-31,07:15:00,77.59375,79.79166666666667,76.04166666666667,72.375,71.875,72.0,72.5,72.0625,71.375,71.625,72.5625,73.25,72.875,71.625,73.45833333333333,73.04166666666667,78.20833333333333,76.95833333333333,72.33333333333333,71.95833333333333,71.125,71.3125,73.08333333333333,71.91666666666667,72.75,72.625,72.41666666666667,72.79166666666667,71.41666666666667,71.08333333333333,73.58333333333333,73.375,76.375,78.4375,71.9375,72.5,71.83333333333333,73.0,59.09375,72.83333333333333,72.66666666666667,72.1875,72.1875,73.08333333333333,71.375,73.8125,73.79166666666667,73.95833333333333,72.4375,71.70833333333333,72.09375,71.375,72.04166666666667,77.625,74.25,72.16666666666667,71.625,73.16666666666667,71.95833333333333,71.79166666666667,73.45833333333333,72.66666666666667,72.79166666666667,71.5,72.45833333333333,71.83333333333333,71.29166666666667,72.29166666666667,71.54166666666667,71.5,72.29166666666667,71.54166666666667,72.5,72.5,71.1875,70.58333333333333,71.29166666666667,70.58333333333333,71.5,70.83333333333333,70.79166666666667,72.5,71.75,71.29166666666667,70.625,71.79166666666667,71.33333333333333,71.5,71.79166666666667,71.08333333333333,71.125,72.29166666666667,71.375,71.75,72.29166666666667,71.0,71.66666666666667,71.45833333333333,71.125,72.125,72.25,71.53125,79.875,78.79166666666667,71.25,73.20833333333333,71.75,74.0,71.95833333333333,59.416666666666664,72.25,72.625,71.5,72.125,71.08333333333333,71.79166666666667,71.91666666666667,72.33333333333333,72.125,71.91666666666667,71.08333333333333,71.58333333333333,71.25,71.04166666666667,71.625
6,2021-03-31,07:30:00,81.375,80.08333333333333,73.03125,71.8125,72.3125,72.125,71.54166666666667,72.54166666666667,71.8125,73.125,72.5,72.58333333333333,72.20833333333333,72.75,72.625,72.66666666666667,79.0,80.0,72.5,71.125,71.41666666666667,72.29166666666667,71.79166666666667,72.66666666666667,72.84375,72.25,72.375,70.75,72.04166666666667,73.25,74.04166666666667,72.95833333333333,79.5625,79.20833333333333,72.04166666666667,72.83333333333333,71.83333333333333,72.25,60.125,71.8125,73.125,73.33333333333333,72.95833333333333,72.5,73.5,73.33333333333333,73.0,72.41666666666667,71.91666666666667,72.21875,69.75,71.95833333333333,71.875,80.5,71.375,72.58333333333333,72.16666666666667,72.29166666666667,72.20833333333333,71.70833333333333,73.3125,72.95833333333333,72.25,72.45833333333333,71.9375,72.125,71.75,72.29166666666667,71.125,71.0,71.54166666666667,71.375,71.8125,71.875,71.625,72.125,72.25,72.9375,71.625,72.08333333333333,71.54166666666667,71.1875,71.0,71.29166666666667,70.70833333333333,72.5,72.25,71.95833333333333,72.79166666666667,71.41666666666667,71.45833333333333,71.25,71.70833333333333,71.25,72.04166666666667,72.0,72.08333333333333,72.0,72.33333333333333,71.45833333333333,71.66666666666667,71.875,78.25,77.25,70.875,72.0,71.95833333333333,72.25,72.5625,59.333333333333336,71.29166666666667,72.41666666666667,72.125,71.375,71.41666666666667,71.3125,72.125,71.79166666666667,70.96875,71.25,70.9375,69.95833333333333,71.5,71.41666666666667,70.95833333333333
7,2021-03-31,07:45:00,77.125,76.5,73.0,69.75,71.0,72.16666666666667,71.70833333333333,71.75,71.83333333333333,72.54166666666667,71.8125,72.25,71.95833333333333,72.04166666666667,73.25,75.0,76.125,75.4375,72.45833333333333,71.83333333333333,71.25,71.45833333333333,70.25,72.5,72.29166666666667,71.5625,72.5,71.79166666666667,72.1875,73.20833333333333,73.95833333333333,74.625,74.09375,74.5,71.5,72.70833333333333,71.95833333333333,71.75,58.625,72.0,72.75,73.0625,72.625,72.33333333333333,72.59375,73.625,73.875,74.9375,71.9375,71.3125,71.95833333333333,71.875,71.79166666666667,80.5,71.66666666666667,72.375,72.0,71.66666666666667,71.33333333333333,71.41666666666667,71.75,72.5625,70.625,71.83333333333333,71.91666666666667,70.9375,72.0,71.75,71.625,71.20833333333333,71.29166666666667,71.25,72.8125,71.54166666666667,71.45833333333333,70.5,71.5,71.8125,70.66666666666667,71.875,71.45833333333333,70.75,71.25,70.8125,71.41666666666667,71.1875,71.29166666666667,71.125,71.5,71.375,71.375,72.25,72.125,71.5625,72.20833333333333,71.66666666666667,71.375,71.25,71.08333333333333,71.45833333333333,71.9375,71.33333333333333,74.29166666666667,72.5,71.0,71.875,72.375,71.25,71.5625,59.625,71.4375,72.375,71.79166666666667,71.04166666666667,71.58333333333333,71.66666666666667,71.71875,71.25,70.58333333333333,70.66666666666667,71.16666666666667,70.91666666666667,71.25,71.58333333333333,71.375
8,2021-03-31,08:00:00,72.8125,72.66666666666667,71.375,71.5,71.16666666666667,72.25,69.25,71.75,70.75,71.95833333333333,69.70833333333333,71.65625,72.3125,71.66666666666667,72.08333333333333,74.79166666666667,72.125,72.625,71.1875,71.33333333333333,71.95833333333333,71.45833333333333,70.45833333333333,72.0,71.33333333333333,71.79166666666667,71.1875,71.125,72.375,72.58333333333333,73.41666666666667,72.33333333333333,72.5,73.08333333333333,71.625,72.0,71.375,71.20833333333333,58.3125,71.41666666666667,71.70833333333333,72.08333333333333,73.04166666666667,71.79166666666667,72.41666666666667,73.58333333333333,73.25,71.66666666666667,70.53125,71.41666666666667,71.54166666666667,73.125,72.34375,72.29166666666667,71.04166666666667,71.33333333333333,71.25,72.16666666666667,71.8125,70.20833333333333,70.70833333333333,70.625,71.625,71.625,70.4375,69.9375,71.125,70.75,71.16666666666667,71.0,69.29166666666667,71.25,71.65625,70.25,71.4375,70.45833333333333,71.41666666666667,71.0,70.83333333333333,70.20833333333333,71.25,69.95833333333333,70.5,70.875,69.625,71.375,70.33333333333333,70.375,70.9375,70.54166666666667,71.25,71.95833333333333,72.375,70.9375,72.0,71.08333333333333,70.16666666666667,72.33333333333333,71.33333333333333,71.25,71.875,70.29166666666667,72.0625,71.70833333333333,71.25,72.08333333333333,72.875,71.84375,71.16666666666667,57.8125,71.41666666666667,71.78125,71.0,71.58333333333333,71.66666666666667,70.16666666666667,71.33333333333333,70.95833333333333,70.875,71.20833333333333,70.04166666666667,70.0,70.54166666666667,70.70833333333333,70.33333333333333
9,2021-03-31,08:15:00,72.08333333333333,72.0,70.95833333333333,70.5625,71.45833333333333,71.125,70.75,71.3125,71.54166666666667,72.08333333333333,71.58333333333333,71.08333333333333,71.375,71.5625,71.875,72.54166666666667,71.375,71.25,71.5,70.91666666666667,71.3125,70.4375,71.04166666666667,71.125,71.79166666666667,72.375,72.58333333333333,71.0,71.20833333333333,72.875,73.125,71.25,71.20833333333333,72.0,70.84375,72.04166666666667,71.58333333333333,70.875,58.333333333333336,70.45833333333333,71.75,71.75,73.0,72.29166666666667,72.5,73.875,73.29166666666667,72.6875,71.9375,71.125,71.375,70.8125,71.625,71.25,71.25,71.66666666666667,71.41666666666667,71.95833333333333,72.0,70.91666666666667,72.0,71.41666666666667,70.33333333333333,71.20833333333333,71.25,70.625,70.5625,71.95833333333333,70.6875,70.5,70.54166666666667,70.25,71.5,70.6875,71.0,70.29166666666667,71.5625,71.5625,70.54166666666667,70.04166666666667,70.83333333333333,70.6875,70.91666666666667,71.125,70.6875,70.6875,70.625,71.125,71.5,70.54166666666667,70.875,72.04166666666667,71.41666666666667,71.3125,71.95833333333333,71.3125,71.16666666666667,71.95833333333333,71.41666666666667,71.58333333333333,71.125,71.6875,72.45833333333333,71.08333333333333,71.41666666666667,72.5,71.41666666666667,70.9375,71.33333333333333,58.458333333333336,70.29166666666667,72.75,71.625,71.125,71.75,71.4375,72.125,71.0625,70.625,70.91666666666667,70.45833333333333,70.65625,71.08333333333333,71.16666666666667,70.0625
