,Data,Hora,P4.1.1 P (W),P4.1.2 P (W),P4.1.3 P (W),P4.1.4 P (W),P4.1.5 P (W),P4.1.6 P (W),P4.1.7 P (W),P4.1.9 P (W),P4.1.10 P (W),P4.1.11 P (W),P4.1.12 P (W),P4.1.13 P (W),P4.1.14 P (W),P4.1.15 P (W),P4.1.16 P (W),P4.1.17 P (W),P4.1.18 P (W),P4.1.19 P (W),P4.1.20 P (W),P4.1.21 P (W),P4.1.22 P (W),P4.2.1 P (W),P4.2.2 P (W),P4.2.3 P (W),P4.2.4 P (W),P4.2.5 P (W),P4.2.6 P (W),P4.2.7 P (W),P4.2.8 P (W),P4.2.9 P (W),P4.2.10 P (W),P4.2.11 P (W),P4.2.12 P (W),P4.2.13 P (W),P4.2.14 P (W),P4.2.15 P (W),P4.2.16 P (W),P4.2.17 P (W),P4.2.18 P (W),P4.2.19 P (W),P4.2.20 P (W),P4.2.21 P (W),P4.2.22 P (W),P4.3.1 P (W),P4.3.2 P (W),P4.3.3 P (W),P4.3.4 P (W),P4.3.5 P (W),P4.3.6 P (W),P4.3.7 P (W),P4.3.8 P (W),P4.3.9 P (W),P4.3.10 P (W),P4.3.11 P (W),P4.3.12 P (W),P4.3.13 P (W),P4.3.14 P (W),P4.3.15 P (W),P4.3.16 P (W),P4.3.17 P (W),P4.3.18 P (W),P4.3.19 P (W),P4.3.20 P (W),P4.3.21 P (W),P4.3.22 P (W),P4.4.1 P (W),P4.4.2 P (W),P4.4.3 P (W),P4.4.4 P (W),P4.4.5 P (W),P4.4.6 P (W),P4.4.7 P (W),P4.4.8 P (W),P4.4.9 P (W),P4.4.10 P (W),P4.4.11 P (W),P4.4.12 P (W),P4.4.13 P (W),P4.4.14 P (W),P4.4.15 P (W),P4.4.16 P (W),P4.4.17 P (W),P4.4.18 P (W),P4.4.19 P (W),P4.4.20 P (W),P4.5.1 P (W),P4.5.2 P (W),P4.5.3 P (W),P4.5.4 P (W),P4.5.5 P (W),P4.5.6 P (W),P4.5.7 P (W),P4.5.8 P (W),P4.5.9 P (W),P4.5.10 P (W),P4.5.11 P (W),P4.5.12 P (W),P4.5.13 P (W),P4.5.14 P (W),P4.5.15 P (W),P4.5.16 P (W),P4.5.17 P (W),P4.5.18 P (W),P4.5.19 P (W),P4.5.20 P (W),P4.5.21 P (W),P4.5.22 P (W),P4.6.1 P (W),P4.6.2 P (W),P4.6.3 P (W),P4.6.4 P (W),P4.6.5 P (W),P4.6.6 P (W),P4.6.7 P (W),P4.6.8 P (W),P4.6.9 P (W),P4.6.10 P (W),P4.6.11 P (W),P4.6.12 P (W),P4.6.13 P (W),P4.6.14 P (W),P4.6.15 P (W),P4.6.16 P (W),P4.6.17 P (W),P4.6.18 P (W),P4.6.19 P (W),P4.6.20 P (W),P4.6.21 P (W),P4.6.22 P (W),P4.7.1 P (W),P4.7.2 P (W),P4.7.3 P (W),P4.7.4 P (W),P4.7.5 P (W),P4.7.6 P (W),P4.7.7 P (W),P4.7.8 P (W),P4.7.9 P (W),P4.7.10 P (W),P4.7.11 P (W),P4.7.12 P (W),P4.7.13 P (W),P4.7.14 P (W),P4.7.15 P (W),P4.7.16 P (W),P4.7.17 P (W),P4.7.18 P (W),P4.7.19 P (W),P4.7.20 P (W),P4.7.21 P (W),P4.7.22 P (W),P4.8.1 P (W),P4.8.3 P (W),P4.8.4 P (W),P4.8.5 P (W),P4.8.6 P (W),P4.8.7 P (W),P4.8.8 P (W),P4.8.9 P (W),P4.8.10 P (W),P4.8.11 P (W),P4.8.12 P (W),P4.8.13 P (W),P4.8.15 P (W),P4.8.16 P (W),P4.8.17 P (W),P4.8.18 P (W),P4.8.19 P (W),P4.8.20 P (W),P4.8.21 P (W),P4.8.22 P (W),P4.9.1 P (W),P4.9.2 P (W),P4.9.3 P (W),P4.9.4 P (W),P4.9.5 P (W),P4.9.6 P (W),P4.9.7 P (W),P4.9.8 P (W),P4.9.9 P (W),P4.9.10 P (W),P4.9.11 P (W),P4.9.12 P (W),P4.9.13 P (W),P4.9.14 P (W),P4.9.15 P (W),P4.9.16 P (W),P4.9.17 P (W),P4.9.18 P (W),P4.9.19 P (W),P4.9.20 P (W),P4.9.21 P (W),P4.9.22 P (W)
0,2021-09-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-09-05,06:15:00,6.0047,2.2313,0.0,6.6805,1.1227,5.8711,2.2688,0.0,7.9844,0.0,4.87575,1.4844,0.0,0.0,3.7484,4.6594,6.28725652173913,0.9203,0.0,0.0,0.0,0.6844,0.0,0.0,4.1343499999999995,2.7938,1.8563,3.6562,5.79805,2.0531,2.9,6.468,0.9637999999999999,4.4156,0.0,2.83845,3.7890500000000005,1.0992,0.0,2.6132999999999997,6.5625,2.7125,0.0,3.48355,5.9414,0.0,5.918,2.5812,0.0,5.0367,1.96405,0.0,2.8535500000000003,7.95563076923077,0.0,0.0,4.0563,1.7534,6.475,7.03905,10.3992,0.0,2.16565,6.3979333333333335,1.2656,8.290533333333334,0.9047,6.5125,0.3078,3.0563,6.1375,4.1937,1.3758,8.2188,8.2656,0.0,0.8980705882352941,5.0703,6.3883,4.9383,0.0,3.6035500000000003,3.9813,0.0,3.4297,2.8555,1.707,4.9766,2.3672000000000004,2.875,0.0,1.9805000000000001,0.8262466666666666,6.4414,0.0,6.7324,0.0,4.06095,0.0,2.0719,2.8695,4.582800000000001,6.11135,1.6742,0.0,3.2422,0.85975,0.9078333333333334,1.3758,1.28205,0.0,2.0203,4.8281,7.9844,5.8477,0.0,6.175800000000001,4.4172,2.1707,2.5306041666666665,1.8464999999999998,5.1012,2.1609,10.7367,9.9375,4.8844,7.733599999999999,0.0,0.0,3.6562,0.0,2.8941,0.0,0.0,5.25315,0.0,0.0,0.2148,1.3594,3.0125,1.3961,0.0,8.198450000000001,3.0375,5.1289,0.7625,0.0,0.2711,0.0,7.7031,0.0,6.9859,0.0,5.423450000000001,0.0,5.259399999999999,4.74495,0.0,4.2555,3.5406,0.0,11.196100000000001,6.84645,4.875,10.0289,6.2375,3.7260199999999997,0.14765,9.0836,0.0,4.895405263157895,2.13125,4.2469,5.5195,1.825,2.33595,7.78905,6.0746,7.553836363636364,4.4531,0.6832,0.0,1.8609,3.5813,3.1328,3.2969,3.0334,6.0938,2.00745,0.6300875,2.18185,6.8133,11.7812
2,2021-09-05,06:30:00,10.390866666666666,4.1551,4.7575666666666665,11.7881,5.64415,10.874699999999999,5.8203499999999995,1.2539,9.98435,7.1677,6.65155,2.3484,3.7793,0.33516666666666667,7.607799999999999,11.792433333333335,17.913033333333335,14.9534,6.564333333333333,4.4487,11.5055,4.9285,4.8245,7.2922,9.5879,12.5779,3.8594,7.154166666666668,10.6641,6.020300000000001,8.05315,9.3789,9.9719,8.2224,3.7049000000000003,11.4414,7.46325,6.0695,7.823449999999999,8.43985,14.599233333333332,6.224466666666667,6.8266,7.7453,10.138,3.54455,9.382625,7.334350000000001,8.357033333333334,10.73245,7.30625,3.5526,7.8188,13.2831,9.26095,10.16405,7.966666666666666,6.9525999999999994,11.718233333333336,11.3797,13.117200000000002,5.3979,7.1922,13.1008,4.3534,14.614075,8.34725,8.349466666666666,1.75155,5.78085,7.002866666666667,7.295350000000001,10.418233333333333,11.09455,11.871900000000002,8.1948,8.158066666666668,10.4785,7.818733333333333,6.85935,2.74605,11.827066666666667,8.045833333333333,3.1437,5.5229333333333335,8.3535,3.226775,6.588799999999999,5.458600000000001,4.99455,5.7539,8.188566666666667,10.0336,8.514050000000001,5.761733333333335,8.9531,7.442733333333333,7.2828,6.333066666666666,5.8098,10.4164,10.685166666666667,13.71875,5.4547,1.043,5.4945,2.16485,7.780733333333334,7.229666666666667,6.3979333333333335,0.7721333333333334,6.29805,4.35275,9.643500000000001,8.167950000000001,4.98595,10.43985,7.890599999999999,3.1375,6.1906,5.78205,9.23245,8.2104,13.62285,13.712000000000002,7.663,11.1375,8.0745,4.880199999999999,7.03595,5.7875000000000005,6.30705,9.23065,4.71875,10.6836,6.83125,0.0,3.318466666666667,5.7262,7.467700000000001,0.0,12.055733333333334,10.8328,8.883866666666668,10.993533333333334,4.71055,5.358775,2.88125,11.967433333333334,11.4414,12.775400000000001,11.7586,10.178725,9.896633333333334,4.03655,7.2141,7.707,12.121475,7.791399999999999,6.6828,5.842166666666667,13.974599999999999,11.552066666666667,11.607833333333334,16.4477,12.009400000000001,12.166,8.345525,11.83005,5.2927333333333335,8.9621,8.734900000000001,8.0883,7.71795,8.502324999999999,4.6094,10.74065,11.9297,11.760666666666665,7.5073,7.424049999999999,1.5439999999999998,3.6906,8.9121,6.41875,7.6492,8.844533333333333,8.870833333333332,8.637500000000001,6.6888000000000005,6.9594,8.552724999999999,14.625
3,2021-09-05,06:45:00,20.948166666666665,17.1037,14.817966666666669,25.2715,17.0078,24.631649999999997,18.9349,11.143766666666666,22.942700000000002,20.289833333333334,15.605450000000001,12.205850000000002,10.387766666666666,4.154166666666667,41.960433333333334,46.96915,50.19893333333332,50.45443333333333,41.76525,37.90275,38.1875,11.5703,13.376149999999999,16.29685,15.818349999999999,19.5074,13.341133333333332,20.83885,21.866699999999998,27.8625,22.1713,25.91743333333333,24.628099999999996,29.3956,17.2793,30.489066666666663,21.8371,24.78956666666667,30.6177,23.5672,33.06055,23.145833333333332,18.90585,15.4945,17.2188,17.55756666666667,13.7063,14.77265,20.694950000000002,18.033066666666667,14.91875,8.6969,11.7672,20.36055,15.672166666666667,18.0656,15.5031,11.78125,15.536466666666668,16.165366666666667,17.836699999999997,11.712233333333335,14.62735,19.2832,9.127366666666667,20.333066666666667,12.6082,12.693750000000001,4.3797,10.638300000000001,13.491166666666667,11.633366666666667,12.94455,13.725000000000001,14.9844,12.208866666666667,11.273050000000001,16.332,12.739333333333335,10.99335,7.641775000000001,16.094833333333334,11.938649999999999,8.19145,10.569566666666667,12.6463,8.78595,12.4586,10.0937,8.7422,11.69295,13.515625,13.55,13.512499999999998,11.454699999999999,13.6344,11.343766666666667,11.7545,10.097666666666667,13.150233333333333,13.125,13.50195,17.5013,8.10155,5.339075,11.28185,6.640625000000001,13.5953,10.66875,11.713299999999998,4.71565,8.952866666666667,10.582833333333333,15.46835,12.71015,9.704166666666667,15.317466666666666,12.351575,10.029166666666667,11.70665,9.789449999999999,12.503124999999999,11.919725,18.466,19.9961,12.3224,15.588275,13.377099999999999,10.42365,12.88045,11.9391,9.75195,14.935933333333333,9.315666666666667,14.8504,11.6427,12.415633333333332,8.424466666666667,11.666025,12.384866666666667,12.097933333333332,17.08205,16.023166666666665,12.7857,15.899499999999998,10.013799999999998,10.36875,7.858899999999999,19.032999999999998,16.88635,19.9881,15.735925,15.4648,16.36055,9.559366666666667,14.955074999999999,14.809750000000001,16.043,13.158866666666666,14.108600000000001,11.16405,17.4016,15.118,14.957,21.148433333333333,18.670333333333335,17.079933333333333,14.99805,16.79243333333333,10.9086,17.105766666666668,19.864333333333335,15.775233333333333,18.493750000000002,16.76485,11.9801,15.662099999999999,16.186125,16.5922,11.3695,11.633199999999999,4.572666666666667,6.4724,14.366900000000001,8.843733333333333,11.098733333333334,12.5383,11.9062,14.2188,11.6016,13.35465,14.50235,19.923425
4,2021-09-05,07:00:00,24.16015,35.412,31.028133333333333,38.2172,26.269833333333338,45.19143333333333,36.04845,32.888533333333335,45.71095,34.672650000000004,23.060666666666663,18.1578,15.139333333333333,7.91175,71.92575,75.98906666666666,69.5906,77.4453,55.689875,63.6703,59.203125,15.76875,16.2987,19.8301,20.7273,27.43595,23.545333333333335,38.45275,47.97549999999999,43.68333333333334,42.42086666666667,44.89375,46.25233333333333,49.5453,44.62109999999999,53.8346,33.35756666666666,47.43865,51.587500000000006,44.62553333333333,47.6107,45.059349999999995,45.502725,34.02265,29.388800000000003,45.6828,47.6953,38.02225000000001,34.06445,46.591449999999995,31.3586,27.19713333333333,16.708066666666667,40.387275,42.194125,22.7625,18.64845,18.66755,21.120866666666668,21.1367,22.143349999999998,14.9879,15.768766666666666,23.084366666666664,11.9301,22.097400000000004,14.726799999999999,14.788033333333333,9.247933333333334,12.921866666666666,16.5354,15.114833333333332,15.900266666666667,16.962766666666667,21.112,15.7104,14.569533333333332,17.76565,15.934866666666666,15.024466666666667,11.140866666666668,18.673199999999998,14.8656,11.520566666666667,13.71095,16.27815,11.140133333333333,16.379875,12.766399999999999,13.092975,16.0293,19.088800000000003,15.71875,17.657225,15.47205,17.7008,14.985666666666667,15.0073,15.248433333333333,17.35496666666667,16.929666666666666,17.1323,20.925,12.831266666666666,9.4742,14.4992,10.9488,17.8672,15.53515,15.44865,8.3224,12.74925,13.45,18.420066666666667,16.070566666666668,12.727633333333335,18.21485,16.101566666666667,14.235700000000001,15.732399999999998,13.22815,17.682,15.41015,21.34025,22.257833333333334,14.801333333333334,21.4062,17.098966666666666,14.1086,15.22735,15.592433333333332,13.6875,17.5305,13.627333333333333,18.090200000000003,14.718233333333332,16.701175,11.4238,15.1211,17.558833333333336,17.255875,22.802066666666665,20.7109,18.871866666666666,19.8016,13.4941,14.78435,12.842433333333332,21.66955,20.938799999999997,24.8039,22.1109,19.952866666666665,19.257225,14.720033333333333,18.0453,19.117025,21.5955,18.209,19.0781,15.622666666666667,24.907566666666668,19.303366666666665,19.9586,25.1914,23.35115,22.705233333333336,18.446633333333335,21.8383,16.260550000000002,21.942466666666665,47.078133333333334,47.8004,39.425,39.984,39.425,31.03245,24.9266,20.253899999999998,14.635399999999999,17.016133333333332,6.938033333333333,10.1043,16.4953,11.046100000000001,13.3828,14.1848,17.35705,16.1367,15.2625,18.338275000000003,16.625,22.023049999999998
5,2021-09-05,07:15:00,26.718999999999998,31.9832,55.3117,67.13615,60.96445,65.4172,60.531625,56.56456666666666,63.17733333333333,58.890633333333334,59.46510000000001,28.47655,24.2578,14.854933333333335,97.90679999999999,113.48595,94.1883,112.33652500000001,106.1862,109.0891,93.56666666666666,19.230449999999998,20.548625,21.716400000000004,22.55625,31.8285,27.075400000000002,45.1047,70.03126666666667,74.38646666666666,82.70053333333334,72.53986666666667,68.9449,76.618,73.0982,82.6992,80.28516666666667,73.3935,65.1297,70.930475,80.10783333333333,63.1199,0.0,50.5281,73.98360000000001,58.59663333333333,60.564033333333334,77.6297,67.53864999999999,62.38956666666667,70.4906,58.77836666666667,65.07993333333333,77.2258,74.47385,62.91915,66.0367,52.65103333333334,30.424733333333336,27.134133333333335,29.371066666666668,17.747700000000002,19.833299999999998,28.101866666666666,16.471333333333334,25.00705,17.922933333333333,19.338800000000003,11.111966666666666,14.890866666666668,19.4715,15.9418,19.1948,20.959374999999998,22.4281,18.0469,19.55886666666667,21.149233333333335,19.113033333333334,19.983375000000002,14.4922,23.0918,18.482533333333333,14.8869,17.920125,19.838266666666666,13.172133333333333,0.0,16.4668,17.000266666666665,19.3703,22.5745,19.344533333333334,22.55665,21.372700000000002,22.8211,18.014049999999997,18.885550000000002,18.626033333333336,20.13123333333333,21.804666666666666,19.8375,24.5992,16.302333333333333,13.3065,16.648166666666665,14.417700000000002,20.482833333333335,18.548966666666665,18.510550000000002,11.8969,17.321325,16.7883,21.529966666666667,19.537733333333332,15.7828,22.133066666666664,18.654700000000002,16.5543,17.54375,15.344566666666667,20.947933333333335,18.8594,23.69725,26.0,19.034633333333336,22.444325,21.278633333333335,16.26715,18.4078,18.54243333333333,18.457,20.5354,16.8021,20.8013,20.496275,19.420333333333335,16.01093333333333,19.469533333333334,21.68125,21.2547,27.8,25.520566666666667,22.079700000000003,22.9344,19.994533333333333,19.104166666666668,16.794,27.6255,27.003524999999996,28.35206666666667,25.416433333333334,25.429674999999996,24.25585,22.1523,23.388800000000003,26.17575,25.96875,22.984399999999997,22.7047,23.6664,29.0297,24.786733333333334,24.666933333333333,31.325000000000003,27.554199999999998,28.483600000000003,23.772666666666666,29.1172,21.16995,29.40155,67.13436666666666,76.05,67.47285,69.9062,52.6922,49.738033333333334,29.23466666666667,24.018733333333333,18.275,17.48865,10.757033333333334,11.6328,19.171475,14.414600000000002,15.340633333333335,16.609,21.143466666666665,19.74725,17.806649999999998,22.267433333333333,20.419325,25.485950000000003
6,2021-09-05,07:30:00,28.43595,24.91385,27.681,100.1438,90.2766,100.76353333333333,89.61135,83.84530000000001,98.1401,90.72655,90.8953,93.43149999999999,32.31055,19.515633333333334,142.8185,151.42345,143.86276666666666,150.31250000000003,147.83865,135.1875,40.577749999999995,20.547275,21.469266666666666,22.911724999999997,26.345566666666667,34.22423333333334,26.040366666666667,30.949224999999995,51.21016666666666,112.69506666666666,112.55315,107.65416666666665,106.8146,109.41096666666665,104.8396,114.80106666666666,114.7781,116.62450000000001,116.0242,113.15546666666667,119.08925,105.13463333333334,105.99583333333334,95.59636666666667,105.97030000000001,88.67736666666667,82.02083333333333,61.33279999999999,85.5969,84.98596666666667,95.4354,74.6742,91.24033333333334,96.4992,87.8051,106.78386666666665,65.10155,89.1469,89.96719999999999,43.76875,34.45496666666667,22.98005,24.243000000000002,31.08413333333333,19.110166666666665,26.798450000000003,20.844925000000003,19.277866666666668,13.0781,18.671100000000003,22.298699999999997,19.970066666666664,21.58125,0.0,25.497666666666664,21.1797,20.639833333333332,25.11616666666667,23.744533333333333,21.5332,17.980500000000003,26.138075,21.770833333333332,16.737533333333335,19.480999999999998,23.370333333333335,18.440633333333334,23.8945,20.28165,18.0938,22.744,24.1539,21.7406,25.845033333333333,21.0293,24.434575,22.4901,21.51273333333333,19.784899999999997,21.753133333333334,23.47965,22.48825,27.585166666666666,18.683999999999997,14.8477,19.516133333333332,16.5664,23.335400000000003,21.1836,20.4805,12.66795,19.5133,19.201333333333334,23.455233333333336,21.559633333333334,17.124233333333336,23.612,21.676949999999998,18.176775,21.4758,17.438299999999998,22.659866666666662,21.7164,28.286466666666666,28.366133333333334,23.444,25.8281,24.5521,22.145300000000002,22.5247,22.698966666666667,20.3492,23.545599999999997,21.221099999999996,25.01505,22.18985,22.5715,18.410666666666668,22.5,25.042375,25.103133333333336,29.066433333333336,0.0,26.697666666666667,29.046366666666668,21.5367,22.798166666666663,20.777066666666666,30.071849999999998,30.39295,34.63463333333333,29.657049999999998,27.600749999999998,27.85,21.229433333333333,28.361966666666664,28.037766666666666,30.293499999999998,25.916666666666668,25.677866666666663,24.310166666666664,34.5599,28.469533333333334,28.756766666666667,36.01486666666666,32.109100000000005,35.766933333333334,30.641899999999996,37.2219,29.922133333333335,47.234775,92.7305,101.96135,114.83413333333334,103.72425,106.3938,105.8551,54.5063,26.5836,21.7487,21.5625,11.3133,13.332799999999999,0.0,18.123849999999997,19.21015,18.629433333333335,22.33245,23.2949,20.0505,24.9966,23.26755,26.6699
7,2021-09-05,07:45:00,30.493733333333335,25.20195,27.33256666666667,44.605199999999996,59.15363333333334,82.46095,121.66094999999999,114.53410000000001,132.3844,128.84765000000002,124.60653333333333,125.24885,112.76955000000001,43.798849999999995,176.95833333333334,183.4625,182.75625,178.2711,175.6168,171.88732499999998,110.19925,23.7758,22.1672,22.5914,26.213075,34.4469,29.790366666666667,35.75053333333333,75.5293,149.5828333333333,150.74116666666666,144.31405,152.72943333333333,142.94793333333334,132.08205,135.6523,141.723625,150.4021,138.25783333333334,146.67446666666663,156.51043333333334,133.2492,138.95963333333336,108.3641,121.12110000000001,59.432300000000005,80.61586666666666,145.2045,143.8031333333333,111.60155,118.54885,112.59636666666667,113.73986666666667,99.0039,68.22579999999999,80.82706666666667,92.78635,106.56586666666665,85.23386666666667,36.1852,36.4177,25.2789,25.255850000000002,34.172933333333326,21.3,28.52345,21.0961,21.6578,15.416400000000001,19.029966666666667,23.2685,21.20785,23.991933333333332,25.05496666666667,27.937766666666665,23.2031,22.438033333333333,25.771366666666665,24.29885,23.936899999999998,18.6531,27.470066666666668,24.41433333333333,21.375,21.7324,25.334400000000002,19.830466666666666,25.2159,21.480849999999997,20.215100000000003,24.44765,26.8324,24.951800000000002,28.267466666666664,23.758866666666666,26.114849999999997,23.97655,23.6703,22.090866666666667,25.5724,25.735666666666663,25.460700000000003,29.16926666666667,20.867575,17.0737,21.5703,18.733866666666668,27.629966666666665,39.33356666666666,28.234,13.68515,22.148466666666668,20.3551,25.602866666666667,21.3901,18.840249999999997,26.784633333333336,21.730275,19.8229,22.1543,18.9141,25.5109,23.58595,28.2238,30.745099999999997,24.0177,27.81486666666667,26.199425,23.479525000000002,24.015600000000003,24.710133333333335,22.733833333333333,25.664033333333332,23.13595,27.00745,25.348166666666668,25.576866666666664,20.2949,25.953633333333332,29.613300000000002,28.01955,31.917466666666666,30.554699999999997,29.1328,31.714033333333333,57.68023333333334,63.940866666666665,54.90705,75.13226666666667,94.8,85.7563,82.870325,36.7008,35.042199999999994,27.1138,36.37813333333333,54.56823333333333,41.607,62.820125000000004,30.5685,29.4535,48.316225,37.5,34.1828,46.0641,36.86873333333333,42.5388,34.677600000000005,43.9438,46.397166666666664,110.19113333333333,120.750775,119.35756666666667,122.96015,119.454675,115.38785,128.398225,123.40546666666667,26.9188,23.701800000000002,23.679166666666664,13.88515,15.980049999999999,21.155849999999997,17.857566666666667,21.09273333333333,20.451800000000002,25.204700000000003,25.5771,22.13723333333333,28.4862,26.250799999999998,31.354433333333333
8,2021-09-05,08:00:00,30.59765,23.9034,26.3555,41.20035,37.3828,110.5344,156.3203,143.6422,168.04196666666667,163.9648,161.57150000000001,162.8809,161.76746666666665,138.70443333333336,214.02695,212.85389999999998,212.90665,213.92816666666667,214.11146666666664,203.22655,208.34609999999998,22.057625,22.931766666666665,24.419325,27.6047,36.824625,31.6875,34.86835000000001,64.07695,177.68400000000003,175.19414999999998,184.07420000000002,188.26353333333336,176.72656666666663,163.86536666666666,177.14843333333337,179.81586666666666,187.2836,178.27346666666668,191.0797,187.8039,180.66095,174.72695000000002,130.43985,148.2369666666667,149.22815,192.8706,184.8594,183.65780000000004,157.97029999999998,137.86565,144.38853333333336,88.82267499999999,101.99346666666668,144.05780000000001,177.6996,169.33776666666668,132.13803333333334,139.31876666666665,148.22305,45.2828,27.26223333333333,29.71875,37.84005,24.969524999999997,29.19925,24.075766666666667,23.325400000000002,16.01175,20.436700000000002,25.441633333333332,23.542733333333334,25.73245,24.8313,28.77345,24.08856666666667,23.12385,27.99813333333333,25.6888,25.1562,20.59765,29.4008,27.3797,22.10745,25.038033333333335,29.3285,25.668375,27.4219,24.7992,25.3328,26.892,29.2276,27.4055,29.883100000000002,24.534899999999997,28.767375,24.25235,25.83125,24.564799999999998,25.6406,27.470866666666666,26.043,32.1591,24.37263333333333,18.409399999999998,23.871633333333335,19.14036666666667,36.8168,67.89885000000001,67.6438,20.4211,24.879166666666666,24.654966666666667,27.2073,23.877333333333336,20.2297,26.765366666666665,23.335166666666666,20.728133333333336,22.189066666666665,20.898825000000002,24.8721,25.25625,31.280466666666666,33.036699999999996,25.82815,30.38045,27.2367,25.6719,26.394266666666667,26.165425,25.88045,29.1723,26.58123333333333,28.65585,28.7526,30.1457,24.725800000000003,29.909799999999997,37.515625,89.7094,89.99950000000001,39.62893333333333,79.986175,93.65573333333334,169.5797,163.07575,153.70545,159.1581,176.110325,192.9375,185.0781,162.7172,190.8362,177.40235,192.72500000000002,186.2654,185.42763333333335,185.58749999999998,182.743175,171.0938,190.85315,179.98203333333333,182.3533666666667,163.1984,188.52382500000002,188.29025000000001,177.55509999999998,197.8941,118.86253333333333,181.4062,133.31380000000001,130.5883,131.28253333333336,131.71196666666665,127.04036666666667,140.2289,130.4211,31.61875,25.402633333333338,26.40416666666667,14.7217,15.411349999999999,23.9328,18.967950000000002,22.377699999999997,21.7289,26.757025000000002,26.301033333333333,23.70935,32.61666666666667,28.26795,33.0828
9,2021-09-05,08:15:00,32.853725,27.9617,86.7982,203.94729999999998,179.47969999999998,197.46485,194.42423333333332,182.227575,194.7375,194.14326666666668,190.11980000000003,190.59845,194.4121,181.89100000000002,243.7047,245.01903333333334,246.75234999999998,245.33010000000002,239.7621,240.12786666666668,233.7396,22.8125,21.882399999999997,0.0,28.667466666666666,39.9664,32.3123,37.08956666666666,51.54845,210.14845,205.45523333333333,209.6237,217.64690000000002,210.4248,194.07553333333337,210.26459999999997,207.1867,210.38555,209.36666666666667,212.67576666666665,214.35703333333333,202.737,200.475,209.26952500000002,228.8383,210.7994666666667,219.11955,216.59529999999998,213.45819999999998,213.2461,157.4159,125.97265,43.70115,224.78125,215.5547,214.2188,192.8344,183.53283333333331,168.5953,47.2266,51.587900000000005,124.78359999999999,32.2206,43.2688,29.5664,31.0609,25.94535,25.89503333333333,18.540999999999997,22.917933333333334,28.039833333333334,25.3154,27.63566666666667,28.553525,29.575233333333333,26.1582,26.82813333333333,31.06875,29.4277,28.399766666666668,23.5477,36.04683333333333,32.6016,27.444350000000004,30.743233333333333,71.9521,73.8797,36.865100000000005,31.53785,60.38073333333333,34.8422,35.1638,30.893749999999997,34.26175,29.670299999999997,39.01365,30.647133333333333,30.174599999999998,31.563874999999996,30.66505,31.18555,30.981650000000002,34.5766,27.8508,20.875,25.4203,23.114566666666665,71.36353333333334,71.62343333333334,44.2477,21.1723,29.556766666666665,25.23936666666667,28.034399999999998,25.7664,22.15975,28.2164,24.7832,22.0336,24.524999999999995,24.2773,27.97733333333333,27.5488,33.67343333333333,34.4617,28.15573333333333,32.3043,30.2969,28.17035,27.1172,32.25,32.132299999999994,63.31465,130.65607500000002,39.72343333333333,166.732,218.3461,224.1453,218.68566666666666,227.5758,226.1495,234.3324,226.00824999999998,219.2711,220.2047,210.26643333333334,199.13905,208.1492,220.4973666666667,222.87476666666666,214.00726666666665,212.14243333333334,213.87343333333334,219.62304999999998,205.32576666666668,220.4398666666667,229.12695000000002,222.78985,209.69556666666668,218.918,206.50106666666667,230.32683333333333,211.8633,218.8049,222.3708333333333,225.42966666666666,216.75183333333334,207.71613333333335,221.15625,173.22293333333334,213.6996,139.7984,162.9484,166.9922,188.088,188.11403333333337,184.79645,186.78745,33.9224,27.77345,29.22655,16.2888,17.5245,24.52863333333333,19.8375,23.65155,23.28865,27.32615,28.35235,28.583566666666666,117.40899999999999,35.58985,37.6148
