,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.6 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.5 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.10 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.2 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.10 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.6.16 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.13 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-08-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-08-05,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-08-05,06:30:00,0.0,0.0,0.0,0.0,0.0,67.36764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0515873015873,0.0,68.09114583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.725,0.0,0.0,67.71283783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8125,0.0,0.0,0.0,0.0,0.0,68.125,60.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.16517857142857,0.0,0.0,0.0,0.0,66.92307692307692,67.05952380952381,56.375,0.0,0.0,0.0,0.0,0.0,67.8072033898305,0.0,0.0,0.0,68.02083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.35833333333333,68.125,0.0,0.0
3,2021-08-05,06:45:00,72.875,0.0,0.0,0.0,73.25,69.41477272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.40625,0.0,73.0,0.0,0.0,71.9375,70.36693548387096,70.825,70.2,0.0,0.0,0.0,0.0,68.58928571428571,69.46875,0.0,0.0,70.0625,0.0,0.0,0.0,64.6875,68.921875,0.0,60.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,70.35,0.0,0.0,68.85326086956522,70.26785714285714,0.0,70.16964285714286,0.0,0.0,0.0,71.08333333333333,0.0,68.41666666666667,0.0,0.0,0.0,71.3125,73.125,69.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58333333333333,0.0,0.0,72.75,0.0,0.0,69.83333333333333,69.1875,0.0,0.0,0.0,0.0,71.01785714285714,68.4090909090909,0.0,0.0,0.0,64.375,67.625,0.0,0.0,73.125,0.0,67.8625,57.75,72.02083333333333,0.0,0.0,70.68055555555556,68.52564102564102,71.52083333333333,0.0,0.0,0.0,0.0,0.0,69.94476744186046,0.0,70.19642857142857,58.55555555555556,71.10714285714286,0.0,0.0,74.125,0.0,0.0,0.0,0.0,73.125,0.0,0.0,71.375,70.29326923076923,71.77083333333333,0.0,0.0
4,2021-08-05,07:00:00,63.5,68.4375,61.9375,67.3125,63.4375,70.0625,64.125,61.125,59.0,56.75,59.416666666666664,59.0,60.5,63.25,60.375,61.666666666666664,61.708333333333336,58.75,64.375,59.5,70.16071428571429,64.5,69.63888888888889,60.125,61.0625,62.0,60.9375,68.375,64.125,61.5,60.4375,57.875,65.20833333333333,62.0625,59.4375,64.8125,70.125,63.4375,51.3125,66.3125,59.0625,64.375,62.625,59.9375,58.875,63.875,60.75,58.1875,69.9,68.125,61.0625,68.93181818181819,58.166666666666664,63.0,63.375,66.875,64.5625,62.5,66.5,61.0625,66.875,67.0625,64.625,60.875,63.0,62.25,64.0625,62.625,63.625,58.25,62.666666666666664,59.75,65.0625,63.625,60.4375,60.625,57.5,60.125,62.9375,0.0,64.21875,62.0,57.083333333333336,62.8125,68.83333333333333,67.75,60.333333333333336,0.0,61.0,63.375,62.375,56.875,62.5,62.625,0.0,70.02083333333333,62.708333333333336,62.25,65.0,57.541666666666664,68.36111111111111,68.8875,67.8125,67.875,62.125,60.75,58.625,66.66666666666667,69.09821428571429,60.958333333333336,66.9375,54.1875,66.40625,64.5625,61.1875,61.5,60.75,62.791666666666664,63.0,59.8125,62.5625,64.4375,65.0,57.375,68.32142857142857,66.39583333333333,64.6875,61.4375
5,2021-08-05,07:15:00,67.125,70.625,66.875,69.0,65.0625,68.375,67.33333333333333,66.375,64.33333333333333,66.0,67.0,66.6875,66.25,66.625,66.25,64.0,67.33333333333333,66.70833333333333,66.875,66.83333333333333,64.25,66.375,66.375,66.45833333333333,66.375,67.46875,66.29166666666667,67.125,66.375,66.25,64.91666666666667,65.875,65.625,66.59375,64.91666666666667,66.4375,68.1875,65.53125,55.125,66.33333333333333,67.20833333333333,66.29166666666667,66.29166666666667,66.33333333333333,66.25,68.16666666666667,65.375,64.83333333333333,68.33333333333333,66.16666666666667,67.8125,65.46875,66.375,67.875,66.6875,66.125,66.25,67.8125,67.5625,67.15625,67.95833333333333,68.41666666666667,65.875,66.5625,66.5,68.29166666666667,67.08333333333333,68.29166666666667,64.70833333333333,64.79166666666667,65.75,67.33333333333333,65.20833333333333,67.65625,65.59375,65.25,63.0,64.125,68.375,64.3125,66.0,66.78125,65.33333333333333,63.791666666666664,67.25,64.6875,67.375,66.8125,64.91666666666667,67.25,65.0,67.29166666666667,67.04166666666667,67.0,67.25,67.54166666666667,67.54166666666667,66.25,65.83333333333333,65.96875,66.375,67.95833333333333,66.125,65.45833333333333,67.625,67.0,67.4375,66.33333333333333,66.91666666666667,67.25,66.66666666666667,54.65625,67.25,68.5,66.79166666666667,66.08333333333333,65.9375,65.0,66.45833333333333,66.5,65.25,66.5,66.5625,62.75,66.41666666666667,67.41666666666667,67.20833333333333,68.375
6,2021-08-05,07:30:00,68.625,70.1875,66.08333333333333,69.125,66.875,68.1875,69.3125,68.4375,63.0,67.33333333333333,67.375,66.875,68.34375,69.08333333333333,67.95833333333333,67.875,69.375,69.53125,68.54166666666667,67.20833333333333,68.0,67.9375,68.75,68.65625,67.58333333333333,68.83333333333333,68.04166666666667,66.5625,67.8125,66.83333333333333,66.66666666666667,70.375,68.875,68.3125,66.8125,68.125,70.5,68.125,56.4375,68.4375,67.04166666666667,68.58333333333333,67.9375,66.83333333333333,67.625,68.6875,66.95833333333333,68.33333333333333,70.1875,68.4375,69.15625,68.1875,68.29166666666667,67.90625,69.9375,68.09375,68.25,69.5625,69.5,67.66666666666667,68.83333333333333,69.5625,69.375,67.4375,67.875,68.25,67.53125,68.3125,67.125,66.91666666666667,67.66666666666667,67.70833333333333,68.625,67.875,66.375,68.08333333333333,67.8125,66.125,68.25,68.20833333333333,66.58333333333333,66.6875,67.0,67.6875,68.4375,70.0,67.375,69.04166666666667,67.08333333333333,67.75,68.3125,67.45833333333333,69.3125,67.5,68.4375,68.125,70.3125,68.41666666666667,68.3125,69.3125,67.90625,68.3125,68.20833333333333,68.70833333333333,67.41666666666667,68.25,68.58333333333333,68.6875,67.20833333333333,68.84375,67.0,56.8125,68.4375,68.70833333333333,68.08333333333333,67.53125,67.15625,67.41666666666667,69.875,68.40625,67.25,68.875,68.54166666666667,66.91666666666667,68.375,67.375,68.58333333333333,68.4375
7,2021-08-05,07:45:00,67.75,68.625,67.5,68.25,68.625,68.875,68.9375,69.5625,68.3125,68.5625,68.08333333333333,68.91666666666667,68.5,69.5,67.54166666666667,67.125,68.5,69.3125,69.375,69.41666666666667,68.6875,68.40625,69.3125,68.75,68.875,67.08333333333333,69.08333333333333,67.875,68.4375,68.0,68.875,68.83333333333333,68.25,67.41666666666667,67.625,68.1875,70.0,68.16666666666667,56.875,69.0,67.53125,66.6875,67.29166666666667,69.1875,67.70833333333333,66.75,66.66666666666667,67.4375,69.875,66.625,70.4375,69.20833333333333,68.375,68.5625,69.625,69.75,68.66666666666667,68.625,69.1875,68.95833333333333,68.8125,69.54166666666667,68.5,68.875,68.625,69.58333333333333,68.375,68.83333333333333,68.875,67.70833333333333,66.3125,68.33333333333333,67.29166666666667,69.125,66.41666666666667,69.875,66.5625,68.5,68.5,67.0,68.0,68.04166666666667,67.9375,67.0625,68.04166666666667,68.5625,68.375,68.5,68.70833333333333,67.96875,68.95833333333333,68.33333333333333,69.33333333333333,68.58333333333333,69.625,68.25,69.125,68.4375,68.83333333333333,68.125,66.375,68.75,68.75,67.95833333333333,68.65625,66.375,67.25,69.8125,68.0,69.125,68.875,55.916666666666664,68.20833333333333,70.0625,69.20833333333333,68.625,67.45833333333333,68.03125,68.95833333333333,68.54166666666667,68.04166666666667,69.375,69.33333333333333,68.625,68.90625,69.9375,69.5,69.95833333333333
8,2021-08-05,08:00:00,69.25,69.95833333333333,66.75,69.16666666666667,67.5,68.125,69.04166666666667,68.75,67.5,66.875,67.25,67.45833333333333,67.29166666666667,67.6875,67.33333333333333,65.75,68.75,69.28125,68.9375,68.0,68.41666666666667,67.75,69.625,69.25,65.625,68.625,69.0625,67.20833333333333,68.21875,66.95833333333333,67.75,67.75,68.34375,68.625,68.625,69.5,69.58333333333333,67.58333333333333,56.541666666666664,69.375,68.25,67.58333333333333,68.125,68.125,68.375,69.875,67.04166666666667,68.375,71.16666666666667,68.1875,69.83333333333333,67.95833333333333,69.5,68.33333333333333,70.75,68.46875,68.79166666666667,68.8125,70.125,69.875,68.3125,68.9375,69.90625,66.91666666666667,67.6875,69.125,68.54166666666667,68.91666666666667,68.0,68.21875,67.08333333333333,67.0,68.0,68.16666666666667,66.9375,68.95833333333333,65.95833333333333,66.95833333333333,67.125,68.90625,65.5,66.29166666666667,68.66666666666667,67.0,68.54166666666667,67.625,68.16666666666667,67.0625,68.20833333333333,66.9375,67.58333333333333,67.75,67.6875,65.58333333333333,67.83333333333333,68.96875,69.625,68.5,69.0,68.16666666666667,65.79166666666667,67.5625,67.5,68.54166666666667,68.9375,69.125,67.6875,69.45833333333333,68.66666666666667,68.70833333333333,68.875,55.708333333333336,68.70833333333333,68.625,68.0,69.75,67.75,69.6875,68.375,67.5625,68.125,68.9375,68.79166666666667,67.5,68.25,70.29166666666667,68.33333333333333,69.45833333333333
9,2021-08-05,08:15:00,69.41666666666667,72.25,69.5,70.375,69.79166666666667,70.5625,69.625,70.21875,68.625,69.75,70.4375,70.15625,66.70833333333333,70.16666666666667,69.125,68.75,71.375,71.1875,71.875,70.375,69.08333333333333,70.875,70.16666666666667,69.79166666666667,70.03125,69.20833333333333,70.4375,68.70833333333333,71.125,70.54166666666667,69.59375,68.5,71.0,69.5,68.41666666666667,70.625,70.70833333333333,71.125,57.291666666666664,70.54166666666667,69.66666666666667,70.83333333333333,70.0,71.0,69.8125,69.78125,68.45833333333333,68.625,72.0,70.25,71.04166666666667,69.54166666666667,69.58333333333333,71.0625,69.29166666666667,70.91666666666667,71.6875,70.83333333333333,69.1875,69.45833333333333,70.91666666666667,70.08333333333333,70.5,68.83333333333333,69.53125,70.33333333333333,69.6875,70.5,69.66666666666667,69.95833333333333,69.91666666666667,69.75,69.46875,69.625,68.0,69.70833333333333,70.04166666666667,69.33333333333333,68.75,70.1875,69.46875,70.1875,70.59375,67.04166666666667,70.66666666666667,70.04166666666667,69.08333333333333,69.96875,68.95833333333333,70.375,68.66666666666667,68.75,69.75,69.4375,71.0,69.91666666666667,70.3125,71.125,70.34375,68.875,69.0,68.3125,69.66666666666667,69.84375,69.625,69.04166666666667,68.9375,71.25,70.29166666666667,68.29166666666667,70.54166666666667,57.625,69.16666666666667,71.91666666666667,70.1875,70.34375,69.84375,70.91666666666667,70.08333333333333,69.375,69.91666666666667,70.9375,70.1875,67.625,69.29166666666667,70.125,69.6875,70.66666666666667
