,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.1 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-03-18,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-18,06:15:00,49.666666666666664,47.0,48.083333333333336,50.375,49.416666666666664,52.375,53.625,50.958333333333336,42.125,39.5625,42.375,43.625,45.28125,41.0625,42.5,43.916666666666664,46.625,46.15625,47.0625,47.125,48.875,47.6875,49.125,45.541666666666664,48.375,46.1875,44.375,49.291666666666664,45.0,42.791666666666664,48.375,37.125,39.625,52.25,42.90625,54.166666666666664,52.5625,60.71875,69.625,50.125,41.53125,33.25,61.3125,49.291666666666664,39.583333333333336,37.5,39.208333333333336
2,2021-03-18,06:30:00,74.16666666666667,42.5,63.666666666666664,73.75,67.5625,75.3125,75.6875,74.70833333333333,31.375,21.5625,24.5,30.25,29.625,25.791666666666668,30.375,35.53125,55.875,60.0,43.84375,53.333333333333336,46.6875,39.25,40.916666666666664,40.166666666666664,55.541666666666664,37.5,39.166666666666664,49.125,36.958333333333336,33.708333333333336,64.66666666666667,0.0,43.291666666666664,60.833333333333336,58.541666666666664,57.25,60.458333333333336,58.291666666666664,56.583333333333336,59.791666666666664,31.9375,12.0625,61.291666666666664,62.125,12.6875,11.3125,57.041666666666664
3,2021-03-18,06:45:00,62.5,63.458333333333336,66.08333333333333,69.5,65.625,64.9375,63.75,64.66666666666667,28.0,27.375,25.9375,27.625,29.8125,28.875,29.125,29.8125,52.9375,54.291666666666664,51.375,53.25,54.583333333333336,58.708333333333336,55.8125,53.625,53.125,29.625,21.75,56.291666666666664,20.1875,18.458333333333332,58.875,52.916666666666664,55.208333333333336,58.625,55.25,53.583333333333336,55.25,57.0,55.333333333333336,55.6875,54.625,10.125,55.333333333333336,57.958333333333336,10.0625,9.0,54.416666666666664
4,2021-03-18,07:00:00,59.4375,59.6875,61.916666666666664,62.875,61.5,60.541666666666664,60.625,61.458333333333336,33.3125,31.083333333333332,30.59375,32.1875,34.09375,32.6875,32.5,33.916666666666664,53.125,54.5625,51.916666666666664,53.125,54.208333333333336,57.5625,55.125,53.625,54.166666666666664,49.25,15.208333333333334,56.125,14.375,13.0625,57.875,53.0,54.5,57.583333333333336,54.583333333333336,53.583333333333336,55.375,56.53125,55.291666666666664,55.75,54.541666666666664,23.0625,55.625,57.125,8.40625,7.8125,53.6875
5,2021-03-18,07:15:00,56.583333333333336,57.833333333333336,58.833333333333336,59.666666666666664,58.3125,57.375,57.9375,58.291666666666664,35.958333333333336,34.416666666666664,33.875,35.041666666666664,36.9375,36.25,35.5,36.541666666666664,53.291666666666664,54.75,53.0625,53.583333333333336,54.416666666666664,56.71875,55.75,53.875,54.5625,52.916666666666664,13.666666666666666,55.8125,11.666666666666666,11.25,57.4375,51.1875,52.833333333333336,55.25,52.916666666666664,52.291666666666664,53.25,54.666666666666664,53.666666666666664,53.916666666666664,52.875,41.916666666666664,53.708333333333336,54.875,7.416666666666667,7.0625,51.791666666666664
6,2021-03-18,07:30:00,54.75,55.166666666666664,55.96875,57.0625,56.25,55.916666666666664,55.916666666666664,56.041666666666664,38.40625,37.40625,36.0,38.375,38.78125,38.208333333333336,37.5,38.375,52.6875,53.9375,52.8125,52.875,53.291666666666664,55.8125,54.75,53.1875,54.0,52.0,29.84375,54.708333333333336,10.1875,9.34375,55.6875,50.8125,52.583333333333336,54.458333333333336,52.4375,51.833333333333336,52.708333333333336,53.9375,53.125,53.375,51.833333333333336,51.708333333333336,52.875,53.5625,6.875,6.59375,51.625
7,2021-03-18,07:45:00,53.28125,53.541666666666664,54.0625,55.125,54.666666666666664,53.958333333333336,54.041666666666664,54.75,40.375,39.75,38.5,39.9375,40.8125,40.3125,39.5625,40.25,51.71875,53.0,52.1875,52.291666666666664,52.583333333333336,54.416666666666664,53.625,52.46875,53.166666666666664,51.25,43.625,53.8125,9.53125,8.875,54.0625,50.46875,52.041666666666664,53.4375,51.84375,51.208333333333336,52.0,53.03125,52.375,52.333333333333336,51.0625,51.041666666666664,52.15625,52.958333333333336,20.041666666666668,6.541666666666667,51.0
8,2021-03-18,08:00:00,51.958333333333336,52.375,53.0,53.958333333333336,52.9375,53.0625,53.0625,53.416666666666664,41.541666666666664,40.416666666666664,39.625,41.041666666666664,41.583333333333336,40.625,41.041666666666664,41.5625,51.375,52.5625,51.9375,51.875,52.375,53.75,53.083333333333336,52.375,52.583333333333336,51.25,50.25,53.0625,11.083333333333334,7.6875,53.625,49.75,50.916666666666664,52.333333333333336,50.8125,50.541666666666664,51.041666666666664,51.5,51.416666666666664,51.4375,49.875,49.958333333333336,50.8125,51.40625,29.875,6.1875,49.916666666666664
9,2021-03-18,08:15:00,51.0,51.458333333333336,52.291666666666664,52.5625,51.875,52.125,52.1875,52.208333333333336,42.5625,41.5,40.75,42.041666666666664,42.375,41.5,41.875,42.5,50.625,51.8125,51.5,51.166666666666664,51.75,52.8125,52.0,51.5,51.875,50.625,50.375,52.25,24.125,6.75,52.708333333333336,48.75,50.0,51.166666666666664,49.583333333333336,49.875,50.041666666666664,50.8125,50.416666666666664,50.125,48.5,49.25,49.8125,49.833333333333336,44.3125,8.25,49.25
10,2021-03-18,08:30:00,50.5,50.75,51.5,52.0625,51.125,51.4375,51.4375,51.375,43.1875,41.875,41.59375,42.5,42.916666666666664,42.375,42.75,43.0625,50.0,51.0,50.708333333333336,50.53125,50.875,52.041666666666664,51.5,50.791666666666664,51.28125,49.958333333333336,49.59375,51.625,33.833333333333336,6.875,51.5625,48.03125,49.125,49.875,48.8125,48.75,48.8125,49.75,49.625,49.125,47.625,47.958333333333336,48.666666666666664,48.708333333333336,47.625,20.541666666666668,48.083333333333336
11,2021-03-18,08:45:00,49.9375,50.208333333333336,50.791666666666664,51.125,50.4375,50.791666666666664,50.75,50.875,43.90625,42.833333333333336,42.75,43.458333333333336,43.65625,43.291666666666664,43.125,43.75,49.3125,50.375,50.0625,49.8125,50.5,51.1875,51.0,50.291666666666664,50.75,49.25,48.6875,50.75,38.75,10.0625,50.25,47.5625,48.541666666666664,48.958333333333336,48.0625,48.083333333333336,47.96875,48.9375,48.9375,48.5,47.0,47.125,48.125,48.041666666666664,46.90625,32.0,47.583333333333336
12,2021-03-18,09:00:00,49.541666666666664,49.791666666666664,50.4375,50.666666666666664,50.041666666666664,50.5625,50.625,50.3125,44.375,43.583333333333336,43.0,44.0,44.125,43.625,43.708333333333336,44.125,48.458333333333336,49.708333333333336,49.125,49.25,49.6875,50.1875,49.8125,51.8125,49.875,48.5625,48.1875,50.041666666666664,42.25,16.916666666666668,49.708333333333336,47.15625,48.083333333333336,48.625,47.833333333333336,47.8125,47.75,48.666666666666664,48.6875,48.25,46.583333333333336,46.75,47.75,47.75,46.3125,38.9375,47.291666666666664
13,2021-03-18,09:15:00,49.0,49.5,50.0,50.375,49.75,50.041666666666664,50.25,49.875,44.75,44.125,43.583333333333336,44.625,44.666666666666664,44.1875,44.125,44.5625,48.125,48.875,48.5,48.5625,48.75,49.666666666666664,49.0625,48.6875,49.3125,47.875,47.375,49.208333333333336,47.0,24.25,49.0,46.75,47.875,48.09375,47.25,47.5,47.166666666666664,48.0,48.458333333333336,48.083333333333336,46.1875,46.5,47.333333333333336,47.3125,46.083333333333336,42.708333333333336,47.09375
14,2021-03-18,09:30:00,49.0,49.208333333333336,49.333333333333336,49.833333333333336,49.291666666666664,49.375,49.40625,49.375,45.34375,44.5,44.1875,45.083333333333336,45.083333333333336,44.875,44.875,45.1875,47.46875,48.5,48.083333333333336,48.125,48.375,49.09375,48.916666666666664,48.375,48.84375,47.375,46.916666666666664,48.75,46.666666666666664,32.09375,48.375,46.958333333333336,47.833333333333336,48.125,47.25,47.5625,47.333333333333336,48.041666666666664,48.208333333333336,47.71875,46.09375,46.291666666666664,47.1875,47.125,45.958333333333336,45.75,47.0625
15,2021-03-18,09:45:00,48.666666666666664,49.041666666666664,49.125,49.583333333333336,48.958333333333336,49.125,49.25,49.15625,45.5625,45.0,44.5,45.0625,45.25,43.375,44.708333333333336,45.583333333333336,47.416666666666664,48.166666666666664,47.8125,47.875,48.125,47.0,48.5625,47.833333333333336,48.625,46.666666666666664,46.5,47.916666666666664,46.25,37.875,48.0,47.0,48.0,48.125,47.416666666666664,47.625,47.3125,48.0625,48.5,47.8125,46.0625,45.8125,47.375,47.1875,45.8125,45.666666666666664,47.083333333333336
16,2021-03-18,10:00:00,48.3125,48.21875,48.75,47.291666666666664,48.166666666666664,50.0,48.875,48.5,46.041666666666664,45.625,45.125,45.791666666666664,45.708333333333336,45.5,45.666666666666664,43.375,46.791666666666664,47.84375,47.583333333333336,47.625,48.333333333333336,48.28125,48.375,47.958333333333336,49.0625,46.75,46.166666666666664,48.21875,45.875,42.458333333333336,47.5,48.041666666666664,48.4375,48.09375,47.5,47.625,47.59375,47.75,48.291666666666664,47.791666666666664,46.0,46.208333333333336,47.1875,47.0625,45.791666666666664,45.78125,47.0625
17,2021-03-18,10:15:00,48.083333333333336,48.25,48.708333333333336,48.833333333333336,48.3125,48.791666666666664,48.625,48.333333333333336,46.4375,45.666666666666664,45.3125,46.125,45.9375,45.8125,45.875,46.0625,46.583333333333336,49.625,47.375,47.458333333333336,47.8125,48.0625,48.125,47.8125,48.15625,46.625,46.0,47.8125,45.8125,45.375,47.416666666666664,47.291666666666664,48.125,48.125,47.4375,47.75,47.375,48.083333333333336,48.5,47.875,46.0,46.25,47.25,47.041666666666664,45.458333333333336,45.833333333333336,47.166666666666664
18,2021-03-18,10:30:00,47.791666666666664,48.0625,48.09375,48.625,47.8125,48.375,48.416666666666664,48.1875,46.75,46.03125,45.791666666666664,46.625,46.125,46.03125,46.3125,46.4375,46.625,47.625,47.333333333333336,47.458333333333336,47.708333333333336,48.0625,47.958333333333336,47.8125,48.291666666666664,46.78125,46.0,47.833333333333336,45.65625,45.625,47.25,47.291666666666664,48.041666666666664,47.9375,47.5,47.75,47.25,48.125,48.666666666666664,47.9375,46.083333333333336,46.166666666666664,47.3125,47.0625,45.75,45.791666666666664,47.125
19,2021-03-18,10:45:00,47.59375,48.25,48.0625,47.458333333333336,44.416666666666664,48.125,48.1875,48.5625,46.916666666666664,45.8125,46.3125,46.416666666666664,44.833333333333336,46.333333333333336,46.208333333333336,46.5,46.625,48.25,47.25,47.583333333333336,47.666666666666664,47.875,49.291666666666664,50.3125,48.3125,47.0,46.0625,48.0,45.791666666666664,45.6875,48.6875,47.25,48.125,48.0,47.375,47.75,48.0,47.291666666666664,48.458333333333336,45.5,46.416666666666664,45.75,47.666666666666664,46.958333333333336,45.0,39.1875,47.291666666666664
20,2021-03-18,11:00:00,47.1875,48.59375,47.916666666666664,47.833333333333336,47.3125,48.15625,48.125,47.708333333333336,47.208333333333336,46.375,48.125,47.0,46.625,46.4375,46.583333333333336,46.6875,46.75,47.75,47.583333333333336,46.708333333333336,47.666666666666664,48.0625,47.958333333333336,47.8125,48.3125,46.75,45.958333333333336,50.416666666666664,45.625,45.4375,47.166666666666664,47.25,48.125,47.916666666666664,47.4375,47.833333333333336,47.25,48.083333333333336,48.6875,48.041666666666664,40.875,46.125,47.333333333333336,47.0,45.625,45.75,47.125
21,2021-03-18,11:15:00,47.0625,47.5,47.541666666666664,47.5,47.0,47.875,47.625,47.1875,47.5,47.083333333333336,46.625,47.125,46.875,46.708333333333336,46.8125,46.916666666666664,46.84375,47.875,47.5625,47.59375,47.6875,48.0,47.791666666666664,47.791666666666664,48.25,46.8125,46.041666666666664,47.833333333333336,45.708333333333336,45.583333333333336,47.1875,47.291666666666664,48.166666666666664,47.875,47.416666666666664,47.8125,47.25,47.875,0.0,48.0,46.041666666666664,46.1875,47.458333333333336,47.0,45.75,45.916666666666664,47.25
22,2021-03-18,11:30:00,47.1875,47.666666666666664,47.583333333333336,47.5,47.0,47.583333333333336,47.125,47.0,47.46875,47.083333333333336,46.8125,47.25,46.708333333333336,46.958333333333336,47.1875,47.0625,46.625,47.28125,47.125,47.583333333333336,47.666666666666664,47.59375,47.8125,48.0625,48.5,47.458333333333336,46.0,48.0,47.6875,45.5,47.25,47.78125,48.625,48.041666666666664,50.25,47.75,47.5,47.8125,48.375,47.541666666666664,45.75,45.875,47.0625,46.875,45.46875,46.0,47.75
23,2021-03-18,11:45:00,52.3125,54.4375,50.5,50.583333333333336,52.0,51.375,50.375,45.75,51.0625,50.9375,52.375,49.583333333333336,50.208333333333336,49.5,51.25,47.708333333333336,50.25,46.75,49.28125,50.625,50.5,50.625,47.75,50.875,52.0,54.833333333333336,55.75,56.5,48.5,50.03125,48.25,52.375,49.0,46.375,54.75,49.041666666666664,52.875,53.25,53.625,55.8125,50.0,49.0,54.375,48.916666666666664,50.0,48.458333333333336,53.25
24,2021-03-18,12:00:00,50.625,49.166666666666664,52.625,49.625,51.5625,49.0625,51.8125,50.041666666666664,52.0,53.583333333333336,47.5,51.583333333333336,50.666666666666664,52.0625,50.333333333333336,49.6875,50.03125,51.125,47.25,50.0,49.75,49.541666666666664,50.375,50.09375,51.8125,53.0,50.25,50.5,48.75,49.0,51.65625,51.5625,51.875,51.53125,52.791666666666664,50.083333333333336,49.916666666666664,51.0625,50.583333333333336,51.625,50.666666666666664,51.083333333333336,49.541666666666664,49.166666666666664,50.875,48.791666666666664,50.083333333333336
25,2021-03-18,12:15:00,47.75,46.958333333333336,43.916666666666664,46.666666666666664,49.75,48.166666666666664,46.4375,46.125,48.25,47.75,47.541666666666664,50.041666666666664,46.75,48.291666666666664,47.208333333333336,51.375,46.5625,47.25,46.9375,46.375,50.083333333333336,46.40625,46.4375,47.875,56.5,49.25,48.625,48.708333333333336,46.125,45.5,51.125,47.75,48.3125,47.4375,47.5625,47.625,47.25,48.625,48.25,47.416666666666664,45.541666666666664,44.9375,47.25,46.75,48.416666666666664,47.0,47.291666666666664
26,2021-03-18,12:30:00,46.125,46.458333333333336,46.041666666666664,46.4375,48.125,46.083333333333336,46.9375,37.0625,47.5625,48.041666666666664,47.75,47.625,47.291666666666664,47.958333333333336,48.625,51.166666666666664,49.8125,47.666666666666664,47.041666666666664,44.75,47.958333333333336,48.166666666666664,47.59375,50.09375,48.125,49.583333333333336,46.21875,47.875,45.6875,48.875,46.0625,43.0,48.458333333333336,48.4375,47.4375,46.458333333333336,47.0,47.5625,48.208333333333336,47.625,45.875,45.96875,47.0,48.833333333333336,45.666666666666664,46.375,47.708333333333336
27,2021-03-18,12:45:00,46.125,46.625,47.416666666666664,48.208333333333336,50.1875,47.833333333333336,47.96875,45.90625,48.916666666666664,52.875,50.0625,48.0625,52.75,46.8125,43.875,51.041666666666664,46.375,51.916666666666664,49.125,47.458333333333336,51.875,47.25,54.3125,48.0,51.75,47.875,46.75,47.625,49.208333333333336,48.5,50.375,47.083333333333336,48.5625,47.0,47.65625,47.625,48.75,48.96875,47.875,47.4375,48.458333333333336,49.6875,48.5625,54.25,45.958333333333336,47.3125,48.0
28,2021-03-18,13:00:00,46.25,46.5625,46.0,45.833333333333336,45.708333333333336,46.458333333333336,45.625,43.5625,48.34375,48.333333333333336,48.583333333333336,48.3125,45.5,48.416666666666664,50.25,48.375,46.8125,46.75,46.875,47.625,47.666666666666664,50.166666666666664,47.5,47.9375,49.3125,48.15625,46.75,46.9375,46.125,45.625,47.0,48.125,47.916666666666664,49.53125,47.5,47.625,47.125,47.4375,48.166666666666664,47.1875,45.791666666666664,49.25,46.875,46.625,45.9375,46.5,48.0
29,2021-03-18,13:15:00,45.958333333333336,46.333333333333336,46.0,45.833333333333336,45.708333333333336,46.0625,45.5,45.3125,48.375,48.625,48.541666666666664,48.3125,47.71875,48.4375,48.84375,48.416666666666664,46.40625,46.75,46.8125,47.75,47.65625,47.125,47.25,47.875,48.416666666666664,47.916666666666664,46.6875,47.8125,46.4375,45.75,47.15625,48.166666666666664,48.583333333333336,47.625,47.458333333333336,47.625,47.25,47.375,47.625,47.1875,45.625,45.791666666666664,46.875,46.708333333333336,45.625,46.5625,48.0
30,2021-03-18,13:30:00,45.3125,46.041666666666664,45.25,45.0,45.291666666666664,45.71875,45.291666666666664,46.583333333333336,48.6875,48.958333333333336,49.0,47.75,48.1875,48.5625,48.5625,48.458333333333336,46.416666666666664,46.75,46.5,47.625,47.5,47.0,47.291666666666664,47.875,48.375,47.75,46.75,47.75,48.833333333333336,45.833333333333336,46.9375,47.958333333333336,48.375,47.125,47.375,47.375,46.916666666666664,46.21875,47.5,47.208333333333336,45.875,46.125,47.0,46.416666666666664,45.75,46.458333333333336,47.6875
31,2021-03-18,13:45:00,45.166666666666664,44.5,44.958333333333336,45.041666666666664,44.3125,46.041666666666664,44.833333333333336,43.875,48.958333333333336,48.916666666666664,49.75,49.03125,50.0,49.416666666666664,46.5625,47.916666666666664,45.291666666666664,46.583333333333336,46.75,46.833333333333336,47.583333333333336,45.375,47.34375,48.0,48.3125,48.15625,46.333333333333336,47.541666666666664,47.041666666666664,46.3125,47.166666666666664,48.0,44.291666666666664,46.666666666666664,47.375,47.416666666666664,46.8125,50.208333333333336,47.25,49.875,46.0,46.291666666666664,47.0,46.791666666666664,46.333333333333336,47.208333333333336,48.25
