,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.18 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-06-06,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-06,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0043103448275863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0241935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.291666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.023809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.375,0.0,22.5,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-06,06:30:00,40.5,29.0625,41.1875,38.291666666666664,41.75,41.041666666666664,38.0,40.291666666666664,3.125,34.75,36.083333333333336,41.75,30.041666666666668,28.5625,18.125,44.75,38.5,17.660714285714285,49.5,41.458333333333336,42.6875,0.0,42.5,47.0,34.0625,34.4375,57.0625,32.8125,38.25,35.5,0.0,37.8125,44.8125,33.109375,44.875,81.625,58.4375,40.3125,38.75,43.975,39.5,44.125,45.625,13.4875,58.541666666666664,43.5,33.708333333333336,43.8125,32.125,55.291666666666664,58.166666666666664,34.333333333333336,58.5,27.5625,5.259615384615385,33.666666666666664,73.375,22.625,31.75,42.625,32.125,34.833333333333336,35.125,38.125,37.625,37.5625,51.125,36.5,31.625,33.625,41.5,41.8125,0.0,38.75,62.375,61.25,19.947916666666668,54.5625,47.8125,43.125,49.375,63.75,47.625,39.3125,47.75,36.875,31.0,37.75,34.0,39.75,40.333333333333336,43.0,23.5,41.125,39.875,43.5,35.5625,21.833333333333332,40.825,0.0,40.625,48.104166666666664,44.625,23.5,39.375,40.5,23.0,37.875,33.0,15.75,33.8125,33.0,31.5,35.875,51.958333333333336,34.875,36.0,35.25,37.0,37.0,35.25,43.3125,46.0,42.125,46.5,43.0,59.6875,32.791666666666664,34.0,34.0,0.0,38.375,43.166666666666664,17.75,36.65625,40.75,30.416666666666668,34.541666666666664,46.4375,35.125,36.5625,0.0,18.214285714285715,33.25,44.6875,35.875,29.25,0.0,35.875,43.4375,30.6875,42.1875,35.0625,39.166666666666664,35.458333333333336,41.291666666666664,42.4375,37.4375,37.0,37.875,37.958333333333336,25.575,32.333333333333336,29.333333333333332,16.59375,45.84375,46.875,47.5,67.375,39.0,45.125,37.25,32.625,19.25,24.125,35.1,30.0,28.75,24.041666666666668,41.0,38.125,35.5625
3,2021-06-06,06:45:00,36.625,35.875,36.21875,0.0,35.25,37.375,37.75,37.1875,31.0,35.375,36.25,34.0,33.041666666666664,33.8125,20.125,40.9375,41.9375,41.583333333333336,43.375,41.875,41.833333333333336,43.21875,20.791666666666668,27.4375,31.0,34.625,38.333333333333336,37.791666666666664,38.833333333333336,37.5,39.8125,39.8125,41.625,42.125,39.75,34.791666666666664,37.583333333333336,39.333333333333336,37.125,41.5625,38.25,39.708333333333336,42.916666666666664,37.90625,42.25,42.125,39.583333333333336,39.666666666666664,38.25,41.416666666666664,39.9375,38.375,34.9375,34.3125,38.78125,37.5,35.65625,35.75,36.333333333333336,36.208333333333336,34.708333333333336,31.6875,32.6875,35.375,34.5625,31.75,35.583333333333336,40.09375,39.375,40.125,41.166666666666664,42.375,39.291666666666664,40.958333333333336,42.4375,39.875,40.541666666666664,42.6875,43.666666666666664,44.0,44.375,44.3125,43.9375,43.458333333333336,45.53125,32.5,34.8125,35.4375,36.666666666666664,33.375,38.4375,39.0,37.458333333333336,36.583333333333336,40.625,39.5625,36.8125,36.208333333333336,40.875,38.125,38.833333333333336,33.90625,37.0,34.625,34.5,34.75,35.833333333333336,34.0625,29.25,22.0,32.0625,29.875,29.75,34.125,35.041666666666664,33.625,36.166666666666664,34.25,38.375,38.875,41.208333333333336,39.375,39.5,41.583333333333336,43.958333333333336,45.041666666666664,47.041666666666664,34.8125,33.583333333333336,34.916666666666664,35.833333333333336,36.65625,37.5,38.0,38.25,38.0,38.083333333333336,38.666666666666664,39.875,38.09375,38.1875,34.791666666666664,35.8125,39.625,38.666666666666664,39.625,37.333333333333336,36.541666666666664,37.333333333333336,38.375,37.3125,0.0,38.0625,37.791666666666664,36.1875,37.625,37.166666666666664,37.083333333333336,35.541666666666664,36.958333333333336,38.3125,38.5625,34.5,38.291666666666664,37.75,44.375,44.1875,44.8125,46.34375,43.916666666666664,44.75,37.1875,36.0,27.458333333333332,24.083333333333332,25.125,32.0,33.6875,29.666666666666668,37.416666666666664,38.625,35.291666666666664
4,2021-06-06,07:00:00,30.0,37.4375,34.5,34.75,35.5,36.3125,35.0,34.0,32.75,32.25,32.84375,30.958333333333332,31.375,28.1875,23.916666666666668,43.25,41.833333333333336,46.375,43.75,48.041666666666664,44.416666666666664,42.25,22.3125,27.1875,31.458333333333332,33.8125,36.166666666666664,35.666666666666664,37.75,36.166666666666664,38.25,39.416666666666664,40.708333333333336,42.0,39.625,37.5625,37.041666666666664,39.0,37.8125,40.15625,38.84375,38.375,40.34375,38.5,42.9375,40.6875,40.9375,40.4375,43.25,42.125,41.708333333333336,39.0,36.5625,32.208333333333336,40.666666666666664,37.125,33.291666666666664,34.0,32.583333333333336,34.6875,31.375,28.583333333333332,30.0,34.625,34.75,32.416666666666664,35.625,38.5625,37.75,39.0,40.34375,41.5,39.0,37.375,41.6875,38.75,39.875,41.625,43.75,43.5625,43.708333333333336,42.833333333333336,42.666666666666664,41.375,43.5,35.75,35.208333333333336,36.0625,36.5,35.5,38.625,37.958333333333336,36.916666666666664,37.625,37.4375,38.75,36.03125,37.0,38.59375,38.125,38.125,34.166666666666664,37.5,35.0,35.458333333333336,37.0625,37.25,35.416666666666664,34.25,34.25,35.875,36.125,35.375,36.25,34.208333333333336,35.291666666666664,36.46875,35.875,37.78125,36.75,37.71875,37.3125,39.25,36.5,38.5,39.25,40.25,34.041666666666664,35.375,35.0,34.083333333333336,35.875,36.21875,36.25,37.25,36.6875,38.875,38.375,38.375,37.375,0.0,36.541666666666664,36.25,38.416666666666664,38.71875,38.3125,36.625,34.9375,34.5,36.3125,37.1875,36.6875,35.8125,35.791666666666664,33.9375,36.666666666666664,38.4375,37.3125,34.5,36.5,38.0,37.75,38.166666666666664,38.416666666666664,39.09375,55.75,44.125,47.09375,48.25,45.4375,43.875,33.875,34.8125,24.125,20.5,26.0625,30.40625,31.1875,28.4375,33.375,37.875,34.041666666666664
5,2021-06-06,07:15:00,18.041666666666668,19.21875,20.4375,20.5,22.0,35.5,35.5,34.875,35.125,36.833333333333336,36.916666666666664,35.25,37.541666666666664,20.25,17.5625,67.1875,66.6875,67.875,68.375,50.625,27.5,25.791666666666668,13.375,15.583333333333334,18.333333333333332,19.541666666666668,20.833333333333332,21.041666666666668,24.75,23.5,31.25,49.666666666666664,41.0,49.75,50.125,46.666666666666664,46.458333333333336,45.625,48.875,49.458333333333336,48.375,49.083333333333336,45.5,48.666666666666664,47.583333333333336,42.125,44.5625,50.1875,41.75,41.291666666666664,44.875,49.15625,47.916666666666664,47.541666666666664,47.75,47.166666666666664,48.0,29.8125,25.166666666666668,23.6875,17.875,17.4375,17.125,18.041666666666668,18.375,33.625,36.125,38.625,37.5625,38.708333333333336,0.0,40.958333333333336,39.916666666666664,40.375,41.0,37.625,40.3125,41.458333333333336,43.3125,43.0625,44.0,41.8125,41.8125,43.708333333333336,43.0,34.5625,35.833333333333336,35.1875,36.40625,35.75,37.6875,36.9375,36.9375,36.5,36.90625,37.875,36.125,35.958333333333336,37.833333333333336,37.791666666666664,37.4375,34.541666666666664,37.375,38.0,34.9375,37.3125,38.0,36.833333333333336,36.166666666666664,36.75,36.625,36.5625,37.21875,37.0,35.708333333333336,35.25,36.125,35.958333333333336,36.625,34.708333333333336,36.625,36.583333333333336,37.1875,35.75,37.1875,37.875,38.5,33.375,34.625,34.5625,35.0,36.125,36.1875,37.875,37.416666666666664,36.4375,38.125,37.916666666666664,38.041666666666664,37.541666666666664,37.625,36.5,36.625,37.708333333333336,38.8125,38.291666666666664,36.375,28.666666666666668,30.0625,30.458333333333332,29.125,29.5,29.9375,28.833333333333332,28.208333333333332,29.96875,30.65625,30.75,28.75,31.333333333333332,34.5,49.166666666666664,68.45833333333333,36.625,79.29166666666667,71.54166666666667,70.53125,73.79166666666667,74.29166666666667,70.54166666666667,70.65625,22.375,22.5625,15.6875,15.6875,17.25,19.5,20.09375,17.708333333333332,22.875,22.75,21.666666666666668
6,2021-06-06,07:30:00,17.1875,17.375,17.9375,18.541666666666668,18.75,21.666666666666668,42.4375,47.0625,48.416666666666664,51.083333333333336,47.875,48.333333333333336,49.8125,48.84375,33.666666666666664,77.875,58.0,50.25,25.25,24.5,23.25,21.625,12.0625,11.791666666666666,15.125,14.84375,17.0625,18.291666666666668,19.25,19.5,18.875,20.3125,40.583333333333336,55.458333333333336,55.875,53.958333333333336,50.666666666666664,54.9375,54.25,55.4375,53.0625,55.041666666666664,50.4375,54.708333333333336,48.8125,41.958333333333336,36.583333333333336,33.9375,43.208333333333336,42.875,35.333333333333336,29.916666666666668,42.166666666666664,41.75,39.8125,42.8125,43.125,31.875,33.3125,37.208333333333336,40.96875,32.333333333333336,30.1875,13.125,13.541666666666666,34.458333333333336,36.0,38.78125,37.916666666666664,39.0,38.875,40.59375,39.125,39.8125,41.0,37.75,39.8125,41.625,42.21875,43.625,44.416666666666664,42.125,42.1875,43.40625,43.541666666666664,34.708333333333336,36.6875,35.0,37.041666666666664,35.541666666666664,37.875,37.375,36.5,36.6875,37.0,37.875,36.125,36.5,37.8125,37.125,37.1875,34.083333333333336,36.625,38.4375,36.125,37.4375,37.375,37.083333333333336,35.708333333333336,36.4375,36.375,35.416666666666664,36.125,35.875,35.458333333333336,35.0,35.583333333333336,35.9375,36.625,34.916666666666664,37.458333333333336,37.083333333333336,38.3125,35.791666666666664,37.75,38.583333333333336,38.333333333333336,33.125,34.125,34.791666666666664,34.75,35.916666666666664,36.125,37.71875,37.291666666666664,36.583333333333336,38.0,38.0,37.708333333333336,37.4375,38.291666666666664,36.375,36.125,39.0625,39.1875,38.5625,36.25,22.6875,23.916666666666668,23.541666666666668,23.583333333333332,24.0,23.25,23.458333333333332,22.666666666666668,23.583333333333332,24.541666666666668,26.958333333333332,27.625,28.625,55.458333333333336,78.625,76.91666666666667,29.6875,80.04166666666667,77.9375,77.9375,78.29166666666667,79.875,77.375,76.41666666666667,19.875,0.0,13.291666666666666,12.90625,14.041666666666666,15.958333333333334,16.666666666666668,15.6875,20.083333333333332,17.5625,18.9375
7,2021-06-06,07:45:00,16.25,16.791666666666668,17.458333333333332,16.6875,19.125,19.65625,19.791666666666668,27.6875,57.8125,62.25,61.75,66.08333333333333,64.5625,65.4375,64.41666666666667,62.916666666666664,31.416666666666668,51.9375,21.541666666666668,22.375,19.0625,20.666666666666668,8.625,9.25,10.375,11.041666666666666,13.6875,14.375,12.6875,14.8125,15.125,16.625,54.0625,55.75,58.125,56.666666666666664,54.041666666666664,56.9375,56.5,58.0625,57.0,58.3125,56.0,58.25,49.71875,48.0,41.5,43.125,32.791666666666664,28.833333333333332,41.041666666666664,39.416666666666664,42.333333333333336,41.333333333333336,41.625,40.4375,44.1875,23.875,29.541666666666668,40.25,41.9375,43.25,38.4375,11.75,10.9375,34.541666666666664,37.0,39.8125,39.0,39.375,40.333333333333336,41.625,39.75,40.0625,41.5,37.25,39.125,40.666666666666664,42.4375,43.833333333333336,44.1875,41.791666666666664,42.875,44.708333333333336,44.03125,34.75,35.5,36.0,36.958333333333336,36.0,37.75,37.8125,37.333333333333336,37.0,36.75,37.8125,36.333333333333336,36.291666666666664,38.125,37.5625,37.25,33.5625,36.791666666666664,39.4375,35.791666666666664,38.625,38.458333333333336,37.375,35.9375,35.833333333333336,36.4375,35.75,36.125,36.125,35.625,34.375,35.625,35.875,36.5,34.875,38.25,37.625,38.625,37.125,38.708333333333336,40.0625,39.791666666666664,30.625,33.6875,33.1875,0.0,35.625,35.708333333333336,36.583333333333336,34.916666666666664,36.1875,38.4375,39.09375,45.333333333333336,40.4375,51.5625,38.46875,36.458333333333336,39.53125,39.8125,39.375,36.90625,17.75,17.916666666666668,18.4375,0.0,18.5,18.75,17.1875,17.1875,18.625,20.375,21.708333333333332,23.875,47.708333333333336,80.16666666666667,81.9375,78.58333333333333,25.75,78.5,83.6875,84.70833333333333,85.0,85.0,84.70833333333333,83.25,16.5625,16.875,11.5,11.875,12.0,13.5,14.1875,13.291666666666666,15.9375,16.0,14.958333333333334
8,2021-06-06,08:00:00,9.5,12.458333333333334,9.75,13.125,13.333333333333334,10.0,13.0625,14.3125,15.333333333333334,19.166666666666668,35.8125,57.6875,58.583333333333336,63.6875,57.208333333333336,69.0,77.375,75.75,67.41666666666667,38.875,16.1875,15.791666666666666,6.833333333333333,7.875,8.8125,7.9375,11.625,10.416666666666666,10.791666666666666,12.875,13.25,14.583333333333334,19.5,62.25,64.65625,61.916666666666664,59.4375,63.291666666666664,61.833333333333336,63.0625,62.125,62.791666666666664,63.875,63.625,47.75,45.666666666666664,41.9375,28.916666666666668,34.75,49.875,49.0,48.4375,39.1875,38.041666666666664,39.21875,27.6875,33.583333333333336,49.5,38.6875,36.75,40.791666666666664,39.0,40.708333333333336,11.125,11.458333333333334,35.0,37.1875,39.875,39.5,40.125,40.3125,41.75,39.5,40.1875,41.4375,36.958333333333336,39.416666666666664,40.875,43.041666666666664,43.541666666666664,44.416666666666664,42.3125,43.416666666666664,44.5625,44.375,34.958333333333336,35.916666666666664,35.5,36.875,35.75,38.333333333333336,37.125,36.916666666666664,36.291666666666664,37.208333333333336,37.75,35.8125,36.375,37.791666666666664,37.3125,36.0,34.708333333333336,38.84375,41.625,37.958333333333336,40.25,38.541666666666664,36.84375,35.3125,35.333333333333336,36.541666666666664,34.75,34.958333333333336,35.375,34.25,33.75,35.59375,35.583333333333336,37.0,35.75,39.25,38.208333333333336,39.583333333333336,39.125,40.708333333333336,42.4375,41.791666666666664,11.416666666666666,9.6875,0.0,19.416666666666668,17.75,15.40625,15.0,14.916666666666666,18.84375,37.09375,59.25,72.33333333333333,71.91666666666667,72.70833333333333,75.9375,69.70833333333333,55.5,38.25,41.5,51.5,26.5,31.291666666666668,33.166666666666664,32.416666666666664,28.8125,38.9375,31.083333333333332,30.625,27.84375,36.875,32.791666666666664,38.4375,37.5,51.666666666666664,52.75,38.333333333333336,18.875,57.84375,84.9375,85.0,85.0,85.0,85.04166666666667,85.0,17.28125,17.25,11.625,11.333333333333334,12.1875,13.875,14.4375,13.375,15.3125,16.0,15.25
9,2021-06-06,08:15:00,6.25,6.875,6.4375,6.833333333333333,7.458333333333333,7.5,18.333333333333332,25.375,36.5,45.5,45.916666666666664,45.5,45.75,47.90625,46.5,59.625,57.708333333333336,57.75,58.25,60.5625,59.59375,51.375,6.0,6.5,7.625,6.5,8.625,8.208333333333334,10.875,11.333333333333334,11.0,12.4375,14.5,58.5,66.4375,63.708333333333336,60.666666666666664,65.25,64.375,65.375,64.0,64.8125,65.29166666666667,65.20833333333333,44.3125,40.333333333333336,43.041666666666664,42.083333333333336,42.25,43.875,43.625,44.875,41.9375,32.6875,21.5625,28.8125,41.0,43.09375,41.875,34.3125,33.458333333333336,15.708333333333334,14.625,41.5,40.125,32.25,34.5,37.4375,37.0,37.875,37.59375,38.833333333333336,36.833333333333336,37.40625,38.416666666666664,34.916666666666664,38.458333333333336,39.875,45.5,46.9375,52.4375,47.458333333333336,48.4375,45.1875,43.75,34.125,35.291666666666664,35.541666666666664,36.75,35.625,38.125,37.3125,37.03125,36.375,36.708333333333336,37.6875,35.375,36.125,37.125,36.5,35.5,36.666666666666664,40.875,44.0625,38.541666666666664,41.25,47.291666666666664,38.875,35.6875,35.09375,34.583333333333336,34.0625,33.875,34.125,34.0625,32.708333333333336,35.0,34.6875,36.8125,35.083333333333336,38.4375,38.0,40.09375,38.916666666666664,40.666666666666664,41.8125,42.25,7.1875,7.416666666666667,7.78125,8.53125,10.041666666666666,8.9375,33.375,31.0,60.0,59.8125,60.583333333333336,56.4375,54.125,46.0,56.583333333333336,52.8125,52.875,53.041666666666664,53.625,53.8125,38.3125,38.416666666666664,39.875,39.21875,38.90625,39.3125,39.0,36.75,38.0,39.5625,38.3125,35.8125,37.708333333333336,38.041666666666664,38.25,36.125,22.25,37.958333333333336,81.1875,82.08333333333333,81.375,77.5625,84.1875,80.875,52.75,44.166666666666664,7.583333333333333,7.71875,8.25,11.916666666666666,11.75,8.75,10.666666666666666,11.875,10.583333333333334
