,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.10 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.8 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-03-28,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-28,06:15:00,63.083333333333336,64.0,61.4375,67.9375,66.0,68.33333333333333,69.58333333333333,67.58333333333333,64.875,63.458333333333336,62.458333333333336,67.25,64.70833333333333,62.916666666666664,61.3125,62.541666666666664,62.916666666666664,62.9375,61.333333333333336,59.0,62.5,52.625,63.375,57.083333333333336,63.916666666666664,66.09375,62.875,62.958333333333336,63.958333333333336,65.66666666666667,62.333333333333336,63.3125,55.9375,67.6875,66.41666666666667,65.375,69.8125,68.375,65.6875,69.58333333333333,74.4375,67.70833333333333,70.5,67.625,64.91666666666667,65.125,64.125
2,2021-03-28,06:30:00,78.0625,75.0625,74.54166666666667,73.0625,74.375,73.16666666666667,75.375,74.4375,69.54166666666667,68.25,67.0625,67.875,68.0,65.5625,60.5625,70.25,69.75,67.625,68.375,69.6875,69.0,73.0,69.28125,70.625,68.79166666666667,72.5625,69.0,68.29166666666667,68.58333333333333,70.875,65.375,69.45833333333333,71.5,73.75,71.33333333333333,70.41666666666667,69.54166666666667,70.875,68.4375,69.79166666666667,77.8125,74.91666666666667,70.0,71.04166666666667,71.25,69.875,73.0625
3,2021-03-28,06:45:00,70.66666666666667,70.9375,71.375,73.54166666666667,71.5,71.875,71.125,71.25,70.625,70.4375,70.08333333333333,71.0625,69.3125,71.75,71.65625,69.54166666666667,69.66666666666667,70.45833333333333,69.6875,68.8125,71.375,69.5,71.45833333333333,70.3125,68.4375,76.5625,74.4375,70.375,71.75,73.79166666666667,72.25,70.66666666666667,70.29166666666667,72.3125,71.96875,71.16666666666667,70.91666666666667,70.5,70.625,69.91666666666667,76.625,80.75,71.0,71.29166666666667,76.79166666666667,74.5625,73.125
4,2021-03-28,07:00:00,71.45833333333333,70.875,71.66666666666667,73.125,72.29166666666667,71.58333333333333,71.25,72.375,70.79166666666667,71.08333333333333,71.8125,71.08333333333333,69.91666666666667,71.5,71.08333333333333,71.125,69.0625,70.25,71.09375,70.625,71.45833333333333,70.75,72.1875,70.875,70.83333333333333,77.0,78.4375,70.79166666666667,71.0,77.41666666666667,73.0625,70.83333333333333,70.75,71.33333333333333,72.0,70.875,71.79166666666667,0.0,70.29166666666667,71.66666666666667,71.0,81.20833333333333,71.40625,71.6875,78.3125,76.59375,72.75
5,2021-03-28,07:15:00,70.4375,70.90625,71.66666666666667,71.8125,71.29166666666667,71.75,70.45833333333333,71.95833333333333,72.25,70.0,70.53125,71.0,71.71875,71.0625,71.0625,71.58333333333333,69.75,70.125,71.6875,71.5625,71.5625,72.1875,72.28125,71.84375,70.5625,73.375,80.41666666666667,72.25,71.40625,78.83333333333333,75.95833333333333,71.5,70.5,71.79166666666667,69.9375,70.625,71.04166666666667,70.70833333333333,70.75,72.0,70.5,81.16666666666667,71.25,71.125,79.5625,77.83333333333333,72.25
6,2021-03-28,07:30:00,69.83333333333333,70.04166666666667,70.875,70.625,70.20833333333333,70.54166666666667,70.25,71.33333333333333,70.875,70.66666666666667,70.08333333333333,71.91666666666667,71.375,70.4375,70.125,70.78125,69.40625,70.29166666666667,71.1875,71.875,71.5,71.15625,72.3125,70.91666666666667,69.875,72.375,81.0625,71.70833333333333,71.66666666666667,81.0625,77.0,71.4375,69.25,70.58333333333333,70.875,70.08333333333333,71.375,69.625,69.625,71.28125,70.25,78.5625,70.875,71.0,80.0,78.75,71.625
7,2021-03-28,07:45:00,69.25,70.0625,70.25,70.41666666666667,70.08333333333333,69.8125,69.75,69.5,71.3125,70.5,68.625,70.91666666666667,70.46875,70.25,69.375,69.66666666666667,70.875,70.375,70.9375,70.45833333333333,71.84375,70.45833333333333,71.0,0.0,70.41666666666667,70.79166666666667,80.40625,71.625,70.8125,78.41666666666667,77.8125,70.0,69.625,70.58333333333333,70.16666666666667,69.16666666666667,70.45833333333333,69.91666666666667,69.625,70.58333333333333,69.9375,75.625,70.5,69.4375,80.66666666666667,78.79166666666667,71.5
8,2021-03-28,08:00:00,67.625,69.375,68.9375,68.95833333333333,68.33333333333333,69.04166666666667,68.66666666666667,68.70833333333333,69.08333333333333,69.79166666666667,68.65625,70.125,69.20833333333333,69.90625,69.1875,69.3125,69.20833333333333,69.375,69.6875,70.33333333333333,69.5,70.0,69.91666666666667,69.78125,69.04166666666667,69.8125,76.4375,69.8125,70.28125,80.875,76.8125,70.21875,68.375,68.95833333333333,69.29166666666667,68.875,69.41666666666667,68.20833333333333,68.375,69.29166666666667,69.45833333333333,69.29166666666667,69.5,68.79166666666667,80.34375,78.875,70.5
9,2021-03-28,08:15:00,66.75,67.75,67.75,67.58333333333333,66.875,67.75,66.875,67.25,68.91666666666667,68.9375,68.20833333333333,69.0,68.29166666666667,68.875,67.95833333333333,68.5,67.6875,67.91666666666667,68.25,68.75,69.4375,67.75,68.54166666666667,69.125,68.66666666666667,69.0625,74.03125,68.90625,68.6875,79.75,77.0,68.5,67.125,68.41666666666667,67.0,67.125,67.41666666666667,66.83333333333333,67.875,67.375,67.9375,67.20833333333333,67.5,66.625,76.9375,78.83333333333333,69.09375
