,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.6 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.10 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.13 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
0,2021-08-03,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-08-03,06:15:00,66.375,68.95833333333333,67.54166666666667,68.04166666666667,68.33333333333333,67.375,69.0,66.875,66.79166666666667,66.08333333333333,67.0625,68.16666666666667,67.45833333333333,68.25,68.0,68.91666666666667,70.29166666666667,69.16666666666667,69.20833333333333,69.125,66.95833333333333,68.1875,69.625,65.1875,67.875,66.75,67.3125,66.375,66.54166666666667,66.75,66.16666666666667,69.875,68.125,68.0,65.75,68.83333333333333,68.75,67.70833333333333,72.375,71.875,67.58333333333333,69.66666666666667,66.5,67.16666666666667,66.91666666666667,68.04166666666667,67.83333333333333,66.66666666666667,68.0,68.20833333333333,67.58333333333333,67.83333333333333,69.5625,67.58333333333333,68.6875,70.45833333333333,69.75,69.71875,69.25,68.66666666666667,68.58333333333333,67.9375,70.125,66.79166666666667,69.91666666666667,67.875,66.5625,69.33333333333333,67.375,66.5,67.375,68.375,67.25,68.09375,66.375,64.79166666666667,68.95833333333333,69.25,68.0,67.83333333333333,67.58333333333333,66.75,69.33333333333333,69.25,65.95833333333333,67.875,68.58333333333333,68.04166666666667,66.25,67.16666666666667,67.625,68.75,68.33333333333333,67.41666666666667,68.875,67.45833333333333,67.25,67.08333333333333,67.9375,68.6875,70.6875,67.58333333333333,65.5,69.625,66.16666666666667,0.0,68.4375,55.208333333333336,64.5625,71.0,68.08333333333333,68.03125,67.5,69.04166666666667,68.0,66.1875,65.8125,68.5,67.375,66.66666666666667,68.65625,67.29166666666667,69.375,67.54166666666667
2,2021-08-03,06:30:00,69.25,71.45833333333333,69.0,70.16666666666667,70.4375,70.625,70.08333333333333,68.54166666666667,67.90625,68.54166666666667,68.625,69.16666666666667,68.875,67.83333333333333,69.20833333333333,67.29166666666667,69.5625,70.70833333333333,69.70833333333333,68.29166666666667,69.125,70.6875,68.66666666666667,66.875,67.21875,66.75,68.54166666666667,67.5625,67.75,66.66666666666667,68.20833333333333,67.75,69.66666666666667,68.95833333333333,67.83333333333333,69.41666666666667,68.25,69.625,68.25,69.375,66.8125,66.3125,68.54166666666667,68.91666666666667,68.04166666666667,69.70833333333333,68.4375,68.70833333333333,69.83333333333333,69.40625,72.5,68.41666666666667,70.04166666666667,68.95833333333333,69.9375,68.70833333333333,70.125,68.8125,69.40625,70.08333333333333,69.58333333333333,69.875,68.625,68.66666666666667,68.5,68.45833333333333,68.6875,69.9375,67.08333333333333,68.83333333333333,68.04166666666667,69.08333333333333,67.83333333333333,69.375,67.5,68.84375,69.08333333333333,68.1875,69.125,68.0625,68.91666666666667,68.0,67.83333333333333,68.45833333333333,67.71875,68.21875,70.16666666666667,69.25,68.29166666666667,69.29166666666667,68.5625,69.125,69.75,69.875,70.0,69.54166666666667,67.6875,69.28125,70.54166666666667,69.79166666666667,68.75,68.04166666666667,67.70833333333333,68.375,68.29166666666667,69.08333333333333,68.75,56.833333333333336,68.6875,68.79166666666667,69.83333333333333,68.8125,68.5,69.4375,69.1875,68.79166666666667,67.33333333333333,69.58333333333333,68.375,67.16666666666667,68.8125,69.04166666666667,67.9375,69.66666666666667
3,2021-08-03,06:45:00,69.1875,70.875,69.125,70.29166666666667,68.70833333333333,70.375,69.6875,69.0625,69.3125,68.29166666666667,69.1875,68.90625,68.20833333333333,68.375,68.54166666666667,68.66666666666667,69.625,69.5,69.45833333333333,70.0,68.625,71.0625,70.16666666666667,68.08333333333333,68.4375,69.3125,69.16666666666667,68.29166666666667,68.29166666666667,68.66666666666667,68.70833333333333,69.375,70.20833333333333,69.0,67.54166666666667,69.16666666666667,71.0,69.54166666666667,69.625,69.75,67.95833333333333,68.75,70.08333333333333,70.0,68.5,69.0625,69.0,67.58333333333333,69.45833333333333,69.5,69.58333333333333,68.95833333333333,68.625,69.20833333333333,68.8125,69.9375,69.375,69.66666666666667,70.04166666666667,68.75,68.125,68.125,70.58333333333333,68.375,68.0625,67.91666666666667,68.875,69.375,67.79166666666667,67.25,69.5,68.08333333333333,66.9375,68.58333333333333,67.375,69.5,69.375,68.58333333333333,67.91666666666667,67.25,66.0625,68.625,67.75,68.45833333333333,68.25,69.0625,69.20833333333333,67.66666666666667,68.75,67.5625,68.90625,69.66666666666667,69.5625,70.45833333333333,68.58333333333333,69.3125,68.54166666666667,69.0625,69.70833333333333,68.16666666666667,66.875,68.83333333333333,70.08333333333333,69.91666666666667,68.91666666666667,69.0,68.15625,57.5,68.08333333333333,70.33333333333333,69.75,69.625,69.54166666666667,68.96875,69.6875,68.1875,67.91666666666667,68.54166666666667,66.70833333333333,68.33333333333333,68.79166666666667,69.33333333333333,67.79166666666667,69.16666666666667
4,2021-08-03,07:00:00,70.375,71.20833333333333,70.0,71.375,70.08333333333333,70.6875,70.58333333333333,70.375,69.25,69.79166666666667,70.25,68.4375,70.4375,67.75,70.5,69.875,69.75,70.625,70.29166666666667,68.6875,70.66666666666667,69.16666666666667,71.16666666666667,69.9375,70.4375,69.83333333333333,69.6875,69.375,70.5625,69.3125,69.79166666666667,70.125,69.95833333333333,70.45833333333333,68.29166666666667,70.29166666666667,70.29166666666667,69.9375,69.625,69.91666666666667,69.0625,69.6875,70.875,69.95833333333333,69.125,70.75,70.0,69.875,70.375,70.75,69.0625,69.25,69.95833333333333,69.625,70.1875,69.54166666666667,69.58333333333333,70.29166666666667,70.8125,70.40625,69.20833333333333,69.70833333333333,70.0,68.54166666666667,70.08333333333333,70.20833333333333,70.0,70.58333333333333,69.5625,69.0,68.83333333333333,69.25,70.20833333333333,69.75,68.79166666666667,69.8125,69.33333333333333,68.8125,68.54166666666667,70.29166666666667,69.29166666666667,69.125,69.16666666666667,70.375,70.75,70.25,69.4375,68.6875,68.5,69.59375,70.20833333333333,69.375,70.20833333333333,70.16666666666667,69.25,70.16666666666667,70.0,69.16666666666667,70.41666666666667,70.33333333333333,70.20833333333333,69.75,70.66666666666667,70.875,69.75,69.83333333333333,70.04166666666667,57.875,70.33333333333333,70.58333333333333,69.95833333333333,70.1875,70.875,69.5625,70.70833333333333,69.375,69.0,70.20833333333333,70.125,69.0625,69.20833333333333,71.16666666666667,69.5,71.0625
5,2021-08-03,07:15:00,73.5,73.1875,71.53125,0.0,71.29166666666667,71.3125,69.8125,71.54166666666667,70.91666666666667,69.79166666666667,71.0,70.41666666666667,71.1875,70.375,71.95833333333333,71.875,72.875,73.0,71.875,71.0,70.83333333333333,71.125,70.5,71.0,70.375,70.54166666666667,71.70833333333333,71.08333333333333,70.54166666666667,70.08333333333333,71.0,70.875,72.125,72.45833333333333,70.91666666666667,69.375,70.75,70.9375,71.3125,70.45833333333333,70.0,70.83333333333333,71.45833333333333,71.09375,71.125,71.4375,71.375,70.54166666666667,70.875,71.04166666666667,69.83333333333333,69.66666666666667,70.375,71.28125,72.625,71.33333333333333,70.79166666666667,71.375,70.95833333333333,70.6875,70.95833333333333,70.5,71.6875,70.3125,70.70833333333333,70.3125,70.625,70.5625,70.625,70.79166666666667,71.45833333333333,70.20833333333333,69.875,70.08333333333333,70.0,70.29166666666667,69.75,70.625,71.875,70.0,70.375,70.0,69.75,70.66666666666667,71.0,71.5,72.33333333333333,70.08333333333333,69.75,70.875,71.0625,72.0625,70.5,70.58333333333333,70.75,71.0,69.875,70.79166666666667,71.70833333333333,70.375,72.45833333333333,71.75,70.33333333333333,70.0,71.08333333333333,70.5,69.9375,58.0,71.20833333333333,70.5,71.04166666666667,71.8125,71.04166666666667,71.3125,71.08333333333333,70.5,69.95833333333333,70.5,70.16666666666667,69.625,70.66666666666667,71.66666666666667,71.41666666666667,71.8125
6,2021-08-03,07:30:00,72.91666666666667,81.45833333333333,71.58333333333333,72.65625,72.04166666666667,71.8125,71.58333333333333,72.5,72.5,72.08333333333333,71.95833333333333,71.5,72.15625,72.25,72.5,72.25,72.5625,72.58333333333333,71.66666666666667,71.20833333333333,71.375,71.66666666666667,71.875,72.125,72.125,72.29166666666667,72.83333333333333,72.04166666666667,72.54166666666667,72.5,71.5,72.125,71.75,72.04166666666667,72.29166666666667,72.625,72.5625,71.33333333333333,71.16666666666667,71.5625,72.70833333333333,71.4375,73.125,72.9375,71.75,72.5,73.29166666666667,72.95833333333333,71.125,71.0,71.79166666666667,71.91666666666667,71.29166666666667,72.75,77.83333333333333,71.5,71.625,71.0,71.16666666666667,71.75,71.45833333333333,72.16666666666667,73.4375,70.875,71.29166666666667,71.33333333333333,71.41666666666667,71.83333333333333,70.70833333333333,71.125,71.54166666666667,71.875,71.25,71.4375,70.83333333333333,70.875,70.75,71.79166666666667,71.54166666666667,72.5625,71.1875,70.91666666666667,71.125,71.375,72.0625,72.375,71.29166666666667,71.3125,71.8125,72.1875,71.28125,72.125,71.0,71.875,71.45833333333333,71.4375,71.58333333333333,70.95833333333333,71.70833333333333,71.79166666666667,71.875,71.54166666666667,71.0625,71.79166666666667,71.0,71.4375,71.5,59.666666666666664,71.66666666666667,72.125,70.625,72.25,71.4375,71.3125,71.8125,70.96875,71.04166666666667,70.875,71.08333333333333,71.08333333333333,70.4375,71.41666666666667,71.66666666666667,72.33333333333333
7,2021-08-03,07:45:00,71.04166666666667,74.33333333333333,70.33333333333333,70.16666666666667,70.04166666666667,69.95833333333333,69.41666666666667,70.375,70.71875,70.16666666666667,71.04166666666667,71.125,71.75,71.54166666666667,71.5625,70.625,70.6875,70.91666666666667,69.95833333333333,69.95833333333333,70.4375,70.21875,70.79166666666667,70.125,70.08333333333333,70.375,70.20833333333333,70.375,69.875,70.91666666666667,71.8125,70.91666666666667,70.79166666666667,70.375,69.70833333333333,70.41666666666667,71.0,70.4375,70.1875,70.0,70.08333333333333,70.29166666666667,70.75,71.04166666666667,71.125,70.5,71.16666666666667,71.08333333333333,70.75,69.25,69.33333333333333,68.95833333333333,69.65625,69.25,76.0625,69.875,70.45833333333333,70.04166666666667,69.79166666666667,69.3125,69.75,69.79166666666667,71.0,69.625,69.4375,69.79166666666667,69.125,69.20833333333333,68.875,69.29166666666667,69.66666666666667,69.45833333333333,70.3125,69.08333333333333,69.08333333333333,69.5,69.70833333333333,69.25,69.33333333333333,70.375,69.1875,69.83333333333333,69.45833333333333,69.75,70.0,70.33333333333333,68.375,69.125,69.16666666666667,69.45833333333333,70.4375,70.125,70.34375,70.20833333333333,69.625,69.70833333333333,69.45833333333333,69.6875,69.75,70.625,70.70833333333333,69.375,69.8125,70.04166666666667,69.875,70.5,69.91666666666667,57.041666666666664,70.20833333333333,71.16666666666667,69.5625,70.8125,70.625,69.90625,70.125,70.5,68.79166666666667,69.3125,69.8125,68.90625,68.75,69.0,70.125,70.375
8,2021-08-03,08:00:00,71.375,71.875,69.9375,69.0,70.375,70.33333333333333,70.70833333333333,70.08333333333333,70.875,70.5,71.1875,70.875,71.83333333333333,71.375,71.5625,70.66666666666667,71.0,71.25,70.45833333333333,69.66666666666667,70.41666666666667,70.0,70.08333333333333,70.125,70.875,71.04166666666667,71.875,70.4375,71.70833333333333,71.1875,72.08333333333333,70.875,70.0,70.66666666666667,69.70833333333333,69.95833333333333,70.20833333333333,69.9375,69.875,69.375,70.65625,69.8125,71.75,70.625,69.9375,70.66666666666667,71.29166666666667,71.53125,70.125,69.8125,69.4375,71.375,70.125,70.41666666666667,70.83333333333333,69.15625,70.45833333333333,69.75,70.375,69.66666666666667,69.0625,69.875,70.625,68.84375,70.66666666666667,70.29166666666667,69.29166666666667,70.0625,69.5,69.5,69.5,70.66666666666667,69.6875,69.91666666666667,68.875,70.375,70.20833333333333,69.4375,69.79166666666667,69.59375,69.8125,70.41666666666667,69.0625,70.625,69.84375,70.375,70.58333333333333,69.96875,68.6875,69.53125,70.125,69.3125,69.1875,69.83333333333333,68.96875,69.0,69.875,70.375,70.125,70.6875,70.125,69.75,69.875,69.83333333333333,70.375,69.875,69.83333333333333,57.166666666666664,69.125,70.4375,70.54166666666667,70.53125,69.5,69.75,69.95833333333333,69.79166666666667,70.04166666666667,69.0625,68.75,69.75,69.79166666666667,70.125,70.6875,71.125
9,2021-08-03,08:15:00,70.70833333333333,70.375,68.91666666666667,70.0,69.375,69.58333333333333,70.375,69.95833333333333,69.91666666666667,70.04166666666667,69.75,69.8125,69.75,69.66666666666667,70.125,70.125,70.75,70.3125,69.08333333333333,68.625,69.125,68.91666666666667,68.625,68.66666666666667,69.125,69.95833333333333,69.4375,69.53125,69.28125,70.29166666666667,71.75,70.45833333333333,69.45833333333333,70.20833333333333,68.25,69.375,69.29166666666667,68.9375,68.0,68.625,69.5625,69.75,69.875,69.79166666666667,69.625,70.04166666666667,70.79166666666667,70.625,69.875,68.16666666666667,68.6875,68.375,68.79166666666667,67.91666666666667,69.125,68.5,69.20833333333333,69.29166666666667,68.45833333333333,68.5,68.0,69.9375,69.70833333333333,69.125,69.45833333333333,69.125,68.25,67.91666666666667,68.15625,68.375,69.25,69.04166666666667,68.5,68.6875,68.625,68.375,68.9375,68.33333333333333,68.75,68.3125,67.75,69.125,68.1875,69.4375,68.125,69.0625,69.54166666666667,68.9375,68.5625,68.0,68.8125,69.0,69.625,69.16666666666667,68.375,69.04166666666667,67.4375,68.5,68.33333333333333,68.25,68.75,68.95833333333333,69.20833333333333,69.16666666666667,69.08333333333333,68.5,68.75,56.5,70.125,69.625,68.79166666666667,68.75,69.125,69.33333333333333,68.29166666666667,69.5,68.83333333333333,68.29166666666667,68.95833333333333,68.15625,69.1875,69.875,69.5,68.9375
