,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.1 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-03-23,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-23,06:15:00,44.291666666666664,48.9375,50.541666666666664,50.791666666666664,49.666666666666664,64.16666666666667,72.79166666666667,55.291666666666664,41.083333333333336,39.458333333333336,39.875,41.291666666666664,42.666666666666664,38.916666666666664,39.791666666666664,42.583333333333336,47.0,48.208333333333336,47.25,47.03125,48.208333333333336,48.875,48.375,47.416666666666664,47.791666666666664,46.0,45.333333333333336,47.875,43.333333333333336,42.458333333333336,48.833333333333336,36.583333333333336,40.375,41.5,47.625,52.333333333333336,44.25,61.583333333333336,67.75,68.33333333333333,43.875,38.291666666666664,50.75,44.6875,35.25,34.5,44.75
2,2021-03-23,06:30:00,39.5625,50.25,73.1875,65.08333333333333,67.83333333333333,77.66666666666667,83.4375,69.0,29.875,27.375,23.541666666666668,32.125,35.333333333333336,25.541666666666668,31.125,38.375,53.0,55.75,47.5625,49.583333333333336,50.125,41.625,39.333333333333336,43.916666666666664,47.5625,39.9375,38.6875,52.166666666666664,34.666666666666664,33.583333333333336,60.375,44.1875,55.125,50.125,59.083333333333336,57.75,56.75,60.625,57.875,55.5,28.708333333333332,17.25,60.875,60.666666666666664,14.958333333333334,13.625,56.583333333333336
3,2021-03-23,06:45:00,62.708333333333336,64.375,66.5,68.20833333333333,65.625,64.625,64.375,65.5,30.375,28.0625,26.125,27.59375,29.25,28.125,26.75,30.041666666666668,52.958333333333336,56.166666666666664,51.625,51.875,53.25,58.833333333333336,56.125,53.958333333333336,54.5,29.5625,23.625,55.208333333333336,22.541666666666668,21.5,58.5625,52.583333333333336,54.875,59.416666666666664,55.208333333333336,54.0625,55.041666666666664,57.041666666666664,55.125,55.5625,53.041666666666664,12.458333333333334,55.1875,57.291666666666664,11.3125,10.75,53.458333333333336
4,2021-03-23,07:00:00,58.625,59.125,61.71875,63.5625,61.625,60.916666666666664,59.916666666666664,62.0625,34.0,32.208333333333336,30.0,32.0,34.125,32.666666666666664,32.9375,34.0625,53.166666666666664,55.166666666666664,52.28125,52.75,53.875,57.5,55.5,53.6875,54.6875,46.333333333333336,16.0625,55.6875,15.958333333333334,15.25,57.5,53.041666666666664,55.125,58.25,55.041666666666664,54.0625,55.333333333333336,56.875,55.083333333333336,55.916666666666664,54.583333333333336,0.0,55.625,57.25,9.583333333333334,9.125,54.0
5,2021-03-23,07:15:00,56.708333333333336,57.083333333333336,58.208333333333336,60.125,58.25,57.791666666666664,56.875,58.666666666666664,36.958333333333336,35.166666666666664,33.40625,35.375,36.78125,35.875,35.625,36.71875,53.5,54.791666666666664,53.375,53.291666666666664,54.4375,57.0625,55.583333333333336,53.875,54.708333333333336,52.541666666666664,13.208333333333334,55.875,12.666666666666666,11.5,57.3125,52.125,54.041666666666664,56.5,53.875,53.125,54.375,55.916666666666664,54.4375,54.958333333333336,54.0625,25.833333333333332,54.375,56.125,8.458333333333334,7.8125,52.958333333333336
6,2021-03-23,07:30:00,54.125,54.6875,55.375,57.083333333333336,55.75,55.333333333333336,55.46875,56.041666666666664,39.1875,37.583333333333336,36.833333333333336,37.625,39.0,38.125,38.083333333333336,39.208333333333336,53.5,54.75,53.541666666666664,53.625,54.4375,56.8125,55.416666666666664,53.833333333333336,54.583333333333336,52.541666666666664,19.041666666666668,55.541666666666664,10.875,9.75,56.5625,51.041666666666664,52.875,54.53125,52.5,51.875,52.75,54.083333333333336,53.21875,53.625,52.25,44.25,53.291666666666664,54.5,8.0,7.0,51.833333333333336
7,2021-03-23,07:45:00,52.5,52.166666666666664,54.0,55.125,54.125,52.083333333333336,53.875,54.8125,40.1875,40.0,38.125,40.1875,40.541666666666664,40.458333333333336,40.25,40.416666666666664,50.625,52.958333333333336,52.1875,51.666666666666664,52.8125,54.458333333333336,51.75,51.541666666666664,52.1875,51.25,36.333333333333336,53.375,17.541666666666668,17.833333333333332,53.083333333333336,50.5,51.375,51.4375,51.5,50.708333333333336,51.625,53.0625,52.6875,52.708333333333336,51.583333333333336,51.583333333333336,52.333333333333336,52.9375,10.1875,11.083333333333334,50.208333333333336
8,2021-03-23,08:00:00,51.041666666666664,52.041666666666664,52.458333333333336,53.0,52.333333333333336,52.125,49.916666666666664,53.0,42.291666666666664,40.958333333333336,40.333333333333336,41.75,42.291666666666664,41.25,41.4375,42.416666666666664,50.958333333333336,51.75,51.833333333333336,51.583333333333336,52.0,52.5,52.708333333333336,51.791666666666664,52.75,51.291666666666664,45.125,52.6875,15.75,11.083333333333334,53.5,50.916666666666664,49.375,52.25,50.0,50.541666666666664,50.958333333333336,51.541666666666664,50.8125,51.25,50.25,51.541666666666664,50.916666666666664,51.6875,26.4375,12.541666666666666,50.8125
9,2021-03-23,08:15:00,51.041666666666664,51.4375,51.875,52.0,51.5,51.75,51.4375,51.875,43.291666666666664,41.625,40.9375,42.125,42.8125,41.75,42.25,42.708333333333336,51.5625,52.541666666666664,51.416666666666664,51.6875,52.6875,53.583333333333336,52.666666666666664,51.875,52.958333333333336,51.75,50.625,53.375,9.1875,6.333333333333333,53.8125,51.208333333333336,51.166666666666664,51.875,50.166666666666664,50.333333333333336,50.458333333333336,51.333333333333336,50.833333333333336,50.9375,50.0,50.208333333333336,48.625,51.1875,36.25,5.75,50.125
