,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.19 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-05-13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-13,06:15:00,29.625,29.25,59.0,34.5625,45.625,34.625,0.0,57.75,1.7708333333333333,30.375,27.375,32.25,31.125,29.625,31.625,38.875,38.0,3.578125,37.75,46.1875,47.5,46.1875,24.125,15.875,26.125,34.25,66.375,34.375,41.0625,34.375,37.375,36.25,39.25,34.875,42.3125,0.0,85.0,38.25,42.125,36.5,35.375,42.75,85.0,10.8046875,39.0625,43.25,31.083333333333332,0.0,31.0,38.75,37.0,45.041666666666664,0.0,33.375,2.806451612903226,43.84375,37.125,36.125,28.083333333333332,32.625,38.75,0.0,26.375,39.0,45.25,35.75,38.263888888888886,33.125,39.375,36.875,36.125,41.125,44.75,53.8125,36.375,44.375,42.25,13.545454545454545,35.625,45.375,45.75,63.791666666666664,46.0,47.25,46.75,44.5,36.25,0.0,39.875,34.25,37.75,43.5,40.125,26.145833333333332,40.1875,36.75,0.0,40.0,32.0625,36.375,40.25,40.9375,37.6875,37.375,30.125,38.6875,41.75,37.083333333333336,37.875,32.6875,15.375,37.5625,35.0,35.875,34.0,36.5,22.4375,35.5,37.625,7.341346153846154,37.625,35.75,35.25,0.0,0.0,0.0,40.6875,85.0,0.0,36.1875,41.6875,36.5,40.625,34.1875,41.5625,37.125,34.1875,23.25,35.375,0.0,48.4375,35.375,41.25,0.0,41.125,32.125,9.51388888888889,57.291666666666664,43.75,0.0,42.125,22.875,36.875,37.25,85.0,40.625,29.875,30.875,33.8125,37.625,40.375,0.0,36.1875,35.0,34.25,30.75,32.875,22.725,35.975,35.6875,23.357142857142858,3.0625,64.4375,46.5,49.125,85.0,44.4375,42.5,43.8125,7.244565217391305,35.625,29.625,22.125,21.25,24.291666666666668,33.8125,31.6875,20.625,28.375,29.3125,50.083333333333336,38.34375,41.625,35.875
2,2021-05-13,06:30:00,36.083333333333336,34.75,34.0,36.333333333333336,37.5625,37.25,36.041666666666664,36.65625,31.916666666666668,36.625,34.0,32.4375,30.208333333333332,36.1875,20.416666666666668,41.8125,44.125,43.541666666666664,40.583333333333336,41.0,39.666666666666664,40.875,25.75,29.958333333333332,34.625,34.75,37.8125,33.0625,39.0,35.96875,35.75,38.0625,40.125,39.75,38.125,34.625,35.541666666666664,39.625,38.166666666666664,36.5625,38.0625,36.416666666666664,38.916666666666664,39.666666666666664,37.75,36.5,37.375,38.75,37.541666666666664,38.5625,39.4375,36.5,36.875,33.0625,38.8125,38.6875,36.666666666666664,36.75,36.541666666666664,37.0,36.875,34.9375,33.583333333333336,35.875,37.0,38.0,31.708333333333332,35.0,39.375,39.0,39.75,40.166666666666664,41.5,37.916666666666664,39.666666666666664,43.0625,40.708333333333336,40.291666666666664,42.1875,40.0625,42.75,41.0625,43.75,42.5,42.708333333333336,42.583333333333336,36.625,34.0,35.5625,37.8125,35.333333333333336,40.291666666666664,38.4375,37.916666666666664,37.375,36.9375,39.666666666666664,39.375,35.75,36.25,36.791666666666664,37.708333333333336,36.8125,38.291666666666664,33.1875,36.25,38.833333333333336,0.0,33.0,31.791666666666668,0.0,0.0,33.75,33.625,36.0625,34.71875,36.291666666666664,36.5,37.0,35.791666666666664,37.458333333333336,37.75,39.875,40.833333333333336,35.8125,40.583333333333336,41.5,41.6875,42.375,36.125,36.0,35.1875,35.583333333333336,37.125,37.25,37.666666666666664,35.75,32.708333333333336,38.3125,38.0,37.1875,37.25,38.541666666666664,38.541666666666664,38.875,36.0,36.75,36.6875,37.5,37.583333333333336,38.375,36.59375,36.84375,37.208333333333336,34.40625,37.833333333333336,38.875,38.0625,36.0,36.666666666666664,37.0625,35.75,36.8125,34.25,37.28125,33.25,36.46875,36.3125,36.5,35.3125,35.25,36.916666666666664,41.0,42.166666666666664,41.25,42.9375,38.6875,42.125,39.6875,38.458333333333336,34.666666666666664,35.208333333333336,30.875,28.9375,27.125,33.125,36.8125,31.625,36.0625,38.375,37.9375,38.833333333333336,38.34375,35.75
3,2021-05-13,06:45:00,37.083333333333336,35.291666666666664,36.8125,38.541666666666664,0.0,38.541666666666664,38.166666666666664,37.3125,37.9375,37.6875,35.208333333333336,37.083333333333336,35.5,36.125,26.0,37.083333333333336,38.625,37.375,36.4375,37.8125,36.75,38.375,28.1875,31.333333333333332,35.0,36.0,36.208333333333336,38.375,38.166666666666664,0.0,37.4375,36.833333333333336,39.166666666666664,38.375,38.833333333333336,37.375,34.625,35.4375,37.125,37.666666666666664,35.916666666666664,36.75,38.333333333333336,37.875,35.8125,37.5625,35.0625,33.5625,35.25,37.416666666666664,37.5625,36.916666666666664,35.75,33.416666666666664,38.3125,37.958333333333336,37.791666666666664,36.0,37.75,37.541666666666664,37.75,37.0625,34.666666666666664,36.625,37.5,36.125,33.666666666666664,38.375,39.75,38.125,40.75,40.666666666666664,41.875,37.666666666666664,39.0,41.9375,40.541666666666664,41.84375,42.041666666666664,40.708333333333336,42.666666666666664,40.5625,42.833333333333336,41.625,40.9375,41.958333333333336,36.666666666666664,34.5625,36.833333333333336,36.3125,34.5625,37.5625,38.5625,38.0625,38.4375,37.541666666666664,38.5,37.375,36.875,36.708333333333336,37.708333333333336,35.9375,37.458333333333336,37.083333333333336,25.291666666666668,36.833333333333336,35.708333333333336,34.5,34.125,34.375,21.5,35.25,36.291666666666664,36.375,36.4375,35.958333333333336,36.71875,36.125,35.625,36.208333333333336,35.8125,36.9375,36.833333333333336,38.4375,37.875,38.916666666666664,39.125,38.75,40.083333333333336,36.8125,35.833333333333336,36.25,36.875,33.625,36.375,36.625,36.1875,36.875,37.59375,37.416666666666664,38.125,37.5,38.4375,35.333333333333336,37.875,35.958333333333336,36.125,35.90625,36.125,37.25,36.5,36.708333333333336,37.5625,37.5,35.5625,36.75,36.541666666666664,38.0,35.75,37.0625,37.375,37.916666666666664,37.3125,35.416666666666664,35.9375,34.875,36.791666666666664,36.875,36.3125,36.625,36.0,36.208333333333336,38.15625,37.9375,37.25,38.375,38.59375,38.75,39.0625,36.791666666666664,36.5,36.25,29.1875,29.833333333333332,31.916666666666668,34.875,36.875,34.0,36.5,38.4375,37.5,39.75,38.791666666666664,37.28125
4,2021-05-13,07:00:00,39.0,0.0,53.708333333333336,39.875,37.875,42.8125,39.125,41.1875,3.2708333333333335,45.125,36.0625,41.583333333333336,37.0,33.875,0.0,41.5,39.6875,9.2375,46.0,39.958333333333336,38.625,33.875,24.75,31.416666666666668,31.833333333333332,35.125,38.583333333333336,37.375,43.4375,29.875,34.25,29.708333333333332,42.625,44.625,42.333333333333336,33.725,37.25,39.6875,33.833333333333336,36.375,40.041666666666664,38.8125,38.125,37.625,36.0,39.291666666666664,37.125,33.666666666666664,33.0625,38.25,38.6875,37.15625,33.8125,33.75,40.59375,37.09375,39.375,39.0625,35.25,41.6875,37.208333333333336,33.416666666666664,37.333333333333336,37.3125,42.875,32.791666666666664,29.083333333333332,36.416666666666664,34.5,28.75,36.9375,43.25,42.416666666666664,41.75,39.5,39.208333333333336,44.625,43.6875,45.5,43.708333333333336,45.0625,44.0,44.958333333333336,46.208333333333336,42.625,44.083333333333336,37.8125,31.75,37.0625,32.875,36.25,40.291666666666664,39.125,41.0,40.0,39.958333333333336,40.916666666666664,41.041666666666664,35.5,33.375,36.625,40.375,41.833333333333336,31.25,28.25,37.5,36.625,36.5,36.041666666666664,37.166666666666664,23.5625,36.958333333333336,34.25,32.5625,37.583333333333336,31.208333333333332,38.625,35.59375,36.5,39.583333333333336,38.875,44.3125,35.625,43.6875,40.25,42.75,44.0,40.833333333333336,36.0,38.25,35.833333333333336,32.666666666666664,34.9375,34.125,41.5625,33.583333333333336,33.166666666666664,26.0,40.458333333333336,39.3125,39.1875,33.4375,44.0625,40.791666666666664,40.375,30.6875,32.6875,24.125,38.166666666666664,36.625,36.75,38.4375,37.458333333333336,35.0,30.25,40.9375,38.8125,38.25,35.583333333333336,41.5,36.083333333333336,39.71875,38.166666666666664,36.5625,36.041666666666664,35.375,29.4375,38.0,36.5625,32.541666666666664,31.708333333333332,31.041666666666668,39.0625,40.5625,36.25,38.0625,29.75,31.125,39.458333333333336,36.208333333333336,33.0,37.53125,31.0625,29.6875,32.416666666666664,37.4375,38.875,36.0625,31.583333333333332,38.041666666666664,38.875,39.59375,42.75,40.125
5,2021-05-13,07:15:00,39.208333333333336,37.875,38.1875,39.291666666666664,37.5,43.0,37.8125,37.791666666666664,13.125,40.75,35.5,38.5,35.833333333333336,36.875,25.5625,37.0,36.625,12.666666666666666,36.0,38.3125,37.4375,38.5625,30.666666666666668,33.34375,37.125,36.5,36.875,35.625,39.75,34.0,37.25,34.0625,41.916666666666664,37.5,38.4375,36.875,35.75,37.375,32.5,37.46875,37.96875,35.416666666666664,38.5,41.625,35.791666666666664,33.75,33.958333333333336,35.791666666666664,36.375,39.125,39.666666666666664,36.0,26.875,36.25,38.916666666666664,39.1875,38.166666666666664,39.5,38.3125,36.541666666666664,35.25,35.5,37.875,37.166666666666664,40.875,36.0,35.75,38.583333333333336,41.15625,38.4375,37.291666666666664,40.6875,42.333333333333336,38.71875,40.916666666666664,41.3125,42.083333333333336,42.0625,40.541666666666664,42.0,42.34375,43.5625,44.75,41.416666666666664,36.71875,43.75,37.833333333333336,31.9375,36.083333333333336,39.583333333333336,35.125,38.125,39.5625,36.75,37.166666666666664,37.625,40.041666666666664,35.75,38.125,33.125,39.208333333333336,35.25,37.625,36.416666666666664,26.833333333333332,38.166666666666664,35.083333333333336,34.5625,35.5,32.8125,27.083333333333332,37.0,35.333333333333336,39.5,35.75,37.083333333333336,37.625,36.375,38.166666666666664,37.6875,34.791666666666664,39.166666666666664,41.75,39.375,36.625,40.333333333333336,41.0,40.458333333333336,43.458333333333336,38.458333333333336,37.083333333333336,36.5,38.625,39.625,38.916666666666664,34.75,37.333333333333336,31.9375,37.708333333333336,37.875,37.041666666666664,35.5,39.833333333333336,38.5625,39.125,35.291666666666664,24.625,33.9375,36.75,34.625,36.375,37.0625,36.958333333333336,36.125,37.875,34.333333333333336,37.25,38.5625,35.75,39.833333333333336,38.125,39.9375,37.791666666666664,34.96875,34.875,35.541666666666664,38.375,35.541666666666664,37.333333333333336,33.833333333333336,32.416666666666664,36.9375,38.75,37.5,38.09375,38.083333333333336,35.4375,35.75,35.75,33.291666666666664,35.666666666666664,35.6875,26.333333333333332,28.625,33.875,36.3125,38.4375,35.375,38.541666666666664,38.333333333333336,41.0,38.5,38.5625,36.25
6,2021-05-13,07:30:00,35.916666666666664,36.9375,36.75,0.0,37.375,36.9375,36.375,36.416666666666664,36.5,36.25,35.25,36.5625,35.25,35.8125,35.166666666666664,38.083333333333336,37.708333333333336,37.208333333333336,37.625,37.6875,37.541666666666664,38.1875,29.625,30.5,34.84375,34.625,36.5,36.583333333333336,37.9375,35.6875,36.625,36.875,38.96875,38.666666666666664,38.4375,37.3125,35.46875,37.833333333333336,37.916666666666664,38.5,37.291666666666664,37.791666666666664,38.375,37.833333333333336,37.8125,36.8125,37.0625,36.958333333333336,37.625,37.625,38.1875,37.041666666666664,36.375,33.8125,38.125,37.75,36.833333333333336,34.166666666666664,37.5,37.583333333333336,37.0625,36.625,34.583333333333336,35.375,37.8125,36.583333333333336,35.041666666666664,37.21875,39.5,39.166666666666664,39.666666666666664,40.375,41.25,38.3125,39.375,41.0,39.4375,40.625,40.541666666666664,39.75,42.375,43.375,42.958333333333336,40.875,42.6875,42.25,35.791666666666664,36.25,36.125,36.791666666666664,35.125,37.708333333333336,37.125,37.333333333333336,37.291666666666664,36.5625,37.833333333333336,37.5,36.6875,36.1875,36.666666666666664,36.958333333333336,36.875,37.375,37.333333333333336,35.8125,36.875,34.125,33.333333333333336,33.125,34.4375,34.125,34.75,35.1875,34.583333333333336,35.791666666666664,36.4375,36.125,36.541666666666664,36.625,37.8125,36.75,40.041666666666664,38.75,38.708333333333336,39.3125,39.0625,40.3125,40.9375,36.458333333333336,36.15625,36.166666666666664,36.0625,36.708333333333336,36.625,36.541666666666664,35.875,37.958333333333336,37.375,37.15625,36.666666666666664,36.8125,37.208333333333336,37.125,37.25,36.666666666666664,35.958333333333336,37.25,36.666666666666664,36.458333333333336,36.416666666666664,36.28125,36.666666666666664,37.333333333333336,36.916666666666664,37.166666666666664,37.5,37.375,35.958333333333336,37.833333333333336,36.90625,37.75,36.6875,34.625,36.4375,35.1875,36.875,36.5,35.9375,36.0,37.1875,35.875,39.541666666666664,38.5625,40.125,40.375,39.666666666666664,37.625,39.75,36.5,36.083333333333336,35.625,30.666666666666668,28.583333333333332,31.083333333333332,35.375,35.75,33.0625,36.125,38.3125,38.75,38.9375,38.208333333333336,37.46875
7,2021-05-13,07:45:00,37.0,37.291666666666664,37.0,37.1875,37.416666666666664,37.375,36.875,36.416666666666664,36.4375,35.625,35.34375,35.4375,34.1875,35.0,33.6875,37.625,37.875,37.75,38.208333333333336,38.125,37.958333333333336,37.875,30.833333333333332,32.1875,34.8125,35.625,36.3125,36.5625,37.5,36.208333333333336,36.1875,37.1875,38.5,37.875,38.291666666666664,37.5,35.125,37.8125,37.666666666666664,37.958333333333336,37.083333333333336,37.75,38.25,38.59375,37.166666666666664,37.1875,36.6875,36.875,36.875,37.291666666666664,37.541666666666664,36.9375,36.375,33.625,37.6875,37.166666666666664,36.875,34.3125,37.75,37.5,37.5625,37.0,34.708333333333336,0.0,37.4375,36.916666666666664,35.0625,37.4375,39.541666666666664,39.375,39.458333333333336,40.5,40.75,38.90625,40.0625,41.041666666666664,39.75,40.6875,40.875,40.083333333333336,42.6875,42.75,42.75,40.833333333333336,42.875,41.958333333333336,35.791666666666664,36.5,36.25,36.75,35.25,37.375,37.208333333333336,37.166666666666664,37.125,37.0,37.9375,37.666666666666664,36.791666666666664,36.0625,36.791666666666664,36.875,37.0,37.375,37.166666666666664,35.916666666666664,37.083333333333336,35.166666666666664,34.416666666666664,33.916666666666664,34.78125,34.0625,35.916666666666664,36.0,35.5,36.458333333333336,36.5,36.375,36.5,37.0,37.791666666666664,36.625,38.708333333333336,38.5,39.1875,38.375,39.041666666666664,39.34375,39.875,36.21875,35.9375,36.25,36.708333333333336,36.5,36.875,36.375,36.166666666666664,37.5,37.59375,0.0,36.9375,37.125,36.25,37.0,37.166666666666664,36.5,36.375,37.25,37.0,36.625,36.666666666666664,36.625,36.708333333333336,37.25,36.958333333333336,37.375,37.25,37.25,36.083333333333336,37.75,37.125,37.875,37.0,35.208333333333336,36.5,35.541666666666664,36.875,36.583333333333336,36.166666666666664,36.333333333333336,37.5,35.833333333333336,40.09375,38.25,38.5,40.15625,39.125,39.5,39.375,36.5,36.5,35.791666666666664,31.4375,29.625,31.34375,34.6875,35.541666666666664,33.25,36.291666666666664,38.708333333333336,38.041666666666664,38.6875,38.458333333333336,37.0
8,2021-05-13,08:00:00,37.208333333333336,36.5,37.0625,37.291666666666664,37.3125,37.125,36.6875,36.708333333333336,36.3125,35.625,35.541666666666664,36.375,34.791666666666664,34.916666666666664,33.9375,38.0,38.0,37.9375,38.125,38.083333333333336,37.958333333333336,38.625,29.708333333333332,32.875,33.958333333333336,35.208333333333336,36.5,36.78125,37.9375,36.166666666666664,36.708333333333336,37.625,38.625,38.75,39.458333333333336,37.25,35.9375,38.125,37.833333333333336,38.916666666666664,37.125,38.125,39.0,38.916666666666664,37.25,36.5,36.1875,36.8125,38.125,36.875,37.541666666666664,36.875,36.5,34.291666666666664,37.916666666666664,37.125,37.0,34.583333333333336,37.5625,37.40625,37.625,37.25,35.0,36.75,38.0,37.375,35.125,36.78125,39.75,39.458333333333336,39.583333333333336,40.083333333333336,40.708333333333336,38.958333333333336,40.375,41.166666666666664,39.416666666666664,40.666666666666664,41.0,40.0625,42.75,43.291666666666664,43.375,41.625,43.166666666666664,42.5,35.666666666666664,36.5,36.5,36.5,35.083333333333336,37.875,37.333333333333336,37.75,37.1875,37.208333333333336,38.041666666666664,37.6875,36.75,36.041666666666664,37.1875,37.25,37.208333333333336,36.96875,36.875,35.75,36.75,34.708333333333336,34.5,33.875,35.083333333333336,35.0,35.833333333333336,35.0,35.833333333333336,36.75,36.416666666666664,36.083333333333336,36.708333333333336,36.916666666666664,37.8125,36.75,39.083333333333336,39.625,38.59375,38.541666666666664,39.541666666666664,0.0,39.6875,36.166666666666664,35.875,36.0,36.5625,36.65625,36.4375,36.541666666666664,36.375,37.875,38.0,37.208333333333336,37.375,37.0,37.791666666666664,37.09375,37.28125,36.375,36.083333333333336,37.28125,36.625,37.0,36.541666666666664,36.833333333333336,36.6875,37.4375,37.125,37.875,37.208333333333336,36.875,36.125,37.875,37.125,37.833333333333336,37.041666666666664,35.0625,36.375,35.15625,37.0625,36.75,36.166666666666664,36.125,37.0625,35.625,38.8125,38.5625,39.34375,40.291666666666664,39.75,38.8125,39.1875,36.333333333333336,36.416666666666664,37.0,30.75,31.1875,31.25,35.041666666666664,36.0,34.25,36.28125,38.5,37.9375,38.875,38.5,37.28125
9,2021-05-13,08:15:00,34.625,29.875,36.125,36.375,37.9375,37.25,36.875,36.6875,36.708333333333336,36.166666666666664,35.0625,35.65625,33.25,35.541666666666664,34.166666666666664,38.625,39.3125,40.5,41.75,39.6875,40.75,41.333333333333336,23.25,27.125,28.0,36.0,36.875,30.916666666666668,33.916666666666664,31.75,34.041666666666664,40.791666666666664,45.875,41.125,41.15625,38.09375,38.5625,38.5,40.5,39.208333333333336,39.03125,37.583333333333336,44.083333333333336,42.3125,39.625,39.625,39.28125,39.1875,42.0,38.666666666666664,38.25,38.583333333333336,36.71875,29.96875,37.9375,38.583333333333336,39.25,34.208333333333336,38.791666666666664,36.5,37.208333333333336,35.625,34.0,34.5625,36.0,35.8125,34.458333333333336,35.0,37.71875,38.458333333333336,38.9375,39.458333333333336,40.416666666666664,39.25,39.208333333333336,40.6875,39.75,40.9375,41.0,40.416666666666664,43.041666666666664,44.916666666666664,44.9375,40.75,44.0625,44.291666666666664,44.041666666666664,36.625,36.6875,37.416666666666664,35.3125,36.8125,36.416666666666664,35.833333333333336,35.958333333333336,36.208333333333336,36.75,36.0,36.541666666666664,35.583333333333336,36.90625,36.46875,37.1875,37.125,36.208333333333336,33.541666666666664,37.25,36.1875,41.6875,34.875,34.833333333333336,35.0625,35.0625,32.75,36.75,36.916666666666664,35.125,34.28125,36.041666666666664,34.375,36.4375,35.458333333333336,37.9375,37.75,39.1875,37.03125,39.166666666666664,38.46875,41.75,34.125,35.6875,32.333333333333336,31.875,36.25,37.21875,37.708333333333336,38.375,38.1875,37.708333333333336,39.958333333333336,40.25,38.0,39.1875,37.375,39.0,38.333333333333336,36.5625,37.875,37.125,38.125,38.416666666666664,36.625,36.791666666666664,36.875,37.083333333333336,37.291666666666664,37.5625,37.416666666666664,37.15625,38.291666666666664,37.208333333333336,38.5,36.75,34.875,36.458333333333336,34.8125,38.4375,36.75,36.166666666666664,36.5,36.208333333333336,36.28125,42.166666666666664,47.25,51.375,47.0,50.875,46.375,52.125,34.208333333333336,36.5,36.083333333333336,25.9375,27.8125,28.625,30.8125,32.916666666666664,26.5,32.875,24.25,35.958333333333336,41.625,39.041666666666664,37.125
