,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-05-17,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-17,06:15:00,49.5,50.1875,54.3125,52.3125,57.375,19.89423076923077,49.125,50.1875,44.375,43.1875,48.625,43.625,42.25,45.625,43.5,45.125,57.125,48.0,47.375,57.17857142857143,44.475,68.125,12.402777777777779,43.1875,13.903846153846153,63.078125,33.125,0.0,51.625,35.0625,0.0,50.3125,50.8125,67.625,51.3125,48.875,49.3125,46.75,50.75,1.5104166666666667,50.375,10.5375,49.875,53.0,35.75,32.0,49.25
2,2021-05-17,06:30:00,50.875,49.25,50.208333333333336,53.708333333333336,53.166666666666664,49.75,49.8125,52.25,42.791666666666664,40.708333333333336,42.25,43.625,43.375,41.375,42.5625,41.5,47.583333333333336,48.541666666666664,47.8125,47.875,49.4375,49.5,49.6875,46.75,49.5,47.0,44.625,50.166666666666664,48.25,41.0,37.875,48.75,49.875,50.083333333333336,48.166666666666664,48.8125,48.9375,50.6875,51.375,56.03125,47.25,41.083333333333336,50.0,44.583333333333336,35.875,32.291666666666664,45.75
3,2021-05-17,06:45:00,61.96875,55.9375,61.4375,64.875,63.5625,54.5625,59.375,62.958333333333336,32.625,30.5,28.375,34.4375,34.5,31.875,37.0,31.5,50.3125,51.791666666666664,50.1875,52.0,49.875,56.46875,52.625,51.4375,50.958333333333336,39.4375,37.375,50.666666666666664,41.375,30.3125,29.0,43.708333333333336,57.791666666666664,59.916666666666664,55.083333333333336,55.875,61.375,60.0,60.4375,64.45833333333333,28.5,26.375,66.375,33.583333333333336,24.5,21.78125,35.625
4,2021-05-17,07:00:00,60.25,59.291666666666664,61.083333333333336,63.875,62.125,59.291666666666664,59.25,61.4375,34.875,32.65625,30.75,32.625,33.8125,31.3125,32.1875,33.875,54.5625,57.25,54.041666666666664,53.5625,54.125,58.6875,54.916666666666664,54.0,55.5625,29.71875,25.3125,57.0625,54.833333333333336,23.916666666666668,22.6875,36.8125,59.75,62.125,57.125,56.75,57.708333333333336,60.583333333333336,58.583333333333336,61.25,21.5625,17.041666666666668,60.75,61.625,14.6875,14.5,24.125
5,2021-05-17,07:15:00,58.3125,57.8125,58.125,61.291666666666664,58.6875,57.5,57.625,59.041666666666664,37.541666666666664,34.833333333333336,32.75,35.833333333333336,36.125,33.6875,34.4375,36.3125,54.0,56.958333333333336,54.15625,53.3125,53.958333333333336,58.625,55.75,53.666666666666664,56.666666666666664,23.25,20.125,57.6875,56.6875,18.4375,17.8125,58.333333333333336,57.875,60.1875,56.25,56.0625,56.833333333333336,58.875,57.458333333333336,58.666666666666664,18.625,14.875,58.5,59.875,13.375,11.90625,55.958333333333336
6,2021-05-17,07:30:00,55.25,55.34375,55.625,58.416666666666664,56.875,55.041666666666664,55.5,56.708333333333336,39.4375,37.25,35.4375,37.875,38.958333333333336,36.5625,37.3125,38.3125,55.0625,57.333333333333336,55.875,55.083333333333336,55.75,59.5,57.28125,55.34375,57.5625,19.03125,16.625,58.25,58.40625,15.5625,14.125,59.1875,57.1875,58.958333333333336,55.5,55.1875,56.25,58.375,56.5625,57.9375,26.875,12.833333333333334,57.6875,58.875,11.708333333333334,10.25,56.3125
7,2021-05-17,07:45:00,54.3125,53.041666666666664,54.083333333333336,56.125,55.125,53.458333333333336,53.5,55.0625,40.958333333333336,39.25,37.625,40.0625,40.625,38.583333333333336,39.458333333333336,40.3125,55.6875,57.458333333333336,56.6875,55.8125,56.5,59.583333333333336,57.875,56.0,57.875,17.375,14.5625,58.96875,58.708333333333336,13.4375,12.375,59.333333333333336,56.041666666666664,57.541666666666664,54.208333333333336,54.03125,55.25,56.708333333333336,54.791666666666664,56.4375,50.625,12.0625,56.0625,57.5,10.3125,9.625,55.333333333333336
8,2021-05-17,08:00:00,52.625,51.9375,52.666666666666664,54.416666666666664,53.25,52.5625,51.916666666666664,53.208333333333336,42.1875,40.1875,39.041666666666664,41.1875,41.6875,40.041666666666664,40.75,41.708333333333336,55.25,57.375,56.6875,55.875,56.25,59.166666666666664,57.25,55.875,57.583333333333336,27.75,11.875,58.5,58.375,10.875,10.125,59.0,55.833333333333336,57.25,54.625,54.1875,55.4375,56.625,55.375,56.375,54.375,10.625,56.125,57.34375,9.208333333333334,8.125,55.5625
9,2021-05-17,08:15:00,51.458333333333336,51.375,51.875,53.25,52.25,51.625,51.291666666666664,52.0,42.833333333333336,40.916666666666664,40.15625,42.5625,42.9375,41.09375,41.3125,42.5,54.875,56.458333333333336,56.25,55.666666666666664,55.75,58.208333333333336,57.0625,55.458333333333336,57.3125,41.4375,9.375,58.083333333333336,57.75,9.0,7.96875,58.0,56.0,57.3125,55.0,55.0,55.708333333333336,56.75,56.0625,56.875,54.833333333333336,9.1875,56.5,57.416666666666664,7.458333333333333,6.791666666666667,55.833333333333336
