,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.10 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.7 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.5.22 V (V),P4.6.1 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-02-26,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-26,06:15:00,66.625,66.75,67.08333333333333,67.375,63.3125,68.125,66.5,65.9375,66.4375,67.3125,67.25,67.20833333333333,66.875,67.125,63.3125,67.41666666666667,67.79166666666667,67.875,68.4375,67.875,66.08333333333333,67.66666666666667,69.16666666666667,68.625,67.875,67.95833333333333,70.03125,67.25,68.04166666666667,69.58333333333333,68.70833333333333,64.58333333333333,68.41666666666667,66.0,65.0,68.28125,66.5625,67.54166666666667,68.0,67.875,67.45833333333333,68.5625,65.41666666666667,68.0,68.25,62.0,68.5625,66.91666666666667,67.16666666666667,68.21875,68.41666666666667,63.208333333333336,68.375,67.66666666666667,69.25,66.25,69.41666666666667,69.5,69.375,68.875,68.875,71.375,67.875,65.16666666666667,65.375,65.08333333333333,66.75,65.20833333333333,66.125,66.33333333333333,68.125,70.16666666666667,68.5,66.25,67.65625,67.45833333333333,69.0625,66.75,64.875,67.41666666666667,68.28125,66.25,67.375,67.5,66.08333333333333,65.75,67.71875,67.0,66.9375,66.125,67.79166666666667,66.0,66.25,65.875,64.125,65.5,66.71875,68.59375,64.91666666666667,65.0,67.08333333333333,68.375,67.08333333333333,67.20833333333333,66.4375,67.75,65.625,66.125,68.16666666666667,68.6875,66.3125,68.70833333333333,68.16666666666667,68.0,65.875,65.83333333333333,67.4375,64.20833333333333,67.29166666666667,67.16666666666667,66.0625,66.83333333333333,66.875,64.5,65.375,65.58333333333333,65.41666666666667,66.0,66.5625,66.16666666666667,66.75,67.95833333333333,65.59375,67.6875,68.70833333333333,66.70833333333333,67.875,68.75,68.75,66.1875,66.875,69.0,67.91666666666667,68.41666666666667,68.04166666666667,66.25,69.3125,65.09375,68.16666666666667,66.5625,67.53125,70.5625,65.625,66.84375,67.75,67.20833333333333,68.125,68.75,69.95833333333333,67.96875,67.91666666666667,67.875,65.375,68.875,64.54166666666667,63.875,65.8125,64.25,67.53125,65.3125,67.25,69.4375,67.66666666666667,68.8125,63.125,68.125,68.5,66.95833333333333,65.71875,64.875,65.25,67.25,67.20833333333333,66.25,64.4375,68.16666666666667
2,2021-02-26,06:30:00,0.0,66.4375,67.08333333333333,66.65625,66.6875,67.625,67.4375,68.25,66.25,68.33333333333333,66.875,67.08333333333333,68.125,68.04166666666667,64.58333333333333,68.9375,69.83333333333333,67.125,67.9375,68.625,69.08333333333333,68.625,69.95833333333333,69.59375,68.75,68.5625,71.0,70.1875,71.08333333333333,69.16666666666667,67.75,67.4375,68.16666666666667,67.4375,65.41666666666667,69.0,69.1875,70.125,67.08333333333333,67.91666666666667,67.25,68.21875,69.08333333333333,67.5,70.0625,67.5625,69.5,67.375,68.16666666666667,70.4375,67.16666666666667,61.5,65.4375,69.03125,68.16666666666667,67.375,65.75,69.5625,68.20833333333333,69.46875,69.45833333333333,71.0625,68.70833333333333,65.0,67.6875,66.0,66.1875,66.5,67.41666666666667,66.66666666666667,70.0,0.0,68.33333333333333,69.1875,67.3125,67.83333333333333,68.875,66.125,66.54166666666667,68.6875,69.75,64.375,68.04166666666667,67.1875,69.375,67.45833333333333,67.875,68.375,68.375,65.875,67.875,68.58333333333333,66.45833333333333,66.25,66.6875,66.54166666666667,66.625,0.0,64.5,60.75,67.5,68.375,66.25,67.91666666666667,68.6875,67.75,69.0625,67.125,66.875,68.0625,65.6875,69.29166666666667,68.875,66.875,66.9375,65.0,67.9375,66.0625,68.54166666666667,67.5,68.0,67.70833333333333,66.1875,66.875,67.58333333333333,66.4375,67.625,67.59375,65.45833333333333,65.6875,66.0,67.5,67.125,67.45833333333333,66.75,68.4375,68.45833333333333,68.08333333333333,69.83333333333333,66.79166666666667,66.0,68.29166666666667,69.20833333333333,69.16666666666667,66.33333333333333,68.1875,67.4375,65.625,67.70833333333333,66.375,69.33333333333333,69.70833333333333,67.125,69.5,68.625,68.4375,68.125,68.5,70.4375,65.5,67.4375,68.75,65.375,66.91666666666667,65.0,66.66666666666667,66.66666666666667,67.83333333333333,69.0625,67.375,68.5,67.08333333333333,68.54166666666667,69.70833333333333,65.79166666666667,64.125,68.75,65.96875,67.0625,66.0625,65.41666666666667,66.66666666666667,66.08333333333333,65.75,66.21875,67.625
3,2021-02-26,06:45:00,68.875,67.625,67.75,70.0625,71.5,0.0,68.375,69.875,67.9375,68.8125,67.625,68.0,69.54166666666667,69.375,65.66666666666667,70.875,69.45833333333333,69.20833333333333,69.96875,69.75,70.16666666666667,71.0625,73.5625,69.9375,71.0,71.59375,73.8125,72.125,72.75,70.91666666666667,68.29166666666667,68.21875,69.4375,69.33333333333333,66.45833333333333,70.125,67.83333333333333,68.375,66.6875,68.875,67.41666666666667,69.0625,70.0,72.875,70.95833333333333,67.125,70.125,66.75,70.95833333333333,71.33333333333333,66.625,66.75,70.1875,67.41666666666667,68.375,67.5,69.45833333333333,70.375,67.375,70.70833333333333,71.6875,70.20833333333333,67.34375,65.8125,67.20833333333333,66.875,66.375,66.41666666666667,67.1875,67.9375,69.875,69.20833333333333,69.46875,69.0,67.875,69.5,70.875,68.25,67.25,69.33333333333333,70.375,67.70833333333333,68.3125,64.1875,67.125,67.125,68.375,68.95833333333333,68.25,68.0,70.375,67.25,67.25,67.25,66.875,67.875,66.91666666666667,69.1875,65.125,64.625,68.08333333333333,68.375,69.625,74.5,71.41666666666667,71.9375,70.79166666666667,69.20833333333333,68.58333333333333,67.125,66.9375,69.79166666666667,69.66666666666667,69.625,71.25,67.41666666666667,66.0,65.8125,68.25,68.875,68.41666666666667,67.58333333333333,68.04166666666667,68.65625,67.29166666666667,65.33333333333333,67.95833333333333,66.5625,65.75,67.8125,67.91666666666667,67.5625,65.5625,68.29166666666667,67.5,67.41666666666667,69.875,67.90625,69.75,65.95833333333333,70.625,67.75,69.5,69.0,67.1875,67.16666666666667,69.75,66.375,66.75,67.66666666666667,69.66666666666667,70.875,68.3125,68.0,69.75,68.75,69.1875,68.3125,71.625,70.29166666666667,69.0,67.875,67.29166666666667,68.04166666666667,66.75,68.0,68.20833333333333,68.875,68.96875,67.66666666666667,66.9375,69.625,69.375,69.41666666666667,61.75,65.125,68.54166666666667,65.875,66.0,67.75,66.20833333333333,64.125,67.04166666666667,66.66666666666667,65.25,68.58333333333333
4,2021-02-26,07:00:00,71.625,71.1875,69.6875,70.625,70.125,74.0,75.5,75.16666666666667,72.3125,70.04166666666667,70.375,69.66666666666667,68.4375,69.8125,67.33333333333333,71.875,72.3125,70.375,72.91666666666667,72.875,75.75,76.79166666666667,79.1875,76.25,74.33333333333333,74.0,74.91666666666667,72.8125,75.4375,76.54166666666667,76.83333333333333,77.375,71.04166666666667,68.6875,66.04166666666667,70.95833333333333,69.96875,69.29166666666667,68.625,68.71875,69.125,69.5,69.125,77.20833333333333,77.6875,74.54166666666667,75.125,75.9375,72.0,72.5625,71.5625,71.5,69.58333333333333,67.5,70.70833333333333,69.66666666666667,69.5,70.4375,70.41666666666667,70.58333333333333,71.5625,71.16666666666667,69.29166666666667,67.75,69.54166666666667,67.4375,67.375,66.375,68.3125,69.33333333333333,71.79166666666667,70.3125,70.0625,69.91666666666667,68.70833333333333,69.75,70.625,67.4375,68.5,68.04166666666667,71.66666666666667,69.41666666666667,68.5,68.54166666666667,68.54166666666667,68.375,69.95833333333333,69.875,69.75,68.41666666666667,69.375,68.4375,67.79166666666667,66.08333333333333,68.5,67.3125,69.4375,69.375,67.59375,64.9375,68.375,68.34375,78.25,80.25,76.375,71.8125,72.75,70.0,69.41666666666667,69.5,67.20833333333333,70.54166666666667,70.79166666666667,70.5,69.625,69.1875,69.25,67.1875,68.25,69.875,68.625,67.375,68.5,71.0,68.25,69.75,71.21875,68.79166666666667,67.875,66.4375,67.54166666666667,68.75,68.66666666666667,69.58333333333333,68.75,67.91666666666667,69.3125,68.5625,69.45833333333333,66.4375,68.4375,69.54166666666667,70.375,70.0,67.875,67.5625,68.75,68.0,68.875,68.58333333333333,69.9375,70.83333333333333,68.25,68.66666666666667,70.0625,69.54166666666667,68.875,67.75,71.75,69.625,69.125,69.5,67.33333333333333,68.3125,67.29166666666667,68.04166666666667,67.9375,68.0625,70.625,68.5,68.375,69.3125,69.04166666666667,70.6875,65.875,67.41666666666667,69.8125,66.70833333333333,65.45833333333333,67.5,66.96875,68.3125,67.45833333333333,68.45833333333333,67.8125,68.4375
5,2021-02-26,07:15:00,71.33333333333333,71.08333333333333,71.0,71.95833333333333,70.95833333333333,73.875,80.375,75.58333333333333,71.41666666666667,71.75,72.1875,70.79166666666667,69.54166666666667,70.04166666666667,67.91666666666667,71.28125,72.375,72.375,73.79166666666667,78.75,81.0,82.625,80.1875,72.75,75.79166666666667,73.4375,75.16666666666667,74.75,75.70833333333333,73.83333333333333,74.04166666666667,79.79166666666667,71.54166666666667,70.29166666666667,68.1875,72.375,71.375,70.625,69.65625,71.0,69.0625,69.70833333333333,69.5,78.33333333333333,79.08333333333333,78.04166666666667,77.75,77.83333333333333,78.33333333333333,78.0,71.79166666666667,72.41666666666667,71.70833333333333,70.83333333333333,72.20833333333333,73.0,70.58333333333333,72.08333333333333,70.4375,72.33333333333333,73.75,73.16666666666667,70.0,71.0,72.0,67.875,68.91666666666667,67.5,68.95833333333333,67.83333333333333,72.5,71.5,70.33333333333333,70.91666666666667,70.25,71.125,70.58333333333333,70.625,68.5,69.08333333333333,71.625,70.3125,69.875,67.8125,70.9375,69.125,70.33333333333333,70.54166666666667,69.5,70.45833333333333,70.875,69.65625,68.75,69.0,67.125,69.625,68.79166666666667,70.5625,68.0625,69.0625,69.0,69.875,81.54166666666667,79.08333333333333,75.29166666666667,71.25,70.5,69.91666666666667,69.1875,70.3125,68.83333333333333,72.5,74.125,74.4375,72.75,71.25,71.5,69.66666666666667,70.75,69.75,70.04166666666667,71.125,72.25,70.75,68.33333333333333,70.16666666666667,69.75,69.45833333333333,69.1875,67.9375,70.16666666666667,68.5625,69.46875,68.875,69.0,69.66666666666667,70.125,69.95833333333333,70.95833333333333,68.625,69.0,69.9375,71.41666666666667,72.16666666666667,68.71875,68.70833333333333,69.21875,69.9375,69.79166666666667,69.58333333333333,71.1875,72.25,70.58333333333333,70.58333333333333,70.875,69.5,69.4375,69.20833333333333,72.625,69.8125,71.33333333333333,70.5,68.25,70.125,69.70833333333333,68.375,68.66666666666667,69.4375,70.1875,69.0,70.125,70.0,71.45833333333333,71.875,69.70833333333333,66.625,70.5,69.125,67.78125,68.5,68.1875,68.45833333333333,69.625,67.54166666666667,67.75,69.1875
6,2021-02-26,07:30:00,70.91666666666667,70.70833333333333,71.54166666666667,70.5,71.70833333333333,70.5,78.04166666666667,78.5625,77.20833333333333,74.375,72.0,73.16666666666667,72.0,72.125,70.75,72.79166666666667,72.91666666666667,75.25,78.70833333333333,78.4375,72.25,70.46875,81.08333333333333,76.1875,75.75,73.5,75.0,74.375,75.375,73.75,74.375,80.25,74.25,71.6875,72.1875,72.4375,71.5,72.09375,70.25,71.33333333333333,71.125,70.79166666666667,71.28125,76.25,75.375,76.25,77.20833333333333,74.125,68.6875,75.125,72.75,73.33333333333333,72.5625,72.625,72.625,74.58333333333333,71.91666666666667,73.375,72.45833333333333,74.04166666666667,74.0,74.3125,71.29166666666667,71.8125,76.0,70.125,69.04166666666667,69.66666666666667,70.5,70.79166666666667,73.6875,73.1875,71.83333333333333,72.66666666666667,70.75,70.625,72.0625,71.3125,70.125,70.125,73.4375,72.09375,71.41666666666667,69.9375,71.4375,69.375,71.5,71.58333333333333,70.5,71.41666666666667,71.45833333333333,71.375,69.8125,70.25,69.125,69.9375,70.58333333333333,71.70833333333333,69.83333333333333,69.58333333333333,70.6875,71.375,78.75,76.125,75.08333333333333,70.625,71.41666666666667,70.83333333333333,69.4375,69.58333333333333,69.4375,72.625,77.0625,77.3125,73.58333333333333,74.09375,72.5,70.16666666666667,70.20833333333333,71.33333333333333,70.41666666666667,70.25,70.875,71.125,70.45833333333333,69.8125,69.54166666666667,70.125,70.09375,71.33333333333333,73.8125,69.5,69.83333333333333,70.0625,71.0625,70.5,70.8125,70.875,72.875,70.0,68.625,70.20833333333333,72.625,72.375,69.3125,69.33333333333333,70.25,70.375,69.83333333333333,69.625,72.125,72.3125,70.5625,72.0625,70.0,71.75,72.0,70.625,74.4375,75.25,73.75,71.625,69.125,69.75,70.375,70.75,69.91666666666667,70.0,71.8125,69.29166666666667,69.66666666666667,71.41666666666667,71.75,72.625,70.9375,71.70833333333333,71.625,69.83333333333333,69.5,69.83333333333333,70.03125,69.04166666666667,70.25,69.1875,69.79166666666667,69.8125
7,2021-02-26,07:45:00,69.5625,68.45833333333333,69.0625,68.41666666666667,69.5,70.75,70.95833333333333,77.83333333333333,80.45833333333333,79.75,74.625,72.0,71.66666666666667,73.75,70.6875,76.95833333333333,76.66666666666667,77.83333333333333,77.83333333333333,75.125,69.29166666666667,68.9375,81.5,74.75,74.54166666666667,74.09375,72.75,73.875,72.9375,73.58333333333333,73.5,71.25,75.875,72.25,70.875,71.9375,71.70833333333333,70.5,69.45833333333333,71.3125,69.8125,70.21875,70.91666666666667,80.70833333333333,75.20833333333333,76.0625,76.75,77.16666666666667,76.1875,74.9375,72.625,73.375,72.625,71.79166666666667,71.29166666666667,70.875,71.70833333333333,73.0,72.375,72.75,72.75,73.45833333333333,70.54166666666667,67.875,72.91666666666667,68.8125,67.9375,69.91666666666667,70.0,70.3125,72.5,72.95833333333333,71.66666666666667,71.8125,70.33333333333333,71.54166666666667,72.29166666666667,70.625,71.0,70.70833333333333,71.75,70.58333333333333,71.3125,70.5,70.9375,70.78125,71.375,71.58333333333333,71.0,70.75,72.25,71.75,68.4375,69.33333333333333,68.625,69.6875,70.625,71.09375,69.25,68.54166666666667,71.08333333333333,70.9375,78.875,76.5625,73.875,71.3125,72.6875,70.25,69.125,70.66666666666667,70.54166666666667,75.66666666666667,76.3125,81.125,78.875,72.54166666666667,70.0,69.6875,69.9375,0.0,70.0,71.875,70.9375,71.58333333333333,69.9375,69.20833333333333,69.41666666666667,70.20833333333333,75.625,74.83333333333333,76.66666666666667,71.125,70.3125,71.29166666666667,71.75,70.5,72.6875,72.16666666666667,74.70833333333333,72.4375,72.58333333333333,72.0,74.95833333333333,72.25,70.875,75.625,75.70833333333333,76.54166666666667,74.375,74.33333333333333,78.5625,78.33333333333333,75.6875,75.625,77.95833333333333,74.625,75.625,74.75,77.75,76.83333333333333,77.5,78.95833333333333,72.25,72.125,70.66666666666667,71.16666666666667,71.0,70.79166666666667,71.84375,69.875,71.0625,70.1875,72.5625,72.625,68.08333333333333,69.3125,70.5,66.91666666666667,70.0,68.5,66.625,69.33333333333333,70.33333333333333,69.125,69.0625,71.9375
8,2021-02-26,08:00:00,69.375,66.83333333333333,68.875,68.75,69.33333333333333,69.58333333333333,69.16666666666667,69.5625,75.875,80.9375,74.9375,74.66666666666667,70.5625,69.5,67.3125,78.5,77.3125,78.0,77.6875,69.66666666666667,69.58333333333333,68.5,81.375,74.66666666666667,71.1875,74.04166666666667,74.95833333333333,74.83333333333333,75.25,74.1875,72.66666666666667,69.5625,74.9375,71.58333333333333,72.25,73.0,76.125,75.29166666666667,73.375,72.29166666666667,72.40625,73.0,82.5,82.54166666666667,82.54166666666667,82.5625,81.58333333333333,80.79166666666667,76.0,73.58333333333333,70.5,69.75,71.375,68.625,70.0,69.25,70.20833333333333,71.375,70.25,71.6875,71.20833333333333,71.625,69.0,67.0,68.875,68.58333333333333,65.84375,67.375,67.58333333333333,68.58333333333333,70.25,71.1875,70.125,69.4375,68.25,69.79166666666667,70.5,67.75,68.0,68.16666666666667,71.0,66.9375,68.75,67.625,69.54166666666667,66.625,68.91666666666667,70.5625,69.54166666666667,68.8125,70.625,69.8125,67.9375,67.53125,65.95833333333333,68.1875,70.25,69.9375,66.125,67.25,68.5625,68.8125,80.875,74.6875,72.875,71.125,70.91666666666667,69.375,69.54166666666667,71.25,77.75,0.0,81.3125,77.41666666666667,77.125,70.125,69.5,68.125,68.04166666666667,69.41666666666667,69.25,70.28125,71.0625,70.16666666666667,66.70833333333333,67.95833333333333,68.5625,72.5,79.5,76.40625,75.9375,70.75,72.83333333333333,73.125,73.16666666666667,77.79166666666667,75.8125,78.33333333333333,76.6875,75.91666666666667,77.58333333333333,76.0,77.25,77.1875,75.1875,62.666666666666664,71.1875,71.375,74.59375,73.0625,72.4375,75.20833333333333,72.5625,74.125,70.71875,72.75,69.1875,72.9375,75.1875,72.8125,73.66666666666667,72.75,71.34375,76.16666666666667,75.3125,77.83333333333333,79.25,79.75,0.0,79.5,81.59375,69.04166666666667,70.20833333333333,71.1875,65.91666666666667,66.95833333333333,69.25,64.8125,65.25,66.83333333333333,69.04166666666667,66.875,67.125,65.3125,68.08333333333333,67.75
9,2021-02-26,08:15:00,69.20833333333333,68.29166666666667,68.0,69.375,68.625,68.4375,69.29166666666667,69.8125,68.41666666666667,73.0,70.25,76.25,72.4375,74.375,69.25,70.6875,79.0625,74.71875,56.96875,67.5625,66.25,68.1875,79.625,79.125,74.0625,75.625,72.9375,59.75,69.46875,74.0,74.8125,70.875,76.875,79.79166666666667,79.6875,74.5625,73.5,74.3125,76.08333333333333,74.0,72.3125,71.9375,72.8125,82.8125,78.70833333333333,82.66666666666667,82.75,81.5,78.1875,77.0625,71.875,71.875,70.66666666666667,71.16666666666667,70.5,70.375,69.0,71.125,70.20833333333333,70.59375,71.625,71.79166666666667,69.91666666666667,68.625,69.91666666666667,71.25,70.25,67.625,68.95833333333333,68.625,69.9375,70.9375,70.375,70.8125,68.9375,71.04166666666667,70.25,69.54166666666667,67.84375,67.3125,71.0,69.53125,71.5,66.83333333333333,69.0,70.58333333333333,68.6875,71.58333333333333,71.25,72.25,80.08333333333333,78.0,79.5625,79.3125,76.04166666666667,76.45833333333333,77.70833333333333,79.5,77.20833333333333,72.875,69.8125,69.25,77.75,75.25,72.875,71.45833333333333,72.0,80.9375,81.70833333333333,81.25,80.0,82.25,80.375,77.83333333333333,74.4375,68.91666666666667,70.54166666666667,67.1875,70.125,73.20833333333333,71.5,74.25,72.75,70.66666666666667,71.875,72.125,74.20833333333333,77.5,69.59375,71.125,70.54166666666667,74.78125,75.20833333333333,72.75,72.5625,69.8125,72.375,72.66666666666667,74.29166666666667,71.25,71.16666666666667,71.375,73.75,72.83333333333333,71.375,70.8125,70.79166666666667,70.79166666666667,71.75,70.5,72.54166666666667,73.875,71.41666666666667,73.83333333333333,72.3125,72.53125,72.875,72.83333333333333,73.58333333333333,71.9375,73.08333333333333,72.54166666666667,70.875,71.58333333333333,78.28125,82.5625,77.08333333333333,81.75,81.65625,77.04166666666667,81.5,70.20833333333333,70.41666666666667,71.45833333333333,66.45833333333333,69.53125,69.20833333333333,68.25,66.4375,65.5625,66.5,67.3125,68.16666666666667,66.875,67.25,67.125
