,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.9 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-06-17,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-17,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-06-17,06:30:00,56.375,51.875,73.625,61.875,60.875,0.0,64.75,74.0,70.58712121212122,0.0,0.0,58.0,0.0,0.0,51.75,55.375,0.0,70.23529411764706,73.4375,73.25,55.125,0.0,72.0625,58.0,68.33333333333333,0.0,66.75,0.0,50.5,0.0,0.0,60.75,68.6,51.875,64.33333333333333,70.45833333333333,0.0,72.875,68.0625,0.0,0.0,68.125,70.36,0.0,0.0,65.16666666666667,0.0,0.0,0.0,0.0,66.54166666666667,0.0,0.0,70.23106060606061,64.3125,71.625,61.5625,60.625,0.0,65.5,0.0,64.66666666666667,0.0,67.41666666666667,0.0,70.32954545454545,68.0,0.0,0.0,0.0,0.0,73.375,71.375,0.0,0.0,73.625,70.86764705882354,69.875,0.0,0.0,71.3125,72.625,61.875,58.0,0.0,0.0,0.0,0.0,50.375,0.0,63.0,72.3125,70.4125,0.0,0.0,58.75,73.0,0.0,73.0625,72.66666666666667,67.875,0.0,71.27083333333333,59.125,0.0,0.0,0.0,62.458333333333336,0.0,0.0,0.0,0.0,0.0,64.16666666666667,66.6875,60.5,0.0,70.21071428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.125,71.5,64.625,52.25,53.9375,45.625,65.5,53.125,71.875,54.0,0.0,65.75,52.875,62.0,52.5,53.375,54.1875,61.0625,50.125,69.80288461538461,48.5625,63.125,65.5,58.875,67.0,56.9375,52.125,0.0,71.875,59.5,62.5,72.75,54.5,60.75,55.25,63.75,62.625,71.75,55.0,62.875,69.0625,69.0875,69.79166666666667,54.625,70.01136363636364,69.43939393939394,72.0,0.0,0.0,69.41666666666667,0.0,0.0,0.0,69.84482758620689,0.0,69.0625,0.0,0.0,64.33333333333333,72.375,0.0,60.625,0.0,61.5625,71.3125,70.546875,0.0,0.0
3,2021-06-17,06:45:00,64.0,46.3125,60.625,63.666666666666664,64.875,62.1875,58.875,55.583333333333336,48.75,59.458333333333336,60.53125,60.583333333333336,53.8125,59.8125,46.291666666666664,61.25,62.1875,60.833333333333336,63.166666666666664,60.25,61.541666666666664,56.5,53.0,53.25,64.125,57.083333333333336,0.0,54.833333333333336,64.16666666666667,61.416666666666664,51.4375,63.125,65.5625,66.875,35.916666666666664,65.4375,58.4375,53.333333333333336,55.75,63.041666666666664,64.53125,63.416666666666664,64.04166666666667,64.5,64.125,62.666666666666664,64.125,56.375,62.375,57.541666666666664,58.4375,45.583333333333336,54.291666666666664,64.3125,64.5,62.5625,56.875,64.875,66.25,63.0625,67.5,54.083333333333336,61.5,65.70833333333333,57.5,53.25,60.375,63.833333333333336,44.708333333333336,52.583333333333336,63.3125,57.5,65.375,65.0,65.125,59.5,66.75,64.75,61.375,64.125,48.791666666666664,62.3125,66.75,46.125,56.40625,63.041666666666664,45.875,63.666666666666664,49.375,51.1875,63.5,66.875,63.9375,62.875,62.5,61.5,63.75,57.75,62.3125,58.5625,65.66666666666667,61.666666666666664,68.29166666666667,57.0,30.875,61.375,59.708333333333336,59.125,24.75,60.875,52.5,65.53125,54.291666666666664,57.625,65.25,62.3125,50.041666666666664,59.875,52.958333333333336,61.458333333333336,61.09375,64.625,66.125,67.28125,65.46875,60.6875,61.5,62.125,57.25,60.166666666666664,58.0,62.8125,64.95833333333333,56.666666666666664,61.9375,53.875,61.166666666666664,61.708333333333336,67.16666666666667,63.90625,64.79166666666667,64.5,67.375,53.03125,48.5,39.8125,67.4375,65.66666666666667,67.6875,67.08333333333333,63.875,63.625,63.28125,42.125,60.9375,61.833333333333336,63.5,56.958333333333336,62.78125,53.3125,64.66666666666667,65.83333333333333,62.8125,64.875,67.0,65.9375,66.5,62.34375,61.75,56.958333333333336,62.875,56.5,61.333333333333336,64.04166666666667,65.45833333333333,54.5625,64.75,64.9375,61.9375,62.40625,58.1875,48.21875,54.916666666666664,62.291666666666664,51.6875,59.583333333333336,53.75,62.6875,65.125,64.625,60.1875,62.833333333333336,65.53125
4,2021-06-17,07:00:00,67.625,65.375,62.791666666666664,67.75,69.75,66.9375,65.79166666666667,64.75,66.8125,68.20833333333333,67.6875,68.625,65.875,66.75,55.625,65.6875,68.5,67.66666666666667,68.58333333333333,67.33333333333333,67.375,66.9375,68.83333333333333,67.125,67.125,67.25,69.5,66.0625,68.58333333333333,69.28125,66.29166666666667,68.0,68.3125,68.8125,60.25,72.70833333333333,66.9375,69.6875,69.875,68.5625,70.8125,66.625,67.45833333333333,68.25,69.33333333333333,64.0,69.75,66.1875,68.5,69.70833333333333,70.875,59.666666666666664,65.75,68.79166666666667,68.45833333333333,68.8125,69.125,68.5,70.625,69.20833333333333,70.875,68.54166666666667,71.125,68.9375,63.083333333333336,71.66666666666667,67.70833333333333,65.70833333333333,69.3125,66.95833333333333,68.8125,69.3125,70.33333333333333,69.4375,69.9375,72.0,68.08333333333333,70.28125,67.5625,70.625,68.5,70.95833333333333,66.21875,68.0625,68.04166666666667,71.375,62.791666666666664,71.25,62.90625,64.34375,69.8125,70.0625,70.5,71.5,70.5,66.33333333333333,67.71875,69.125,67.875,68.16666666666667,68.04166666666667,64.625,70.41666666666667,64.0,59.375,68.16666666666667,68.46875,69.8125,64.91666666666667,71.29166666666667,68.70833333333333,69.75,68.95833333333333,64.78125,68.3125,66.66666666666667,66.08333333333333,68.8125,67.29166666666667,67.54166666666667,67.75,68.5,68.75,66.875,70.5625,66.95833333333333,69.875,65.54166666666667,68.29166666666667,68.3125,71.75,67.83333333333333,68.75,67.0,68.84375,69.33333333333333,64.75,68.20833333333333,66.0625,69.375,69.41666666666667,68.0,70.58333333333333,70.08333333333333,54.5,65.9375,70.16666666666667,69.75,68.6875,69.54166666666667,69.0,71.125,68.875,63.875,66.95833333333333,69.625,68.16666666666667,71.625,69.04166666666667,67.54166666666667,70.08333333333333,70.28125,60.4375,70.45833333333333,71.20833333333333,70.125,71.25,72.625,69.9375,66.91666666666667,70.5625,68.375,69.0625,66.79166666666667,68.125,68.875,67.75,61.0,67.04166666666667,69.29166666666667,68.83333333333333,59.875,64.25,72.0,67.375,64.75,65.08333333333333,66.95833333333333,67.0,68.5,66.79166666666667,65.90625,67.625
5,2021-06-17,07:15:00,67.66666666666667,67.83333333333333,65.8125,69.8125,68.625,69.04166666666667,68.875,67.0,68.5,68.0625,65.0,69.625,68.6875,67.29166666666667,66.8125,67.375,69.0,69.75,68.04166666666667,67.83333333333333,67.625,69.125,68.5,70.375,68.04166666666667,69.6875,69.34375,70.75,69.125,71.29166666666667,70.875,68.125,70.1875,70.21875,67.0,72.58333333333333,69.84375,70.625,71.4375,69.375,71.625,68.3125,70.70833333333333,69.5,70.375,66.66666666666667,69.58333333333333,69.375,69.9375,71.04166666666667,71.6875,71.375,71.70833333333333,70.5,68.75,69.25,67.3125,70.95833333333333,71.0,71.5,71.96875,72.9375,0.0,69.20833333333333,66.25,70.95833333333333,66.625,68.5,68.375,69.45833333333333,66.5,67.83333333333333,71.75,70.6875,70.78125,70.04166666666667,71.54166666666667,72.41666666666667,72.125,69.20833333333333,70.1875,70.83333333333333,68.91666666666667,68.625,69.125,71.3125,68.79166666666667,69.375,65.0,60.5,70.1875,69.625,71.0625,72.5625,71.5,69.29166666666667,67.45833333333333,70.70833333333333,70.20833333333333,67.125,69.29166666666667,69.0,71.75,68.83333333333333,65.3125,70.75,70.0,69.75,70.29166666666667,72.125,69.75,70.95833333333333,68.95833333333333,64.9375,70.41666666666667,70.45833333333333,70.1875,70.875,68.875,67.25,68.375,69.29166666666667,70.09375,71.9375,69.33333333333333,68.34375,70.125,68.625,68.04166666666667,67.65625,71.875,69.34375,70.91666666666667,71.5625,72.25,68.9375,69.29166666666667,71.5,71.9375,69.5,71.25,72.0,70.875,68.0,70.0625,69.41666666666667,71.04166666666667,70.1875,70.5,69.91666666666667,70.8125,71.75,68.8125,68.0,70.3125,71.375,72.125,72.16666666666667,67.625,69.75,71.09375,71.9375,63.791666666666664,70.91666666666667,72.58333333333333,70.5625,71.20833333333333,72.6875,72.375,69.04166666666667,71.3125,67.9375,70.25,69.70833333333333,68.79166666666667,69.25,69.0,68.96875,69.54166666666667,69.875,71.5,67.29166666666667,65.79166666666667,71.0,66.875,66.6875,67.16666666666667,67.4375,66.25,68.83333333333333,67.25,66.0,67.95833333333333
6,2021-06-17,07:30:00,68.54166666666667,68.1875,68.70833333333333,67.66666666666667,65.75,69.125,69.08333333333333,66.79166666666667,69.25,68.34375,67.70833333333333,69.70833333333333,69.0,70.5,67.0,68.79166666666667,70.0,68.33333333333333,70.5,68.45833333333333,68.875,68.83333333333333,71.29166666666667,70.25,69.5625,70.08333333333333,68.75,70.375,70.0625,72.0,70.16666666666667,69.58333333333333,70.54166666666667,69.75,67.46875,73.0625,71.3125,71.25,70.09375,71.04166666666667,72.0,70.08333333333333,71.5625,69.875,71.5,68.25,69.75,67.9375,71.33333333333333,71.46875,70.875,69.25,73.125,69.9375,71.5,70.625,70.0,72.04166666666667,71.25,71.59375,72.9375,72.25,71.75,70.45833333333333,65.16666666666667,72.8125,69.04166666666667,69.04166666666667,70.16666666666667,69.25,68.375,67.75,71.125,71.71875,71.66666666666667,73.0625,72.75,72.75,72.04166666666667,70.1875,66.875,71.3125,69.79166666666667,71.125,69.96875,72.45833333333333,71.0,71.53125,67.71875,67.33333333333333,70.8125,70.125,71.96875,73.25,70.70833333333333,69.75,68.25,70.875,71.83333333333333,69.09375,69.8125,71.3125,71.25,69.1875,67.34375,69.0,71.70833333333333,71.75,70.375,71.20833333333333,69.20833333333333,71.4375,71.20833333333333,70.16666666666667,71.375,70.5,69.625,71.9375,69.09375,70.84375,69.9375,68.75,71.3125,71.28125,70.04166666666667,68.8125,69.625,68.4375,69.25,68.75,70.875,70.75,71.16666666666667,69.41666666666667,72.08333333333333,70.79166666666667,71.4375,71.54166666666667,71.125,70.3125,70.78125,71.25,70.79166666666667,72.08333333333333,72.625,68.83333333333333,71.125,70.25,71.1875,70.83333333333333,70.83333333333333,72.45833333333333,69.875,67.75,70.375,72.5,71.09375,73.0,69.625,70.0625,70.5,72.375,63.791666666666664,72.75,73.1875,72.1875,71.83333333333333,69.58333333333333,73.125,67.625,70.25,68.5,68.5,69.90625,68.70833333333333,72.25,70.33333333333333,70.04166666666667,68.8125,71.0625,72.0,67.8125,66.875,72.58333333333333,68.29166666666667,66.5,68.16666666666667,67.75,69.75,69.58333333333333,69.28125,66.33333333333333,69.875
7,2021-06-17,07:45:00,69.0,67.3125,67.83333333333333,71.20833333333333,70.875,73.54166666666667,72.25,74.66666666666667,74.375,71.8125,70.58333333333333,73.04166666666667,70.91666666666667,72.0,71.25,77.125,75.46875,73.0,71.45833333333333,68.1875,71.20833333333333,70.9375,72.5,70.66666666666667,72.16666666666667,71.08333333333333,72.33333333333333,73.75,73.1875,73.5,72.125,79.75,73.45833333333333,72.8125,71.41666666666667,75.4375,73.75,75.375,73.625,74.83333333333333,74.875,72.875,74.04166666666667,72.6875,73.3125,74.46875,74.16666666666667,72.29166666666667,76.3125,76.375,75.8125,75.29166666666667,75.16666666666667,72.75,0.0,76.45833333333333,73.58333333333333,72.9375,76.5,76.20833333333333,76.20833333333333,75.9375,76.45833333333333,77.75,74.0,72.29166666666667,70.54166666666667,70.03125,71.75,70.5625,70.54166666666667,69.75,72.20833333333333,72.25,73.1875,74.5625,73.375,74.25,72.25,70.59375,72.125,72.625,71.0,70.5,71.29166666666667,73.3125,67.25,73.125,72.25,72.25,72.125,71.125,72.8125,73.5625,73.0625,71.29166666666667,70.25,72.33333333333333,74.5625,70.0,71.04166666666667,72.25,71.75,71.0,70.875,72.5625,72.0,72.3125,69.5,69.66666666666667,72.125,72.375,71.95833333333333,68.5625,70.625,72.125,71.78125,72.65625,71.29166666666667,72.5,71.16666666666667,71.125,71.29166666666667,73.8125,72.08333333333333,70.25,72.25,70.125,70.3125,68.125,73.25,71.16666666666667,73.58333333333333,71.375,73.0,71.28125,71.66666666666667,72.5625,72.625,72.08333333333333,73.25,72.75,73.0,72.375,73.875,71.16666666666667,71.90625,72.20833333333333,71.6875,72.58333333333333,72.8125,73.375,69.875,69.3125,71.91666666666667,72.4375,73.125,74.0625,70.91666666666667,75.0,76.0,80.5625,71.95833333333333,76.125,76.625,73.8125,73.625,75.375,76.375,70.9375,72.75,71.8125,73.20833333333333,73.25,71.25,73.04166666666667,72.6875,73.6875,73.875,73.75,77.9375,71.29166666666667,70.83333333333333,73.25,70.4375,69.25,70.95833333333333,70.125,68.70833333333333,71.0625,70.0,70.8125,70.70833333333333
8,2021-06-17,08:00:00,69.95833333333333,69.25,67.25,70.875,71.0625,72.25,73.79166666666667,71.75,74.70833333333333,75.6875,79.08333333333333,70.4375,72.33333333333333,72.75,73.04166666666667,72.125,72.54166666666667,76.5,74.70833333333333,73.625,71.1875,70.125,72.0625,72.79166666666667,71.9375,72.875,73.83333333333333,74.0625,75.6875,75.8125,78.28125,75.6875,76.875,73.75,74.91666666666667,77.16666666666667,75.16666666666667,75.08333333333333,75.875,75.875,75.875,74.1875,75.0,72.83333333333333,74.09375,74.125,76.625,78.125,73.9375,74.78125,74.75,78.0625,77.125,76.875,77.4375,80.29166666666667,79.58333333333333,77.625,76.28125,77.54166666666667,77.875,77.125,77.0625,79.03125,77.875,73.125,71.04166666666667,69.95833333333333,72.16666666666667,71.875,70.625,70.375,73.45833333333333,73.4375,72.875,70.20833333333333,72.5625,74.5625,72.5,72.16666666666667,72.25,74.29166666666667,72.4375,71.5,71.625,73.4375,73.3125,73.75,71.375,73.41666666666667,72.875,72.5625,74.33333333333333,75.375,74.625,71.66666666666667,71.25,72.5,74.29166666666667,69.95833333333333,72.5,73.4375,75.54166666666667,73.83333333333333,73.375,75.79166666666667,73.29166666666667,73.66666666666667,70.875,72.45833333333333,72.5,73.25,71.375,69.91666666666667,71.66666666666667,73.3125,74.1875,73.75,71.125,72.54166666666667,72.125,71.75,71.875,73.71875,72.75,71.6875,72.25,71.58333333333333,70.91666666666667,70.46875,73.0,72.5,74.0,73.0,74.29166666666667,72.58333333333333,75.6875,76.6875,80.45833333333333,77.3125,76.25,78.375,77.5,77.375,74.875,75.0625,76.16666666666667,76.41666666666667,75.95833333333333,74.96875,76.54166666666667,77.54166666666667,74.78125,73.20833333333333,73.83333333333333,77.28125,76.9375,77.33333333333333,75.41666666666667,75.79166666666667,77.875,77.29166666666667,79.375,77.5,77.33333333333333,76.0,76.0625,76.70833333333333,76.75,79.83333333333333,75.625,72.0,74.5,74.4375,72.0,74.71875,73.8125,73.83333333333333,77.66666666666667,79.125,80.59375,70.3125,69.8125,75.70833333333333,70.79166666666667,69.41666666666667,70.25,70.54166666666667,70.8125,71.75,70.78125,68.8125,72.5
9,2021-06-17,08:15:00,68.95833333333333,69.9375,70.5,70.75,70.25,70.375,69.9375,78.875,75.375,71.9375,71.25,72.0625,70.70833333333333,72.29166666666667,70.0625,71.625,70.375,69.75,71.5,71.79166666666667,75.04166666666667,75.20833333333333,72.04166666666667,72.66666666666667,72.03125,72.375,72.5625,72.5,73.25,76.66666666666667,75.9375,75.70833333333333,75.3125,73.375,73.75,75.9375,74.20833333333333,76.0,75.0625,75.625,75.625,73.08333333333333,73.45833333333333,71.95833333333333,73.125,70.75,74.75,0.0,74.25,73.75,74.625,76.45833333333333,77.125,74.1875,79.5625,75.1875,75.875,74.625,73.75,76.75,77.8125,77.70833333333333,78.375,72.0,74.125,74.34375,70.875,71.625,73.16666666666667,72.53125,71.65625,70.75,74.66666666666667,73.66666666666667,73.5625,75.45833333333333,74.95833333333333,75.625,74.875,76.04166666666667,75.33333333333333,76.3125,75.625,75.09375,72.20833333333333,74.79166666666667,73.70833333333333,74.40625,74.125,75.75,73.45833333333333,73.08333333333333,75.45833333333333,75.0625,75.5,72.58333333333333,70.375,73.6875,75.3125,71.25,72.9375,75.4375,77.33333333333333,74.75,74.58333333333333,80.25,74.625,74.0,72.5,73.625,72.66666666666667,73.91666666666667,72.66666666666667,71.875,71.95833333333333,73.0625,73.3125,73.8125,73.375,73.04166666666667,72.66666666666667,72.625,72.29166666666667,74.9375,72.6875,71.45833333333333,73.4375,72.16666666666667,71.45833333333333,71.375,74.5,73.96875,76.54166666666667,76.125,78.29166666666667,78.45833333333333,78.75,79.125,75.78125,74.16666666666667,75.83333333333333,75.71875,74.375,76.79166666666667,75.625,74.40625,74.29166666666667,73.625,73.70833333333333,73.875,71.875,76.45833333333333,72.0,72.04166666666667,72.75,75.375,75.375,74.4375,74.0,75.0625,74.45833333333333,75.0,77.5625,76.1875,76.75,75.70833333333333,75.5625,76.08333333333333,74.16666666666667,76.53125,74.79166666666667,71.75,73.08333333333333,73.6875,72.25,73.0,73.0,73.0,80.875,79.16666666666667,75.5625,73.54166666666667,72.41666666666667,75.4375,70.375,69.83333333333333,71.1875,71.5,71.375,74.45833333333333,71.75,69.79166666666667,69.625
