,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.2 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.11 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.13 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.5.16 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.2 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-12-04,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-12-04,06:15:00,0.06565,0.11565,0.0875,0.1146,0.13333333333333333,0.15,0.1292,0.1354,0.19793333333333332,0.201575,0.23745,0.1797,0.16046666666666667,0.22706666666666667,0.13125,0.1094,0.12293333333333334,0.14793333333333333,0.14376666666666668,0.13125,0.1646,0.24065,0.2188,0.19169999999999998,0.22970000000000002,0.22706666666666667,0.16253333333333334,0.09065000000000001,0.0797,0.12293333333333334,0.1094,0.04793333333333333,0.07293333333333334,0.18753333333333333,0.231275,0.1469,0.2333333333333333,0.21043333333333333,0.19583333333333333,0.19169999999999998,0.27709999999999996,0.2020666666666667,0.18546666666666667,0.19996666666666665,0.09583333333333333,0.10210000000000001,0.1375,0.15315,0.1896,0.21876666666666666,0.08960000000000001,0.14793333333333333,0.12293333333333334,0.13959999999999997,0.12713333333333335,0.08755,0.2813,0.16456666666666667,0.3781,0.23126666666666665,0.3416666666666666,0.1875,0.23126666666666665,0.20629999999999998,0.24373333333333336,0.29375,0.16666666666666666,0.19999999999999998,0.09375,0.11876666666666667,0.10315,0.17920000000000003,0.18125,0.21043333333333333,0.14379999999999998,0.2041666666666667,0.2333333333333333,0.2,0.3,0.22916666666666666,0.25,0.25625,0.19376666666666667,0.29375,0.11875,0.07086666666666668,0.12083333333333335,0.14793333333333333,0.10210000000000001,0.14065,0.3396333333333333,0.1646,0.2708333333333333,0.27086666666666664,0.25,0.19583333333333333,0.26456666666666667,0.1708333333333333,0.2125,0.2521,0.1625,0.16040000000000001,0.09586666666666667,0.103125,0.13543333333333332,0.14376666666666668,0.1375,0.19375,0.24793333333333334,0.225,0.1094,0.08963333333333334,0.12706666666666666,0.0969,0.089075,0.10315,0.1219,0.08755,0.08126666666666667,0.17079999999999998,0.1542,0.08126666666666667,0.1,0.17503333333333335,0.0938,0.1042
2,2021-12-04,06:30:00,0.1146,0.20627500000000001,0.16456666666666667,0.34687500000000004,0.6219,0.20833333333333334,0.3437666666666667,0.3875333333333333,0.5041666666666667,0.5125,0.48435,0.6438,0.6,0.52815,0.19532500000000003,0.19583333333333333,0.15315,0.20315,0.5500333333333334,0.44689999999999996,0.5083333333333333,0.5833666666666667,0.5292,0.5146000000000001,0.5562666666666667,0.47505000000000003,0.49375,0.44689999999999996,0.13125,0.1844,0.16456666666666667,0.112525,0.5594,0.50315,0.59065,0.5015750000000001,0.6520666666666667,0.5645666666666668,0.5062666666666668,0.4875333333333334,0.625,0.5687666666666668,0.5041666666666668,0.5771000000000001,0.1521,0.15416666666666667,0.6219,0.5604333333333334,0.2833666666666667,0.56565,0.3666666666666667,0.21459999999999999,0.1531,0.1813,0.23750000000000002,0.16876666666666665,0.7063,0.5875333333333334,0.7250333333333333,0.5666666666666668,0.6667000000000001,0.4895666666666667,0.56565,0.6146333333333334,0.5791666666666667,0.5916666666666667,0.5250333333333334,0.5917,0.1771,0.1844,0.19169999999999998,0.23753333333333335,0.51875,0.6333666666666667,0.5187666666666667,0.5250333333333334,0.5708333333333333,0.570325,0.6813,0.5396,0.5396333333333333,0.55,0.7563,0.6458333333333334,0.1875,0.1375,0.1688,0.21565,0.5844,0.4458666666666667,0.6396000000000001,0.4916666666666667,0.5896,0.614075,0.5729333333333334,0.7229333333333333,0.6229666666666667,0.49169999999999997,0.6125,0.6688000000000001,0.23546666666666663,0.21043333333333333,0.16879999999999998,0.1708333333333333,0.4469,0.5333666666666667,0.5062666666666668,0.5396,0.575,0.4771,0.22706666666666667,0.26097499999999996,0.2542,0.184375,0.22086666666666666,0.23124999999999998,0.24375,0.1812666666666667,0.22296666666666667,0.2854333333333333,0.2281,0.1875,0.2437666666666667,0.3000333333333333,0.23336666666666664,0.23336666666666664
3,2021-12-04,06:45:00,0.1594,0.2438,0.20626666666666668,0.9594,0.925,0.27706666666666663,0.7906500000000001,0.9219,1.0000333333333333,0.8666666666666666,0.9766,0.9625250000000001,0.901575,1.0375333333333334,0.4344,0.3563,0.19583333333333333,0.24170000000000003,0.9270666666666667,0.975,0.8625,0.9979333333333334,0.96875,0.8937666666666667,0.9937666666666667,1.07815,0.9266000000000001,0.9343999999999999,0.4875333333333334,0.5000333333333334,0.21459999999999999,0.1458,0.8771000000000001,0.9312499999999999,0.9354333333333334,0.9438,0.8938,0.9250333333333334,0.9396,0.9249999999999999,1.0625333333333333,0.9104666666666666,0.9125,1.0521,0.5750500000000001,0.3906,0.8917,1.059375,0.9208333333333334,1.11875,1.00315,0.275,0.23285,0.23129999999999998,0.3937333333333333,0.2292,1.0583666666666667,1.0250333333333332,1.1437666666666668,0.9688000000000001,1.1437666666666666,0.9479333333333333,1.0229666666666668,1.1083333333333334,0.9937666666666667,1.0187666666666666,1.0292000000000001,1.0094,0.225,0.36460000000000004,0.3375333333333333,0.3000333333333333,0.9667,1.1853999999999998,1.03125,0.9604333333333334,0.9812333333333333,1.0958333333333332,0.9875000000000002,1.0542,1.0875333333333332,1.0521,1.0354333333333334,1.1291666666666667,0.22713333333333333,0.2,0.2437666666666667,0.2656,1.0187666666666668,1.0479666666666667,1.1063,0.9437666666666668,1.0250000000000001,1.175,1.0396,1.0718999999999999,1.1578249999999999,1.018775,1.0417,1.1250333333333333,0.2791666666666667,0.2729,0.20626666666666668,0.20315,0.91565,0.9312666666666667,0.9708333333333333,0.925,0.9479333333333333,0.95625,0.490675,0.61875,0.4687666666666666,0.47293333333333337,0.4687666666666666,0.5062666666666668,0.49687500000000007,0.37296666666666667,0.48125,0.5521333333333333,0.4313,0.43333333333333335,0.4875,0.51875,0.4875,0.5041666666666668
4,2021-12-04,07:00:00,0.19375,0.275,0.2219,1.47815,1.435975,1.2812999999999999,1.4541666666666666,1.425,1.4291666666666665,1.467225,1.6063,1.5416999999999998,1.5188,1.4656500000000001,0.8265750000000001,0.7958666666666666,0.26253333333333334,0.2625,1.4791999999999998,1.33435,1.3958666666666666,1.5625333333333333,1.4521333333333333,1.4156499999999999,1.4937666666666667,1.5229333333333333,1.45,1.4219,0.7563,0.83125,0.2625,0.1688,1.3792000000000002,1.5187666666666668,1.4833666666666667,1.3438,1.5083666666666666,1.4479333333333333,1.6688,1.4146,1.4188,1.5406499999999999,1.3562500000000002,1.4708333333333332,0.8145666666666668,0.8125,1.32505,1.64065,1.8125499999999999,1.4958666666666665,1.6469,0.29793333333333333,0.2604,1.4854333333333336,1.57505,1.4594,1.6021,1.5208666666666666,1.7125000000000001,1.5813,1.6458333333333333,1.5594000000000001,1.4916666666666665,1.6458666666666666,1.7875,1.57815,1.5625333333333333,1.575,1.4979666666666667,1.6104333333333332,1.5281500000000001,1.21875,1.49065,1.6219000000000001,1.6875,1.3875,1.5093999999999999,1.61565,1.5041666666666667,1.6875,1.6187666666666667,1.5729333333333333,1.5958333333333332,1.5958666666666665,1.318775,0.5188,1.36565,1.07505,1.55,1.5875333333333332,1.45,1.4542000000000002,1.7094,1.5896,1.5937333333333334,1.575,1.7469000000000001,1.6416666666666666,1.5833333333333333,1.7479333333333333,1.4812666666666667,1.4021,0.23539999999999997,0.2417,1.4875333333333334,1.4521,1.4468999999999999,1.4583333333333333,1.4771,1.435975,0.9166666666666666,0.95005,0.8604333333333334,0.81565,0.90315,0.9187333333333333,0.8875333333333334,0.79535,0.8895666666666666,0.9979333333333334,0.8250500000000001,0.7812,0.7854333333333333,0.9291666666666667,0.8354333333333334,0.77815
5,2021-12-04,07:15:00,0.2,0.30206666666666665,1.1625,2.04375,1.99065,2.0500000000000003,1.9916666666666665,1.9624999999999997,1.8625,2.0854333333333335,2.2812,2.0125,2.0187666666666666,2.0625,1.1219000000000001,1.06875,0.2875333333333333,0.29374999999999996,2.0166666666666666,1.9083333333333332,2.006266666666667,2.1854333333333336,2.0312666666666668,2.10935,2.0938,2.00625,1.9593500000000001,1.9208666666666667,1.0203,1.075,0.29059999999999997,0.18125000000000002,0.0,2.1104333333333334,2.0594,1.9166999999999998,2.100033333333333,2.0292,2.0083333333333333,1.9416666666666664,1.9469,2.0166999999999997,2.0437666666666665,2.0646,1.0583666666666665,1.0813,1.8031,2.1166666666666667,2.1917,2.1271,2.1646,1.5895666666666666,0.29373333333333335,2.0562666666666667,2.1270666666666664,2.0791999999999997,2.106266666666667,2.0791999999999997,2.2313,2.1208666666666667,2.187533333333333,2.09065,2.0708333333333333,2.1437333333333335,2.1281499999999998,2.1354333333333333,2.02185,2.1604,2.1250333333333336,2.06875,2.13125,1.9719,2.1521000000000003,2.206275,2.2167,2.03125,2.0500000000000003,2.162525,2.0875,2.1021,2.129166666666667,2.125,2.1229333333333336,2.1167000000000002,2.1938,2.095325,2.2417000000000002,2.1229333333333336,2.0875333333333335,2.147933333333333,2.170866666666667,2.006266666666667,2.1938,2.2624999999999997,2.1187666666666667,2.26255,2.2771000000000003,2.15315,2.07505,2.3000333333333334,2.2375333333333334,2.2271,0.26453333333333334,0.26876666666666665,1.88125,2.004166666666667,1.8833666666666666,2.0594,1.9791666666666667,1.9896,1.3218999999999999,1.3396000000000001,1.3770999999999998,1.282825,1.2281499999999999,1.3937666666666668,1.3218999999999999,1.3458666666666668,1.4187500000000002,1.4042000000000001,1.2969,1.1917,1.2125000000000001,1.4062666666666666,1.20005,1.2797
6,2021-12-04,07:30:00,0.2094,0.3187,2.44375,2.5208666666666666,2.5172,2.6521,2.58435,2.5166999999999997,2.631266666666667,2.60625,2.5594,2.3375,2.5104333333333333,2.5854333333333335,1.4021333333333335,1.43125,0.2979,0.3041333333333333,2.5396,2.5562666666666662,2.5729,2.6958333333333333,2.508366666666667,2.4896,2.375,2.5500333333333334,2.4875000000000003,2.4718999999999998,1.375,1.3666666666666665,0.3271,0.19583333333333333,2.4188,2.49065,2.6797,0.0,2.6844,2.5479333333333334,2.4813,2.5594,2.5417,2.5354,2.5125333333333333,2.539633333333333,1.2906499999999999,1.3500333333333332,2.314633333333333,2.660433333333333,2.7813,2.6208666666666667,2.7145999999999995,2.6396,0.325,2.6312666666666664,2.7875,2.6375,2.7667,2.6646,2.7313,2.73435,2.8395999999999995,2.570866666666667,2.6333333333333333,2.75625,2.6156,2.7,2.6687666666666665,2.710433333333333,2.727066666666667,2.45935,2.66875,2.7250333333333336,2.6,2.7833666666666663,2.7719,2.45,2.6374999999999997,2.7625,2.6021,2.7291666666666665,2.7062333333333335,2.6437666666666666,2.6771,2.7125,2.7812666666666668,2.7469,2.797966666666666,2.8000333333333334,2.63125,0.0,2.8000333333333334,2.51255,2.8031500000000005,2.9375,2.775,2.7875,2.8219000000000003,2.718775,2.65315,2.8562666666666665,2.897933333333333,2.772933333333333,0.2875,0.30206666666666665,2.53905,2.5333666666666663,2.5250000000000004,2.525,2.5021,2.5541666666666667,1.89065,1.8828500000000001,1.8166666666666667,1.6968999999999999,1.72035,1.7937500000000002,1.7854333333333334,1.8666666666666665,1.7781500000000001,1.96875,1.7969,1.6312666666666669,1.722966666666667,1.9125000000000003,1.798475,1.8281
7,2021-12-04,07:45:00,0.45315000000000005,0.85005,3.033333333333333,2.991666666666667,3.1719,3.3563,3.1562666666666668,2.9344,3.0416333333333334,3.0083333333333333,3.1958333333333333,3.1625333333333336,3.0604333333333336,3.0219,1.7062666666666668,1.6604333333333334,0.67815,0.94685,3.0666666666666664,3.0958333333333337,3.0917,3.2312999999999996,2.97505,3.0146,3.018775,3.0979666666666668,3.0718750000000004,2.9583666666666666,1.6344,1.825,0.3812,0.7937666666666666,2.8797,3.0187666666666666,3.20625,3.0406250000000004,3.16875,3.0979333333333336,3.0187666666666666,2.9687333333333332,3.1375000000000006,3.01255,3.077066666666667,3.00625,1.64065,1.6562999999999999,2.85,3.243766666666667,3.39685,3.2145999999999995,3.2458333333333336,3.36565,1.2937333333333332,3.289566666666667,3.297966666666666,3.2625000000000006,3.2437333333333336,3.1396,3.28125,3.2354333333333334,3.3438,3.1375000000000006,3.2271,3.4062,3.2479333333333336,3.2479333333333336,3.2875,3.20005,3.2312666666666665,3.241666666666667,3.2469,3.19375,3.1125,3.452066666666667,3.187533333333333,3.09845,3.2875,3.27815,3.2667,3.2646,3.1208666666666667,3.1896,3.147933333333333,3.2958666666666665,3.381266666666667,3.2656,3.25625,3.3208,3.1266,3.189075,3.36565,3.1062999999999996,3.2875,3.2719,3.2999666666666667,3.4625,3.40315,3.335433333333333,3.266666666666667,3.4146,3.4020999999999995,3.335433333333333,0.8729666666666667,1.1083666666666667,3.0875,3.0666666666666664,3.0343999999999998,3.1437666666666666,3.0187666666666666,3.1271,2.4458333333333333,2.4375,2.26255,2.168766666666667,2.3729,2.329725,2.4063,2.345833333333333,2.265625,2.4916666666666667,2.325,2.287525,2.2666999999999997,2.48125,2.2,2.3396
8,2021-12-04,08:00:00,2.0594,2.5469,3.585433333333333,3.640625,3.7000333333333337,3.5625,3.6520999999999995,3.639566666666667,3.475,3.5979333333333336,3.750033333333333,3.675,3.5187666666666666,3.5812749999999998,2.2469,2.2771333333333335,2.16255,2.710433333333333,3.5313,3.52815,3.6312666666666664,3.71565,3.6167000000000002,3.6291999999999995,3.633366666666667,3.6583666666666663,3.6854666666666667,3.41875,2.2375,2.7218999999999998,2.1416333333333335,2.5771,3.5219,3.5458,3.8312666666666666,3.5812999999999997,3.7854666666666668,3.6219,3.5270999999999995,3.522933333333333,3.6219,3.5437666666666665,3.4813,3.4146,2.660433333333333,2.445866666666667,3.407825,3.8468999999999998,3.8271333333333337,3.7375333333333334,3.7375000000000003,3.79375,3.937533333333333,3.7333666666666665,3.845866666666667,3.8672,3.8521,3.7541999999999995,3.86875,3.7541666666666664,3.7969,3.5874666666666664,3.7854666666666668,3.841666666666667,3.797966666666667,3.877133333333333,3.6958333333333333,3.7422250000000004,3.8375,3.7521,3.6896,3.753125,3.6922,3.875,3.6437666666666666,3.6833666666666667,3.78125,3.8343999999999996,3.7312666666666665,3.7188,3.812466666666667,3.7792,3.82815,3.8833333333333333,3.8000499999999997,3.6750000000000003,3.891666666666667,3.8458666666666663,3.8166999999999995,3.7937666666666665,3.7125,3.641666666666667,3.7812666666666668,3.7813,3.806266666666667,3.920833333333333,3.8791666666666664,3.9104333333333336,3.7646,3.9854,3.9531,3.8958666666666666,2.4844,2.718766666666667,3.658366666666667,3.664566666666667,3.4542,3.570866666666667,3.508366666666667,3.722933333333333,2.825,2.8646333333333334,2.7687333333333335,2.7124666666666664,2.8031,2.81875,2.9234500000000003,2.97815,2.8063,2.9812666666666665,2.9188,2.8271,2.87035,2.9499999999999997,2.8015749999999997,2.9333333333333336
9,2021-12-04,08:15:00,3.4042,3.775,4.1875,4.2280999999999995,4.206266666666667,4.0718499999999995,4.1562,4.1042,4.1719,4.231249999999999,4.2875000000000005,4.203125,4.3125,4.264600000000001,3.6916666666666664,3.2625,3.8953249999999997,4.2125,4.081233333333333,4.0083,4.35,4.3333,4.233366666666666,4.133333333333334,4.2500333333333336,4.177066666666667,4.13125,4.041666666666667,3.9687999999999994,3.8937500000000003,3.95,3.8854333333333333,3.9499750000000002,4.11875,4.3437,4.1188,4.4375,4.1562,4.139566666666666,4.0729,4.1875,4.243799999999999,4.1469000000000005,4.154166666666667,3.9062,3.2667,3.9906,4.314533333333333,4.483333333333333,4.3021,4.295866666666666,4.416666666666667,4.475033333333333,4.3229,4.4155999999999995,4.3500499999999995,4.4229666666666665,4.302066666666666,4.447933333333334,4.40935,4.375,4.183333333333334,4.2917,4.3625,4.4437,4.46255,4.2312666666666665,4.2125,4.358366666666666,4.1875,4.389566666666667,4.259399999999999,4.314566666666667,4.431233333333333,4.1875333333333336,4.19065,4.231266666666667,4.2667,4.3749666666666664,4.35,4.2687333333333335,4.256266666666667,4.2749999999999995,4.270833333333333,4.40315,4.28125,4.435433333333333,4.429166666666666,4.256266666666666,4.3312333333333335,4.310433333333333,4.0938,4.35155,4.3750333333333336,4.3292,4.49375,4.40315,4.325,4.3021,4.525033333333333,4.435975,4.540649999999999,3.985433333333333,4.054166666666666,4.129166666666667,4.172933333333333,4.0229,4.193733333333333,4.054200000000001,4.152066666666667,3.4333666666666667,3.445866666666667,3.39065,3.318775,3.32035,3.4458333333333333,3.6187333333333336,3.437533333333333,3.359375,3.5604333333333336,3.4667,3.2875,3.4969,3.6,3.4520999999999997,3.493766666666667
