,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.1 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-02-17,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-02-17,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-02-17,06:30:00,0.0,0.0,0.0,0.0,0.0,10.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,9.75,0.0,0.0,0.0,0.0,0.0
3,2021-02-17,06:45:00,47.25,49.125,50.75,49.125,85.0,17.640625,0.0,0.0,0.0,0.0,64.1875,44.875,45.25,42.625,0.0,0.0,47.875,49.5,0.0,57.361111111111114,50.921875,60.8125,8.066666666666666,44.0,11.777777777777779,58.208333333333336,45.375,52.75,55.0,45.125,0.0,0.0,44.625,48.875,47.5,0.0,54.75,47.875,48.125,48.875,0.91875,48.875,7.243421052631579,48.5,47.375,45.125,40.375,0.0
4,2021-02-17,07:00:00,46.1875,50.666666666666664,51.0625,50.958333333333336,53.0,53.208333333333336,50.708333333333336,49.708333333333336,43.34375,42.833333333333336,42.625,41.375,41.083333333333336,43.166666666666664,43.34375,42.34375,46.958333333333336,47.4375,47.166666666666664,46.8125,48.4375,48.916666666666664,48.791666666666664,45.833333333333336,48.5625,46.833333333333336,45.291666666666664,48.541666666666664,47.0625,43.333333333333336,39.5,48.28125,46.166666666666664,48.5,48.5,47.96875,48.25,46.916666666666664,47.333333333333336,47.708333333333336,45.375,46.875,46.041666666666664,45.625,45.125,42.541666666666664,42.333333333333336,46.5625
5,2021-02-17,07:15:00,50.875,51.958333333333336,51.0625,54.75,52.875,54.5625,52.833333333333336,52.541666666666664,41.708333333333336,41.1875,43.9375,40.875,0.0,42.25,41.6875,39.875,46.9375,47.0625,46.5625,46.96875,47.75,48.0,48.458333333333336,47.083333333333336,47.25,46.375,45.6875,47.125,47.25,44.4375,43.09375,46.625,47.333333333333336,52.875,52.25,47.5,47.875,46.916666666666664,48.166666666666664,49.041666666666664,47.125,47.75,46.458333333333336,45.958333333333336,47.375,45.0,42.666666666666664,46.9375
6,2021-02-17,07:30:00,48.15625,49.791666666666664,50.4375,49.875,49.541666666666664,50.03125,49.5,50.75,43.25,43.666666666666664,43.25,43.083333333333336,44.46875,43.25,44.5,44.4375,46.666666666666664,47.041666666666664,46.78125,47.1875,47.75,47.833333333333336,48.0,47.583333333333336,47.333333333333336,46.75,45.9375,47.5,47.625,45.0,43.791666666666664,47.833333333333336,47.125,47.666666666666664,47.791666666666664,47.5625,47.375,46.708333333333336,47.3125,47.6875,47.5,46.958333333333336,46.75,47.083333333333336,47.458333333333336,45.208333333333336,43.0,46.958333333333336
7,2021-02-17,07:45:00,51.041666666666664,49.666666666666664,51.125,51.291666666666664,50.6875,50.375,50.5,50.125,43.125,42.40625,42.583333333333336,43.541666666666664,41.875,43.416666666666664,43.208333333333336,44.25,46.875,47.0,46.8125,47.375,47.625,48.25,47.75,47.4375,47.25,46.791666666666664,46.416666666666664,47.375,47.59375,44.375,44.0,47.625,46.916666666666664,47.8125,48.15625,47.625,47.291666666666664,46.541666666666664,47.666666666666664,47.541666666666664,47.5,46.625,46.75,47.333333333333336,47.833333333333336,46.25,38.666666666666664,46.958333333333336
8,2021-02-17,08:00:00,48.0625,48.5,49.375,49.041666666666664,48.916666666666664,49.541666666666664,49.125,49.208333333333336,43.9375,44.3125,43.916666666666664,44.583333333333336,45.458333333333336,44.75,45.375,45.0625,46.583333333333336,46.8125,46.8125,47.1875,47.458333333333336,47.458333333333336,47.46875,47.1875,47.25,46.875,46.5,47.375,47.5,45.625,44.375,47.375,47.0,47.333333333333336,47.583333333333336,47.416666666666664,47.125,46.625,47.3125,47.3125,47.25,46.875,46.708333333333336,46.833333333333336,47.583333333333336,46.0,44.5625,46.875
9,2021-02-17,08:15:00,47.5,48.3125,48.75,48.25,47.625,49.958333333333336,49.208333333333336,48.0625,44.0,45.25,45.125,43.75,44.333333333333336,45.833333333333336,44.875,45.75,46.833333333333336,47.21875,46.9375,47.4375,47.583333333333336,47.958333333333336,47.625,47.541666666666664,47.625,46.833333333333336,46.0625,47.5625,47.791666666666664,45.125,42.9375,47.75,47.125,48.375,47.625,47.375,47.083333333333336,46.8125,47.041666666666664,47.666666666666664,47.791666666666664,47.666666666666664,46.833333333333336,47.25,47.75,45.875,43.9375,46.71875
10,2021-02-17,08:30:00,51.458333333333336,50.875,50.25,50.1875,50.583333333333336,52.583333333333336,51.75,53.75,42.083333333333336,42.125,40.125,43.875,40.333333333333336,41.75,43.541666666666664,42.75,46.791666666666664,48.125,47.5,47.28125,47.5,48.791666666666664,47.75,47.0,47.833333333333336,47.875,46.291666666666664,48.0,47.625,44.6875,40.46875,47.666666666666664,47.5,48.5,49.5625,47.6875,46.583333333333336,47.333333333333336,48.1875,47.625,47.75,46.916666666666664,47.375,47.208333333333336,47.0,45.666666666666664,42.416666666666664,46.666666666666664
11,2021-02-17,08:45:00,50.041666666666664,51.25,52.5,53.333333333333336,52.125,50.958333333333336,53.875,52.958333333333336,42.125,42.125,42.416666666666664,42.25,42.875,42.166666666666664,43.5,42.5,46.6875,46.791666666666664,46.96875,47.3125,47.666666666666664,48.375,47.4375,47.583333333333336,47.708333333333336,46.375,45.75,47.333333333333336,47.458333333333336,44.875,40.375,48.34375,45.875,47.8125,47.8125,47.5625,47.333333333333336,46.833333333333336,47.25,47.9375,47.375,46.8125,46.625,47.333333333333336,47.875,46.0,44.25,47.0
12,2021-02-17,09:00:00,48.958333333333336,50.3125,50.5625,50.5,49.916666666666664,50.166666666666664,50.6875,50.5,43.0625,43.208333333333336,42.708333333333336,43.125,43.4375,43.375,43.791666666666664,43.125,46.708333333333336,47.166666666666664,46.875,47.125,47.375,47.916666666666664,47.916666666666664,47.875,47.458333333333336,46.208333333333336,45.333333333333336,47.541666666666664,47.375,45.083333333333336,40.791666666666664,47.666666666666664,46.666666666666664,47.583333333333336,47.333333333333336,47.375,46.96875,47.041666666666664,47.583333333333336,47.59375,47.541666666666664,46.833333333333336,46.09375,47.333333333333336,47.375,45.75,44.375,46.84375
13,2021-02-17,09:15:00,49.666666666666664,50.125,51.1875,51.875,50.25,50.8125,51.166666666666664,53.3125,43.041666666666664,42.5,42.791666666666664,43.125,44.125,43.375,42.75,43.84375,46.375,47.25,46.625,47.0,47.125,48.083333333333336,47.5,47.1875,47.625,45.875,46.03125,47.291666666666664,46.9375,46.3125,46.3125,47.666666666666664,46.6875,47.458333333333336,47.5,47.25,47.125,46.833333333333336,48.083333333333336,47.625,48.125,46.541666666666664,46.708333333333336,46.9375,47.208333333333336,46.46875,45.625,46.75
14,2021-02-17,09:30:00,48.958333333333336,49.875,50.25,50.208333333333336,49.75,49.875,49.666666666666664,49.791666666666664,44.0625,43.958333333333336,43.375,43.8125,44.25,44.166666666666664,44.25,44.291666666666664,46.5625,47.208333333333336,46.875,46.875,47.458333333333336,47.75,47.458333333333336,47.25,47.3125,46.5625,46.0625,47.458333333333336,47.25,45.833333333333336,45.3125,47.583333333333336,46.791666666666664,47.375,47.75,47.291666666666664,47.125,46.708333333333336,47.333333333333336,47.833333333333336,47.583333333333336,46.791666666666664,46.625,47.09375,47.041666666666664,46.041666666666664,45.416666666666664,46.916666666666664
15,2021-02-17,09:45:00,47.375,47.9375,48.416666666666664,48.25,47.791666666666664,48.5625,48.083333333333336,48.1875,45.46875,45.541666666666664,45.4375,45.583333333333336,45.416666666666664,45.875,45.75,45.375,46.75,47.25,47.041666666666664,47.28125,47.583333333333336,47.625,47.541666666666664,47.5,47.8125,47.0,45.9375,47.9375,47.75,44.4375,41.25,47.6875,47.291666666666664,47.78125,47.625,47.291666666666664,47.25,46.583333333333336,47.041666666666664,47.708333333333336,47.541666666666664,46.416666666666664,46.40625,47.125,47.0,45.291666666666664,42.5,47.291666666666664
16,2021-02-17,10:00:00,48.291666666666664,48.75,48.9375,48.625,48.375,48.958333333333336,48.0,49.625,45.458333333333336,45.458333333333336,44.875,45.041666666666664,45.25,45.1875,45.3125,45.5,46.791666666666664,47.333333333333336,47.041666666666664,47.416666666666664,47.458333333333336,47.5,47.5,47.4375,47.583333333333336,47.125,46.25,47.65625,47.583333333333336,45.625,44.0625,47.5,47.375,47.583333333333336,47.625,47.3125,47.3125,46.791666666666664,47.125,47.75,47.416666666666664,46.708333333333336,46.75,47.166666666666664,47.125,45.791666666666664,44.34375,47.291666666666664
