,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
0,2021-04-14,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-14,06:15:00,12.349599999999999,13.8992,10.044533333333334,17.2215,12.433333333333332,14.0367,17.8492,16.4758,14.147666666666666,13.971100000000002,12.396366666666667,15.205466666666666,14.851566666666665,13.21215,8.273433333333333,9.9758,12.633066666666666,11.744266666666666,9.2086,10.5177,6.021366666666666,9.772633333333333,4.1242,12.112,19.647666666666666,14.468233333333332,12.9406,11.267966666666666,10.8542,3.2297000000000002,11.029433333333335,7.705500000000001,13.8716,14.584366666666668,18.421366666666668,15.731533333333333,22.02423333333333,22.8375,17.151033333333334,18.378149999999998,13.7552,9.654200000000001,17.825766666666667,8.097133333333334,12.750975,14.084,12.8414
2,2021-04-14,06:30:00,44.074774999999995,58.1313,40.7539,46.296366666666664,46.237766666666666,56.92603333333333,56.532833333333336,46.4754,26.136966666666666,30.236349999999998,24.539099999999998,30.25235,28.7482,20.7776,18.385166666666667,24.0151,19.0828,26.5057,28.3164,21.59923333333333,17.42735,27.0336,0.0,26.9336,28.40625,25.96875,26.79025,26.098433333333332,17.085549999999998,11.4305,24.86536666666667,40.1125,50.08826666666667,50.1461,58.72396666666666,38.55573333333333,59.833,50.4988,51.641133333333336,52.0086,26.8396,22.01353333333333,55.7,38.023450000000004,19.9719,22.869799999999998,24.81485
3,2021-04-14,06:45:00,92.43515,94.24116666666667,90.94533333333334,95.65195,96.1802,91.2996,91.2516,88.94793333333332,55.64606666666666,54.54116666666667,37.3563,57.6133,54.00676666666667,48.24556666666666,47.327333333333335,49.8672,45.81699999999999,53.0453,48.91406666666666,50.1926,46.050533333333334,53.50443333333334,37.291399999999996,49.26173333333333,50.170500000000004,40.8031,55.9797,42.3164,34.4289,25.468766666666667,52.7263,87.23543333333333,75.5414,87.86486666666666,76.13905,91.68826666666666,98.9879,88.86563333333334,92.5594,88.2797,52.074466666666666,42.209575,100.10886666666666,85.64556666666665,39.137233333333334,34.49923333333333,70.14179999999999
4,2021-04-14,07:00:00,109.9677,114.56563333333332,109.7255,144.1098,120.076775,100.715825,109.6518,120.3021,59.7125,71.770725,70.73593333333334,78.3586,68.884,70.27656666666667,70.45625000000001,69.79143333333333,70.46173333333333,80.62186666666666,70.81525,60.743500000000004,67.2422,52.82656666666666,57.36095,74.975,59.61066666666667,43.70206666666667,65.52993333333335,65.5867,37.510933333333334,26.089066666666668,75.85963333333332,118.63515000000001,119.45623333333333,129.79923333333332,108.0776,87.84376666666667,113.0815,117.2422,119.05886666666667,110.62450000000001,89.91640000000001,45.090999999999994,86.02305000000001,128.75156666666666,47.4453,36.6797,102.33176666666668
5,2021-04-14,07:15:00,133.58903333333333,165.02345,153.79816666666667,165.663075,174.41755,139.96755,161.90963333333335,161.33436666666668,110.46016666666667,85.332,96.37786666666666,106.47996666666667,102.11456666666668,95.68490000000001,98.09375,105.39453333333334,100.5508,89.1043,100.594,101.13826666666667,102.12786666666666,102.9138,84.80760000000001,103.75286666666666,69.27393333333333,39.95756666666667,104.4313,106.45275000000001,32.99086666666667,24.62996666666667,104.82549999999999,145.9091,162.02343333333332,138.4328,114.613675,153.17813333333334,168.3604,156.1982,127.90129999999999,149.94116666666665,160.08386666666667,44.033199999999994,170.2388,158.4867,39.38909999999999,36.67446666666667,123.48933333333332
6,2021-04-14,07:30:00,154.60233333333335,214.36290000000002,201.5625,222.25626666666665,153.35389999999998,176.601575,158.09846666666667,150.37346666666667,123.8711,132.42305,115.48696666666667,143.5448,122.37060000000001,106.9104,112.42809999999999,131.517775,137.21953333333332,116.04766666666667,111.99403333333333,76.5938,129.475425,115.28333333333335,86.9232,118.64063333333333,110.16043333333333,44.7594,110.99672500000001,111.69807499999999,36.1703,22.14065,148.56605,147.4659,196.54145,158.71876666666665,202.36055,152.36586666666668,216.1551,154.94686666666666,196.25206666666665,155.8255,181.45155,48.720333333333336,168.76850000000002,155.52786666666665,42.672133333333335,36.81326666666667,149.05859999999998
7,2021-04-14,07:45:00,147.8373,178.01823333333334,76.545725,153.1906,166.056,212.91015,124.21796666666667,136.23856666666669,137.10156666666666,105.44869999999999,134.05780000000001,142.21146666666667,103.69426666666668,132.41563333333332,77.35886666666666,79.469,151.44896666666668,143.36326666666665,97.3781,122.23284999999998,116.41015,141.7417,76.40206666666667,111.58253333333334,114.5237,43.10573333333334,134.36565,121.52305,36.24243333333334,24.2354,127.85493333333334,143.0539,210.14260000000002,168.30416666666667,127.8949,151.51983333333334,174.97325,146.78905,198.4588666666667,142.60103333333333,190.88853333333336,64.15106666666667,159.24193333333335,176.52473333333333,43.09025,35.66873333333333,136.6427
8,2021-04-14,08:00:00,263.4263,262.44010000000003,263.64845,277.9563,268.44025,257.3456,218.20527499999997,268.2148,211.15286666666665,192.85706666666667,199.97056666666666,214.39739999999998,202.60546666666667,200.895875,186.06276666666668,212.48239999999998,201.25936666666666,155.63070000000002,201.5617,154.78856666666664,150.77996666666664,195.18009999999998,189.42345,190.53543333333332,197.17236666666668,43.725500000000004,200.08283333333335,207.7367,36.388533333333335,24.479300000000002,204.98513333333335,251.31329999999997,250.1771,266.2112,197.1726666666667,254.0276,270.72265,220.27519999999998,265.10470000000004,211.28494999999998,197.1380333333333,176.21483333333333,218.97056666666666,193.8638,45.23205,35.332,254.65236666666667
9,2021-04-14,08:15:00,287.11405,290.47006666666664,291.0678,295.7276,272.21043333333336,291.5570333333333,296.88945,283.65004999999996,230.6953,218.375,233.71433333333334,236.68956666666668,242.6875,238.2573,229.8143,225.05863333333335,218.76253333333332,230.2539,232.0948,227.9362,231.69219999999999,213.532625,220.8648,237.83436666666668,245.95389999999998,102.5156,245.634175,241.84529999999998,35.17775,24.463675,241.0091,271.1755,294.44660000000005,293.38516666666663,290.6573,281.5151,301.76777500000003,293.5625,293.5445666666667,292.5315,285.087,254.7885666666667,296.51456666666667,283.75496666666663,42.8531,39.07136666666667,280.99139999999994
