,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
0,2021-04-28,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-28,06:15:00,58.708333333333336,35.0,0.0,52.375,73.95833333333333,25.03125,67.375,53.0,47.0,46.3125,48.0,46.0,50.375,44.375,45.416666666666664,38.75,56.4375,44.75,42.9375,67.71875,7.21875,63.0,8.027777777777779,48.375,44.75,48.5625,46.5,51.275,45.9375,0.0,52.0625,44.8125,45.375,45.4375,60.6875,39.625,50.5,48.375,53.1875,48.3125,45.3125,45.9375,49.0,45.5,58.90625,41.5,43.0625,16.642857142857142,50.19642857142857,48.4375,7.982142857142857,46.75,47.25,44.875,48.875,46.125,71.46875,46.5,48.0625,44.0625,45.25,67.125,60.78125,64.1875,50.1875,49.5,47.0,46.8125,47.125,45.5,47.375,69.225,0.0,45.1875,48.375,50.8125,58.75,39.46875,60.96875,50.75,46.9375,47.25,50.25,62.640625,43.513888888888886,46.375,44.75,45.75,65.25,47.5625,47.875,47.5,64.6875,46.3125,19.930555555555557,68.04166666666667,74.0,49.5,26.303571428571427,13.722222222222221,49.67857142857143,45.375,39.375,44.125,45.6875,47.9375,5.775,50.0,71.925,42.25,30.575,46.5,0.0,48.6875,46.625,46.8125,50.625,49.3125,50.4375,53.875,56.708333333333336,49.875,50.875,47.75
2,2021-04-28,06:30:00,40.458333333333336,37.625,44.84375,52.03125,51.416666666666664,49.1875,50.4375,52.65625,51.958333333333336,47.625,49.541666666666664,50.125,46.5,47.833333333333336,41.8125,42.75,44.875,43.208333333333336,49.25,49.5,49.1875,52.625,49.875,50.125,47.59375,47.541666666666664,48.1875,48.75,45.875,42.083333333333336,40.875,39.5,41.0625,50.25,50.1875,50.625,52.041666666666664,42.0625,51.0,49.125,44.875,47.875,47.25,47.6875,47.083333333333336,41.916666666666664,38.666666666666664,47.3125,50.125,46.5,50.0,48.125,45.166666666666664,40.291666666666664,41.625,41.166666666666664,43.208333333333336,48.25,47.4375,47.5,48.6875,51.083333333333336,48.958333333333336,47.625,48.208333333333336,49.3125,48.083333333333336,48.166666666666664,48.833333333333336,44.375,41.625,45.09375,43.25,47.291666666666664,50.0,47.125,47.541666666666664,46.875,50.208333333333336,47.0,45.708333333333336,49.708333333333336,47.4375,47.8125,49.5,39.4375,41.0625,40.6875,41.916666666666664,49.125,49.125,48.625,47.916666666666664,48.25,49.291666666666664,50.583333333333336,50.0,50.125,51.09375,50.0,43.833333333333336,40.9375,43.6875,41.15625,46.791666666666664,47.6875,47.791666666666664,48.916666666666664,48.28125,38.875,47.75,46.40625,44.291666666666664,48.1875,47.6875,47.375,46.791666666666664,45.875,46.583333333333336,46.53125,45.75,47.0,47.666666666666664,46.791666666666664
3,2021-04-28,06:45:00,21.708333333333332,19.625,25.6875,61.5,60.625,34.375,61.208333333333336,61.5625,59.75,59.5,62.6875,60.875,57.666666666666664,58.083333333333336,24.5,24.875,18.75,20.9375,54.34375,53.125,56.5625,57.5625,57.28125,55.166666666666664,55.291666666666664,53.916666666666664,53.5,57.75,51.083333333333336,25.041666666666668,22.875,21.4375,20.333333333333332,54.708333333333336,55.583333333333336,58.083333333333336,59.0625,50.21875,56.875,56.375,54.875,54.75,55.166666666666664,53.71875,53.0,22.8125,23.0,53.25,59.041666666666664,40.208333333333336,58.166666666666664,60.75,27.5625,20.75,24.375,24.833333333333332,25.291666666666668,60.083333333333336,60.75,58.791666666666664,57.458333333333336,58.541666666666664,59.541666666666664,53.875,54.708333333333336,53.375,53.1875,54.0,54.166666666666664,22.833333333333332,24.916666666666668,25.541666666666668,24.125,52.708333333333336,56.75,55.166666666666664,53.083333333333336,53.458333333333336,57.083333333333336,52.6875,56.166666666666664,56.875,54.75,53.375,55.75,23.958333333333332,24.208333333333332,23.708333333333332,23.208333333333332,54.875,55.25,54.791666666666664,53.875,53.833333333333336,54.041666666666664,57.4375,58.708333333333336,57.083333333333336,59.791666666666664,60.666666666666664,27.041666666666668,27.5,22.5,19.25,51.458333333333336,52.4375,52.708333333333336,52.666666666666664,52.708333333333336,42.75,48.5625,50.0,46.15625,45.8125,48.208333333333336,46.75,46.583333333333336,46.5,45.875,44.125,44.5,44.25,45.75,47.208333333333336
4,2021-04-28,07:00:00,17.1875,15.3125,20.9375,58.75,61.0,47.75,59.4375,60.541666666666664,59.96875,59.5,61.8125,60.291666666666664,56.625,56.875,33.791666666666664,27.625,15.125,14.708333333333334,54.75,53.65625,55.875,56.625,56.625,54.833333333333336,54.625,54.416666666666664,53.25,56.90625,51.5,30.125,30.166666666666668,16.5625,16.0625,54.6875,55.333333333333336,58.0,58.0,49.75,56.208333333333336,55.625,55.25,54.3125,55.75,54.25,53.71875,28.625,26.708333333333332,54.375,58.75,59.041666666666664,59.041666666666664,60.5625,20.833333333333332,16.4375,21.0625,23.0,21.166666666666668,59.5625,60.083333333333336,58.625,58.666666666666664,59.833333333333336,58.958333333333336,55.166666666666664,56.208333333333336,56.875,54.5,55.291666666666664,55.75,19.1875,21.5,21.416666666666668,19.291666666666668,54.5,58.5,56.875,54.8125,55.041666666666664,58.125,54.583333333333336,57.625,57.375,56.125,55.166666666666664,56.65625,19.333333333333332,19.625,19.416666666666668,19.5,56.6875,57.458333333333336,57.125,55.3125,55.375,55.75,58.375,59.583333333333336,58.875,60.291666666666664,61.75,20.5,21.791666666666668,16.666666666666668,15.8125,53.916666666666664,54.5,55.208333333333336,55.34375,54.0625,44.541666666666664,47.416666666666664,49.125,46.125,45.125,48.1875,46.916666666666664,46.375,47.125,46.125,44.875,45.416666666666664,45.25,46.125,47.75
5,2021-04-28,07:15:00,16.03125,14.916666666666666,18.875,57.375,58.041666666666664,57.5625,57.583333333333336,58.8125,57.708333333333336,56.75,59.75,57.958333333333336,55.416666666666664,55.541666666666664,33.875,33.458333333333336,13.1875,13.333333333333334,54.458333333333336,54.25,56.28125,55.958333333333336,56.375,55.0,54.916666666666664,54.458333333333336,53.666666666666664,56.125,52.0,31.458333333333332,33.375,15.625,14.791666666666666,55.125,54.708333333333336,57.083333333333336,57.0625,48.8125,56.0,55.333333333333336,53.875,54.46875,54.90625,54.0,53.416666666666664,32.916666666666664,33.166666666666664,50.583333333333336,52.0,51.208333333333336,52.333333333333336,54.625,33.666666666666664,13.5,40.833333333333336,47.375,45.8125,52.5625,51.791666666666664,51.6875,50.708333333333336,53.083333333333336,52.125,50.9375,48.53125,49.291666666666664,46.9375,47.666666666666664,48.791666666666664,38.0,44.6875,39.3125,40.208333333333336,47.208333333333336,49.416666666666664,49.5,48.3125,48.5,50.5,48.75,51.541666666666664,49.5,50.4375,47.3125,49.125,43.583333333333336,43.0,40.083333333333336,33.875,49.708333333333336,50.625,48.833333333333336,48.625,49.333333333333336,51.15625,55.375,57.041666666666664,56.625,56.1875,58.291666666666664,38.833333333333336,38.28125,16.0,12.5625,51.833333333333336,52.166666666666664,52.041666666666664,52.375,53.583333333333336,42.5,47.125,48.333333333333336,45.9375,45.4375,48.125,47.0,45.875,47.0625,46.583333333333336,45.916666666666664,46.0,45.875,46.458333333333336,47.75
6,2021-04-28,07:30:00,17.416666666666668,12.833333333333334,53.625,54.5625,55.1875,54.583333333333336,54.3125,54.666666666666664,54.9375,54.625,56.208333333333336,55.03125,52.90625,52.5,33.625,34.125,15.0,14.0,54.583333333333336,54.3125,54.791666666666664,55.5625,54.46875,54.5,54.125,53.9375,53.333333333333336,55.0,52.375,32.5,33.0625,14.375,14.8125,54.333333333333336,54.333333333333336,56.416666666666664,57.0625,45.5,55.333333333333336,55.125,55.0,54.125,54.583333333333336,53.25,53.125,32.875,34.708333333333336,46.0625,49.708333333333336,49.6875,49.1875,50.541666666666664,48.875,13.791666666666666,49.458333333333336,49.3125,49.0,50.25,49.458333333333336,49.0,49.083333333333336,50.291666666666664,49.6875,46.958333333333336,47.6875,47.5,47.0,46.833333333333336,46.9375,45.375,45.9375,46.666666666666664,46.0,46.0,48.625,47.541666666666664,46.916666666666664,46.5,48.875,46.125,47.833333333333336,47.625,46.833333333333336,46.8125,46.958333333333336,47.1875,45.583333333333336,47.625,46.666666666666664,47.208333333333336,47.666666666666664,47.583333333333336,46.583333333333336,46.708333333333336,47.125,53.375,53.416666666666664,53.333333333333336,53.541666666666664,54.416666666666664,53.458333333333336,54.791666666666664,15.3125,17.375,49.75,50.3125,50.083333333333336,51.166666666666664,49.833333333333336,40.6875,47.40625,47.75,46.5625,45.625,47.375,46.8125,46.40625,47.1875,46.5,45.875,46.21875,46.125,47.1875,47.791666666666664
7,2021-04-28,07:45:00,16.75,15.125,52.375,54.458333333333336,54.916666666666664,55.0,54.6875,54.916666666666664,53.53125,54.375,55.333333333333336,54.5625,53.0,53.333333333333336,33.5,33.4375,16.40625,15.0,54.375,53.8125,54.875,55.291666666666664,55.458333333333336,53.333333333333336,53.833333333333336,53.708333333333336,53.125,55.6875,52.791666666666664,33.125,33.5,19.90625,17.25,53.25,54.625,55.083333333333336,55.46875,46.666666666666664,55.125,55.0,54.625,54.53125,54.708333333333336,54.34375,53.958333333333336,34.25,34.5,45.833333333333336,48.75,48.5625,48.125,49.75,48.75,28.333333333333332,48.6875,47.958333333333336,48.375,48.9375,49.0625,48.5,48.625,48.75,48.59375,47.083333333333336,47.0,47.375,46.6875,47.0,46.875,46.59375,46.208333333333336,47.375,46.25,46.583333333333336,48.125,47.333333333333336,46.625,46.75,48.6875,45.625,47.5,47.4375,46.791666666666664,46.75,47.333333333333336,47.0625,46.333333333333336,47.5625,47.0,47.375,47.5625,47.3125,46.708333333333336,46.625,47.208333333333336,53.125,53.333333333333336,53.041666666666664,53.291666666666664,54.541666666666664,53.833333333333336,53.333333333333336,15.833333333333334,15.625,49.875,49.6875,50.458333333333336,50.583333333333336,49.916666666666664,40.875,47.375,47.75,46.5,46.25,46.916666666666664,46.46875,46.541666666666664,46.833333333333336,46.625,46.5,46.208333333333336,46.708333333333336,46.833333333333336,48.125
8,2021-04-28,08:00:00,30.875,32.083333333333336,50.96875,50.708333333333336,51.25,50.583333333333336,50.78125,51.583333333333336,51.166666666666664,50.21875,51.166666666666664,51.75,47.75,49.208333333333336,39.34375,39.5,30.875,31.625,51.083333333333336,49.125,51.4375,50.25,50.875,51.875,52.0,51.0,49.0625,0.0,49.625,37.875,40.083333333333336,35.958333333333336,29.5625,52.1875,50.708333333333336,52.375,52.125,43.291666666666664,51.625,51.083333333333336,49.75,51.083333333333336,49.75,49.5,49.958333333333336,41.833333333333336,41.8125,45.125,47.791666666666664,47.583333333333336,47.0625,47.583333333333336,46.958333333333336,46.291666666666664,46.65625,46.375,46.916666666666664,47.125,47.458333333333336,46.65625,47.40625,47.583333333333336,47.041666666666664,47.0,46.75,47.541666666666664,46.875,47.166666666666664,47.166666666666664,46.458333333333336,46.4375,47.03125,46.59375,46.708333333333336,47.875,46.875,46.166666666666664,47.166666666666664,47.9375,46.3125,47.125,47.333333333333336,46.791666666666664,46.875,46.958333333333336,46.8125,46.291666666666664,47.291666666666664,47.041666666666664,48.0625,47.458333333333336,47.166666666666664,46.875,47.0,47.125,51.0,50.458333333333336,49.916666666666664,50.8125,51.166666666666664,51.375,50.625,25.125,30.958333333333332,48.5,49.0,48.5,49.25,47.875,39.958333333333336,47.083333333333336,47.1875,46.916666666666664,46.625,46.875,46.8125,46.666666666666664,46.875,46.875,46.708333333333336,46.25,46.791666666666664,47.083333333333336,47.1875
9,2021-04-28,08:15:00,23.75,30.875,50.3125,51.5,51.75,51.6875,52.125,51.625,51.6875,52.0,53.875,51.75,50.666666666666664,48.375,35.8125,35.333333333333336,31.5625,28.4375,50.0,49.916666666666664,51.0,52.3125,51.083333333333336,48.375,50.75,49.541666666666664,50.8125,51.375,50.8125,37.375,40.3125,37.1875,34.25,50.53125,51.5,51.708333333333336,52.25,43.166666666666664,52.0,52.625,51.166666666666664,52.0,51.291666666666664,51.125,50.75,37.625,36.375,45.0625,47.6875,47.375,47.083333333333336,47.6875,47.458333333333336,47.333333333333336,47.083333333333336,47.0,47.125,47.375,47.625,46.625,47.208333333333336,47.625,47.125,47.125,46.875,47.125,46.96875,47.125,47.0,46.6875,46.125,47.4375,46.791666666666664,46.916666666666664,48.083333333333336,47.0,46.8125,47.125,47.96875,0.0,47.4375,47.25,46.9375,46.90625,46.958333333333336,47.0625,46.5,47.75,47.291666666666664,47.458333333333336,47.416666666666664,47.25,47.1875,47.1875,47.25,50.25,50.166666666666664,50.125,50.583333333333336,51.541666666666664,50.875,50.75,34.291666666666664,34.458333333333336,48.1875,48.708333333333336,48.333333333333336,48.375,47.958333333333336,39.458333333333336,47.4375,47.0,46.75,46.625,47.041666666666664,46.71875,46.75,46.53125,46.958333333333336,46.791666666666664,46.25,46.958333333333336,47.291666666666664,47.25
