,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.10 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.8 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-03-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-03-21,06:15:00,63.625,67.53125,63.708333333333336,66.1875,61.5625,67.54166666666667,66.45833333333333,61.291666666666664,66.4375,64.875,63.916666666666664,63.333333333333336,64.75,63.541666666666664,64.25,62.333333333333336,64.45833333333333,63.625,59.25,60.208333333333336,60.791666666666664,61.708333333333336,65.125,61.75,61.541666666666664,64.83333333333333,62.9375,63.916666666666664,62.541666666666664,64.8125,64.1875,65.04166666666667,62.3125,63.25,62.333333333333336,64.75,62.208333333333336,65.41666666666667,66.33333333333333,65.83333333333333,68.0,65.8125,63.333333333333336,62.416666666666664,65.79166666666667,63.4375,69.3125
2,2021-03-21,06:30:00,72.5,72.0,74.5,71.9375,73.25,73.95833333333333,73.3125,72.125,66.125,67.79166666666667,69.66666666666667,69.1875,67.5,67.25,68.125,69.0,68.20833333333333,65.4375,67.75,68.125,68.125,69.08333333333333,65.625,68.0,66.46875,72.875,71.0625,69.4375,67.83333333333333,70.04166666666667,68.54166666666667,67.20833333333333,71.0625,74.375,73.625,70.75,71.20833333333333,71.79166666666667,70.33333333333333,71.0,77.83333333333333,77.25,70.41666666666667,70.0625,73.5,73.16666666666667,74.6875
3,2021-03-21,06:45:00,72.79166666666667,72.375,73.1875,72.5,72.66666666666667,72.625,71.83333333333333,72.95833333333333,69.625,70.0625,67.79166666666667,71.125,70.54166666666667,70.08333333333333,70.625,69.29166666666667,69.8125,68.75,71.08333333333333,70.125,70.08333333333333,68.75,71.08333333333333,67.875,69.1875,76.5,76.0,69.95833333333333,70.04166666666667,75.20833333333333,73.875,70.16666666666667,71.03125,71.375,72.33333333333333,71.375,71.25,71.70833333333333,71.08333333333333,71.5,71.0625,80.16666666666667,71.0,70.9375,79.25,75.95833333333333,74.5
4,2021-03-21,07:00:00,72.375,72.125,72.5625,72.875,72.04166666666667,71.79166666666667,71.45833333333333,72.125,72.1875,72.08333333333333,70.16666666666667,70.5625,71.75,71.6875,70.625,69.625,70.25,70.625,70.5625,72.0,72.16666666666667,71.54166666666667,72.3125,69.83333333333333,70.46875,74.45833333333333,78.66666666666667,71.125,71.16666666666667,77.375,76.84375,70.625,71.8125,72.79166666666667,71.79166666666667,72.45833333333333,71.66666666666667,72.41666666666667,71.54166666666667,72.29166666666667,71.79166666666667,81.45833333333333,72.04166666666667,72.5625,80.45833333333333,78.0,74.5
5,2021-03-21,07:15:00,71.91666666666667,71.91666666666667,72.8125,71.70833333333333,72.5,72.5625,71.125,72.16666666666667,71.875,72.25,70.83333333333333,71.0,71.53125,70.91666666666667,71.4375,71.21875,71.0625,71.9375,71.79166666666667,70.83333333333333,72.16666666666667,71.6875,72.875,71.45833333333333,71.625,72.45833333333333,80.95833333333333,73.08333333333333,72.70833333333333,80.16666666666667,78.0,72.91666666666667,71.20833333333333,73.0,71.79166666666667,71.45833333333333,71.79166666666667,70.66666666666667,70.625,71.3125,71.8125,80.33333333333333,71.79166666666667,71.45833333333333,81.58333333333333,80.04166666666667,73.45833333333333
6,2021-03-21,07:30:00,70.79166666666667,70.91666666666667,69.75,71.25,71.04166666666667,69.9375,71.03125,70.95833333333333,70.95833333333333,71.08333333333333,71.375,72.83333333333333,72.5625,72.58333333333333,71.04166666666667,71.5,70.5625,73.0,72.875,72.1875,72.125,72.03125,71.5,70.75,69.66666666666667,72.33333333333333,80.16666666666667,72.5625,71.29166666666667,80.875,80.25,71.70833333333333,69.4375,71.53125,72.0625,70.75,71.5625,70.875,70.875,71.71875,70.04166666666667,74.54166666666667,70.66666666666667,71.29166666666667,81.70833333333333,80.25,71.95833333333333
7,2021-03-21,07:45:00,69.33333333333333,68.3125,69.75,69.625,69.5,69.20833333333333,67.4375,70.45833333333333,70.875,70.1875,68.8125,70.875,70.40625,70.04166666666667,70.75,69.875,70.125,69.9375,70.1875,69.95833333333333,70.04166666666667,70.33333333333333,70.75,70.125,70.04166666666667,71.20833333333333,75.875,71.625,71.04166666666667,78.79166666666667,76.5,71.375,68.83333333333333,69.79166666666667,68.95833333333333,69.33333333333333,69.5,68.875,69.20833333333333,68.29166666666667,69.95833333333333,70.3125,68.95833333333333,68.54166666666667,77.625,78.29166666666667,70.45833333333333
8,2021-03-21,08:00:00,68.83333333333333,68.375,68.83333333333333,69.79166666666667,69.41666666666667,69.08333333333333,68.33333333333333,69.41666666666667,70.875,70.5,70.09375,69.83333333333333,69.625,69.58333333333333,69.625,69.58333333333333,69.0625,70.25,69.71875,70.25,70.0,69.83333333333333,70.45833333333333,69.125,69.9375,70.25,73.41666666666667,68.20833333333333,71.125,79.875,79.1875,70.45833333333333,68.66666666666667,68.875,69.41666666666667,68.5,68.5,68.5,69.04166666666667,68.625,69.08333333333333,69.20833333333333,67.83333333333333,68.875,75.84375,79.45833333333333,69.625
9,2021-03-21,08:15:00,66.8125,67.91666666666667,67.375,67.70833333333333,68.79166666666667,68.33333333333333,68.0625,68.875,68.875,69.625,69.6875,68.25,68.375,67.45833333333333,67.96875,68.54166666666667,68.58333333333333,68.375,69.45833333333333,69.66666666666667,70.0,68.75,69.4375,68.75,68.08333333333333,68.20833333333333,69.66666666666667,69.875,69.125,77.1875,79.16666666666667,69.66666666666667,67.54166666666667,69.875,68.25,67.41666666666667,67.8125,67.41666666666667,68.4375,68.58333333333333,67.3125,68.33333333333333,67.95833333333333,66.58333333333333,74.91666666666667,80.125,69.45833333333333
10,2021-03-21,08:30:00,66.70833333333333,66.6875,67.375,66.83333333333333,66.625,67.29166666666667,66.375,67.375,68.3125,68.58333333333333,67.125,68.16666666666667,66.9375,67.91666666666667,67.125,67.375,67.54166666666667,68.5,68.0,68.875,69.04166666666667,68.375,68.29166666666667,68.20833333333333,67.46875,67.375,68.0,69.125,68.04166666666667,77.71875,79.0,68.375,66.5,67.5,66.6875,66.0,67.125,66.54166666666667,66.25,66.70833333333333,66.91666666666667,67.16666666666667,66.83333333333333,66.625,67.9375,77.54166666666667,67.125
11,2021-03-21,08:45:00,65.45833333333333,65.9375,65.29166666666667,65.58333333333333,65.95833333333333,65.54166666666667,65.33333333333333,66.0625,67.0,67.375,65.91666666666667,67.5,66.33333333333333,65.875,65.41666666666667,66.1875,66.125,67.0,66.46875,67.45833333333333,66.25,67.0,66.5625,66.75,65.83333333333333,66.375,67.8125,67.4375,67.0,74.125,79.5,66.91666666666667,64.9375,66.20833333333333,66.5,65.25,65.6875,65.25,65.5625,65.04166666666667,65.9375,65.375,64.625,64.70833333333333,66.3125,74.75,67.6875
12,2021-03-21,09:00:00,64.875,66.75,65.41666666666667,67.5,65.0,66.58333333333333,67.75,66.5625,67.16666666666667,65.6875,66.58333333333333,66.71875,67.58333333333333,67.91666666666667,65.75,67.16666666666667,67.0625,67.33333333333333,65.8125,67.04166666666667,64.3125,67.375,67.08333333333333,66.45833333333333,67.79166666666667,67.95833333333333,67.90625,67.29166666666667,65.95833333333333,68.625,75.875,67.70833333333333,65.45833333333333,67.58333333333333,66.125,65.625,65.91666666666667,64.58333333333333,65.54166666666667,66.1875,64.45833333333333,66.375,64.79166666666667,66.375,66.04166666666667,63.6875,65.79166666666667
13,2021-03-21,09:15:00,65.375,67.75,67.08333333333333,66.08333333333333,66.83333333333333,66.79166666666667,66.04166666666667,64.625,67.41666666666667,66.45833333333333,65.875,65.5,65.79166666666667,65.70833333333333,66.1875,66.6875,66.8125,66.625,67.125,67.625,67.625,68.25,69.45833333333333,66.29166666666667,69.6875,66.5625,67.20833333333333,67.16666666666667,67.875,64.45833333333333,76.20833333333333,66.5,66.25,67.54166666666667,66.5,64.33333333333333,66.54166666666667,67.125,64.375,67.20833333333333,64.9375,64.66666666666667,65.125,64.29166666666667,66.08333333333333,69.25,66.79166666666667
14,2021-03-21,09:30:00,66.16666666666667,66.5,65.66666666666667,66.375,65.375,66.25,65.5625,64.9375,66.625,65.83333333333333,67.08333333333333,66.375,66.58333333333333,66.75,65.16666666666667,64.5,65.125,65.625,66.78125,67.875,67.28125,65.66666666666667,65.125,67.04166666666667,65.34375,67.33333333333333,65.41666666666667,68.1875,68.25,66.875,73.375,67.58333333333333,65.625,66.95833333333333,66.16666666666667,65.45833333333333,65.125,66.125,65.04166666666667,66.875,64.65625,64.29166666666667,65.0,64.95833333333333,64.5,66.875,67.33333333333333
15,2021-03-21,09:45:00,65.16666666666667,65.75,65.33333333333333,64.79166666666667,0.0,65.54166666666667,63.916666666666664,62.833333333333336,66.25,66.125,66.5,65.58333333333333,64.9375,65.83333333333333,65.125,65.5,64.9375,66.5,66.25,66.25,66.54166666666667,65.625,65.91666666666667,67.125,67.125,67.25,66.45833333333333,62.708333333333336,67.0,66.41666666666667,54.8125,66.79166666666667,64.70833333333333,66.875,65.58333333333333,65.125,65.1875,65.1875,64.45833333333333,64.875,59.3125,64.66666666666667,64.25,64.04166666666667,64.70833333333333,64.6875,66.5
16,2021-03-21,10:00:00,64.75,65.58333333333333,65.5625,64.375,64.79166666666667,65.20833333333333,62.75,64.16666666666667,65.95833333333333,65.54166666666667,65.20833333333333,65.5625,65.3125,65.95833333333333,64.70833333333333,65.83333333333333,65.08333333333333,65.59375,65.41666666666667,66.79166666666667,65.08333333333333,66.0625,66.75,67.20833333333333,65.45833333333333,67.125,66.5,65.95833333333333,66.0625,66.29166666666667,54.875,66.5,66.54166666666667,65.29166666666667,65.375,64.8125,65.0625,63.875,63.875,63.833333333333336,62.708333333333336,62.0,64.5,64.875,64.29166666666667,65.83333333333333,66.875
17,2021-03-21,10:15:00,64.91666666666667,66.95833333333333,65.79166666666667,66.08333333333333,65.5625,64.20833333333333,64.84375,66.25,66.95833333333333,66.16666666666667,66.4375,67.25,65.41666666666667,68.375,67.66666666666667,67.375,66.5,67.4375,64.20833333333333,67.54166666666667,66.0,64.75,67.41666666666667,65.29166666666667,67.375,68.625,64.8125,65.875,66.75,67.0,70.25,66.5,66.08333333333333,67.16666666666667,63.9375,63.375,65.75,65.29166666666667,64.83333333333333,64.91666666666667,64.66666666666667,64.83333333333333,64.21875,63.625,65.375,66.875,66.9375
18,2021-03-21,10:30:00,64.70833333333333,66.04166666666667,65.09375,65.16666666666667,64.5,63.8125,64.3125,64.83333333333333,65.29166666666667,65.625,64.75,65.79166666666667,64.66666666666667,65.0625,65.33333333333333,66.41666666666667,64.54166666666667,64.95833333333333,64.79166666666667,66.0,66.29166666666667,65.16666666666667,65.25,66.83333333333333,65.625,66.0625,65.95833333333333,65.95833333333333,65.70833333333333,65.91666666666667,66.04166666666667,66.375,64.875,65.3125,65.16666666666667,64.79166666666667,64.45833333333333,64.3125,63.791666666666664,64.16666666666667,63.375,64.125,64.16666666666667,64.0,64.625,64.70833333333333,65.375
19,2021-03-21,10:45:00,63.458333333333336,64.70833333333333,63.0625,63.916666666666664,63.4375,63.291666666666664,63.0,62.75,64.75,64.5,63.333333333333336,64.75,63.833333333333336,63.75,63.666666666666664,64.66666666666667,63.541666666666664,63.666666666666664,63.708333333333336,64.83333333333333,63.9375,64.0,64.4375,64.875,63.9375,65.375,64.375,64.29166666666667,64.41666666666667,64.16666666666667,63.625,64.45833333333333,63.583333333333336,64.54166666666667,63.666666666666664,63.25,63.458333333333336,62.666666666666664,62.25,63.3125,62.75,63.416666666666664,63.0,63.041666666666664,63.375,63.4375,65.45833333333333
20,2021-03-21,11:00:00,64.16666666666667,63.9375,62.916666666666664,64.625,62.1875,66.33333333333333,65.91666666666667,66.83333333333333,65.20833333333333,66.75,62.375,63.916666666666664,63.5,62.75,65.45833333333333,64.75,66.66666666666667,63.416666666666664,64.125,66.0625,65.375,61.416666666666664,65.08333333333333,64.58333333333333,63.9375,67.95833333333333,64.33333333333333,67.33333333333333,64.95833333333333,65.04166666666667,64.0625,65.375,64.83333333333333,65.04166666666667,64.83333333333333,62.6875,63.5,63.0625,66.3125,63.333333333333336,62.4375,64.625,62.125,63.083333333333336,63.208333333333336,64.45833333333333,65.58333333333333
21,2021-03-21,11:15:00,63.625,64.08333333333333,63.65625,63.083333333333336,63.875,63.583333333333336,63.208333333333336,62.416666666666664,63.1875,63.208333333333336,64.3125,62.5,63.125,63.541666666666664,63.583333333333336,63.625,63.5625,63.166666666666664,61.75,64.5,63.875,63.625,64.625,64.54166666666667,64.58333333333333,64.79166666666667,63.708333333333336,64.125,64.375,64.04166666666667,63.791666666666664,63.958333333333336,63.583333333333336,64.20833333333333,63.0,64.0,63.666666666666664,61.875,62.333333333333336,62.75,62.166666666666664,62.125,63.0625,62.958333333333336,61.916666666666664,64.25,65.29166666666667
