,Data,Hora,P4.1.1 V (V),P4.1.2 V (V),P4.1.3 V (V),P4.1.4 V (V),P4.1.5 V (V),P4.1.6 V (V),P4.1.7 V (V),P4.1.8 V (V),P4.1.9 V (V),P4.1.10 V (V),P4.1.11 V (V),P4.1.12 V (V),P4.1.13 V (V),P4.1.14 V (V),P4.1.15 V (V),P4.1.16 V (V),P4.1.17 V (V),P4.1.18 V (V),P4.1.19 V (V),P4.1.20 V (V),P4.1.21 V (V),P4.1.22 V (V),P4.2.1 V (V),P4.2.2 V (V),P4.2.3 V (V),P4.2.4 V (V),P4.2.5 V (V),P4.2.6 V (V),P4.2.7 V (V),P4.2.8 V (V),P4.2.9 V (V),P4.2.11 V (V),P4.2.12 V (V),P4.2.13 V (V),P4.2.14 V (V),P4.2.15 V (V),P4.2.16 V (V),P4.2.17 V (V),P4.2.18 V (V),P4.2.19 V (V),P4.2.20 V (V),P4.2.21 V (V),P4.2.22 V (V),P4.3.1 V (V),P4.3.2 V (V),P4.3.3 V (V),P4.3.4 V (V),P4.3.5 V (V),P4.3.6 V (V),P4.3.7 V (V),P4.3.8 V (V),P4.3.9 V (V),P4.3.10 V (V),P4.3.11 V (V),P4.3.12 V (V),P4.3.13 V (V),P4.3.14 V (V),P4.3.15 V (V),P4.3.16 V (V),P4.3.17 V (V),P4.3.18 V (V),P4.3.19 V (V),P4.3.20 V (V),P4.3.21 V (V),P4.3.22 V (V),P4.4.1 V (V),P4.4.2 V (V),P4.4.3 V (V),P4.4.4 V (V),P4.4.5 V (V),P4.4.6 V (V),P4.4.7 V (V),P4.4.8 V (V),P4.4.9 V (V),P4.4.10 V (V),P4.4.11 V (V),P4.4.12 V (V),P4.4.13 V (V),P4.4.14 V (V),P4.4.15 V (V),P4.4.16 V (V),P4.4.17 V (V),P4.4.18 V (V),P4.4.19 V (V),P4.4.20 V (V),P4.5.1 V (V),P4.5.2 V (V),P4.5.3 V (V),P4.5.4 V (V),P4.5.5 V (V),P4.5.6 V (V),P4.5.7 V (V),P4.5.8 V (V),P4.5.9 V (V),P4.5.10 V (V),P4.5.11 V (V),P4.5.12 V (V),P4.5.13 V (V),P4.5.14 V (V),P4.5.15 V (V),P4.5.16 V (V),P4.5.17 V (V),P4.5.18 V (V),P4.5.19 V (V),P4.5.20 V (V),P4.5.21 V (V),P4.6.2 V (V),P4.6.3 V (V),P4.6.4 V (V),P4.6.5 V (V),P4.6.6 V (V),P4.6.7 V (V),P4.6.8 V (V),P4.6.9 V (V),P4.6.10 V (V),P4.6.11 V (V),P4.6.12 V (V),P4.6.13 V (V),P4.6.14 V (V),P4.6.15 V (V),P4.6.16 V (V),P4.6.17 V (V),P4.6.18 V (V),P4.6.19 V (V),P4.6.20 V (V),P4.6.21 V (V),P4.6.22 V (V),P4.7.1 V (V),P4.7.2 V (V),P4.7.3 V (V),P4.7.4 V (V),P4.7.5 V (V),P4.7.6 V (V),P4.7.7 V (V),P4.7.8 V (V),P4.7.10 V (V),P4.7.11 V (V),P4.7.12 V (V),P4.7.13 V (V),P4.7.14 V (V),P4.7.15 V (V),P4.7.16 V (V),P4.7.17 V (V),P4.7.18 V (V),P4.7.19 V (V),P4.7.20 V (V),P4.7.21 V (V),P4.7.22 V (V),P4.8.1 V (V),P4.8.2 V (V),P4.8.3 V (V),P4.8.4 V (V),P4.8.5 V (V),P4.8.6 V (V),P4.8.7 V (V),P4.8.8 V (V),P4.8.9 V (V),P4.8.10 V (V),P4.8.11 V (V),P4.8.12 V (V),P4.8.13 V (V),P4.8.14 V (V),P4.8.15 V (V),P4.8.16 V (V),P4.8.17 V (V),P4.8.18 V (V),P4.8.19 V (V),P4.8.20 V (V),P4.8.21 V (V),P4.8.22 V (V),P4.9.1 V (V),P4.9.2 V (V),P4.9.3 V (V),P4.9.4 V (V),P4.9.5 V (V),P4.9.6 V (V),P4.9.7 V (V),P4.9.8 V (V),P4.9.9 V (V),P4.9.10 V (V),P4.9.11 V (V),P4.9.12 V (V),P4.9.13 V (V),P4.9.14 V (V),P4.9.15 V (V),P4.9.16 V (V),P4.9.17 V (V),P4.9.18 V (V),P4.9.19 V (V),P4.9.20 V (V),P4.9.21 V (V),P4.9.22 V (V)
0,2021-06-20,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-06-20,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.09722222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.05555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.875,0.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.625,0.0,0.0
2,2021-06-20,06:30:00,61.3125,0.0,73.25,65.625,51.375,59.375,0.0,0.0,69.99652777777777,0.0,60.25,52.9375,56.0,0.0,44.875,61.25,56.375,69.65878378378379,64.125,73.25,0.0,56.875,72.5,73.5,72.75,54.75,73.625,52.25,65.9375,0.0,57.5,73.125,69.671875,71.375,0.0,68.125,59.875,73.0,72.625,0.0,57.5,71.875,69.86363636363636,60.125,0.0,71.8125,0.0,0.0,61.875,0.0,69.75,71.875,0.0,70.0670731707317,69.03125,0.0,70.125,68.45833333333333,62.125,73.25,67.875,72.5,65.625,70.9375,0.0,69.77884615384616,59.0,0.0,0.0,0.0,0.0,59.0,65.875,0.0,62.625,59.375,70.5390625,64.125,0.0,61.625,65.25,64.125,0.0,50.25,0.0,0.0,0.0,0.0,0.0,0.0,64.375,67.1875,69.71875,0.0,0.0,0.0,69.9375,0.0,63.375,67.97916666666667,60.25,0.0,70.0625,0.0,0.0,0.0,73.125,58.5625,0.0,0.0,0.0,0.0,54.75,72.375,73.25,73.625,0.0,70.02083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8125,66.4375,60.875,0.0,0.0,0.0,0.0,56.25,73.125,73.875,72.625,73.625,73.0,60.0,0.0,0.0,0.0,0.0,70.04545454545455,72.45833333333333,0.0,61.875,0.0,70.125,0.0,64.875,61.625,72.75,56.625,73.25,73.75,55.25,60.0,70.75,71.875,0.0,72.875,0.0,0.0,63.75,70.72727272727273,71.91666666666667,0.0,69.88636363636364,69.92857142857143,72.0625,0.0,0.0,0.0,0.0,0.0,0.0,69.0719696969697,0.0,73.0,0.0,0.0,71.25,64.0,0.0,64.125,0.0,72.1875,70.75,69.921875,0.0,0.0
3,2021-06-20,06:45:00,65.0,51.3125,66.5625,65.5,63.03125,64.70833333333333,69.0,67.20833333333333,47.25,64.0,60.458333333333336,63.375,62.8125,62.375,35.666666666666664,62.125,63.75,68.1875,65.0,65.70833333333333,65.25,70.41666666666667,61.166666666666664,55.25,62.5,61.375,67.875,64.5625,64.33333333333333,63.25,66.375,65.45833333333333,66.125,66.83333333333333,56.416666666666664,68.25,61.9375,60.6875,60.0,63.208333333333336,66.41666666666667,62.125,63.125,66.5625,65.90625,53.125,63.3125,61.40625,63.916666666666664,63.75,65.625,63.875,48.5,66.66666666666667,65.75,65.71875,63.90625,63.375,66.125,66.83333333333333,66.58333333333333,63.875,66.54166666666667,64.875,53.333333333333336,68.5,64.125,62.166666666666664,63.25,59.416666666666664,64.58333333333333,0.0,66.375,64.29166666666667,65.375,64.0,64.0,66.4375,62.041666666666664,64.625,58.5,67.625,64.16666666666667,67.6875,63.875,61.75,53.125,65.09375,56.333333333333336,58.625,66.875,64.29166666666667,64.625,65.41666666666667,59.583333333333336,62.78125,61.875,63.28125,68.375,67.1875,64.25,63.0,67.3125,59.5625,50.75,60.041666666666664,59.708333333333336,61.5625,35.0,59.1875,63.333333333333336,67.3125,68.75,59.0,66.1875,63.125,52.125,63.625,57.4375,61.791666666666664,60.875,64.04166666666667,66.34375,63.3125,66.91666666666667,64.875,62.5,64.375,62.875,57.791666666666664,61.75,59.375,66.33333333333333,64.58333333333333,65.04166666666667,56.208333333333336,64.375,62.75,0.0,65.5,64.75,64.58333333333333,54.708333333333336,56.208333333333336,56.208333333333336,64.95833333333333,67.625,65.66666666666667,66.75,64.25,67.79166666666667,64.66666666666667,61.708333333333336,64.08333333333333,67.875,65.66666666666667,63.625,65.1875,61.083333333333336,65.625,63.53125,64.20833333333333,66.83333333333333,67.33333333333333,65.875,66.375,62.0625,67.16666666666667,64.45833333333333,64.4375,60.708333333333336,65.3125,64.29166666666667,63.333333333333336,60.375,64.53125,60.0625,67.375,62.625,62.8125,50.708333333333336,58.083333333333336,65.79166666666667,60.541666666666664,58.541666666666664,65.625,62.6875,62.1875,65.08333333333333,65.75,61.416666666666664,63.166666666666664
4,2021-06-20,07:00:00,66.8125,67.16666666666667,66.5,68.3125,67.25,67.84375,65.66666666666667,67.5625,64.20833333333333,67.91666666666667,67.5625,69.1875,65.5,68.875,60.208333333333336,68.46875,68.20833333333333,68.25,67.20833333333333,69.1875,68.16666666666667,70.375,67.04166666666667,68.75,68.75,65.95833333333333,69.4375,64.9375,66.8125,69.5625,69.375,66.58333333333333,66.66666666666667,66.6875,65.4375,70.54166666666667,67.04166666666667,67.16666666666667,67.125,67.625,70.125,65.875,67.45833333333333,69.9375,68.08333333333333,65.0,67.5625,67.875,69.79166666666667,69.125,67.0625,66.04166666666667,68.375,70.125,69.54166666666667,67.83333333333333,67.625,67.3125,68.0625,70.4375,70.0625,69.75,69.125,68.25,64.0,70.3125,67.33333333333333,67.875,65.9375,67.04166666666667,66.8125,68.29166666666667,67.6875,67.875,69.375,67.95833333333333,69.3125,69.625,69.875,70.375,67.5,67.625,66.0625,69.5625,67.8125,69.375,65.75,69.45833333333333,66.375,68.65625,66.91666666666667,68.5,69.1875,67.6875,69.09375,68.5,66.08333333333333,66.8125,65.6875,69.125,67.90625,67.125,69.53125,67.5,64.20833333333333,67.34375,68.33333333333333,70.03125,56.75,70.75,68.41666666666667,67.66666666666667,68.16666666666667,66.8125,68.71875,69.15625,66.625,68.40625,65.70833333333333,66.75,64.04166666666667,65.5,68.875,70.25,66.1875,68.16666666666667,67.04166666666667,67.125,63.25,67.25,69.0,64.5625,69.75,66.0,67.91666666666667,67.625,66.46875,0.0,68.375,67.75,67.1875,0.0,67.21875,70.70833333333333,66.41666666666667,69.1875,67.1875,69.75,68.625,68.78125,69.5625,68.125,67.08333333333333,66.625,68.0625,68.6875,69.5,67.0625,67.41666666666667,69.375,68.6875,71.5,71.20833333333333,70.75,69.5,70.58333333333333,70.875,69.25,66.875,67.0625,67.75,67.625,67.625,66.875,66.8125,67.375,67.34375,68.78125,68.91666666666667,69.53125,67.25,66.25,70.4375,67.54166666666667,68.09375,66.5,66.375,67.95833333333333,68.75,68.4375,69.15625,68.625
5,2021-06-20,07:15:00,68.25,69.25,68.75,69.5,70.70833333333333,70.125,68.25,67.75,68.29166666666667,68.54166666666667,69.04166666666667,71.25,69.20833333333333,68.0625,68.54166666666667,70.875,70.5,70.25,69.5,69.15625,70.25,70.625,71.625,71.33333333333333,71.33333333333333,67.83333333333333,69.95833333333333,71.625,69.58333333333333,71.25,70.79166666666667,68.95833333333333,68.0625,68.16666666666667,66.625,73.20833333333333,68.16666666666667,70.54166666666667,69.91666666666667,70.08333333333333,71.20833333333333,67.25,70.0,69.25,70.25,69.375,68.875,68.46875,70.75,71.96875,70.875,70.66666666666667,72.0,72.0,72.125,70.5625,70.0,70.625,71.4375,71.5,71.78125,73.25,72.4375,69.375,68.9375,71.5,67.75,71.75,71.1875,69.45833333333333,69.5,70.9375,72.25,71.41666666666667,71.125,72.6875,71.25,71.83333333333333,71.875,70.125,69.5,70.40625,68.375,70.625,69.3125,71.625,69.33333333333333,71.375,68.125,72.0625,70.625,69.54166666666667,71.04166666666667,71.875,71.25,70.66666666666667,69.25,69.08333333333333,71.0,69.125,69.5,68.91666666666667,72.0,67.875,66.875,69.75,71.0625,72.625,71.21875,72.08333333333333,71.0625,70.5,70.4375,70.33333333333333,70.9375,71.0,70.75,71.6875,70.3125,70.4375,68.75,69.66666666666667,71.70833333333333,72.4375,70.625,69.6875,70.5,68.33333333333333,67.33333333333333,67.71875,70.83333333333333,68.875,71.625,71.5,72.16666666666667,69.5625,69.875,71.875,69.375,68.0,72.125,69.70833333333333,71.625,71.3125,66.625,71.41666666666667,69.33333333333333,71.0,70.29166666666667,68.91666666666667,71.0625,69.58333333333333,68.625,68.40625,70.25,70.41666666666667,71.1875,68.875,71.5,70.70833333333333,71.04166666666667,67.875,72.33333333333333,72.625,71.375,71.3125,72.25,71.375,68.875,70.59375,68.66666666666667,69.0625,70.04166666666667,68.0625,69.375,69.1875,70.125,70.70833333333333,71.5625,71.5,69.91666666666667,69.04166666666667,72.20833333333333,69.5,69.79166666666667,68.6875,69.04166666666667,66.83333333333333,70.20833333333333,70.4375,69.125,69.0
6,2021-06-20,07:30:00,69.875,70.1875,69.5,70.0625,70.125,70.0,70.8125,70.90625,69.75,70.54166666666667,70.20833333333333,72.16666666666667,71.125,70.625,69.625,71.25,71.0,71.875,70.375,72.45833333333333,71.3125,70.79166666666667,72.03125,73.08333333333333,71.25,68.4375,71.4375,72.20833333333333,69.75,71.9375,72.625,70.83333333333333,69.25,70.25,66.375,73.9375,71.625,72.0,70.9375,73.25,73.08333333333333,69.66666666666667,70.45833333333333,71.90625,72.125,70.16666666666667,71.41666666666667,70.0,71.79166666666667,72.79166666666667,71.54166666666667,72.375,74.625,72.54166666666667,74.0,72.03125,74.375,71.79166666666667,71.95833333333333,73.0625,72.5,73.625,73.91666666666667,70.66666666666667,71.58333333333333,73.375,69.875,72.04166666666667,70.5,70.5625,70.91666666666667,70.8125,73.125,72.375,71.6875,72.625,73.125,73.5,73.5,71.625,70.79166666666667,71.54166666666667,71.5625,71.375,69.625,73.5625,71.95833333333333,72.84375,69.75,73.625,71.04166666666667,72.0,72.78125,73.1875,72.625,70.625,70.3125,70.75,73.5,69.41666666666667,70.625,70.20833333333333,73.4375,69.70833333333333,69.375,70.91666666666667,71.625,72.75,72.0625,71.66666666666667,73.6875,72.16666666666667,72.4375,70.875,72.04166666666667,72.5625,72.45833333333333,72.54166666666667,70.75,73.71875,69.625,71.40625,70.58333333333333,73.96875,70.41666666666667,71.04166666666667,71.625,70.625,70.625,67.75,72.45833333333333,70.5,73.08333333333333,72.08333333333333,72.20833333333333,71.25,71.79166666666667,72.8125,71.25,71.91666666666667,72.95833333333333,72.25,73.15625,72.54166666666667,70.08333333333333,71.58333333333333,70.66666666666667,71.91666666666667,72.125,71.79166666666667,72.375,70.29166666666667,70.20833333333333,70.70833333333333,71.4375,71.125,72.83333333333333,71.20833333333333,71.75,71.25,74.0625,75.0,73.9375,74.53125,72.25,73.20833333333333,73.375,72.4375,69.75,72.5,69.375,70.9375,71.84375,70.875,70.5625,70.58333333333333,70.58333333333333,71.875,72.4375,72.875,71.95833333333333,71.29166666666667,74.0,68.5,71.20833333333333,70.78125,69.90625,69.83333333333333,69.9375,71.25,69.90625,68.75
7,2021-06-20,07:45:00,71.58333333333333,71.15625,71.25,70.8125,73.125,72.5,75.5625,74.625,71.5625,71.5625,71.625,73.04166666666667,71.20833333333333,71.875,71.125,72.0625,72.65625,72.75,72.84375,71.9375,70.125,71.0,73.5,73.16666666666667,73.09375,71.29166666666667,73.375,73.0,71.33333333333333,73.21875,74.91666666666667,73.375,71.29166666666667,71.41666666666667,70.875,75.79166666666667,72.1875,73.25,72.5,74.8125,75.3125,71.04166666666667,72.20833333333333,73.58333333333333,72.0,73.9375,72.625,71.91666666666667,73.33333333333333,75.41666666666667,73.41666666666667,73.625,75.33333333333333,73.6875,76.41666666666667,74.33333333333333,74.95833333333333,73.8125,0.0,74.41666666666667,73.95833333333333,75.29166666666667,75.5,71.625,74.5625,74.28125,71.75,73.95833333333333,72.3125,71.625,72.0,71.70833333333333,74.5,74.0625,73.08333333333333,74.875,73.5625,74.45833333333333,73.41666666666667,72.375,72.625,73.20833333333333,74.875,72.5,71.625,74.5,72.4375,73.83333333333333,72.29166666666667,75.625,72.875,72.375,73.8125,73.25,73.8125,71.5,71.1875,72.75,74.54166666666667,70.5,71.375,71.625,74.375,71.0,71.0,72.625,73.25,73.5625,73.70833333333333,74.3125,71.8125,73.125,73.91666666666667,72.5,71.875,72.83333333333333,73.41666666666667,73.79166666666667,73.375,74.0,71.91666666666667,73.375,73.1875,74.5,73.20833333333333,72.20833333333333,72.25,71.16666666666667,70.875,70.3125,73.70833333333333,72.625,73.83333333333333,72.875,73.375,72.875,73.5625,73.375,72.125,72.53125,73.6875,72.625,72.875,73.5,71.21875,72.875,72.625,72.8125,72.625,71.8125,73.625,71.75,72.875,72.5,72.6875,73.08333333333333,74.0625,71.95833333333333,73.65625,75.45833333333333,74.54166666666667,76.58333333333333,74.29166666666667,75.375,73.625,73.66666666666667,74.6875,73.58333333333333,71.875,74.58333333333333,71.04166666666667,72.03125,72.4375,70.9375,71.83333333333333,70.625,72.375,74.75,74.875,75.9375,73.16666666666667,70.875,75.33333333333333,72.0,72.6875,71.5,71.75,70.75,72.0,73.125,71.375,71.6875
8,2021-06-20,08:00:00,71.875,72.25,71.75,72.33333333333333,72.25,71.75,72.34375,72.4375,72.79166666666667,71.83333333333333,74.5625,73.75,71.78125,71.5,71.5,74.5,73.9375,72.6875,72.9375,73.5,74.79166666666667,73.125,74.16666666666667,74.70833333333333,72.75,72.41666666666667,73.29166666666667,74.70833333333333,70.75,0.0,75.875,72.75,72.16666666666667,72.375,73.95833333333333,76.0,73.125,73.45833333333333,73.0,75.04166666666667,74.6875,71.125,72.79166666666667,74.625,74.0,73.875,73.03125,72.0,74.16666666666667,76.5,74.5,76.25,75.45833333333333,75.625,75.8125,76.66666666666667,75.875,73.875,74.28125,79.875,75.25,76.4375,76.375,74.96875,74.5625,75.0625,72.54166666666667,74.6875,73.375,72.20833333333333,73.66666666666667,73.25,74.625,74.4375,74.0625,75.33333333333333,74.6875,75.25,75.6875,73.45833333333333,73.08333333333333,73.8125,74.6875,74.875,72.25,74.75,74.25,74.8125,74.375,76.3125,73.8125,72.5,74.04166666666667,74.75,75.125,69.875,72.25,74.625,75.125,73.1875,72.70833333333333,74.58333333333333,77.1875,71.79166666666667,73.375,78.125,73.5,74.79166666666667,73.41666666666667,75.41666666666667,73.625,74.125,73.6875,73.625,73.0,73.40625,74.04166666666667,74.25,73.875,75.29166666666667,71.6875,73.375,73.1875,75.29166666666667,73.0,71.625,73.375,72.75,71.5,71.625,74.41666666666667,72.4375,74.25,72.41666666666667,74.875,74.41666666666667,74.125,74.91666666666667,73.5,74.0625,74.29166666666667,72.625,75.08333333333333,74.0,73.9375,74.375,74.16666666666667,72.83333333333333,73.79166666666667,73.40625,75.58333333333333,72.70833333333333,72.20833333333333,73.0,73.375,75.20833333333333,74.875,72.79166666666667,73.8125,72.5625,75.5,77.75,75.70833333333333,76.125,74.54166666666667,75.5,74.875,73.9375,73.375,74.375,72.41666666666667,73.75,72.875,72.5,72.3125,72.125,73.3125,77.5,76.75,75.625,74.375,74.16666666666667,76.66666666666667,71.875,73.25,72.5,73.16666666666667,71.41666666666667,73.0625,73.04166666666667,71.95833333333333,71.875
9,2021-06-20,08:15:00,70.5,70.625,71.375,69.95833333333333,72.4375,71.125,72.33333333333333,74.625,77.5,76.5,73.1875,74.16666666666667,72.41666666666667,74.54166666666667,73.33333333333333,72.75,74.29166666666667,73.41666666666667,74.0625,73.75,73.375,77.9375,73.6875,71.0,73.08333333333333,72.70833333333333,72.54166666666667,71.29166666666667,74.54166666666667,78.25,77.91666666666667,81.25,79.625,73.6875,74.04166666666667,76.6875,73.33333333333333,74.5625,73.5,75.625,76.625,74.41666666666667,72.6875,75.375,75.25,74.75,73.75,73.5,75.5,77.1875,75.16666666666667,75.0,79.0625,78.0,82.625,76.125,76.375,74.79166666666667,73.91666666666667,77.91666666666667,79.5625,78.45833333333333,81.04166666666667,73.5625,73.75,73.625,71.125,73.91666666666667,72.5,70.53125,72.16666666666667,71.1875,73.0,73.41666666666667,72.46875,73.83333333333333,73.625,75.375,77.0,77.875,76.3125,77.70833333333333,74.29166666666667,73.0,71.125,73.83333333333333,72.66666666666667,73.33333333333333,74.5625,74.375,73.29166666666667,71.625,72.6875,74.125,73.91666666666667,70.91666666666667,72.03125,72.5,73.45833333333333,70.66666666666667,72.0625,75.1875,77.04166666666667,76.4375,77.875,80.0625,72.625,73.29166666666667,72.3125,73.79166666666667,72.0,71.83333333333333,72.78125,71.9375,72.33333333333333,72.3125,72.20833333333333,72.875,73.75,72.28125,70.75,71.58333333333333,71.5,74.5,71.58333333333333,70.41666666666667,71.8125,71.625,71.08333333333333,72.25,75.54166666666667,75.375,77.28125,79.25,80.75,81.5,78.625,76.5,74.54166666666667,75.34375,75.6875,74.6875,76.78125,75.9375,73.25,75.875,74.375,74.375,73.375,73.5,75.70833333333333,73.8125,73.83333333333333,73.1875,75.1875,74.5625,75.625,73.08333333333333,74.70833333333333,72.8125,76.5,78.33333333333333,76.1875,77.0625,74.875,75.25,75.0625,74.25,80.33333333333333,75.04166666666667,73.4375,74.8125,73.875,72.66666666666667,72.75,72.5,73.25,80.375,79.75,75.33333333333333,72.03125,69.95833333333333,72.0625,70.83333333333333,72.34375,70.75,70.75,70.66666666666667,74.45833333333333,77.125,70.95833333333333,70.625
