,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.18 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.2 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V)
10,2021-04-04,08:30:00,37.75,38.3125,38.25,35.25,38.666666666666664,38.333333333333336,36.708333333333336,38.625,38.333333333333336,37.15625,38.8125,39.5625,24.333333333333332,6.416666666666667,5.3125,47.1875,48.041666666666664,47.6875,47.40625,46.791666666666664,45.541666666666664,46.375,3.625,4.0625,4.583333333333333,5.0625,40.5,43.9375,44.666666666666664,43.5,44.25,44.1875,44.166666666666664,0.0,44.0,43.625,43.5625,44.25,44.125,44.625,44.3125,44.5,44.0,44.666666666666664,71.125,71.125,72.66666666666667,72.4375,70.75,42.125,10.416666666666666,71.08333333333333,0.0,71.5625,33.5,7.5,7.125,6.291666666666667,6.291666666666667,6.291666666666667,4.375,6.583333333333333,6.3125,33.833333333333336,34.5625,36.4375,36.375,38.375,37.875,36.9375,37.916666666666664,38.375,38.3125,36.416666666666664,39.083333333333336,40.0625,42.041666666666664,44.75,44.8125,45.5,47.916666666666664,48.666666666666664,49.0625,12.875,9.75,21.8125,30.375,15.5,73.5,74.1875,70.83333333333333,67.0,77.8125,71.91666666666667,79.4375,77.375,28.333333333333332,8.625,19.583333333333332,7.583333333333333,9.28125,9.208333333333334,9.458333333333334,7.5625,25.4375,27.1875,32.1875,85.0,78.0,30.375,27.416666666666668,23.03125,25.5625,25.0625,22.083333333333332,22.4375,22.4375,23.708333333333332,25.041666666666668,23.375,25.5,27.666666666666668,27.625,34.041666666666664,85.0,85.0,38.416666666666664,21.0625,13.375,27.75,38.25,39.708333333333336,38.916666666666664,38.625,41.625,41.375,41.416666666666664,38.833333333333336,40.625,39.125,39.458333333333336,39.458333333333336,41.166666666666664,39.208333333333336,41.458333333333336,39.666666666666664,39.5625,39.666666666666664,37.0,37.0,37.0625,37.1875,36.75,37.166666666666664,37.125,37.25,36.625,37.375,37.0,37.666666666666664,37.4375,36.833333333333336,37.09375,36.375,37.375,37.458333333333336,36.958333333333336,37.125,37.0625,37.125,84.5,85.0,83.875,84.54166666666667,84.79166666666667,85.0,85.0,16.75,16.5625,16.375,11.75,10.5,11.375,12.875,13.625,12.125,13.4375,15.125,15.0,17.25,18.208333333333332
11,2021-04-04,08:45:00,37.375,37.1875,37.4375,35.0625,37.9375,37.875,36.291666666666664,37.4375,0.0,37.0,38.5625,38.625,38.5625,12.5625,11.75,45.125,44.75,44.96875,44.875,44.4375,43.958333333333336,44.4375,3.5,4.0,4.4375,5.166666666666667,15.875,45.5625,46.5,46.25,45.90625,45.333333333333336,45.708333333333336,45.59375,45.625,45.75,45.208333333333336,45.75,45.25,46.458333333333336,45.9375,46.041666666666664,46.0,46.5,60.0625,61.5625,62.958333333333336,61.916666666666664,61.0,34.333333333333336,59.625,58.9375,57.6875,60.5,59.291666666666664,48.666666666666664,5.875,5.5,5.375,5.4375,4.375,6.083333333333333,26.875,24.875,25.708333333333332,23.5,24.875,26.25,25.416666666666668,25.583333333333332,26.75,27.375,31.8125,28.666666666666668,30.625,49.208333333333336,34.875,36.083333333333336,51.75,80.0,79.875,80.0,79.75,4.833333333333333,4.666666666666667,47.083333333333336,46.75,46.291666666666664,47.75,43.8125,45.4375,46.375,47.34375,48.4375,47.208333333333336,46.3125,44.25,47.833333333333336,44.0625,41.25,37.833333333333336,44.875,5.0625,20.583333333333332,22.333333333333332,65.125,83.79166666666667,44.541666666666664,30.666666666666668,19.625,19.125,18.6875,20.541666666666668,18.0,17.25,17.0625,18.791666666666668,21.125,20.4375,21.0625,22.875,32.583333333333336,67.125,85.0,85.0,84.5625,37.5,37.375,37.125,37.458333333333336,37.416666666666664,37.375,37.375,37.0625,37.9375,37.75,37.375,37.625,37.75,37.708333333333336,37.25,37.333333333333336,36.875,36.625,37.4375,36.875,36.5,36.708333333333336,37.5,37.166666666666664,37.125,37.333333333333336,37.291666666666664,37.333333333333336,37.458333333333336,37.416666666666664,37.041666666666664,37.4375,37.291666666666664,37.875,37.541666666666664,37.0,37.125,36.4375,37.375,37.5,37.083333333333336,37.208333333333336,37.125,37.1875,78.04166666666667,82.83333333333333,73.75,81.54166666666667,77.125,79.70833333333333,81.40625,56.375,13.625,15.208333333333334,6.875,5.958333333333333,6.791666666666667,8.083333333333334,7.625,6.625,7.583333333333333,0.0,11.125,18.875,9.9375
12,2021-04-04,09:00:00,37.0625,37.1875,37.5,35.125,37.75,37.5,36.166666666666664,37.416666666666664,37.833333333333336,37.0,38.1875,38.541666666666664,38.25,22.1875,14.208333333333334,44.125,44.083333333333336,43.25,43.53125,43.25,42.541666666666664,43.25,3.4375,3.8333333333333335,4.1875,4.875,24.8125,45.84375,47.375,45.291666666666664,46.083333333333336,46.375,46.375,46.3125,46.125,45.96875,45.5,46.125,46.5625,46.458333333333336,46.8125,46.625,45.5,46.0625,40.416666666666664,44.625,41.8125,45.375,50.5,48.916666666666664,42.8125,42.8125,42.9375,47.5,42.625,39.041666666666664,4.666666666666667,16.041666666666668,28.208333333333332,43.6875,20.25,39.5,40.9375,10.46875,9.583333333333334,9.75,10.708333333333334,8.9375,7.6875,9.25,13.916666666666666,29.583333333333332,47.75,79.1875,72.3125,77.8125,45.9375,26.375,77.0625,74.54166666666667,73.875,76.29166666666667,77.4375,14.25,12.166666666666666,42.96875,44.666666666666664,43.15625,43.90625,43.291666666666664,45.666666666666664,45.083333333333336,42.125,44.125,44.4375,44.5,43.833333333333336,44.458333333333336,44.5,42.25,42.5,44.125,4.708333333333333,19.166666666666668,85.0,84.9375,34.416666666666664,11.25,11.375,12.3125,10.041666666666666,9.90625,11.25,9.625,7.541666666666667,10.5,9.125,10.291666666666666,10.708333333333334,35.458333333333336,83.91666666666667,84.25,85.0,85.0,84.625,83.625,37.4375,37.4375,37.125,37.5,37.5,37.59375,37.375,36.96875,37.9375,37.958333333333336,37.5,37.625,37.28125,37.5,37.541666666666664,37.625,37.0,36.75,37.375,37.0,36.75,36.9375,37.71875,0.0,37.375,37.666666666666664,37.291666666666664,37.5,37.3125,37.625,37.0,37.75,37.333333333333336,38.0,37.666666666666664,37.09375,37.125,36.59375,37.8125,37.5,37.1875,37.333333333333336,37.1875,37.166666666666664,55.0,55.375,57.8125,56.708333333333336,57.375,57.166666666666664,61.4375,58.375,61.75,57.5,3.75,3.1666666666666665,3.375,3.625,4.208333333333333,3.59375,4.3125,34.916666666666664,27.46875,62.1875,27.6875
13,2021-04-04,09:15:00,35.5,35.25,35.875,33.833333333333336,36.0,36.166666666666664,35.416666666666664,36.0,36.5625,35.666666666666664,36.416666666666664,36.75,36.708333333333336,37.875,37.125,41.1875,41.083333333333336,40.75,41.1875,40.75,40.333333333333336,40.875,3.2083333333333335,3.5833333333333335,4.0,4.75,35.9375,44.75,46.208333333333336,44.4375,44.791666666666664,44.9375,45.4375,44.75,45.791666666666664,45.5,45.083333333333336,45.625,45.041666666666664,45.375,45.625,45.25,44.958333333333336,46.0625,38.25,38.875,38.8125,39.0,38.625,38.5,38.875,38.0,36.75,38.291666666666664,38.416666666666664,38.6875,38.708333333333336,38.5,38.625,38.541666666666664,20.208333333333332,38.125,38.15625,4.375,4.25,4.6875,4.708333333333333,20.333333333333332,28.71875,48.791666666666664,56.958333333333336,58.5,54.625,54.21875,52.3125,56.916666666666664,56.1875,53.166666666666664,57.4375,57.458333333333336,56.6875,56.041666666666664,57.375,35.083333333333336,39.583333333333336,40.208333333333336,40.916666666666664,39.625,39.5625,40.25,42.041666666666664,41.5625,41.041666666666664,40.875,40.5,40.71875,40.333333333333336,40.458333333333336,40.125,39.3125,39.708333333333336,40.666666666666664,9.125,11.416666666666666,85.0,22.375,12.125,9.34375,9.666666666666666,9.1875,8.75,8.6875,8.46875,8.40625,8.5625,8.75,8.875,9.583333333333334,10.09375,85.0,85.0,85.0,85.0,85.0,84.91666666666667,85.0,37.708333333333336,37.5,37.458333333333336,37.75,37.708333333333336,37.791666666666664,37.5,37.0625,38.166666666666664,38.083333333333336,37.583333333333336,37.875,37.4375,38.0,37.541666666666664,37.583333333333336,37.125,36.791666666666664,37.5625,37.0,36.833333333333336,36.875,37.625,37.59375,37.208333333333336,37.583333333333336,37.5,37.4375,37.625,37.583333333333336,37.3125,37.75,37.458333333333336,38.0625,37.75,37.25,37.291666666666664,36.625,37.8125,37.625,37.3125,37.4375,37.3125,37.3125,48.75,51.416666666666664,51.625,51.166666666666664,51.166666666666664,51.5,51.6875,51.5,51.5625,50.208333333333336,3.75,2.5833333333333335,3.0625,3.46875,3.6875,3.0,32.8125,54.5625,53.1875,54.625,53.5625
14,2021-04-04,09:30:00,35.666666666666664,35.791666666666664,35.583333333333336,33.916666666666664,36.40625,36.25,35.75,36.25,36.5,35.9375,37.0625,37.125,37.125,37.5625,37.041666666666664,40.5625,40.5,40.25,40.625,40.09375,39.791666666666664,40.0625,3.15625,3.25,3.9166666666666665,4.8125,44.5625,44.583333333333336,45.0,44.333333333333336,45.0,44.541666666666664,44.5625,44.666666666666664,44.75,44.9375,44.375,44.5,44.75,45.125,44.708333333333336,44.708333333333336,44.5,45.125,37.875,38.5,38.708333333333336,38.625,38.666666666666664,38.5,38.65625,38.125,36.708333333333336,38.25,38.5,38.90625,38.53125,38.3125,38.8125,38.541666666666664,20.875,38.333333333333336,38.125,4.28125,12.6875,41.75,45.5,46.0,46.1875,44.625,46.875,47.0,47.6875,44.166666666666664,46.333333333333336,46.625,46.0,48.0,47.458333333333336,48.0,45.625,45.4375,46.5,37.375,37.75,37.6875,39.083333333333336,37.8125,37.8125,38.0,39.375,38.958333333333336,38.5625,37.8125,37.9375,38.0,38.625,38.041666666666664,37.75,37.3125,37.9375,38.375,38.03125,31.4375,85.125,14.6875,11.75,11.25,13.875,11.166666666666666,11.25,9.666666666666666,11.3125,11.375,10.125,12.25,13.25,13.208333333333334,17.0,85.0,85.0625,85.0,85.0,84.66666666666667,84.875,84.75,38.0,37.625,37.625,36.083333333333336,37.78125,37.833333333333336,37.625,37.291666666666664,38.4375,37.9375,37.625,37.625,37.5,37.875,37.625,37.541666666666664,37.333333333333336,36.9375,37.583333333333336,37.125,36.8125,36.958333333333336,37.5625,37.75,37.375,37.8125,37.333333333333336,37.5,37.375,37.75,37.458333333333336,38.166666666666664,37.5,37.9375,37.71875,37.208333333333336,37.3125,36.625,37.5625,37.791666666666664,37.625,37.375,37.291666666666664,37.3125,48.333333333333336,49.791666666666664,50.03125,49.8125,49.9375,49.541666666666664,50.375,49.75,50.5625,50.0625,3.75,2.5833333333333335,3.1666666666666665,3.625,12.0,3.125,33.291666666666664,53.291666666666664,52.5625,53.25,50.4375
15,2021-04-04,09:45:00,35.958333333333336,36.041666666666664,35.8125,34.5,36.625,36.791666666666664,35.6875,36.625,36.916666666666664,36.291666666666664,37.0,37.166666666666664,37.458333333333336,37.6875,37.916666666666664,40.166666666666664,40.25,40.375,40.4375,40.125,39.4375,39.6875,3.2083333333333335,3.34375,4.3125,8.791666666666666,44.333333333333336,43.5,44.875,44.0,44.5,43.5,44.208333333333336,43.791666666666664,44.416666666666664,43.75,44.125,43.375,44.75,45.083333333333336,44.5,44.0,44.291666666666664,44.916666666666664,38.1875,38.5,38.583333333333336,38.416666666666664,38.166666666666664,38.34375,38.75,38.041666666666664,36.791666666666664,38.375,38.333333333333336,38.666666666666664,38.25,38.375,38.583333333333336,38.583333333333336,21.375,38.166666666666664,38.208333333333336,41.6875,40.4375,41.875,41.625,41.5,41.25,40.4375,41.041666666666664,41.25,41.25,40.416666666666664,41.125,40.9375,40.1875,41.666666666666664,41.666666666666664,41.5,40.916666666666664,41.75,41.708333333333336,37.25,37.5,37.8125,38.1875,37.3125,37.541666666666664,37.75,38.4375,38.125,37.958333333333336,37.875,37.625,37.333333333333336,37.5625,37.166666666666664,37.46875,37.0,36.90625,37.4375,37.4375,36.708333333333336,18.083333333333332,14.0,9.0,10.375,10.416666666666666,10.21875,8.625,9.59375,10.458333333333334,10.958333333333334,12.0,13.625,14.583333333333334,14.125,0.0,85.0,84.65625,85.0,85.0,85.0,85.0,85.0,37.958333333333336,36.9375,37.375,37.916666666666664,37.75,38.0,37.8125,37.5,38.458333333333336,38.0,37.708333333333336,37.8125,37.458333333333336,37.875,37.5625,37.75,37.1875,36.96875,37.8125,37.3125,37.083333333333336,37.0,37.5625,37.5,37.4375,37.875,37.458333333333336,37.25,37.5,37.75,37.4375,37.875,37.625,38.125,37.8125,37.375,37.4375,36.9375,37.875,37.625,37.6875,37.5625,37.3125,37.666666666666664,45.40625,47.0,47.208333333333336,47.46875,47.8125,47.625,47.5,47.125,46.833333333333336,47.041666666666664,3.75,2.6666666666666665,3.875,16.416666666666668,48.708333333333336,3.375,31.375,51.375,49.166666666666664,49.125,48.666666666666664
16,2021-04-04,10:00:00,38.4375,38.791666666666664,40.375,37.333333333333336,38.9375,39.375,40.0,40.708333333333336,38.458333333333336,39.5,41.375,37.375,41.75,42.0,41.5,43.375,41.458333333333336,44.375,44.8125,44.333333333333336,42.375,44.375,4.125,3.9375,5.5625,13.833333333333334,45.875,48.208333333333336,46.791666666666664,46.0,45.21875,46.041666666666664,47.75,47.3125,46.8125,46.6875,47.625,49.75,46.6875,46.041666666666664,45.8125,46.875,45.708333333333336,0.0,38.375,38.666666666666664,38.625,38.625,38.5625,38.3125,38.5,38.15625,36.916666666666664,38.375,38.6875,39.375,38.291666666666664,38.25,38.4375,38.416666666666664,22.416666666666668,38.041666666666664,38.0,46.625,43.5,45.625,46.125,46.75,46.375,43.75,44.375,46.25,43.75,45.25,42.34375,46.0,45.6875,44.666666666666664,46.5,44.75,45.875,46.6875,46.625,39.25,41.75,40.71875,40.958333333333336,39.875,42.041666666666664,39.8125,41.375,42.75,40.25,40.875,40.625,40.625,41.0,41.75,39.5,37.625,40.041666666666664,40.5,40.9375,41.125,7.5,8.375,8.25,8.25,7.958333333333333,7.0,8.40625,8.333333333333334,8.75,8.0,14.75,45.59375,23.625,52.0,74.875,73.34375,70.29166666666667,74.0,74.0,72.71875,73.1875,75.0,37.75,37.625,37.5,37.458333333333336,37.916666666666664,37.90625,37.8125,37.625,38.333333333333336,38.166666666666664,37.666666666666664,37.875,37.666666666666664,37.875,37.791666666666664,37.708333333333336,37.666666666666664,37.375,37.875,37.5625,37.03125,37.083333333333336,37.75,37.666666666666664,37.5,39.375,40.958333333333336,41.208333333333336,39.291666666666664,38.875,39.0,39.25,38.65625,40.5,40.375,38.5,38.53125,39.0625,39.083333333333336,40.625,37.25,40.5,38.34375,40.0625,42.25,45.125,46.0625,44.666666666666664,44.125,44.458333333333336,45.3125,43.875,44.416666666666664,44.09375,8.375,3.875,43.5,45.833333333333336,45.625,22.4375,28.9375,47.75,45.375,47.916666666666664,46.083333333333336
17,2021-04-04,10:15:00,43.25,40.5625,38.25,39.0,38.875,39.75,39.291666666666664,39.291666666666664,41.625,35.875,42.125,40.53125,42.083333333333336,42.875,40.333333333333336,40.0,44.583333333333336,42.3125,44.75,42.666666666666664,43.833333333333336,42.583333333333336,11.458333333333334,7.15625,9.25,38.875,42.208333333333336,42.333333333333336,40.958333333333336,45.25,42.25,43.291666666666664,44.75,50.0,49.166666666666664,41.625,42.625,47.833333333333336,48.84375,44.958333333333336,52.40625,54.375,44.375,51.84375,37.1875,38.46875,41.5625,39.083333333333336,41.625,37.6875,40.4375,36.25,43.125,42.4375,38.65625,38.541666666666664,39.0,38.34375,41.375,42.4375,21.708333333333332,37.53125,49.333333333333336,47.666666666666664,46.5,48.75,43.8125,46.5,43.791666666666664,47.166666666666664,45.166666666666664,44.3125,45.71875,46.8125,45.833333333333336,44.166666666666664,44.125,45.0,42.583333333333336,50.0625,41.6875,44.333333333333336,41.208333333333336,39.9375,42.625,44.041666666666664,40.5625,40.1875,41.1875,37.3125,44.041666666666664,41.083333333333336,42.75,41.958333333333336,40.0625,39.75,36.5,36.4375,41.75,40.96875,42.6875,38.125,37.6875,38.916666666666664,15.34375,22.3125,9.375,10.0,9.916666666666666,11.125,22.625,11.375,11.1875,11.791666666666666,34.041666666666664,71.75,65.66666666666667,53.666666666666664,63.8125,63.5,73.375,67.41666666666667,60.375,64.375,63.625,52.791666666666664,39.875,41.166666666666664,42.625,35.166666666666664,40.75,43.1875,39.875,39.875,42.875,40.25,39.5,37.625,38.916666666666664,37.8125,39.0,41.0625,40.5625,31.791666666666668,39.53125,45.1875,39.375,36.9375,43.083333333333336,43.0,44.5,41.625,39.625,37.8125,37.0625,39.5,42.833333333333336,43.25,39.8125,43.5625,39.625,43.25,38.791666666666664,40.75,41.541666666666664,41.666666666666664,41.875,39.083333333333336,36.333333333333336,33.583333333333336,39.875,40.083333333333336,42.875,39.666666666666664,43.541666666666664,42.25,41.583333333333336,42.791666666666664,40.416666666666664,35.75,37.9375,20.25,47.6875,47.3125,44.71875,39.1875,31.125,44.666666666666664,44.583333333333336,47.625,47.3125
18,2021-04-04,10:30:00,35.083333333333336,33.0,37.666666666666664,34.1875,39.0,40.75,39.791666666666664,41.125,38.75,41.875,48.833333333333336,41.3125,42.625,47.791666666666664,41.875,59.375,44.1875,40.8125,50.125,39.5,46.5,42.791666666666664,5.3125,5.875,8.6875,37.9375,40.625,41.583333333333336,42.1875,42.541666666666664,42.25,42.208333333333336,48.875,50.083333333333336,51.8125,48.125,49.375,48.6875,51.0,50.375,56.708333333333336,54.791666666666664,58.0625,57.083333333333336,38.75,38.708333333333336,39.125,38.875,38.65625,38.541666666666664,39.083333333333336,38.5625,37.375,38.6875,38.583333333333336,40.666666666666664,38.6875,38.75,39.041666666666664,39.0,21.75,35.666666666666664,38.5625,46.4375,45.5,46.6875,48.791666666666664,46.375,46.958333333333336,45.583333333333336,46.125,46.375,47.166666666666664,44.791666666666664,46.208333333333336,46.125,45.1875,47.625,47.625,47.125,42.875,44.125,46.5,45.25,45.375,42.125,42.5,41.9375,45.375,42.125,42.958333333333336,42.75,45.0,42.4375,42.3125,42.125,42.25,41.375,42.0,40.166666666666664,41.5,41.75,41.75,37.875,6.875,7.291666666666667,5.8125,7.25,5.75,7.416666666666667,7.0625,6.708333333333333,7.583333333333333,9.333333333333334,61.90625,62.791666666666664,63.041666666666664,62.3125,61.6875,63.03125,62.833333333333336,62.583333333333336,63.083333333333336,62.0625,59.666666666666664,65.5,38.0625,37.708333333333336,37.541666666666664,38.125,39.0625,37.875,38.0,37.6875,38.6875,38.4375,38.0,37.125,38.041666666666664,38.291666666666664,38.166666666666664,38.25,37.5,37.75,38.083333333333336,37.75,37.5,37.4375,45.5625,43.375,43.25,43.25,43.375,43.333333333333336,43.1875,40.916666666666664,42.9375,43.375,43.125,43.5625,43.583333333333336,43.041666666666664,38.25,36.0,43.0,43.166666666666664,41.0,42.875,42.125,42.791666666666664,39.0,35.125,45.083333333333336,41.625,45.375,38.0,45.5,44.708333333333336,44.791666666666664,44.666666666666664,45.625,4.791666666666667,46.625,45.8125,46.708333333333336,46.375,39.75,48.833333333333336,47.375,46.75,47.0
19,2021-04-04,10:45:00,40.541666666666664,40.375,40.5,39.458333333333336,41.15625,41.125,40.75,41.166666666666664,41.75,41.333333333333336,39.4375,42.3125,42.125,42.75,42.75,44.166666666666664,43.75,46.291666666666664,44.0,43.166666666666664,43.0,43.083333333333336,5.125,5.625,8.3125,36.5,37.833333333333336,39.125,41.4375,42.25,41.291666666666664,44.375,44.625,45.75,45.458333333333336,49.333333333333336,50.875,52.75,53.25,54.75,54.5,55.583333333333336,56.4375,58.1875,43.3125,43.25,42.0,40.0,43.416666666666664,41.0625,43.625,42.0,40.333333333333336,41.791666666666664,43.5,43.875,42.0625,41.791666666666664,43.5625,42.166666666666664,24.666666666666668,43.0,41.625,47.25,46.125,47.375,46.875,47.0625,46.708333333333336,45.75,46.375,46.75,46.625,45.875,43.625,46.3125,38.625,46.875,46.75,46.625,46.166666666666664,47.15625,45.6875,52.0,52.5,52.125,52.416666666666664,51.291666666666664,51.625,50.9375,51.291666666666664,50.791666666666664,49.0625,44.666666666666664,43.375,37.46875,35.125,30.75,36.125,31.875,31.125,30.875,29.416666666666668,28.625,8.0,6.5,0.0,7.25,6.75,9.5,7.75,6.84375,15.0,34.208333333333336,67.5625,69.75,62.65625,70.5625,64.45833333333333,68.75,67.29166666666667,67.125,68.1875,68.625,70.75,66.9375,41.125,40.333333333333336,42.25,42.6875,42.625,39.708333333333336,38.75,42.125,41.0625,43.125,39.666666666666664,41.166666666666664,42.375,41.125,42.625,42.625,39.8125,42.125,41.208333333333336,40.5625,39.5625,42.125,42.5,43.291666666666664,38.0,36.34375,42.541666666666664,42.5,42.6875,42.541666666666664,42.416666666666664,42.625,42.416666666666664,43.083333333333336,43.0,42.291666666666664,42.25,41.458333333333336,42.5,42.5,42.125,42.041666666666664,41.75,41.708333333333336,36.75,40.0625,38.458333333333336,45.5,41.5,41.25,42.25,42.916666666666664,42.875,42.25,39.875,42.34375,44.125,43.78125,44.625,44.041666666666664,38.125,46.375,45.0,44.791666666666664,44.625
20,2021-04-04,11:00:00,33.875,39.53125,40.875,38.916666666666664,40.083333333333336,41.875,41.75,41.916666666666664,42.625,41.9375,42.666666666666664,43.0625,42.75,39.208333333333336,40.666666666666664,40.583333333333336,39.78125,41.666666666666664,43.875,40.8125,41.541666666666664,43.083333333333336,8.0625,19.125,23.0,36.625,41.333333333333336,39.25,38.71875,33.25,39.708333333333336,38.25,33.5625,41.0,42.375,44.25,47.25,41.625,47.4375,60.3125,39.5625,59.875,68.25,54.8125,37.6875,28.166666666666668,29.166666666666668,28.791666666666668,31.75,40.0,34.541666666666664,30.5,34.125,39.125,38.875,40.15625,47.416666666666664,46.8125,69.25,57.3125,39.875,48.333333333333336,49.15625,42.6875,36.875,49.666666666666664,46.041666666666664,45.90625,44.375,42.71875,46.416666666666664,49.5,48.8125,46.791666666666664,41.8125,44.375,43.333333333333336,41.708333333333336,44.3125,44.416666666666664,44.875,39.5625,39.625,60.125,55.03125,56.666666666666664,59.375,50.6875,56.9375,51.5,51.041666666666664,44.375,43.125,36.541666666666664,35.3125,25.5,35.0,26.791666666666668,26.833333333333332,29.416666666666668,30.416666666666668,29.625,31.083333333333332,36.041666666666664,17.583333333333332,17.0,26.333333333333332,41.0,23.458333333333332,0.0,24.5,38.0,39.125,44.875,51.25,56.34375,0.0,55.625,51.541666666666664,48.4375,55.541666666666664,50.791666666666664,47.208333333333336,58.75,38.875,57.666666666666664,41.25,42.041666666666664,41.875,40.791666666666664,38.75,41.71875,40.75,42.25,41.541666666666664,38.1875,42.8125,42.75,38.041666666666664,43.0,39.125,41.0,39.5625,39.5,40.333333333333336,37.125,40.666666666666664,40.0,44.083333333333336,42.333333333333336,44.208333333333336,42.5625,40.4375,42.375,0.0,42.583333333333336,39.6875,35.25,41.083333333333336,43.5,42.8125,40.666666666666664,42.4375,40.5,41.375,42.9375,36.833333333333336,38.9375,40.5,40.25,46.166666666666664,41.125,42.208333333333336,43.916666666666664,45.5625,45.333333333333336,42.125,29.583333333333332,33.5,23.875,46.6875,39.166666666666664,43.75,38.25,45.9375,43.791666666666664,39.28125,54.4375,48.5,44.958333333333336,43.0
