,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
0,2021-04-23,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-23,06:15:00,4.502066666666667,11.3082,6.7320666666666655,8.396099999999999,9.6198,10.061166666666667,7.3594,4.396866666666667,8.4617,7.298166666666667,9.727866666666666,9.50975,7.6898333333333335,10.775,9.3902,5.484633333333334,9.620033333333334,7.047133333333334,9.955449999999999,7.169550000000001,15.3125,12.49295,9.616933333333334,9.79335,10.338266666666668,11.473733333333334,12.9918,7.72265,7.06405,4.592733333333334,6.940633333333333,8.80705,2.8612,10.0391,12.8849,7.225499999999999,8.182033333333335,10.33125,4.3594,9.2773,14.198825,7.703133333333334,10.825266666666666,5.99845,5.4388000000000005,11.675,12.167950000000001,12.4263,10.830449999999999,4.81875,8.514050000000001,7.200533333333333,8.820350000000001,0.0,10.771366666666665,9.20155,12.7547,13.000766666666669,8.309000000000001,11.085666666666668,11.524766666666666,7.980733333333333,13.6891,4.86245,8.472633333333334,7.7672,9.6315,10.445833333333333,6.2185,7.878100000000001,8.37345,13.159749999999999,7.0875,11.96525,9.039066666666665,9.582225000000001,6.4672,11.683366666666666,7.1586,10.2938,10.226975,6.244800000000001,7.9637,9.093733333333333,5.7719,11.18595,4.8563,11.446100000000001,16.2625,10.841633333333334,15.080233333333334,6.2677000000000005,7.140600000000001,14.8484,10.1901,8.321333333333333,5.018766666666667,8.496899999999998,7.362550000000001,8.5982,8.91325,12.281825000000001,12.2344,9.2232,7.132,6.9667,6.6078,4.4044,5.497275,6.1586,7.221866666666666,6.2573,4.225533333333334,11.19845,8.2948,3.6801999999999997,6.6008,8.3703,6.0284,6.635433333333334
2,2021-04-23,06:30:00,10.49415,16.537499999999998,15.2295,19.238566666666667,30.8047,21.002866666666666,18.56875,23.119125,25.816933333333335,26.075,26.790633333333332,27.9914,33.41405,28.68023333333333,15.361466666666667,15.226066666666668,17.290666666666667,32.1416,22.77423333333333,24.05546666666667,29.037500000000005,31.7535,29.8479,29.4664,27.006766666666664,30.9492,28.73023333333333,24.686733333333336,23.540333333333333,12.314833333333333,14.6578,15.127066666666666,19.4203,25.267166666666668,35.2586,24.99636666666667,27.34766666666667,36.635933333333334,23.6039,28.771866666666664,36.03515,27.50836666666667,29.2375,12.875533333333331,11.445833333333333,31.383025000000004,26.44765,25.136725,26.85053333333333,25.815800000000003,16.8802,16.53905,16.026033333333334,17.31975,35.500375,33.458600000000004,35.1332,28.3,29.472250000000003,37.312000000000005,30.30026666666667,31.9281,36.111525,32.9198,32.2633,17.1863,15.915600000000001,19.165900000000004,21.2078,34.838275,20.302750000000003,26.407,33.213875,36.58123333333334,31.221366666666665,30.20625,31.188275,30.499200000000002,28.0906,32.12136666666667,19.436349999999997,15.13475,15.7479,18.003400000000003,27.519000000000002,34.1771,21.402749999999997,35.659175000000005,33.1047,31.543500000000005,40.3563,24.300033333333335,30.492375000000003,34.64896666666667,18.653100000000002,17.850266666666666,13.4172,13.6669,25.543233333333333,28.86075,24.5086,36.14896666666667,28.5724,25.608366666666665,17.589850000000002,17.910700000000002,18.414566666666666,18.60235,16.4599,17.6388,15.912099999999999,15.994266666666666,14.746133333333333,23.98595,17.908066666666667,13.361466666666667,14.20235,19.898966666666666,15.6237,15.864566666666667
3,2021-04-23,06:45:00,25.27733333333333,30.869149999999998,26.0547,53.67655,57.54116666666666,34.70275,59.967775,62.9949,68.3914,57.34843333333333,85.0266,67.701375,57.3948,63.396366666666665,29.974499999999995,27.453099999999996,29.737,82.6359,66.63905,58.8977,63.79586666666666,67.93203333333334,62.05913333333333,65.58692500000001,60.01903333333333,66.951575,64.5609,69.6828,55.53333333333333,26.67185,32.04533333333333,29.649199999999997,49.021866666666675,66.74334999999999,68.22606666666667,82.5539,53.54885,67.88803333333334,60.99296666666667,62.388299999999994,51.324650000000005,59.3682,65.4987,28.969800000000003,23.286749999999998,62.704299999999996,63.4289,64.6807,62.735150000000004,64.55510000000001,31.242700000000003,23.8086,36.650800000000004,43.9043,77.78723333333333,59.5979,74.46074999999999,47.0742,54.89105,66.2344,73.702525,61.3789,75.59113333333335,63.109399999999994,71.29455,31.77733333333333,30.1047,33.87656666666667,72.04804999999999,83.7117,62.225775,61.231449999999995,64.83635,79.7883,60.38230000000001,55.76365,67.2578,62.17683333333334,73.7651,70.97056666666667,32.341433333333335,32.68776666666667,35.062525,34.28646666666666,54.3406,65.46146666666667,51.89816666666667,77.13306666666666,68.12815,67.49426666666666,69.510925,55.425,72.40076666666666,74.25939999999999,36.225766666666665,32.68956666666667,24.965099999999996,25.923166666666663,62.46020000000001,62.6156,53.693999999999996,63.44455,65.0578,54.0503,37.6,40.431266666666666,41.815799999999996,40.12075,36.20665,36.9651,37.78543333333334,34.59893333333333,39.174233333333326,39.034,42.524249999999995,34.788000000000004,37.18436666666667,38.76383333333334,37.933575,41.2582
4,2021-04-23,07:00:00,30.6664,39.141400000000004,43.332033333333335,63.3398,85.18306666666666,69.64452499999999,74.3271,81.07894999999999,83.16055,77.66876666666667,87.3789,66.12136666666667,73.14609999999999,79.55336666666666,52.79636666666667,57.427099999999996,40.95966666666667,72.8723,85.85363333333333,70.7371,76.13555,87.99334999999999,51.625,86.55,81.71093333333333,72.52505,87.20286666666668,76.23515,80.41874999999999,56.43203333333333,61.268,39.11095,68.53829999999999,89.33723333333334,77.5672,71.05975000000001,74.3862,95.1562,73.69843333333333,88.71485,83.33306666666668,72.33726666666666,66.57345,55.3746,54.34765,93.10705,94.73635,81.0555,80.91953333333333,94.8956,49.3159,42.307300000000005,56.82305,49.087900000000005,71.06536666666666,90.1969,74.0156,71.23386666666666,86.63619999999999,84.204275,103.71955,86.6909,95.80940000000001,72.34846666666668,88.593,61.3055,50.46533333333333,53.29193333333333,57.86565,82.9242,87.80785,81.13125,74.1457,73.0935,89.4286,82.74395,59.8188,82.44586666666666,51.588300000000004,69.20493333333333,54.18803333333333,46.0898,49.1074,52.100766666666665,83.1375,67.1836,57.25106666666667,88.1706,84.26485,75.44506666666666,92.05756666666667,83.01903333333333,67.56796666666666,91.07423333333332,50.37345,49.47396666666666,37.76875,38.73933333333333,81.1867,81.80625,59.796099999999996,76.0369,76.717775,74.17346666666667,60.1745,58.658633333333334,47.86095,51.7742,54.44506666666667,54.349625,60.194500000000005,52.4263,53.41693333333333,59.826033333333335,49.79456666666666,54.199733333333334,50.000766666666664,53.67679999999999,43.8715,57.93019999999999
5,2021-04-23,07:15:00,52.8133,61.12550000000001,78.05545000000001,103.816,118.79353333333334,146.15785,149.6013,146.52916666666667,91.2453,118.981,121.85183333333333,150.2156,129.06536666666668,148.05,87.10603333333334,89.66485,64.92293333333333,127.69323333333334,141.81983333333332,148.82656666666665,127.0974,122.31066666666668,123.87863333333333,131.363,140.88944999999998,145.6797,145.16226666666665,124.17035000000001,152.0586,93.6982,96.22163333333333,56.67425,137.64294999999998,148.33415,155.9244666666667,117.65416666666665,102.33623333333333,102.05275,159.11795,138.49346666666665,144.197425,122.91173333333332,137.97813333333335,92.48856666666666,90.91016666666667,149.711725,106.10183333333333,147.95053333333334,154.063275,145.899625,103.4422,72.88595000000001,139.02343333333332,135.99506666666665,154.32735000000002,131.477925,147.97916666666666,140.79583333333332,141.670475,161.09166666666667,156.2793,142.1332,136.425975,127.17304999999999,139.95936666666668,157.8191,150.25963333333334,145.87695000000002,141.3018,158.59064999999998,117.69793333333332,138.29373333333334,154.84896666666666,147.32683333333333,147.6388,146.15155,146.056,141.61897499999998,145.15573333333336,145.76796666666667,147.13306666666668,136.99376666666666,141.97056666666666,131.8141,153.5707,152.86329999999998,150.73799999999997,154.42655000000002,144.17993333333334,141.0961,155.04495,125.9198,153.27735,145.96666666666667,139.31773333333334,147.84506666666667,54.59295,60.9906,131.63543333333334,114.39819999999999,143.725,122.6906,157.72163333333333,116.15650000000001,90.4711,110.26119999999999,94.6422,105.9375,107.675,110.9719,89.07866666666666,80.5896,96.31563333333332,100.97550000000001,105.0104,97.26365,111.9238,90.73753333333333,84.7016,107.67786666666667
6,2021-04-23,07:30:00,75.55,86.91353333333332,167.09355,155.96693333333334,153.231,152.03985,128.58203333333336,197.01995,126.45153333333333,186.38020000000003,151.30256666666665,151.66146666666668,135.97576666666666,183.01353333333336,122.3666,102.9883,85.98516666666667,130.8104,171.60260000000002,137.9984,178.11276666666666,126.501375,198.27033333333335,191.16953333333333,186.7422,164.28906666666668,195.77523333333332,141.00195,187.1715,122.9535,118.47499999999998,87.84663333333333,159.7375,145.1207,196.32399999999998,163.48153333333335,140.15833333333333,140.684575,181.71716666666669,148.15392500000002,172.4073,163.3651,159.03383333333332,128.4802,126.08956666666667,150.01565,149.88575,184.062475,200.9547,200.3668,134.88807500000001,99.96613333333333,162.51149999999998,117.05493333333334,115.82425,202.8789,177.59950000000003,204.2379,162.28516666666667,136.7607,159.28985,201.76015,201.43045,149.8016,176.60939999999997,188.09789999999998,114.4995,101.28205,126.94063333333334,163.52345,170.21903333333333,175.07163333333332,173.0127666666667,194.2828,196.6848,202.6961,165.7784,203.8203,184.7996,155.5762,164.18256666666665,113.53632499999999,132.07526666666666,147.47345,196.55496666666667,201.4625,94.5312,200.87373333333332,138.68073333333334,148.88085,193.40470000000002,194.47526666666667,164.7302,165.37656666666666,175.37813333333335,190.2924,82.1047,85.194,95.01525000000001,170.10275000000001,157.43073333333334,189.8262,197.02730000000003,162.42505,128.70833333333334,107.23463333333332,148.4274,124.09009999999999,104.69063333333334,155.332,153.40605,138.70075,122.62656666666668,153.86405000000002,156.4211,137.51250000000002,156.21175,136.62630000000001,104.34349999999999,142.5841
7,2021-04-23,07:45:00,49.81223333333333,64.54335,64.79086666666667,76.91876666666666,85.71796666666667,73.07185,71.3664,71.093775,75.29843333333334,70.40596666666666,71.6685,97.18905000000001,73.330675,87.43435,63.8445,61.94925,77.83439999999999,106.47266666666667,73.22540000000001,66.4098,89.79790000000001,79.88515,87.91173333333334,88.45913333333334,74.77059999999999,73.68543333333334,87.19685,76.38336666666667,84.20989999999999,67.20936666666667,71.14996666666667,68.64793333333334,63.065825000000004,77.08336666666668,74.60493333333334,64.26666666666667,55.869033333333334,66.2521,73.0331,64.20156666666666,78.0609,80.88906666666666,72.9448,62.384366666666665,70.50753333333334,67.7469,66.86536666666667,68.29713333333332,65.7637,90.09065000000001,67.42345,67.57656666666666,76.93242500000001,78.356,82.2888,75.84102499999999,93.89846666666666,61.454433333333334,66.1781,62.89243333333334,93.45783333333334,66.3043,90.35393333333333,84.84296666666667,70.39999999999999,66.7039,79.0732,86.69846666666668,102.1151,65.5719,68.24220000000001,68.9246,70.4168,103.7133,76.47786666666667,97.291,84.62015,79.05665,63.9336,70.8125,73.54610000000001,63.809,69.94375,70.221875,66.9599,93.7427,63.788266666666665,84.41823333333333,80.38803333333333,68.44453333333333,83.30053333333333,74.92346666666667,88.715425,81.57733333333333,74.25913333333334,70.11404999999999,63.52786666666666,63.1677,73.0344,75.11095,82.57263333333334,76.45,76.12236666666666,65.02815000000001,68.355875,76.44193333333332,71.21666666666665,67.14139999999999,58.550533333333334,69.33153333333334,68.1664,67.12213333333334,65.73933333333333,81.72576666666667,67.58046666666667,59.942966666666656,67.79063333333333,76.507225,74.87893333333334,66.7435
8,2021-04-23,08:00:00,44.8172,57.11486666666667,54.72603333333333,56.032225,57.073699999999995,55.915366666666664,56.136500000000005,48.269549999999995,53.63865,58.06645,60.98125,52.20936666666666,60.4758,62.425,54.87855,50.54763333333333,56.64086666666666,48.8227,53.41356666666667,47.955733333333335,59.803525,60.200575,52.5336,51.9504,53.4078,57.375,48.870799999999996,53.33803333333333,57.90975,47.387233333333334,52.1094,52.898199999999996,41.4969,63.9198,56.17505,58.2328,42.0375,57.02035,53.1276,58.4375,59.275400000000005,58.49113333333333,58.7646,50.70623333333333,51.27653333333333,57.85155,58.83306666666667,52.5633,50.5487,50.8922,59.95753333333334,53.884,53.9563,53.805099999999996,58.86613333333333,47.1531,62.52912500000001,53.834,48.83956666666666,53.900800000000004,62.17080000000001,54.639275,60.5539,60.541575,58.64503333333332,53.8047,55.48853333333333,51.21835,58.825799999999994,56.61899999999999,45.93853333333333,54.1855,53.91433333333333,53.482825,53.8453,55.999733333333324,58.48285,53.87675,54.4969,56.82919999999999,52.5177,49.5716,57.3724,52.059749999999994,50.8016,55.25206666666666,46.79295,60.4164,63.254933333333334,57.5229,56.5287,50.87550000000001,57.15315,64.52890000000001,55.89713333333333,55.03803333333334,49.64950000000001,53.77863333333334,53.66983333333334,60.743750000000006,54.7026,57.72772499999999,58.85753333333333,47.7346,56.29375,51.044266666666665,48.813300000000005,55.58956666666668,47.2832,59.262766666666664,54.361200000000004,53.2474,50.77943333333334,59.992575,57.40496666666667,49.33593333333334,54.821866666666665,56.74295,50.644549999999995,56.319033333333344
9,2021-04-23,08:15:00,72.35466666666666,71.37815,85.16835,83.1,84.0177,81.76173333333334,70.4805,82.03864999999999,83.5633,80.45936666666667,87.23853333333334,76.37186666666666,70.27265,85.43386666666667,79.95252500000001,69.3961,80.58359999999999,83.2802,80.02266666666668,78.8203,90.1461,89.84530000000001,74.86330000000001,75.6034,80.06146666666667,79.73440000000001,71.95286666666667,84.7844,72.7875,77.99426666666666,79.54296666666666,80.70523333333334,73.6112,71.7172,74.77943333333333,77.776175,68.1638,87.4254,80.822675,83.6078,80.9375,80.41303333333333,84.46563333333333,83.2449,78.88985,83.91013333333332,87.13696666666668,82.63279999999999,80.70935,81.07419999999999,80.75,80.0208,84.8836,77.4086,83.0896,78.97635,92.83906666666667,77.11406666666666,74.530075,77.51849999999999,84.738675,81.07305,75.225,84.5836,82.76135,81.5496,76.70393333333332,80.61173333333333,76.5732,77.7766,71.27265,81.3094,77.40883333333333,78.67815,88.1086,70.76223333333333,77.4637,83.86223333333334,74.23046666666666,82.9541,79.85783333333333,71.34843333333333,85.94805,82.02396666666667,71.7138,90.80703333333334,70.6352,85.3051,89.30705,78.67615,82.94725,73.1409,73.9508,84.49844999999999,84.2332,79.72240000000001,79.35114999999999,75.093,79.4135,87.98045,73.21303333333333,88.8133,77.65599999999999,65.20466666666665,81.0534,77.89973333333334,73.68673333333334,80.16055,75.2004,80.9074,78.60993333333333,73.09870000000001,74.74896666666667,86.6465,78.58359999999999,72.77526666666667,78.07346666666668,80.22446666666667,75.47030000000001,80.5599
