,Data,Hora,OP3.1.1 I (A),OP3.1.2 I (A),OP3.1.3 I (A),OP3.1.4 I (A),OP3.1.5 I (A),OP3.1.6 I (A),OP3.1.7 I (A),OP3.1.8 I (A),OP3.1.9 I (A),OP3.1.10 I (A),OP3.1.11 I (A),OP3.1.12 I (A),OP3.1.13 I (A),OP3.1.14 I (A),OP3.1.15 I (A),OP3.1.16 I (A),OP3.2.1 I (A),OP3.2.3 I (A),OP3.2.4 I (A),OP3.2.5 I (A),OP3.2.7 I (A),OP3.2.8 I (A),OP3.2.9 I (A),OP3.2.10 I (A),OP3.2.12 I (A),OP3.2.13 I (A),OP3.2.14 I (A),OP3.2.15 I (A),OP3.2.16 I (A),OP3.3.1 I (A),OP3.3.2 I (A),OP3.3.3 I (A),OP3.3.4 I (A),OP3.3.5 I (A),OP3.3.6 I (A),OP3.3.7 I (A),OP3.3.8 I (A),OP3.3.9 I (A),OP3.3.10 I (A),OP3.3.11 I (A),OP3.3.12 I (A),OP3.3.13 I (A),OP3.3.14 I (A),OP3.3.15 I (A),OP3.3.16 I (A),OP3.4.1 I (A),OP3.4.2 I (A),OP3.4.3 I (A),OP3.4.4 I (A),OP3.4.5 I (A),OP3.4.6 I (A),OP3.4.7 I (A),OP3.4.8 I (A),OP3.4.9 I (A),OP3.4.10 I (A),OP3.4.11 I (A),OP3.4.12 I (A),OP3.4.13 I (A),OP3.4.14 I (A),OP3.4.15 I (A),OP3.4.16 I (A),OP3.5.1 I (A),OP3.5.2 I (A),OP3.5.3 I (A),OP3.5.4 I (A),OP3.5.5 I (A),OP3.5.6 I (A),OP3.5.7 I (A),OP3.5.8 I (A),OP3.5.9 I (A),OP3.5.10 I (A),OP3.5.11 I (A),OP3.5.12 I (A),OP3.5.14 I (A),OP3.5.15 I (A),OP3.6.1 I (A),OP3.6.2 I (A),OP3.6.3 I (A),OP3.6.4 I (A),OP3.6.5 I (A),OP3.6.6 I (A),OP3.6.7 I (A),OP3.6.8 I (A),OP3.6.9 I (A),OP3.6.10 I (A),OP3.6.11 I (A),OP3.6.12 I (A),OP3.6.13 I (A),OP3.6.14 I (A),OP3.6.15 I (A),OP3.6.16 I (A),OP3.7.1 I (A),OP3.7.2 I (A),OP3.7.3 I (A),OP3.7.4 I (A),OP3.7.5 I (A),OP3.7.6 I (A),OP3.7.7 I (A),OP3.7.8 I (A),OP3.7.9 I (A),OP3.7.10 I (A),OP3.7.11 I (A),OP3.7.12 I (A),OP3.7.13 I (A),OP3.7.14 I (A),OP3.7.15 I (A),OP3.7.16 I (A),OP3.8.1 I (A),OP3.8.3 I (A),OP3.8.4 I (A),OP3.8.5 I (A),OP3.8.6 I (A),OP3.8.7 I (A),OP3.8.8 I (A),OP3.8.9 I (A),OP3.8.10 I (A),OP3.8.11 I (A),OP3.8.12 I (A),OP3.8.13 I (A),OP3.8.14 I (A),OP3.8.15 I (A),OP3.8.16 I (A)
0,2021-04-21,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-21,06:15:00,0.093775,0.15315,0.12710000000000002,0.1396,0.10836666666666667,0.1792,0.11666666666666668,0.0875,0.12293333333333334,0.1562,0.16456666666666667,0.12190000000000001,0.1281,0.1875,0.14065,0.1042,0.10626666666666668,0.12919999999999998,0.14375,0.12293333333333334,0.2313,0.16043333333333334,0.14170000000000002,0.16875,0.1146,0.1375,0.09065000000000001,0.129725,0.12503333333333333,0.12190000000000001,0.08126666666666667,0.106275,0.1594,0.20833333333333334,0.12815,0.1812666666666667,0.16720000000000002,0.13543333333333332,0.15157500000000002,0.17920000000000003,0.19999999999999998,0.14583333333333334,0.1875,0.11873333333333334,0.10625,0.20626666666666668,0.1625,0.19586666666666663,0.125,0.11875,0.1646,0.1542,0.15315,0.13753333333333334,0.13125,0.19586666666666666,0.12706666666666666,0.20005,0.1896,0.25,0.1,0.171875,0.19586666666666666,0.09999999999999999,0.17503333333333335,0.075,0.1354,0.15157500000000002,0.132825,0.14583333333333334,0.1594,0.120325,0.1771,0.14793333333333333,0.15625,0.15315,0.11877499999999999,0.11043333333333334,0.17503333333333335,0.12190000000000001,0.20213333333333336,0.154725,0.10210000000000001,0.11876666666666667,0.2219,0.11666666666666665,0.09793333333333332,0.21246666666666666,0.08750000000000001,0.1625,0.2469,0.16253333333333334,0.17185,0.19166666666666665,0.10003333333333335,0.12190000000000001,0.25625,0.19065,0.15836666666666668,0.1125,0.10315,0.14793333333333333,0.1271,0.1,0.17035,0.16875,0.2125,0.1375,0.11670000000000001,0.10000000000000002,0.1146,0.1146,0.12296666666666667,0.09583333333333333,0.10003333333333335,0.184375,0.1094,0.0875,0.14379999999999998,0.17185,0.1391,0.12815
2,2021-04-21,06:30:00,0.24996666666666667,0.34579999999999994,0.27709999999999996,0.3312333333333333,0.5021,0.3666666666666667,0.3249666666666667,0.39376666666666665,0.49583333333333335,0.5229333333333334,0.5104333333333334,0.38439999999999996,0.5416666666666666,0.5438000000000001,0.30213333333333336,0.2833333333333333,0.27086666666666664,0.585975,0.4146,0.5406,0.65005,0.5520999999999999,0.5813,0.50935,0.5354333333333333,0.4792,0.3844,0.29375,0.2833666666666667,0.28750000000000003,0.22970000000000002,0.5375,0.6333333333333333,0.6469,0.4854333333333334,0.6969000000000001,0.6375500000000001,0.5021,0.59065,0.40005,0.67815,0.5396333333333333,0.5271,0.3,0.25833333333333336,0.6416666666666667,0.606275,0.44377500000000003,0.44065,0.3594,0.28745,0.3,0.3729,0.35624999999999996,0.325,0.7750333333333334,0.5229666666666667,0.7531,0.6344000000000001,0.74375,0.543775,0.67505,0.5792,0.612525,0.6219,0.5609500000000001,0.606275,0.3437333333333333,0.3094,0.3125,0.3521,0.5438,0.7542,0.5281,0.634375,0.5688,0.59065,0.6604,0.6656500000000001,0.5063,0.7812,0.35314999999999996,0.26456666666666667,0.29583333333333334,0.3656,0.55,0.61255,0.6125,0.6500333333333334,0.6687666666666668,0.7219,0.6292000000000001,0.5458333333333333,0.5812666666666667,0.5250333333333334,0.6078250000000001,0.75315,0.3208333333333333,0.34169999999999995,0.33125,0.2583666666666667,0.4770666666666667,0.517225,0.4521,0.6875333333333334,0.5146000000000001,0.5812666666666667,0.34793333333333337,0.30623333333333336,0.3547,0.33752499999999996,0.35003333333333336,0.34793333333333337,0.3000333333333333,0.31250000000000006,0.3938,0.3520666666666667,0.2583666666666667,0.360925,0.3687333333333333,0.38749999999999996,0.3406
3,2021-04-21,06:45:00,0.26875,0.35625,0.3594,0.6479,0.7541666666666668,0.42185,0.6416333333333334,0.4656,0.4937666666666667,0.6062666666666666,0.5188,0.5578500000000001,0.55,0.6396000000000001,0.3708666666666667,0.3437333333333333,0.33746666666666664,0.4916666666666667,0.6167,0.7,0.6583666666666668,0.5874666666666667,0.55315,0.6208666666666667,0.6187666666666667,0.6093999999999999,0.5666666666666667,0.375,0.4094,0.32916666666666666,0.2781,0.72185,0.7375,0.74065,0.5854333333333334,0.6770999999999999,0.48546666666666666,0.5333333333333333,0.5406500000000001,0.6396000000000001,0.6062666666666666,0.5750333333333333,0.6208666666666667,0.39376666666666665,0.35000000000000003,0.74375,0.5208333333333334,0.5375000000000001,0.56565,0.7625500000000001,0.465625,0.3771,0.4458333333333333,0.4083666666666666,0.4041666666666666,0.7469,0.6021,0.712525,0.6083666666666666,0.7109500000000001,0.375,0.7,0.6021000000000001,0.76875,0.6041666666666666,0.7062999999999999,0.70625,0.4094,0.38963333333333333,0.3875,0.4625333333333333,0.7520666666666666,0.8,0.557825,0.7719,0.5604333333333332,0.74375,0.75,0.6187999999999999,0.7359499999999999,0.5833333333333334,0.3979,0.3541666666666667,0.4125,0.425,0.5771000000000001,0.5791666666666667,0.9000333333333334,0.7375,0.6041666666666666,0.7333333333333334,0.5875,0.664075,0.7062666666666667,0.6896,0.4792,0.700025,0.44684999999999997,0.4125,0.34375,0.33546666666666664,0.5041666666666667,0.5792,0.6145666666666667,0.7093499999999999,0.7041666666666666,0.6021000000000001,0.48435,0.43434999999999996,0.40315,0.39690000000000003,0.45626666666666665,0.46460000000000007,0.4187666666666667,0.41250000000000003,0.5146000000000001,0.3844,0.35314999999999996,0.50315,0.5063,0.426575,0.375
4,2021-04-21,07:00:00,0.35314999999999996,0.4,0.4937666666666667,0.69065,0.5750333333333334,0.6250333333333333,0.6094,0.5167,0.6979333333333333,0.5375,0.59065,0.6042,0.65785,0.6547000000000001,0.5083666666666667,0.50315,0.4062,0.59375,0.7521000000000001,0.7172000000000001,0.6938,0.73125,0.71565,0.5875,0.6125,0.9969000000000001,0.7000500000000001,0.0,0.55005,0.43435,0.3541666666666667,0.598475,0.6187666666666667,0.75,0.6354333333333333,0.8562666666666666,0.8229333333333333,0.5854,0.6749999999999999,0.6812666666666667,0.7437666666666667,0.7281,0.6000333333333333,0.45,0.43543333333333334,0.6625333333333333,0.6219,0.7708333333333334,0.8583666666666666,0.5750333333333333,0.6,0.44997499999999996,0.63125,0.5604333333333333,0.5344,0.65315,0.5708666666666667,0.7812,0.7719,0.7729333333333334,0.6375000000000001,0.8297,0.7375333333333334,0.6,0.775,0.721875,0.5979333333333333,0.57035,0.606275,0.5562666666666667,0.6125,0.5708333333333333,0.6542,0.5969,0.5812666666666667,0.7417000000000001,0.793775,0.6063000000000001,0.6708666666666666,0.6438,0.5979,0.5604666666666667,0.5,0.5719000000000001,0.55,0.5813,0.6375500000000001,0.8312333333333334,0.668775,0.7437666666666667,0.7000000000000001,0.7187666666666667,0.6438,0.6417,0.5771333333333334,0.7437999999999999,1.0094,0.5708666666666667,0.5521,0.3958333333333333,0.4124999999999999,0.6354333333333333,0.8125,0.6895666666666668,0.851575,0.5938,0.6604333333333333,0.5781499999999999,0.55,0.5292,0.4771,0.5219,0.4958666666666667,0.5328250000000001,0.5781499999999999,0.6833666666666667,0.5500333333333334,0.4437333333333333,0.5625333333333333,0.5312666666666667,0.5479333333333334,0.5479666666666666
5,2021-04-21,07:15:00,0.33959999999999996,0.4499666666666666,0.7208666666666668,1.43125,1.51565,1.0229333333333333,1.1146,1.4854666666666667,2.1375,1.2646,1.4000333333333332,1.5063,1.4344000000000001,0.6125,0.6844,0.8521333333333333,0.425,1.1062666666666667,1.0999999999999999,1.2916666666666667,1.3896,1.4375,1.3667,1.1833666666666667,1.025,1.387533333333333,0.9781500000000001,0.7437666666666667,0.8729333333333334,0.42706666666666665,0.3416666666666666,1.2500333333333333,1.6146,1.1979333333333333,1.3667,1.637533333333333,0.7313000000000001,1.0521,1.3500333333333334,1.2458666666666667,1.22815,1.4354333333333333,1.7969,0.8250333333333333,0.64375,1.081275,1.1646,1.4219,1.6828500000000002,1.6406500000000002,0.9104333333333333,0.525,1.7625000000000002,1.4020666666666666,1.7375,1.1094,1.5547,1.5208666666666666,1.3895666666666668,1.525,1.67035,1.1271000000000002,1.4625000000000001,1.4250250000000002,1.5437999999999998,0.6313,1.5104333333333333,1.42815,1.6063,1.41565,1.441633333333333,1.4896333333333331,1.623475,1.0250333333333332,2.2625,1.69065,1.3125,0.9594,1.720325,1.7583333333333335,1.607825,1.1208333333333333,1.1645999999999999,1.0916666666666668,1.2437666666666667,1.7146000000000001,1.2729333333333333,1.8390750000000002,1.00315,1.38125,1.615625,1.4187666666666665,1.2312666666666667,1.2469000000000001,1.6208666666666665,1.3219,1.8344,1.417225,1.3541666666666667,0.43956666666666666,0.4208,1.5000333333333333,1.5041666666666664,1.23435,1.2063,1.3687666666666667,1.3666999999999998,1.0979333333333334,0.7312666666666666,0.7896000000000001,0.8521000000000001,0.8125,0.9937666666666667,1.03755,0.9875000000000002,1.0458666666666667,0.7667,0.6854333333333334,1.0833666666666666,0.9542,0.7656499999999999,0.9458333333333333
6,2021-04-21,07:30:00,0.3,0.4062333333333334,1.9041666666666668,1.4187666666666667,1.3500333333333332,1.6875333333333333,2.06875,0.6219,0.8208333333333333,1.00315,1.3146000000000002,1.4937666666666667,1.7604333333333333,1.2541666666666667,1.187525,0.9063000000000001,0.3953,1.007825,1.8604333333333332,0.7375,1.8979333333333333,1.6562666666666666,1.4833666666666667,0.98125,1.5145666666666664,0.7958666666666666,1.2938,0.96255,0.7312333333333333,0.43543333333333334,0.3187666666666667,1.46875,1.3063,1.5718999999999999,1.1666999999999998,1.7625000000000002,1.1021,0.8083666666666667,1.4094,2.05,1.7146000000000001,1.4833666666666667,1.2875333333333334,0.7500333333333332,0.6708666666666666,0.8999999999999999,1.390625,1.670325,1.7791666666666668,1.9937999999999998,1.5343999999999998,0.454725,1.21875,1.6645999999999999,1.1312666666666666,1.4062666666666666,1.7719,1.8250333333333335,1.2521,2.05315,1.7125333333333332,1.5093999999999999,1.49065,1.5167000000000002,1.1969,1.4281000000000001,1.1542000000000001,1.189075,1.1938,0.65315,1.4521,1.5292000000000001,0.9958666666666667,1.5937666666666666,1.9292,1.1687666666666667,1.6625,1.3562333333333332,1.7469000000000001,2.0312666666666668,1.7718500000000001,1.5063,1.628175,1.45315,1.4938,1.7729333333333333,2.1208333333333336,1.5125000000000002,1.1750500000000001,1.8145999999999998,0.85005,1.80315,1.16565,2.0,1.3937666666666668,0.9312666666666667,1.8062666666666667,1.6281,1.692225,0.37293333333333334,0.425,1.5125333333333335,1.214075,0.7500333333333334,2.1625,1.66255,1.6917,0.9333333333333332,0.9062666666666667,0.9187666666666666,0.8292,1.2844,1.1437666666666668,1.1656499999999999,0.6708666666666666,1.3271,1.3416666666666668,0.9104333333333333,1.1125,1.5208666666666666,0.9583666666666666,0.9219
7,2021-04-21,07:45:00,0.25,0.3125,2.80315,2.275,2.8500333333333336,1.93755,2.20935,2.4734749999999996,2.4917,2.2375000000000003,2.15625,1.80625,1.9729333333333334,2.897933333333333,0.9563,1.2958333333333334,0.29685,1.6313,1.71255,2.8729333333333336,2.9,1.4479333333333333,2.5646,2.0343999999999998,2.1208666666666667,2.7375000000000003,2.1771,1.3469,1.1146333333333331,0.33126666666666665,0.24380000000000002,2.160433333333333,0.0,2.4188,3.0333333333333337,2.55315,2.5521,2.733333333333333,1.3,2.3562666666666665,2.4562999999999997,2.2979333333333334,1.7156500000000001,1.1916666666666667,1.4688,1.970325,3.06875,2.775,1.80315,2.570866666666667,2.6395666666666666,1.9146,2.475025,2.6593999999999998,2.1167000000000002,2.3521,2.329166666666667,2.6583666666666668,2.7750000000000004,3.0437666666666665,2.57505,2.60625,2.05315,3.04065,2.5541666666666667,2.5187666666666666,1.7593999999999999,1.94685,1.6375333333333335,2.1917,3.0531,1.8500333333333334,2.1281499999999998,1.3063,1.8563,2.1374999999999997,2.3125,2.1771333333333334,2.6687666666666665,2.472933333333333,2.7333,2.8208333333333333,3.05315,2.5375,3.0500333333333334,1.2,2.831275,2.779166666666667,2.1422,2.2187666666666668,3.0437666666666665,2.1146,1.8813,2.5094,2.2666999999999997,2.5729333333333333,2.860433333333333,3.2541999999999995,2.11875,0.325,0.31246666666666667,2.7896,1.7458333333333333,2.29375,2.45,2.3063,1.8416666666666668,1.6500000000000001,2.1062666666666665,1.8687666666666667,1.975025,1.25315,1.5906500000000001,2.2604333333333333,1.3250333333333335,2.2729333333333335,0.9729333333333333,2.19375,1.3750499999999999,2.1812750000000003,2.0271,2.0062666666666664
8,2021-04-21,08:00:00,0.3979,0.940625,3.508366666666667,3.4104333333333336,3.578125,3.5688,3.3562999999999996,3.562466666666667,3.28125,3.4833666666666665,3.54845,3.3937999999999997,3.25625,3.3708666666666667,1.86875,1.89065,0.6333666666666666,3.3083333333333336,3.36565,3.45,3.5583666666666667,3.1156,3.3688,3.4344,3.2479333333333336,3.404166666666667,3.1125333333333334,1.7291666666666667,2.0125,0.8479333333333333,0.96875,3.575,3.4188,3.4187666666666665,3.55315,3.5292,3.5812666666666666,3.3312333333333335,3.4703000000000004,3.60625,3.4458333333333333,3.3020666666666667,3.3140750000000003,1.7333666666666667,1.7708666666666666,3.3874999999999997,3.7604,3.4188,3.50625,3.55465,3.8344,3.7344,3.4344,3.68905,3.3625000000000003,3.508366666666667,3.5844,3.658366666666667,3.575,3.7187666666666668,3.2812,3.60935,3.595866666666667,3.52185,3.8062333333333336,3.5547,3.6145666666666667,3.575025,3.450025,3.1604333333333336,3.383366666666667,3.4188,3.8791666666666664,3.0594,3.5396,3.4979333333333336,3.4500333333333337,3.8875,3.615625,3.470833333333333,3.7313,3.46565,3.36565,3.77815,3.63755,3.5416666666666665,3.710433333333333,3.3969,3.4813,3.5797,3.6422,3.726575,3.6229,3.6375333333333337,3.5083333333333333,3.5812999999999997,3.7792,3.8875,3.6688,0.9270999999999999,1.2469,3.341666666666667,3.6208666666666667,3.2229000000000005,3.4640500000000003,3.37035,3.4500333333333333,2.8719,2.5854333333333335,2.6375333333333333,2.6593999999999998,2.767175,2.5708333333333333,2.6593999999999998,2.5958666666666668,2.8281250000000004,2.6500333333333335,2.564075,2.704166666666667,2.71565,2.566666666666667,2.6792000000000002
9,2021-04-21,08:15:00,1.375,2.8500333333333336,4.040649999999999,4.0093499999999995,3.99065,4.07655,3.9469,3.96565,4.018800000000001,3.9,4.1875,3.897866666666667,4.0062,3.9791333333333334,2.5875,2.2854,2.532825,4.006266666666667,3.920833333333333,4.03125,4.122933333333333,4.058333333333334,3.9625,4.0020999999999995,3.9750333333333336,3.9354666666666667,3.7937666666666665,2.6937999999999995,3.0594,2.25625,2.4219,3.8344,3.9499666666666666,3.9874666666666667,4.0375000000000005,4.1281,4.074999999999999,4.0141,3.99375,4.053125,4.09375,3.9896,4.09375,2.756266666666667,2.8719,3.9062,4.475,4.2166999999999994,4.134399999999999,4.1,4.11245,4.1270999999999995,4.156275,4.15935,3.9938,4.177066666666667,4.095866666666667,4.3562666666666665,4.033333333333333,4.20315,3.995833333333333,4.083333333333333,4.1895999999999995,4.0625,4.0625,4.139566666666666,4.134375,4.1438,4.2188,4.1687666666666665,4.1354,4.068733333333333,4.2125,4.1203,4.1563,4.24375,4.131266666666666,4.195325,4.24375,4.1625000000000005,4.137533333333333,4.1771,4.0874749999999995,4.243766666666667,4.3594,4.106249999999999,4.10625,4.165649999999999,4.0625,4.14375,4.3094,4.2406500000000005,4.1521333333333335,4.3396,4.095833333333334,4.120866666666667,4.3,4.39065,4.247933333333333,2.950025,2.91875,4.0062750000000005,4.0062999999999995,3.8906,4.0375499999999995,3.98125,3.9667,3.3000333333333334,3.21565,3.2729,3.1844,3.2625,3.2854333333333336,3.1166666666666667,3.3015749999999997,3.4406499999999998,3.1958333333333333,3.16565,3.2146000000000003,3.20315,3.1604333333333336,3.2229333333333336
