,Data,Hora,OP1.1.1 V (V),OP1.1.2 V (V),OP1.1.3 V (V),OP1.1.4 V (V),OP1.1.5 V (V),OP1.1.6 V (V),OP1.1.7 V (V),OP1.1.8 V (V),OP1.1.9 V (V),OP1.1.10 V (V),OP1.1.11 V (V),OP1.1.12 V (V),OP1.1.13 V (V),OP1.1.14 V (V),OP1.1.15 V (V),OP1.1.16 V (V),OP1.2.1 V (V),OP1.2.2 V (V),OP1.2.3 V (V),OP1.2.4 V (V),OP1.2.5 V (V),OP1.2.6 V (V),OP1.2.7 V (V),OP1.2.8 V (V),OP1.2.9 V (V),OP1.2.10 V (V),OP1.2.11 V (V),OP1.2.12 V (V),OP1.2.13 V (V),OP1.2.14 V (V),OP1.2.15 V (V),OP1.2.16 V (V),OP1.3.1 V (V),OP1.3.2 V (V),OP1.3.3 V (V),OP1.3.4 V (V),OP1.3.5 V (V),OP1.3.6 V (V),OP1.3.7 V (V),OP1.3.8 V (V),OP1.3.9 V (V),OP1.3.10 V (V),OP1.3.11 V (V),OP1.3.12 V (V),OP1.3.13 V (V),OP1.3.14 V (V),OP1.3.15 V (V),OP1.3.16 V (V)
0,2021-07-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-07-05,06:15:00,48.0,46.875,51.375,51.25,62.5,20.8046875,51.25,51.125,45.625,45.875,65.1875,44.875,43.125,45.25,40.375,42.5,49.0,46.0,46.0,54.23863636363637,46.90384615384615,78.75,11.576923076923077,65.25,15.173076923076923,64.015625,52.5,49.125,64.0,44.5,36.375,48.625,35.625,51.875,66.875,41.75,44.875,47.875,45.9375,50.375,1.40625,48.875,6.4375,49.375,64.125,45.25,32.375,48.625
2,2021-07-05,06:30:00,48.875,48.125,52.125,50.1875,50.791666666666664,52.125,52.166666666666664,51.25,43.083333333333336,42.125,42.125,42.083333333333336,42.5,43.541666666666664,43.5,44.625,46.25,47.125,47.375,46.9375,48.5625,49.416666666666664,49.6875,47.25,49.708333333333336,46.166666666666664,44.458333333333336,48.75,48.083333333333336,42.791666666666664,38.416666666666664,47.5,46.125,48.875,53.75,47.333333333333336,47.791666666666664,48.875,50.1875,48.5625,49.125,45.875,44.0,47.875,47.28125,37.25,37.458333333333336,46.791666666666664
3,2021-07-05,06:45:00,52.375,52.791666666666664,53.0,54.083333333333336,54.5,53.708333333333336,54.8125,52.8125,41.166666666666664,40.291666666666664,38.958333333333336,41.25,41.8125,40.875,39.3125,42.583333333333336,47.75,49.5,48.791666666666664,48.1875,49.75,51.96875,49.916666666666664,48.6875,50.833333333333336,43.041666666666664,41.208333333333336,50.333333333333336,48.958333333333336,37.5625,36.166666666666664,47.9375,48.8125,50.541666666666664,51.75,51.416666666666664,51.375,52.03125,51.416666666666664,49.791666666666664,50.5,43.208333333333336,35.4375,49.583333333333336,52.708333333333336,34.25,30.875,41.75
4,2021-07-05,07:00:00,55.625,53.875,59.5,57.15625,58.625,54.75,55.583333333333336,59.0,39.458333333333336,34.291666666666664,34.5,38.53125,39.09375,34.25,36.833333333333336,39.666666666666664,49.96875,51.333333333333336,50.958333333333336,50.25,50.541666666666664,54.125,50.916666666666664,53.0625,53.666666666666664,36.916666666666664,31.416666666666668,54.083333333333336,55.0,31.0625,28.25,40.9375,50.0,56.375,55.25,52.6875,52.291666666666664,57.25,59.375,53.916666666666664,52.8125,34.833333333333336,26.28125,54.375,57.75,27.0,21.333333333333332,48.583333333333336
5,2021-07-05,07:15:00,55.166666666666664,53.75,55.3125,57.625,56.583333333333336,55.041666666666664,53.5625,54.125,40.583333333333336,37.5,35.5625,38.9375,39.4375,37.333333333333336,37.5625,40.333333333333336,49.75,52.541666666666664,50.791666666666664,51.291666666666664,52.25,55.3125,54.1875,52.3125,53.041666666666664,34.3125,28.8125,52.791666666666664,53.958333333333336,28.041666666666668,26.708333333333332,53.75,52.166666666666664,53.59375,55.75,52.625,52.5625,54.666666666666664,54.75,54.5625,55.25,31.458333333333332,26.5625,52.333333333333336,56.5,21.375,18.916666666666668,53.5625
6,2021-07-05,07:30:00,52.958333333333336,53.96875,54.166666666666664,55.291666666666664,55.5625,53.458333333333336,53.666666666666664,53.75,39.833333333333336,38.0625,36.875,39.75,40.09375,39.458333333333336,38.375,40.4375,51.25,55.25,53.583333333333336,53.5,52.4375,53.875,53.416666666666664,53.166666666666664,55.75,27.0,27.416666666666668,55.583333333333336,55.1875,22.041666666666668,21.416666666666668,54.75,52.083333333333336,53.6875,56.625,51.458333333333336,52.583333333333336,53.166666666666664,54.375,54.125,53.875,48.5625,29.0,53.958333333333336,54.041666666666664,23.166666666666668,22.791666666666668,50.5
7,2021-07-05,07:45:00,53.208333333333336,52.9375,54.3125,53.833333333333336,54.125,53.375,52.041666666666664,53.458333333333336,41.625,39.5,39.0625,40.416666666666664,41.875,39.25,40.375,42.416666666666664,53.625,55.0,53.416666666666664,53.5,54.5625,55.4375,54.75,54.166666666666664,56.208333333333336,32.708333333333336,18.8125,56.791666666666664,56.375,18.5,20.041666666666668,57.291666666666664,52.833333333333336,53.583333333333336,54.8125,53.75,52.625,54.416666666666664,54.958333333333336,54.083333333333336,55.541666666666664,53.208333333333336,15.416666666666666,54.458333333333336,56.083333333333336,13.791666666666666,12.625,53.708333333333336
8,2021-07-05,08:00:00,52.291666666666664,52.333333333333336,53.166666666666664,54.041666666666664,52.416666666666664,52.625,52.458333333333336,53.166666666666664,41.75,40.25,39.208333333333336,41.166666666666664,41.75,40.333333333333336,40.5,41.4375,54.125,55.75,55.083333333333336,54.541666666666664,54.875,56.916666666666664,55.916666666666664,54.458333333333336,56.25,41.5,14.166666666666666,56.9375,56.791666666666664,12.625,11.875,57.125,53.375,55.0,56.4375,54.333333333333336,54.125,54.8125,55.833333333333336,55.333333333333336,56.083333333333336,54.3125,12.583333333333334,55.75,56.625,11.083333333333334,10.375,54.625
9,2021-07-05,08:15:00,51.4375,51.541666666666664,51.75,52.791666666666664,52.1875,51.875,51.71875,52.25,42.833333333333336,41.25,40.3125,41.75,42.291666666666664,41.1875,41.708333333333336,42.5,53.458333333333336,55.5625,55.1875,54.333333333333336,54.6875,57.0,56.166666666666664,54.75,55.75,49.291666666666664,12.875,56.458333333333336,56.625,10.1875,10.125,56.833333333333336,53.5625,55.333333333333336,56.333333333333336,54.416666666666664,54.333333333333336,54.625,55.9375,55.625,56.041666666666664,54.166666666666664,15.541666666666666,55.791666666666664,56.3125,10.0,8.5625,55.083333333333336
10,2021-07-05,08:30:00,50.916666666666664,50.5,51.0625,52.0,51.4375,50.875,50.9375,51.3125,43.375,41.958333333333336,41.208333333333336,43.25,42.8125,41.833333333333336,41.916666666666664,42.833333333333336,53.875,56.0,55.0,55.041666666666664,55.125,56.8125,55.583333333333336,54.9375,56.791666666666664,54.3125,9.0,56.1875,56.875,8.125,9.083333333333334,56.5,52.3125,54.875,55.0625,54.0,53.5,54.59375,55.75,55.1875,55.541666666666664,53.583333333333336,25.666666666666668,54.75,55.041666666666664,7.333333333333333,6.583333333333333,53.5
11,2021-07-05,08:45:00,50.083333333333336,49.9375,50.5625,51.3125,50.5625,50.375,50.333333333333336,50.25,44.125,43.03125,42.166666666666664,43.875,43.958333333333336,42.791666666666664,43.0,43.375,54.75,56.125,56.125,55.375,55.583333333333336,57.25,56.458333333333336,55.5,56.875,54.833333333333336,7.791666666666667,57.25,56.958333333333336,6.5625,6.125,57.041666666666664,52.9375,54.416666666666664,55.0,53.458333333333336,53.5625,53.75,54.875,54.541666666666664,54.791666666666664,52.583333333333336,38.75,54.291666666666664,54.5625,6.083333333333333,5.458333333333333,53.666666666666664
12,2021-07-05,09:00:00,49.416666666666664,49.4375,49.875,50.5,49.916666666666664,49.625,49.71875,49.875,45.0,43.8125,42.958333333333336,44.583333333333336,44.5,43.583333333333336,43.708333333333336,44.375,54.291666666666664,55.708333333333336,55.458333333333336,55.0625,55.0,56.75,56.0,55.041666666666664,56.40625,54.791666666666664,16.208333333333332,56.625,56.541666666666664,6.0,5.458333333333333,56.291666666666664,52.375,53.791666666666664,54.25,52.791666666666664,53.0,53.083333333333336,54.0,54.125,54.083333333333336,51.916666666666664,48.541666666666664,53.6875,53.8125,5.375,4.916666666666667,53.0
13,2021-07-05,09:15:00,49.0,49.0,49.3125,49.875,49.458333333333336,49.4375,49.5,49.375,45.375,44.1875,43.5625,45.083333333333336,45.041666666666664,44.125,44.25,44.9375,53.75,54.916666666666664,54.708333333333336,54.208333333333336,54.416666666666664,55.958333333333336,55.125,54.333333333333336,55.75,54.125,26.5,55.791666666666664,55.666666666666664,5.416666666666667,4.75,55.291666666666664,52.291666666666664,53.583333333333336,53.875,52.541666666666664,52.875,53.0,53.78125,53.9375,53.666666666666664,51.583333333333336,51.541666666666664,53.208333333333336,53.416666666666664,4.75,4.666666666666667,52.916666666666664
14,2021-07-05,09:30:00,48.5,48.583333333333336,49.0,49.46875,48.875,48.833333333333336,48.791666666666664,48.958333333333336,45.9375,44.833333333333336,44.208333333333336,45.666666666666664,45.458333333333336,44.791666666666664,44.791666666666664,45.333333333333336,53.25,54.5,54.25,53.833333333333336,54.0,55.25,54.708333333333336,54.0,55.125,53.5,34.9375,55.5,54.916666666666664,5.0,4.5,54.708333333333336,52.4375,53.625,53.666666666666664,52.625,53.0,52.916666666666664,53.625,53.8125,53.75,51.625,52.0,53.25,53.208333333333336,5.6875,4.375,53.0
15,2021-07-05,09:45:00,48.166666666666664,48.125,48.625,49.0,48.5,48.625,48.5625,48.5,46.291666666666664,45.166666666666664,44.625,46.041666666666664,45.8125,45.083333333333336,45.166666666666664,45.666666666666664,52.666666666666664,54.03125,53.791666666666664,53.416666666666664,53.666666666666664,54.4375,54.125,53.5,54.791666666666664,53.0,42.708333333333336,54.666666666666664,54.4375,4.791666666666667,4.25,54.0,51.833333333333336,53.0625,52.9375,51.916666666666664,52.416666666666664,52.291666666666664,53.041666666666664,53.25,53.083333333333336,50.9375,51.4375,52.5,52.416666666666664,13.666666666666666,4.1875,52.416666666666664
16,2021-07-05,10:00:00,47.916666666666664,47.84375,48.166666666666664,48.65625,48.208333333333336,48.125,48.083333333333336,48.166666666666664,46.666666666666664,45.666666666666664,45.0,46.3125,46.125,45.5,45.666666666666664,46.041666666666664,52.25,53.541666666666664,53.541666666666664,53.125,53.375,54.333333333333336,53.916666666666664,53.375,54.4375,52.75,47.625,54.25,53.8125,4.541666666666667,3.9375,53.583333333333336,51.3125,52.333333333333336,52.4375,51.375,51.75,51.5,52.291666666666664,52.625,52.375,50.0625,50.625,51.833333333333336,51.8125,24.5625,4.0,51.791666666666664
