,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
0,2021-04-25,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-25,06:15:00,39.0,32.125,46.25,49.416666666666664,51.166666666666664,47.208333333333336,54.0,55.0,49.583333333333336,49.791666666666664,48.25,50.833333333333336,38.875,46.458333333333336,38.25,35.916666666666664,34.208333333333336,35.833333333333336,49.625,47.1875,53.0,54.791666666666664,54.0,52.291666666666664,52.21875,49.75,50.3125,51.9375,40.791666666666664,36.4375,38.3125,34.041666666666664,37.708333333333336,51.375,48.625,53.833333333333336,52.583333333333336,46.958333333333336,53.5625,52.875,51.916666666666664,48.958333333333336,51.708333333333336,45.708333333333336,47.375,39.5,39.333333333333336,50.875,51.0,46.791666666666664,49.4375,49.125,42.958333333333336,35.8125,42.25,44.041666666666664,43.5,48.958333333333336,48.5,48.5625,51.125,53.0,52.3125,49.916666666666664,48.75,50.625,49.166666666666664,48.375,46.166666666666664,42.375,38.84375,40.25,41.833333333333336,45.15625,48.916666666666664,51.083333333333336,51.25,47.875,52.458333333333336,50.166666666666664,49.90625,49.708333333333336,42.75,47.0,46.166666666666664,43.583333333333336,41.6875,42.625,41.708333333333336,46.15625,47.541666666666664,50.625,49.875,49.458333333333336,51.166666666666664,54.75,54.541666666666664,52.375,50.875,49.416666666666664,45.125,43.958333333333336,34.84375,36.375,45.041666666666664,48.583333333333336,50.083333333333336,50.46875,50.875,41.5,47.5,47.583333333333336,46.9375,47.40625,47.666666666666664,42.125,46.708333333333336,45.208333333333336,44.25,46.25,35.166666666666664,46.9375,46.8125,47.666666666666664
2,2021-04-25,06:30:00,32.375,30.125,37.166666666666664,46.666666666666664,56.1875,42.25,48.875,57.5,55.916666666666664,54.75,57.25,54.791666666666664,50.041666666666664,48.0,33.166666666666664,33.708333333333336,30.6875,31.0,49.375,47.0,53.625,55.5,55.25,53.333333333333336,52.0,52.083333333333336,52.041666666666664,52.541666666666664,47.083333333333336,30.3125,33.333333333333336,32.25,34.25,49.208333333333336,48.75,55.25,56.0,47.625,53.875,52.875,52.833333333333336,52.041666666666664,53.75,48.958333333333336,48.208333333333336,32.708333333333336,33.25,52.333333333333336,55.15625,40.458333333333336,54.291666666666664,48.458333333333336,37.125,31.1875,35.75,36.625,35.40625,54.666666666666664,54.625,53.625,53.5625,55.3125,54.333333333333336,51.0,51.833333333333336,52.09375,50.71875,50.75,51.25,33.208333333333336,32.5,35.0625,33.8125,50.583333333333336,53.583333333333336,51.875,50.6875,50.21875,53.625,50.833333333333336,52.5,52.65625,50.9375,50.666666666666664,51.5625,32.5625,31.5625,33.875,33.375,51.75,52.166666666666664,52.375,51.541666666666664,50.75,51.75,54.375,54.5,54.583333333333336,54.625,56.1875,36.5,36.208333333333336,28.25,31.125,46.041666666666664,45.708333333333336,51.458333333333336,51.541666666666664,50.875,41.6875,47.458333333333336,47.916666666666664,46.15625,45.166666666666664,47.75,46.25,46.333333333333336,46.75,46.583333333333336,45.375,45.25,46.09375,46.8125,47.333333333333336
3,2021-04-25,06:45:00,26.375,23.875,31.8125,57.5,58.9375,37.9375,57.25,58.1875,57.53125,57.333333333333336,59.34375,57.208333333333336,54.083333333333336,54.5,28.875,29.125,25.25,26.3125,54.125,52.75,55.041666666666664,55.53125,55.625,53.541666666666664,53.25,52.375,52.0625,54.666666666666664,49.8125,28.1875,27.833333333333332,25.40625,26.125,53.1875,54.041666666666664,56.083333333333336,57.083333333333336,47.6875,54.0625,54.333333333333336,53.5625,53.0,54.25,53.1875,51.75,27.9375,27.916666666666668,54.083333333333336,57.041666666666664,45.083333333333336,56.375,57.875,30.333333333333332,25.666666666666668,29.375,30.791666666666668,29.541666666666668,57.3125,56.625,56.541666666666664,54.5625,56.291666666666664,56.333333333333336,52.333333333333336,53.125,53.833333333333336,52.291666666666664,52.625,52.1875,28.25,28.833333333333332,28.4375,28.125,51.666666666666664,55.625,53.65625,51.78125,51.875,55.4375,51.5,53.833333333333336,0.0,52.833333333333336,52.1875,53.125,28.958333333333332,28.5,28.78125,29.5,53.083333333333336,53.708333333333336,53.375,52.125,52.625,52.416666666666664,55.458333333333336,56.1875,55.541666666666664,56.541666666666664,57.791666666666664,30.833333333333332,31.125,25.375,25.083333333333332,51.083333333333336,51.5,52.9375,52.125,52.0,42.5,47.708333333333336,48.25,46.375,44.9375,47.625,46.541666666666664,46.208333333333336,46.875,46.6875,45.75,45.541666666666664,46.0,46.78125,47.791666666666664
4,2021-04-25,07:00:00,20.375,18.4375,28.8125,57.333333333333336,58.625,45.75,58.083333333333336,58.03125,57.25,56.5,58.25,56.5,54.34375,55.041666666666664,34.875,30.833333333333332,19.5625,19.5,54.25,52.5,55.0,55.25,55.5625,53.625,54.0,53.125,52.5625,54.833333333333336,50.40625,33.0,34.125,18.75,19.625,54.0625,53.958333333333336,55.75,56.833333333333336,47.458333333333336,54.4375,54.791666666666664,53.625,53.25,54.8125,54.0625,51.75,31.25,34.541666666666664,54.875,56.8125,55.75,56.5625,57.583333333333336,25.4375,19.8125,26.125,29.541666666666668,29.5,54.916666666666664,56.708333333333336,55.375,54.958333333333336,56.166666666666664,56.416666666666664,52.9375,54.125,55.0625,51.5,53.208333333333336,54.083333333333336,28.625,31.8125,25.25,25.416666666666668,51.5625,55.875,54.625,52.25,51.833333333333336,55.791666666666664,52.833333333333336,55.15625,55.0,53.958333333333336,52.6875,54.291666666666664,27.166666666666668,29.0,24.875,24.375,54.083333333333336,55.208333333333336,54.708333333333336,52.46875,53.791666666666664,54.416666666666664,56.875,58.208333333333336,56.791666666666664,57.3125,59.625,27.0625,26.708333333333332,20.5625,20.083333333333332,53.0,53.3125,54.291666666666664,54.0,53.65625,43.71875,47.583333333333336,48.3125,46.458333333333336,45.208333333333336,47.6875,46.375,45.84375,46.708333333333336,46.291666666666664,45.6875,45.541666666666664,46.0625,46.666666666666664,47.791666666666664
5,2021-04-25,07:15:00,17.875,16.541666666666668,23.0,56.375,57.083333333333336,56.791666666666664,56.458333333333336,56.833333333333336,56.6875,56.0625,57.875,56.4375,54.25,54.625,34.6875,34.5,17.041666666666668,16.708333333333332,54.333333333333336,53.0,55.083333333333336,55.5,55.5625,54.125,54.5,53.75,52.916666666666664,55.333333333333336,51.5,32.75,33.9375,17.5,17.208333333333332,54.375,54.0,55.25,56.791666666666664,47.8125,54.583333333333336,55.25,53.958333333333336,53.416666666666664,55.291666666666664,54.375,52.333333333333336,33.5,34.25,48.4375,52.25,51.75,50.4375,51.3125,27.708333333333332,16.625,49.75,49.5,50.166666666666664,50.5,51.28125,50.75,50.3125,51.3125,50.75,47.0625,48.083333333333336,50.25,46.708333333333336,47.71875,48.083333333333336,43.25,45.875,47.666666666666664,42.958333333333336,46.333333333333336,49.0,48.1875,46.5625,46.666666666666664,49.5625,46.541666666666664,48.9375,47.875,47.0,47.4375,48.21875,47.125,45.833333333333336,45.8125,40.208333333333336,47.375,48.458333333333336,49.208333333333336,46.708333333333336,48.166666666666664,48.875,53.958333333333336,54.375,54.041666666666664,54.708333333333336,54.833333333333336,48.6,48.458333333333336,17.0625,16.75,50.3125,52.375,52.375,51.0,50.333333333333336,41.6875,47.125,48.166666666666664,46.375,45.458333333333336,47.708333333333336,46.708333333333336,46.3125,46.916666666666664,46.333333333333336,45.833333333333336,45.875,46.166666666666664,46.8125,47.708333333333336
6,2021-04-25,07:30:00,15.458333333333334,14.833333333333334,53.666666666666664,54.333333333333336,54.833333333333336,55.166666666666664,55.3125,55.3125,54.875,54.25,55.666666666666664,54.625,52.583333333333336,52.75,33.166666666666664,33.125,15.3125,15.041666666666666,54.458333333333336,53.59375,55.375,55.375,55.90625,54.375,54.791666666666664,54.1875,53.25,55.4375,51.791666666666664,32.625,33.541666666666664,15.625,15.833333333333334,54.625,54.25,55.916666666666664,56.583333333333336,47.5,55.1875,55.4375,54.541666666666664,53.96875,55.34375,54.5,53.25,33.125,33.875,47.9375,49.65625,49.5,49.083333333333336,50.0,48.90625,14.8125,49.166666666666664,48.833333333333336,48.833333333333336,49.5,49.4375,48.708333333333336,48.916666666666664,49.75,49.1875,46.833333333333336,47.1875,47.5,46.75,46.9375,46.958333333333336,46.333333333333336,46.041666666666664,47.416666666666664,45.375,46.3125,48.625,47.458333333333336,46.541666666666664,46.8125,48.71875,46.125,47.96875,47.583333333333336,46.875,46.541666666666664,47.125,46.958333333333336,45.90625,47.34375,46.333333333333336,47.166666666666664,47.625,47.4375,46.5625,46.6875,47.3125,53.0,53.5,53.125,53.5,54.75,53.1875,54.09375,15.0625,14.791666666666666,49.541666666666664,50.041666666666664,50.458333333333336,50.5,50.0,41.0625,47.125,47.8125,46.625,46.28125,47.375,46.875,46.375,47.0,46.375,46.375,46.458333333333336,46.708333333333336,46.833333333333336,47.625
7,2021-04-25,07:45:00,13.5625,13.3125,53.958333333333336,54.875,55.291666666666664,55.375,55.291666666666664,55.4375,55.0,54.958333333333336,56.125,54.75,53.208333333333336,53.5,32.5625,32.46875,13.9375,14.0,54.4375,54.125,55.6875,55.666666666666664,55.9375,54.625,54.916666666666664,54.5,54.0,55.5625,52.541666666666664,32.208333333333336,32.8125,14.0,13.833333333333334,54.8125,55.125,56.333333333333336,56.708333333333336,47.625,55.708333333333336,55.583333333333336,55.1875,54.916666666666664,55.625,54.9375,54.25,32.666666666666664,33.166666666666664,46.375,47.958333333333336,47.833333333333336,48.375,48.5,47.541666666666664,34.0,47.84375,47.25,47.625,48.916666666666664,48.4375,48.3125,48.083333333333336,49.166666666666664,47.75,47.0,47.125,47.4375,46.791666666666664,47.0,46.875,46.333333333333336,46.083333333333336,47.166666666666664,46.0,46.4375,48.375,47.1875,45.916666666666664,46.8125,48.1875,46.333333333333336,47.5,47.541666666666664,46.958333333333336,46.625,47.0,47.0,46.25,47.25,46.75,47.291666666666664,47.375,47.333333333333336,46.75,46.75,47.1875,53.5,53.541666666666664,53.375,53.708333333333336,54.75,54.375,54.375,13.458333333333334,13.291666666666666,49.833333333333336,50.3125,50.90625,50.875,50.083333333333336,41.3125,47.041666666666664,47.666666666666664,46.5,46.083333333333336,47.25,46.833333333333336,46.34375,46.875,46.125,46.458333333333336,46.625,46.583333333333336,46.958333333333336,47.5
8,2021-04-25,08:00:00,11.125,13.5625,54.541666666666664,55.0625,55.3125,55.5,55.375,55.5,55.625,55.25,56.40625,55.625,54.125,54.25,32.208333333333336,31.875,12.4375,12.5,54.666666666666664,54.375,55.75,55.8125,55.625,55.125,55.375,54.875,0.0,56.375,53.125,31.75,32.65625,13.5625,15.125,54.25,55.166666666666664,56.625,0.0,47.208333333333336,55.25,55.75,55.25,55.0625,56.083333333333336,55.3125,54.5,32.3125,32.4375,45.8125,47.458333333333336,47.375,47.0625,47.75,47.3125,47.0,46.875,46.6875,46.8125,47.333333333333336,47.375,46.40625,47.0,47.5,46.75,0.0,47.041666666666664,47.291666666666664,46.875,47.041666666666664,46.916666666666664,46.4375,46.28125,47.125,46.416666666666664,46.666666666666664,48.25,47.041666666666664,46.708333333333336,46.8125,48.166666666666664,46.416666666666664,47.5,47.375,47.0,46.666666666666664,46.75,47.0,46.291666666666664,47.583333333333336,47.0,47.5,47.375,47.125,46.9375,46.875,47.125,53.21875,53.208333333333336,53.291666666666664,53.583333333333336,54.375,54.1875,54.5,13.625,15.53125,49.9375,50.46875,50.875,50.875,50.083333333333336,41.3125,47.208333333333336,47.583333333333336,46.458333333333336,46.0625,47.25,47.0,46.25,46.5,46.46875,46.291666666666664,46.125,46.4375,46.75,47.208333333333336
9,2021-04-25,08:15:00,17.5,30.083333333333332,52.5,53.375,53.166666666666664,53.625,53.916666666666664,53.8125,53.125,54.0,54.791666666666664,54.416666666666664,52.625,52.625,31.5625,31.125,24.791666666666668,27.6875,51.791666666666664,52.291666666666664,52.333333333333336,52.84375,52.041666666666664,51.6875,53.458333333333336,52.833333333333336,52.416666666666664,53.375,51.5,32.75,39.4375,28.041666666666668,28.625,51.65625,52.125,54.375,52.3125,44.416666666666664,52.125,51.958333333333336,52.5,52.916666666666664,53.5,52.25,51.875,33.083333333333336,34.5,46.125,47.333333333333336,47.291666666666664,47.1875,47.625,47.291666666666664,47.166666666666664,46.8125,46.625,47.083333333333336,47.5,47.166666666666664,46.25,47.125,47.5625,46.625,47.0,46.875,47.1875,47.0625,47.25,46.833333333333336,46.375,46.5,47.041666666666664,46.6875,46.958333333333336,48.041666666666664,46.8125,46.875,47.03125,47.875,46.458333333333336,47.0,47.125,46.958333333333336,46.875,46.71875,47.0625,46.5625,47.625,47.291666666666664,47.5625,47.25,46.90625,47.083333333333336,47.083333333333336,46.9375,50.875,50.8125,51.333333333333336,51.75,52.625,52.291666666666664,52.333333333333336,30.375,34.375,48.208333333333336,48.625,48.9375,48.75,48.125,39.8125,47.208333333333336,47.625,46.583333333333336,46.28125,47.25,47.041666666666664,46.291666666666664,46.40625,46.625,46.375,46.0,46.583333333333336,47.0,47.083333333333336
