,Data,Hora,P1.1.1 V (V),P1.1.2 V (V),P1.1.3 V (V),P1.1.4 V (V),P1.1.5 V (V),P1.1.6 V (V),P1.1.7 V (V),P1.1.8 V (V),P1.1.9 V (V),P1.1.10 V (V),P1.1.11 V (V),P1.1.12 V (V),P1.1.13 V (V),P1.1.14 V (V),P1.1.15 V (V),P1.1.16 V (V),P1.2.1 V (V),P1.2.2 V (V),P1.2.3 V (V),P1.2.4 V (V),P1.2.5 V (V),P1.2.6 V (V),P1.2.7 V (V),P1.2.8 V (V),P1.2.9 V (V),P1.2.11 V (V),P1.2.12 V (V),P1.2.13 V (V),P1.2.14 V (V),P1.2.15 V (V),P1.2.16 V (V),P1.3.1 V (V),P1.3.2 V (V),P1.3.3 V (V),P1.3.4 V (V),P1.3.5 V (V),P1.3.6 V (V),P1.3.7 V (V),P1.3.9 V (V),P1.3.10 V (V),P1.3.11 V (V),P1.3.12 V (V),P1.3.13 V (V),P1.3.14 V (V),P1.3.15 V (V),P1.3.16 V (V)
0,2021-05-23,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-23,06:15:00,58.4375,61.125,68.625,67.875,59.75,68.07954545454545,64.625,56.25,59.5,62.375,57.625,65.125,0.0,60.875,0.0,59.375,60.875,61.5,0.0,72.66666666666667,67.71428571428571,71.04166666666667,68.4659090909091,41.25,68.03571428571429,60.5,58.25,62.75,61.75,46.125,0.0,62.375,57.25,62.75,0.0,54.625,0.0,61.125,68.16666666666667,61.375,68.67045454545455,67.0,66.625,63.5,62.75,0.0
2,2021-05-23,06:30:00,66.75,65.83333333333333,65.25,62.5,63.875,66.125,62.583333333333336,66.29166666666667,66.83333333333333,68.25,64.54166666666667,66.25,64.41666666666667,66.1875,61.5,63.875,64.3125,62.458333333333336,63.625,63.0,64.71875,61.0,64.6875,62.1875,63.791666666666664,69.375,65.29166666666667,66.6875,68.4375,53.625,63.0,61.8125,66.08333333333333,65.3125,61.1875,64.29166666666667,67.70833333333333,64.875,63.0625,67.375,68.46875,66.125,61.9375,68.34375,70.0,66.25
3,2021-05-23,06:45:00,69.625,68.91666666666667,70.58333333333333,69.70833333333333,71.21875,69.28125,70.1875,69.3125,70.29166666666667,68.125,68.66666666666667,69.54166666666667,69.45833333333333,68.41666666666667,68.25,69.75,68.5,68.375,69.375,69.8125,69.875,69.375,68.75,67.0,67.45833333333333,72.34375,70.16666666666667,70.21875,72.70833333333333,59.4375,70.0625,69.125,70.6875,69.45833333333333,69.84375,69.9375,71.45833333333333,70.45833333333333,66.5,76.25,75.125,71.91666666666667,76.4375,73.375,73.375,70.3125
4,2021-05-23,07:00:00,69.75,70.33333333333333,70.58333333333333,71.08333333333333,69.625,69.5,70.04166666666667,70.66666666666667,70.0,69.83333333333333,69.79166666666667,70.75,68.5,69.4375,69.70833333333333,70.75,68.66666666666667,69.20833333333333,69.58333333333333,70.70833333333333,70.41666666666667,69.4375,71.03125,69.875,69.66666666666667,73.0625,69.6875,73.0625,72.875,59.25,73.25,69.0625,71.3125,71.125,69.875,70.75,70.5625,69.25,70.66666666666667,76.0,75.09375,71.54166666666667,70.4375,73.70833333333333,73.16666666666667,76.875
5,2021-05-23,07:15:00,68.66666666666667,70.125,69.8125,69.66666666666667,68.95833333333333,70.03125,70.1875,69.375,70.3125,70.1875,68.79166666666667,70.875,70.29166666666667,68.83333333333333,69.5,70.08333333333333,69.125,70.20833333333333,69.95833333333333,69.875,70.04166666666667,68.90625,71.75,69.0,69.1875,71.79166666666667,69.91666666666667,71.08333333333333,72.79166666666667,73.375,69.5,68.66666666666667,70.03125,69.66666666666667,69.95833333333333,68.25,69.66666666666667,69.16666666666667,69.125,70.125,72.5,70.25,68.75,72.45833333333333,72.84375,70.375
6,2021-05-23,07:30:00,69.54166666666667,69.9375,70.5625,70.1875,69.875,69.1875,69.45833333333333,70.75,71.25,70.625,69.83333333333333,71.4375,70.5,69.25,70.5,69.95833333333333,68.6875,70.04166666666667,70.0,71.0625,70.53125,68.9375,70.9375,69.3125,70.5625,73.33333333333333,70.16666666666667,71.66666666666667,74.70833333333333,74.79166666666667,70.5,69.75,70.5,70.0,70.28125,70.3125,70.5,70.08333333333333,69.54166666666667,72.04166666666667,74.45833333333333,71.5,69.875,74.29166666666667,74.75,0.0
7,2021-05-23,07:45:00,69.95833333333333,70.875,71.375,71.5,71.16666666666667,70.34375,70.83333333333333,71.58333333333333,70.29166666666667,71.04166666666667,69.875,72.25,71.04166666666667,71.41666666666667,70.41666666666667,71.0625,71.0,70.83333333333333,71.71875,72.20833333333333,71.375,71.34375,71.5,71.25,70.95833333333333,74.3125,71.34375,71.79166666666667,76.5,76.6875,71.29166666666667,71.25,71.79166666666667,70.4375,72.0,71.21875,70.9375,71.41666666666667,71.0,74.91666666666667,77.3125,71.25,70.75,76.41666666666667,75.5625,72.625
8,2021-05-23,08:00:00,71.83333333333333,72.0,71.0,72.1875,70.8125,72.375,71.04166666666667,71.8125,72.41666666666667,71.25,71.75,72.45833333333333,72.25,71.4375,70.95833333333333,72.5,71.33333333333333,72.0625,71.8125,72.0625,72.34375,71.95833333333333,71.5,72.66666666666667,72.33333333333333,78.70833333333333,71.4375,73.0,78.875,76.9375,71.1875,71.0625,71.95833333333333,72.0625,71.58333333333333,72.0,71.75,71.20833333333333,72.20833333333333,71.46875,80.79166666666667,71.78125,71.875,79.125,77.70833333333333,72.58333333333333
9,2021-05-23,08:15:00,69.79166666666667,71.41666666666667,71.4375,71.66666666666667,70.375,71.375,71.3125,70.6875,71.9375,71.54166666666667,70.8125,71.70833333333333,70.91666666666667,70.84375,70.70833333333333,72.4375,70.5,71.40625,71.20833333333333,72.3125,71.5625,71.6875,72.0,71.45833333333333,70.6875,78.20833333333333,71.0,72.1875,77.58333333333333,77.09375,71.125,70.28125,71.5,71.41666666666667,70.91666666666667,71.25,70.8125,70.6875,70.34375,70.8125,78.66666666666667,70.25,70.8125,77.29166666666667,77.03125,72.29166666666667
