,Data,Hora,OP4.1.1 V (V),OP4.1.2 V (V),OP4.1.3 V (V),OP4.1.4 V (V),OP4.1.5 V (V),OP4.1.6 V (V),OP4.1.7 V (V),OP4.1.8 V (V),OP4.1.9 V (V),OP4.1.10 V (V),OP4.1.11 V (V),OP4.1.12 V (V),OP4.1.13 V (V),OP4.1.14 V (V),OP4.1.15 V (V),OP4.1.16 V (V),OP4.1.17 V (V),OP4.1.18 V (V),OP4.1.19 V (V),OP4.1.20 V (V),OP4.1.21 V (V),OP4.1.22 V (V),OP4.2.1 V (V),OP4.2.2 V (V),OP4.2.3 V (V),OP4.2.4 V (V),OP4.2.5 V (V),OP4.2.6 V (V),OP4.2.7 V (V),OP4.2.8 V (V),OP4.2.9 V (V),OP4.2.10 V (V),OP4.2.11 V (V),OP4.2.12 V (V),OP4.2.13 V (V),OP4.2.14 V (V),OP4.2.15 V (V),OP4.2.16 V (V),OP4.2.17 V (V),OP4.2.18 V (V),OP4.2.19 V (V),OP4.2.20 V (V),OP4.2.21 V (V),OP4.2.22 V (V),OP4.3.1 V (V),OP4.3.2 V (V),OP4.3.3 V (V),OP4.3.4 V (V),OP4.3.5 V (V),OP4.3.6 V (V),OP4.3.7 V (V),OP4.3.8 V (V),OP4.3.9 V (V),OP4.3.10 V (V),OP4.3.11 V (V),OP4.3.12 V (V),OP4.3.13 V (V),OP4.3.14 V (V),OP4.3.15 V (V),OP4.3.16 V (V),OP4.3.17 V (V),OP4.3.18 V (V),OP4.3.20 V (V),OP4.3.21 V (V),OP4.3.22 V (V),OP4.4.1 V (V),OP4.4.2 V (V),OP4.4.3 V (V),OP4.4.4 V (V),OP4.4.5 V (V),OP4.4.6 V (V),OP4.4.7 V (V),OP4.4.8 V (V),OP4.4.9 V (V),OP4.4.10 V (V),OP4.4.11 V (V),OP4.4.12 V (V),OP4.4.13 V (V),OP4.4.14 V (V),OP4.4.15 V (V),OP4.4.16 V (V),OP4.4.17 V (V),OP4.4.18 V (V),OP4.4.19 V (V),OP4.4.20 V (V),OP4.5.1 V (V),OP4.5.2 V (V),OP4.5.3 V (V),OP4.5.4 V (V),OP4.5.5 V (V),OP4.5.6 V (V),OP4.5.7 V (V),OP4.5.8 V (V),OP4.5.9 V (V),OP4.5.10 V (V),OP4.5.11 V (V),OP4.5.12 V (V),OP4.5.13 V (V),OP4.5.14 V (V),OP4.5.15 V (V),OP4.5.16 V (V),OP4.5.17 V (V),OP4.5.19 V (V),OP4.5.20 V (V),OP4.5.21 V (V),OP4.5.22 V (V),OP4.6.1 V (V),OP4.6.2 V (V),OP4.6.3 V (V),OP4.6.4 V (V),OP4.6.5 V (V),OP4.6.6 V (V),OP4.6.7 V (V),OP4.6.8 V (V),OP4.6.9 V (V),OP4.6.10 V (V),OP4.6.11 V (V),OP4.6.12 V (V),OP4.6.13 V (V),OP4.6.14 V (V),OP4.6.15 V (V),OP4.6.16 V (V),OP4.6.17 V (V),OP4.6.18 V (V),OP4.6.19 V (V),OP4.6.20 V (V),OP4.6.21 V (V),OP4.6.22 V (V),OP4.7.1 V (V),OP4.7.2 V (V),OP4.7.3 V (V),OP4.7.4 V (V),OP4.7.5 V (V),OP4.7.6 V (V),OP4.7.7 V (V),OP4.7.8 V (V),OP4.7.9 V (V),OP4.7.10 V (V),OP4.7.11 V (V),OP4.7.12 V (V),OP4.7.13 V (V),OP4.7.14 V (V),OP4.7.15 V (V),OP4.7.16 V (V),OP4.7.17 V (V),OP4.7.18 V (V),OP4.7.19 V (V),OP4.7.20 V (V),OP4.7.21 V (V),OP4.7.22 V (V),OP4.8.1 V (V),OP4.8.3 V (V),OP4.8.4 V (V),OP4.8.5 V (V),OP4.8.6 V (V),OP4.8.7 V (V),OP4.8.8 V (V),OP4.8.9 V (V),OP4.8.10 V (V),OP4.8.11 V (V),OP4.8.12 V (V),OP4.8.13 V (V),OP4.8.14 V (V),OP4.8.15 V (V),OP4.8.16 V (V),OP4.8.17 V (V),OP4.8.18 V (V),OP4.8.19 V (V),OP4.8.20 V (V),OP4.8.21 V (V),OP4.8.22 V (V),OP4.9.1 V (V),OP4.9.2 V (V),OP4.9.3 V (V),OP4.9.4 V (V),OP4.9.5 V (V),OP4.9.6 V (V),OP4.9.7 V (V),OP4.9.8 V (V),OP4.9.9 V (V),OP4.9.10 V (V),OP4.9.11 V (V),OP4.9.12 V (V),OP4.9.13 V (V),OP4.9.14 V (V),OP4.9.15 V (V),OP4.9.16 V (V),OP4.9.17 V (V),OP4.9.18 V (V),OP4.9.19 V (V),OP4.9.20 V (V),OP4.9.21 V (V),OP4.9.22 V (V)
0,2021-05-16,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-16,06:15:00,0.0,0.0,50.1875,42.25,0.0,32.75,41.25,62.5,1.6612903225806452,0.0,35.875,0.0,31.375,0.0,49.625,0.0,45.0,1.60546875,42.1875,85.0,45.625,0.0,12.375,43.875,30.375,31.5,32.0,29.875,38.875,33.625,0.0,0.0,36.5,37.114583333333336,41.5,49.75,85.0,0.0,42.875,59.9375,0.0,35.125,44.125,10.458333333333334,43.875,0.0,60.0625,0.0,0.0,43.75,41.375,7.375,0.0,27.25,2.69140625,76.375,30.125,0.0,49.625,36.875,31.0,29.875,0.0,17.625,39.0,22.325,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,31.625,77.625,18.5,57.4375,0.0,0.0,48.875,47.25,0.0,0.0,0.0,46.0,0.0,46.25,44.25,0.0,43.125,0.0,19.84375,0.0,41.125,31.875,5.0,35.125,41.125,42.0,41.375,0.0,42.375,43.125,29.75,0.0,8.25,33.625,31.375,0.0,0.0,0.0,0.0,38.25,0.0,33.875,0.0,0.0,7.3359375,0.0,41.25,0.0,46.5,0.0,0.0,45.125,85.0,0.0,35.25,30.0,0.0,0.0,37.25,0.0,33.25,0.0,0.0,58.791666666666664,34.625,85.0,0.0,0.0,0.0,0.0,0.0,8.1328125,84.5625,0.0,0.0,0.0,33.75,0.0,0.0,11.125,0.0,43.0,41.375,0.0,0.0,59.5,35.5,0.0,34.75,35.0,0.0,40.875,27.833333333333332,49.55,0.0,24.535714285714285,2.6215277777777777,85.0,51.375,0.0,49.625,0.0,50.5,0.0,7.236607142857143,0.0,48.5,0.0,0.0,14.5,25.875,0.0,20.875,0.0,23.25,51.357142857142854,35.125,0.0,0.0
2,2021-05-16,06:30:00,38.25,37.958333333333336,37.0,32.125,34.125,33.0625,36.375,34.8125,28.4375,33.9375,32.25,31.5,31.3125,31.125,29.0,42.0,46.0,45.0625,46.375,45.208333333333336,44.166666666666664,45.4375,20.5,23.375,31.25,35.0625,37.75,35.875,39.333333333333336,35.0625,35.8125,34.208333333333336,42.708333333333336,43.25,43.0,31.0,42.125,39.75,39.75,42.958333333333336,40.5,43.5,42.666666666666664,43.333333333333336,39.416666666666664,42.34375,37.875,41.958333333333336,38.59375,42.541666666666664,38.25,39.5,32.625,36.125,33.5625,40.958333333333336,36.125,36.583333333333336,36.5625,33.0625,32.125,31.541666666666668,31.875,37.416666666666664,30.041666666666668,26.625,28.875,36.875,31.041666666666668,40.9375,39.59375,41.5,38.458333333333336,36.458333333333336,40.041666666666664,44.875,41.8125,35.375,46.9375,46.375,35.1875,48.375,45.6875,37.125,47.75,34.083333333333336,26.083333333333332,38.416666666666664,37.541666666666664,38.375,41.3125,39.9375,36.125,38.083333333333336,40.0625,38.083333333333336,40.75,38.0,39.0,38.3125,40.375,37.666666666666664,36.0,25.5,39.1875,27.15625,31.75,30.625,29.625,25.625,31.375,34.541666666666664,31.09375,37.75,32.9375,33.958333333333336,35.791666666666664,37.916666666666664,37.6875,37.15625,44.75,41.1875,43.125,42.9375,43.65625,40.625,45.541666666666664,45.3125,33.791666666666664,32.75,33.8125,35.666666666666664,36.583333333333336,38.875,38.0,36.4375,31.125,36.1875,0.0,38.958333333333336,34.416666666666664,42.59375,38.40625,42.041666666666664,37.65625,36.291666666666664,34.0,37.625,40.78125,38.5,34.5625,35.875,38.208333333333336,32.916666666666664,37.625,36.333333333333336,39.375,35.90625,38.4375,38.0625,41.375,37.75,39.25,35.0,35.583333333333336,37.0,37.666666666666664,36.625,34.6875,37.125,37.541666666666664,45.8125,46.5,50.375,42.5625,46.875,47.0,52.1875,30.5,34.125,31.25,23.3125,23.916666666666668,23.75,30.8125,30.5625,28.708333333333332,31.5,32.25,39.75,41.0625,39.75,30.59375
3,2021-05-16,06:45:00,33.25,33.6875,35.9375,36.25,37.375,36.541666666666664,36.875,35.75,35.083333333333336,35.75,34.5,33.5625,32.21875,32.708333333333336,18.5,41.25,40.75,41.166666666666664,42.5625,43.583333333333336,41.541666666666664,42.916666666666664,21.25,25.9375,30.5625,32.208333333333336,34.75,36.5,38.666666666666664,37.208333333333336,39.833333333333336,38.333333333333336,40.25,40.208333333333336,38.9375,38.416666666666664,38.541666666666664,38.3125,38.125,40.125,38.125,39.75,39.333333333333336,38.583333333333336,38.291666666666664,39.916666666666664,40.125,39.4375,36.875,40.5,39.0625,39.5,36.0625,33.333333333333336,36.5,37.4375,37.166666666666664,35.25,36.0,36.166666666666664,35.375,33.375,32.0,32.375,34.3125,32.71875,35.1875,39.4375,32.75,39.208333333333336,37.9375,40.625,37.708333333333336,38.0,40.375,39.46875,41.125,42.25,43.75,43.25,41.6875,45.916666666666664,44.59375,42.75,43.625,35.916666666666664,37.041666666666664,35.708333333333336,37.958333333333336,35.5,39.291666666666664,38.166666666666664,37.875,37.833333333333336,37.166666666666664,39.125,38.46875,36.791666666666664,37.083333333333336,38.0625,37.125,35.75,37.6875,34.0625,35.708333333333336,36.041666666666664,34.375,34.34375,31.28125,29.1875,31.875,33.833333333333336,32.4375,34.34375,34.75,36.708333333333336,35.041666666666664,34.375,35.791666666666664,37.666666666666664,38.708333333333336,39.5625,39.541666666666664,39.541666666666664,39.791666666666664,41.083333333333336,41.75,41.916666666666664,34.75,34.875,33.96875,35.5625,35.5625,36.0625,36.3125,35.53125,35.1875,37.125,35.6875,38.166666666666664,37.083333333333336,38.5,36.166666666666664,39.25,37.0625,37.1875,37.958333333333336,38.416666666666664,38.375,38.40625,36.125,36.875,36.041666666666664,35.541666666666664,36.5625,36.6875,36.333333333333336,35.416666666666664,34.6875,36.833333333333336,37.708333333333336,36.75,36.125,36.458333333333336,35.25,36.666666666666664,37.0,37.25,37.5,35.875,38.0625,44.5625,45.4375,44.0625,44.958333333333336,44.833333333333336,44.0,44.625,36.21875,34.416666666666664,32.96875,24.708333333333332,25.75,24.6875,30.375,33.041666666666664,29.8125,30.833333333333332,36.375,36.875,39.4375,39.291666666666664,35.75
4,2021-05-16,07:00:00,26.458333333333332,28.03125,32.90625,33.25,32.8125,35.4375,33.416666666666664,32.9375,31.5625,33.125,33.875,29.78125,30.5625,24.625,24.6875,41.0,45.375,47.5,54.333333333333336,53.375,49.708333333333336,49.916666666666664,19.291666666666668,21.5,25.25,23.541666666666668,32.666666666666664,23.75,35.125,41.8125,44.875,39.75,40.208333333333336,41.416666666666664,41.96875,41.1875,43.5,41.5625,42.125,41.875,42.3125,45.21875,41.0,40.416666666666664,42.4375,44.666666666666664,40.0,46.833333333333336,46.4375,44.375,43.3125,40.916666666666664,38.59375,32.875,36.5,37.0,38.1875,29.875,29.0,29.625,31.916666666666668,31.53125,25.083333333333332,27.666666666666668,27.875,34.958333333333336,36.0,37.541666666666664,0.0,38.90625,39.8125,40.625,39.3125,39.083333333333336,41.21875,39.0625,41.125,40.833333333333336,42.75,43.25,44.625,43.96875,43.1875,45.375,42.958333333333336,34.75,35.5,36.875,37.3125,35.166666666666664,38.0,37.791666666666664,37.5625,37.125,36.6875,38.5625,38.083333333333336,36.416666666666664,36.708333333333336,38.166666666666664,38.041666666666664,35.291666666666664,37.1875,37.125,36.125,35.4375,36.0,35.3125,33.125,32.208333333333336,33.875,35.708333333333336,34.84375,34.75,35.875,36.041666666666664,36.25,35.833333333333336,36.25,36.25,37.583333333333336,39.0625,38.59375,40.125,38.3125,39.875,40.916666666666664,42.0,34.625,34.1875,32.25,34.708333333333336,35.21875,35.375,35.1875,35.875,36.875,37.125,36.833333333333336,37.458333333333336,37.791666666666664,38.25,37.8125,38.5,37.916666666666664,36.9375,38.25,39.0,39.375,38.166666666666664,34.791666666666664,35.75,36.25,36.75,35.875,35.583333333333336,35.75,36.5,36.416666666666664,35.25,37.625,36.5625,35.5,35.666666666666664,35.875,37.3125,37.125,38.166666666666664,39.791666666666664,37.375,40.4375,54.333333333333336,60.75,59.9375,59.333333333333336,61.5,56.4375,45.875,34.75,29.625,29.833333333333332,22.6875,19.3125,19.90625,24.75,22.208333333333332,22.6875,23.0,30.333333333333332,28.375,34.0,27.6875,31.25
5,2021-05-16,07:15:00,11.625,15.9375,19.375,31.291666666666668,33.625,33.28125,33.791666666666664,32.125,33.166666666666664,33.541666666666664,33.4375,34.25,24.375,19.208333333333332,14.75,59.3125,56.0625,57.3125,59.3125,58.15625,58.208333333333336,57.541666666666664,10.833333333333334,12.8125,14.625,14.9375,17.125,18.8125,20.1875,27.541666666666668,39.25,48.083333333333336,44.375,47.375,48.208333333333336,45.5,45.4375,48.25,50.0,48.541666666666664,49.28125,54.0625,49.166666666666664,0.0,37.03125,46.166666666666664,41.03125,45.208333333333336,45.75,46.708333333333336,48.291666666666664,48.833333333333336,50.9375,48.625,45.4375,47.875,53.416666666666664,41.5,32.6875,26.875,23.9375,17.0,13.333333333333334,16.28125,14.458333333333334,34.375,37.166666666666664,38.791666666666664,37.291666666666664,39.8125,39.458333333333336,40.75,38.3125,40.0625,40.5,39.458333333333336,39.75,39.375,42.0,43.0,42.4375,43.0,41.833333333333336,43.666666666666664,42.958333333333336,35.875,36.041666666666664,35.75,36.6875,32.708333333333336,37.375,37.5,36.875,36.8125,36.375,38.166666666666664,37.875,35.708333333333336,35.833333333333336,37.75,37.59375,35.6875,38.0,37.291666666666664,36.291666666666664,36.791666666666664,37.833333333333336,36.75,35.0,36.3125,33.375,36.25,0.0,35.25,35.708333333333336,36.0,35.375,35.09375,36.375,37.5625,36.5625,37.875,37.625,38.625,37.875,37.75,39.1875,39.541666666666664,34.083333333333336,34.708333333333336,34.708333333333336,34.0625,35.5,35.8125,35.25,35.291666666666664,37.25,37.0,36.625,36.75,37.1875,37.875,37.5,37.8125,37.458333333333336,37.875,39.375,38.458333333333336,38.541666666666664,38.5,34.0,34.0625,35.625,33.75,34.5625,35.3125,34.416666666666664,33.875,35.4375,34.25,36.666666666666664,35.583333333333336,32.791666666666664,34.333333333333336,34.083333333333336,37.166666666666664,38.125,39.583333333333336,41.833333333333336,39.291666666666664,66.8125,78.83333333333333,69.75,79.59375,72.0,75.4375,77.33333333333333,78.5625,19.625,20.916666666666668,17.125,15.0,13.666666666666666,13.458333333333334,15.333333333333334,17.875,16.6875,16.916666666666668,18.625,18.333333333333332,21.875,18.333333333333332,19.0
6,2021-05-16,07:30:00,10.25,10.958333333333334,11.916666666666666,13.375,20.4375,44.25,40.1875,37.75,42.583333333333336,0.0,43.666666666666664,0.0,42.25,30.0,12.166666666666666,69.0,64.625,67.375,64.33333333333333,17.5625,15.9375,18.4375,8.416666666666666,9.6875,10.0,10.59375,11.708333333333334,12.375,12.875,13.916666666666666,42.25,53.25,50.333333333333336,52.4375,53.0,51.083333333333336,49.34375,52.208333333333336,52.1875,52.75,52.166666666666664,52.8125,51.958333333333336,52.666666666666664,46.0,46.6875,47.125,47.5625,37.458333333333336,36.09375,32.375,45.541666666666664,49.3125,45.0625,46.59375,46.791666666666664,47.25,34.625,35.166666666666664,43.125,44.8125,33.666666666666664,10.25,10.5625,10.125,35.666666666666664,37.15625,38.96875,38.5,39.75,39.875,40.75,38.6875,39.875,40.6875,38.916666666666664,40.5,40.083333333333336,40.625,42.916666666666664,43.0,43.0,41.583333333333336,41.875,43.0625,35.125,35.583333333333336,36.041666666666664,36.3125,34.875,37.75,37.3125,37.291666666666664,36.5,37.125,37.666666666666664,37.5,36.8125,36.125,37.875,37.75,36.125,38.125,37.875,36.25,37.708333333333336,38.25,36.5,35.75,35.208333333333336,35.75,35.875,35.40625,35.1875,35.6875,35.333333333333336,35.5625,35.75,35.5625,36.9375,35.625,37.666666666666664,38.0,37.375,37.4375,38.75,39.708333333333336,40.166666666666664,34.28125,34.333333333333336,33.75,33.916666666666664,35.5,35.375,35.5,34.5,36.4375,36.208333333333336,36.5625,36.625,0.0,37.9375,37.375,38.6875,37.0,37.25,39.333333333333336,38.25,38.96875,38.625,30.96875,30.75,32.291666666666664,31.8125,32.0,32.75,31.791666666666668,30.541666666666668,32.0625,30.8125,33.28125,32.375,30.041666666666668,33.6875,31.583333333333332,35.708333333333336,36.3125,39.75,57.041666666666664,46.9375,84.79166666666667,85.0,85.0,85.0,85.0,84.79166666666667,84.8125,85.0,15.333333333333334,15.25,15.0,11.833333333333334,11.3125,11.875,13.375,14.25,12.666666666666666,13.5625,14.9375,15.083333333333334,15.875,15.375,14.8125
7,2021-05-16,07:45:00,8.5,9.791666666666666,12.25,10.4375,11.0625,12.125,11.375,44.8125,46.0,46.625,45.9375,45.666666666666664,46.21875,24.25,29.583333333333332,68.125,63.875,61.875,64.29166666666667,61.5,39.6875,17.25,7.75,8.75,9.5,8.791666666666666,9.75,9.958333333333334,11.6875,13.625,39.125,51.53125,54.25,54.875,56.8125,51.375,51.208333333333336,54.916666666666664,52.458333333333336,55.791666666666664,54.291666666666664,55.25,53.8125,55.666666666666664,54.8125,48.916666666666664,37.375,27.125,41.8125,62.875,46.6875,51.375,51.0,50.0625,47.708333333333336,50.1875,16.083333333333332,47.03125,42.1875,46.0625,47.958333333333336,10.041666666666666,8.65625,9.5,8.875,36.1875,37.3125,39.4375,38.708333333333336,39.208333333333336,39.375,40.833333333333336,38.458333333333336,39.5625,40.75,39.416666666666664,40.625,40.5,40.90625,42.541666666666664,43.75,43.291666666666664,41.9375,43.791666666666664,43.375,35.541666666666664,36.791666666666664,36.333333333333336,36.416666666666664,34.75,37.708333333333336,37.375,37.0625,36.9375,37.083333333333336,38.208333333333336,37.9375,36.375,35.875,37.25,37.8125,36.166666666666664,37.875,37.8125,36.125,38.0625,40.375,37.0625,36.25,35.583333333333336,35.625,35.6875,35.208333333333336,34.8125,35.53125,35.083333333333336,34.9375,34.75,34.916666666666664,37.5,35.375,37.416666666666664,37.75,38.34375,38.333333333333336,38.625,39.375,39.708333333333336,27.0,29.0625,26.208333333333332,25.083333333333332,28.6875,29.875,30.0,22.583333333333332,28.208333333333332,26.583333333333332,29.125,27.041666666666668,33.125,22.8125,33.875,32.25,54.791666666666664,56.25,70.95833333333333,70.79166666666667,55.25,34.9375,26.4375,24.083333333333332,28.8125,28.375,27.84375,27.75,28.4375,28.0,28.791666666666668,29.541666666666668,29.208333333333332,28.875,26.791666666666668,28.9375,26.875,28.375,29.625,47.65625,78.95833333333333,53.291666666666664,85.0,85.0,85.0,84.9375,85.0,85.0,85.0,85.0,15.28125,15.25,15.96875,12.25,11.125,12.0625,14.0,13.875,13.0625,0.0,15.25,15.375,15.8125,15.375,14.625
8,2021-05-16,08:00:00,6.333333333333333,6.458333333333333,6.666666666666667,7.1875,7.625,18.291666666666668,30.583333333333332,37.34375,43.0,42.3125,43.0625,42.541666666666664,42.791666666666664,44.75,43.625,57.5,57.6875,56.5,56.5,57.8125,57.25,58.333333333333336,6.625,6.625,7.375,7.375,8.333333333333334,9.4375,10.0625,10.875,12.625,42.25,57.625,58.291666666666664,59.041666666666664,56.625,53.75,57.416666666666664,56.75,57.291666666666664,55.3125,56.4375,56.708333333333336,58.0,52.625,41.375,49.625,54.0625,54.1875,53.4375,50.5,41.09375,43.541666666666664,45.0,21.291666666666668,30.71875,52.4375,48.125,45.1875,39.25,40.9375,42.3125,6.583333333333333,7.6875,7.625,35.03125,36.5,39.875,38.6875,38.90625,39.583333333333336,40.5,37.791666666666664,39.6875,40.625,38.5,39.5625,40.3125,41.0,42.8125,43.625,43.791666666666664,45.375,44.875,47.125,38.25,38.0,36.6875,36.75,35.5,38.3125,37.041666666666664,37.5,36.375,36.458333333333336,38.0,37.625,35.875,34.6875,37.4375,37.0,35.958333333333336,37.5,37.6875,36.0,38.041666666666664,85.0,64.0,39.3125,32.75,32.291666666666664,31.625,31.083333333333332,30.333333333333332,30.708333333333332,31.4375,31.041666666666668,29.625,31.583333333333332,33.166666666666664,32.75,32.958333333333336,33.625,33.8125,35.0,34.625,35.791666666666664,34.1875,10.875,11.5,10.5625,8.75,10.96875,11.1875,11.625,10.333333333333334,12.041666666666666,12.25,17.666666666666668,14.083333333333334,39.25,34.25,65.6875,82.75,76.25,76.91666666666667,83.5625,75.5625,78.66666666666667,73.875,35.3125,37.333333333333336,38.875,39.0,38.4375,43.333333333333336,41.1875,38.125,38.416666666666664,38.5625,39.666666666666664,40.34375,35.958333333333336,37.166666666666664,36.71875,37.875,37.5625,36.0,36.0,22.25,36.541666666666664,85.0,85.0,85.0,85.0,85.0,85.0,85.0,15.75,15.625,15.833333333333334,11.708333333333334,11.375,11.5,13.416666666666666,13.96875,12.708333333333334,13.333333333333334,15.041666666666666,15.0,16.916666666666668,15.375,14.708333333333334
9,2021-05-16,08:15:00,5.3125,5.333333333333333,5.75,17.208333333333332,39.875,38.833333333333336,39.8125,39.1875,39.625,39.5,39.791666666666664,39.5,39.791666666666664,40.833333333333336,40.583333333333336,51.125,50.333333333333336,51.0,50.458333333333336,50.6875,50.5,49.083333333333336,5.833333333333333,6.3125,6.5625,6.916666666666667,7.96875,8.375,8.583333333333334,9.0625,22.291666666666668,57.3125,56.875,56.875,57.375,0.0,54.125,56.1875,56.75,56.3125,55.5625,56.03125,57.28125,58.25,45.875,48.03125,50.125,48.75,47.125,47.25,47.53125,40.6875,37.1875,18.75,32.625,47.9375,48.291666666666664,42.875,45.75,35.0,34.333333333333336,9.625,41.75,17.1875,10.583333333333334,32.958333333333336,34.4375,37.708333333333336,35.25,36.125,38.166666666666664,38.791666666666664,35.916666666666664,38.125,38.625,36.833333333333336,37.875,38.166666666666664,39.5625,42.291666666666664,48.833333333333336,51.4375,51.0,48.0,53.166666666666664,84.95833333333333,84.95833333333333,35.541666666666664,33.041666666666664,33.375,0.0,32.625,33.75,31.6875,31.958333333333332,34.5,32.958333333333336,32.041666666666664,32.416666666666664,32.375,32.125,30.5,32.5,31.375,30.791666666666668,31.125,85.0,69.375,39.0625,35.6875,35.5,32.8125,31.0,30.1875,31.0,30.416666666666668,29.875,30.6875,31.4375,32.25,31.625,33.875,34.0,34.083333333333336,34.03125,34.875,36.25,36.9375,5.833333333333333,6.125,6.458333333333333,6.9375,7.25,20.333333333333332,26.3125,8.625,35.375,50.6875,48.541666666666664,51.1875,52.5625,49.875,49.125,54.208333333333336,47.208333333333336,47.1875,51.25,47.208333333333336,51.541666666666664,47.666666666666664,37.333333333333336,37.416666666666664,38.1875,37.84375,38.208333333333336,38.375,38.375,36.791666666666664,38.3125,37.375,39.0625,37.541666666666664,35.5,37.166666666666664,35.833333333333336,37.541666666666664,37.5,36.3125,36.4375,26.0625,36.416666666666664,85.0,83.91666666666667,84.125,83.625,85.0,83.5,81.66666666666667,12.90625,13.34375,10.583333333333334,8.6875,8.958333333333334,9.125,10.125,10.041666666666666,10.25,9.458333333333334,12.125,13.46875,84.125,14.708333333333334,11.083333333333334
