,Unnamed: 0,Data,Hora,P1.1.1 P (W),P1.1.2 P (W),P1.1.3 P (W),P1.1.4 P (W),P1.1.5 P (W),P1.1.6 P (W),P1.1.7 P (W),P1.1.8 P (W),P1.1.9 P (W),P1.1.10 P (W),P1.1.11 P (W),P1.1.12 P (W),P1.1.13 P (W),P1.1.14 P (W),P1.1.15 P (W),P1.1.16 P (W),P1.2.1 P (W),P1.2.2 P (W),P1.2.3 P (W),P1.2.4 P (W),P1.2.5 P (W),P1.2.6 P (W),P1.2.7 P (W),P1.2.8 P (W),P1.2.9 P (W),P1.2.10 P (W),P1.2.11 P (W),P1.2.12 P (W),P1.2.13 P (W),P1.2.14 P (W),P1.2.15 P (W),P1.2.16 P (W),P1.3.1 P (W),P1.3.2 P (W),P1.3.3 P (W),P1.3.4 P (W),P1.3.5 P (W),P1.3.6 P (W),P1.3.7 P (W),P1.3.8 P (W),P1.3.9 P (W),P1.3.10 P (W),P1.3.11 P (W),P1.3.12 P (W),P1.3.13 P (W),P1.3.14 P (W),P1.3.15 P (W),P1.3.16 P (W)
419,27,2021-02-06,12:45:00,333.6213333333333,343.5115,325.93233333333336,343.68726666666663,329.9557,333.24036666666666,329.7408666666667,325.7461,383.4765333333333,378.89636666666667,376.6672,373.0891,365.48153333333335,367.863475,358.706,365.956,377.6836,373.85833333333335,372.0082,378.09375,374.3432333333333,367.1168,370.02655,367.6265666666666,392.7324,392.3594,375.4807333333333,389.6067666666667,381.5238,248.03516666666667,291.0245,375.155,325.88986666666665,346.725,325.74010000000004,333.58125,326.1080666666667,337.02735,320.1255333333333,333.35156666666666,328.49255,326.3081,327.80570000000006,346.48046666666664,330.0513,335.9508,161.72523333333334,329.91405
420,28,2021-02-06,13:00:00,253.6953,340.31955,315.3455666666667,333.24415,333.83903333333336,334.1133,299.5625,327.3138,385.5935,380.2172000000001,279.5994666666667,379.3047,378.9131,369.95,281.94645,377.6523333333333,344.2953,371.59010000000006,368.85126666666673,373.5953,276.95210000000003,272.6651,358.9700666666666,361.8864333333333,353.2984,313.676175,359.3643666666667,381.8807333333334,384.6562333333333,280.4742,284.26613333333336,373.6026,320.32615,341.7049666666667,325.6002666666667,325.36835,324.46926666666667,333.41955,310.72540000000004,272.2703,317.5836,248.98543333333336,321.9828,334.7992,214.93125,331.96663333333333,186.33203333333336,310.9258
421,29,2021-02-06,13:15:00,275.12236666666666,343.67345,333.62836666666664,230.400575,322.51306666666665,365.0871,295.1843666666667,277.3706,394.8948,371.25685,410.5377666666666,292.31445,421.46015,317.3281,271.8752666666667,345.29766666666666,328.8369666666667,388.5205666666666,307.09535,400.1401,371.06666666666666,386.8078,359.7247666666667,359.96737500000006,462.16135,473.7328,409.7005333333333,390.3047,363.1448,346.2953333333333,275.8942666666667,363.7578,275.219325,309.822875,269.4422,263.7257666666667,227.7216,284.8677,235.80156666666667,298.507425,258.42216666666667,320.207225,262.9674333333333,344.86016666666666,333.65026666666665,352.2617,240.88256666666663,322.0
422,30,2021-02-06,13:30:00,318.2625,314.52503333333334,294.98386666666664,311.8697666666667,311.3568,309.213,310.4711,299.45913333333334,371.6224,361.5437500000001,367.7984333333334,375.14866666666666,368.4836333333333,354.6893,351.643375,364.57655,356.5164333333333,366.8903666666667,357.47635,366.2083333333333,356.7922,352.9078333333334,365.0159,352.9844,374.27186666666665,384.5086,360.88436666666666,366.7148,368.91460000000006,304.5682333333333,281.6385333333333,357.7594,296.4125,318.0227,304.1109333333333,304.81850000000003,301.6622333333333,314.19086666666664,296.0521,307.56015,300.45705,300.3492,307.05825000000004,315.51719999999995,294.504325,309.2523333333333,196.4328,293.9248
423,31,2021-02-06,13:45:00,288.65430000000003,283.291,269.9968666666667,296.343,288.25,286.30295,277.4700666666667,275.287,355.1074,343.11433333333326,343.83413333333334,363.2422,343.7489666666667,338.8359,328.55975,341.3047,337.40315,342.225,342.0387,343.2046666666667,340.7758,338.07265,342.94350000000003,334.1896,352.0914,356.7018333333333,347.29295,349.78853333333336,346.15470000000005,296.10026666666664,263.18125,335.7781,278.8815,302.20756666666665,276.8427,281.3724,278.9367333333333,290.8406333333333,276.90195,288.5606666666667,275.6672,281.8419333333333,277.5817666666667,293.2445666666667,270.9375,284.5921666666666,202.5854,266.8906
424,32,2021-02-06,14:00:00,260.0950666666667,268.64216666666664,244.1672,272.3849,241.62266666666665,264.28045,254.4263,251.4258,331.40703333333335,324.1823,325.4349,334.62916666666666,325.5,311.5706,307.8453,318.2770666666667,319.0750333333333,320.38125,323.5328,318.95963333333333,318.40233333333333,313.5023333333333,319.50676666666664,313.4732,329.2010333333333,337.1992,325.531,330.228525,322.8471666666667,294.14636666666667,247.77836666666667,317.0992333333333,253.44636666666665,275.6879,255.8570333333333,261.3703,252.74896666666663,265.78853333333336,248.59825,261.3828,253.0195666666667,257.21926666666667,253.2043,270.9961,251.5768,256.79765,203.29816666666667,254.23933333333332
425,33,2021-02-06,14:15:00,244.20206666666664,250.32465,224.775,254.2705666666667,246.81716666666668,250.4379,233.9434,233.66015,315.8698,311.6669,306.9911666666667,324.9188,311.27526666666665,303.77345,293.6987,301.0995,300.00236666666666,307.8541666666667,308.3416666666667,303.7555,308.0867,300.37966666666665,310.9449,301.21066666666667,315.4107,318.76075000000003,307.13435,311.33435,311.1739666666667,285.3424333333333,235.39376666666664,303.2119666666667,234.459,250.0137,235.2102,239.65913333333333,234.3203333333333,254.0449,227.91715,247.6263,231.382,238.1738,238.8188,253.2458333333333,233.31696666666667,237.68205,193.77293333333333,235.6289333333333
426,34,2021-02-06,14:30:00,214.0409,223.46356666666668,204.4703333333333,216.9719,218.0646,223.23906666666667,217.0156,202.1875,288.84645,282.55785000000003,281.1879,289.7824,284.9289,273.1,268.9125,277.1057333333333,272.63245,279.15260000000006,279.36926666666665,283.82305,277.6843666666667,275.5206,284.80833333333334,265.5203,287.8823,296.18910000000005,285.26976666666667,289.1135333333333,284.8169,262.86196666666666,214.9257666666667,267.04925000000003,211.9305,230.2841,208.80986666666664,215.31196666666665,205.70075000000003,221.3242,204.17263333333332,220.9129,209.7369666666667,206.778325,207.8547,229.41875,208.1604333333333,212.78205,177.4383,209.52695
427,35,2021-02-06,14:45:00,191.2219,197.8062666666667,182.0012,196.88125,188.45235,189.697075,189.3182,180.5457,264.675,259.55466666666666,264.8729333333333,271.3836,261.2169333333333,249.98826666666665,246.5844,255.1672,257.83475,264.6141,258.5677,258.403725,254.23045,252.7526,260.39296666666667,248.26445,266.84740000000005,275.0817666666667,261.7205666666666,267.08126666666664,262.1297,243.58723333333333,198.5352,255.7721333333333,184.42370000000005,199.69065,183.5599,188.1682,180.2617,190.769725,180.08856666666668,192.72346666666667,181.0922,183.3125,185.4937666666667,198.2893333333333,181.83285,188.9762,164.80106666666669,189.44845
428,36,2021-02-06,15:00:00,168.08853333333334,173.3273333333333,152.92106666666666,166.99453333333335,157.27615,164.2535,162.51093333333333,158.3552,240.92396666666664,232.0418,237.88436666666664,245.1495,233.2881,224.883575,223.23566666666667,229.52473333333333,226.13435,233.22695,230.3004,231.48945,236.5409,225.20366666666663,236.4182,223.3987,240.43830000000003,247.4385333333333,233.09845,239.78386666666665,234.8594,222.7771,171.68515000000002,229.51953333333336,151.97943333333333,166.81324999999998,157.72523333333334,166.2551,153.3961,162.90625,153.69510000000002,168.27996666666667,156.73615,161.04116666666667,158.43085,175.4315333333333,155.10856666666666,165.7995,144.60856666666666,161.48856666666669
429,37,2021-02-06,15:15:00,142.00390000000002,154.0625,129.71613333333335,146.28755,134.4676,137.352525,142.02145000000002,130.9172,213.9234,215.5234333333333,213.47916666666663,222.8922,206.766,200.475,203.06835,201.6152,204.4474,209.5754,209.6055,207.34085,208.7406,200.42890000000003,211.76173333333332,196.6471333333333,209.220125,221.99636666666663,213.6146,214.5242333333333,211.35913333333332,196.0051,157.74273333333335,208.48635,131.0328,149.5312,131.9937666666667,133.6902,136.27706666666666,144.58023333333333,128.14685,141.50549999999998,128.80195,140.36120000000005,132.30939999999998,145.64453333333333,132.95963333333333,144.12305,121.49216666666666,135.7302
430,38,2021-02-06,15:30:00,76.4719,120.3586,63.04476666666667,68.131075,64.71223333333334,39.3039,58.53256666666666,81.74725,98.97606666666668,112.33085,96.78333333333336,114.31770000000002,94.27866666666668,79.13749999999999,88.20546666666667,91.6664,92.17893333333336,95.26115,89.45963333333333,100.2047,113.2758,83.07603333333333,79.07034999999999,82.9414,54.0141,71.1281,79.48700000000001,106.28256666666664,131.48205,113.91536666666669,59.55286666666667,81.234575,64.74036666666667,72.19216666666667,52.6591,64.49583333333334,63.97343333333333,73.8703,54.46115,65.00156666666666,78.13856666666666,71.08776666666667,63.26770000000001,51.3492,83.7188,40.159400000000005,62.51303333333333,60.5625
431,39,2021-02-06,15:45:00,34.18595,43.6638,37.36483333333334,44.6461,39.3367,41.44323333333333,40.4922,33.46353333333333,48.82575,51.04793333333333,46.1531,55.8207,50.24295,42.37213333333333,56.8668,44.00130000000001,49.1919,44.9719,39.9263,43.284175000000005,43.80936666666667,40.76485,42.4297,31.5656,46.575,55.38256666666666,52.59495,59.618,80.6969,46.40275,34.1141,51.1125,29.66795,51.36873333333333,32.19725,41.84535,32.640633333333334,50.46616666666667,33.9422,62.22895,29.247366666666665,42.456,39.460375,43.0301,58.4383,41.03096666666667,39.8582,33.271100000000004
432,40,2021-02-06,16:00:00,44.45315,35.86875,33.42316666666667,44.169,43.3721,40.60466666666667,35.86066666666667,37.39805,53.79636666666666,54.09455,49.82266666666666,55.11175,52.3323,49.7543,39.2219,42.0573,48.5547,47.9862,32.3301,39.32706666666667,41.66303333333333,43.0042,48.3078,28.8457,47.75156666666667,64.6224,50.53906666666666,48.9746,48.362,51.296866666666666,33.0633,45.00416666666666,34.4914,39.584775,36.22056666666667,38.58205,34.0594,46.862233333333336,37.43776666666667,39.10665,33.78125,37.58165,33.6953,44.55443333333333,32.5255,47.6318,46.3922,36.18945
433,41,2021-02-06,16:15:00,30.89503333333333,35.2391,26.4349,35.228925,32.5215,31.852725000000003,30.7638,31.142466666666664,44.37863333333333,43.86666666666667,49.66746666666666,61.775400000000005,47.63046666666667,32.78046666666666,35.5871,41.326033333333335,47.2117,35.3281,36.7203,34.808366666666664,46.2672,40.8406,41.19923333333333,35.75053333333333,38.32735,51.5685,50.30745,42.97775,39.678133333333335,42.11926666666667,27.366,39.782,24.4922,32.640633333333334,24.89375,32.701800000000006,26.78986666666667,37.49255,29.9526,33.58486666666666,24.66406666666667,34.1846,31.5418,39.04583333333333,25.37473333333333,33.457625,35.19145,29.40883333333333
434,42,2021-02-06,16:30:00,17.653366666666667,24.12815,16.0488,22.925,22.1855,21.6594,19.7172,16.7242,29.41433333333333,27.18125,27.883866666666663,31.493466666666663,28.814066666666665,22.97425,17.39455,21.005650000000003,26.3138,26.6742,20.080675,19.0875,25.386466666666664,18.7307,23.45233333333333,13.788875,24.632033333333336,37.304966666666665,30.506,28.73593333333333,29.1586,25.570833333333336,15.88125,26.42343333333333,11.523025,24.3039,13.13635,20.6948,16.680733333333336,26.211466666666663,16.417733333333334,21.3281,16.7812,21.785325,19.97343333333333,27.757566666666666,14.1465,20.74845,24.80153333333333,16.9237
435,43,2021-02-06,16:45:00,7.372700000000001,13.5914,2.2313,13.316025,10.369533333333337,11.164033333333334,10.93205,6.378133333333333,17.82145,16.36135,14.427066666666668,19.321866666666665,17.189566666666668,10.219033333333334,7.445925,11.8488,13.7065,15.082566666666668,8.9375,8.74845,11.6125,7.951033333333334,12.5729,2.27345,13.179166666666667,22.653666666666663,16.8917,15.404933333333334,14.13635,14.381233333333332,5.968766666666667,13.3857,1.6828,11.553633333333332,4.877833333333332,11.743466666666668,4.739566666666667,16.680966666666663,6.3599,12.433599999999998,5.4771,10.8844,9.228133333333334,14.851566666666663,4.914066666666666,13.425266666666667,15.667166666666668,7.0469
436,44,2021-02-06,17:00:00,3.0953,8.425500000000001,1.475,10.61015,6.5875,5.766825,5.933333333333334,3.8125,13.395066666666668,12.579166666666666,10.039333333333332,14.4883,11.52775,4.81855,3.42035,6.441800000000001,7.878666666666668,9.4348,4.300800000000001,3.5707,5.553933333333333,1.758225,8.605433333333334,0.644925,9.512766666666666,17.79215,11.5904,8.86995,11.56875,9.983866666666666,1.55,8.7953,0.1883,6.50275,3.8672,9.002749999999999,2.1765666666666665,12.59765,2.03125,7.40235,1.05235,7.7367,4.66505,13.1664,1.2711,8.76445,11.332299999999998,2.9489666666666667
437,45,2021-02-06,17:15:00,0.0,0.0,0.0,0.0,0.0,0.3552411764705882,0.0,0.0,0.0,0.0,0.88045,10.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525,0.0,0.0,0.0,0.2362444444444444,9.189066666666667,0.0,0.0,3.14065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,46,2021-02-06,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,47,2021-02-06,17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,48,2021-02-06,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,49,2021-02-06,18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,50,2021-02-06,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,51,2021-02-06,18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,52,2021-02-06,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,53,2021-02-06,19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,54,2021-02-06,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,55,2021-02-06,19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0,2021-03-03,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,1,2021-03-03,06:15:00,14.842466666666668,23.2312,16.069533333333336,23.06835,17.8871,17.9941,15.31835,15.43635,22.239075,19.654666666666667,18.174766666666667,20.814566666666664,19.763033333333336,13.307033333333331,12.70565,15.91835,17.842433333333336,16.474600000000002,15.230733333333331,14.405675000000002,16.222250000000003,12.6875,15.197133333333332,7.351033333333333,18.93475,23.375,19.27863333333333,17.8112,18.4746,17.9758,10.320066666666666,20.16095,9.379933333333334,18.9729,14.1297,20.69065,14.288875,25.71015,14.909366666666664,18.422666666666668,13.591933333333332,19.170066666666667,18.513033333333333,23.9824,15.0629,20.92943333333333,20.92735,18.118575
450,2,2021-03-03,06:30:00,32.92133333333334,47.8992,37.766133333333336,46.851175,42.6,42.6291,44.8336,36.284000000000006,53.5156,40.92136666666666,35.83436666666667,40.10833333333333,38.29946666666667,36.16175,35.2742,39.8992,37.997366666666665,39.805475,33.71223333333334,41.21666666666666,42.26605,37.30546666666667,33.44246666666667,29.0469,37.0875,51.2879,37.74503333333333,31.5922,35.8301,33.1862,26.31436666666667,38.3254,32.0031,44.92553333333333,34.89273333333333,37.00886666666667,47.782,49.22733333333334,40.1152,44.300575,35.76303333333333,42.59415,41.136700000000005,59.97695,44.8844,47.78945,51.511700000000005,40.71015
451,3,2021-03-03,06:45:00,54.53593333333333,61.7969,53.3091,64.3305,54.08675,56.67265,53.8184,49.60466666666667,56.837900000000005,54.9734,54.58646666666667,56.5,56.1745,48.51134999999999,47.17783333333333,50.29845,51.03046666666666,53.17966666666666,48.236733333333326,49.4862,48.9844,45.56255,0.0,40.45496666666666,49.91406666666666,62.0258,54.6047,51.84713333333334,54.816775,53.14492499999999,43.388,54.17786666666666,46.1745,59.6844,49.6125,55.3068,49.99556666666666,61.2668,51.525,55.8492,52.2276,54.8547,51.2232,64.46369999999999,48.49713333333333,60.25252499999999,57.9336,52.9203
452,4,2021-03-03,07:00:00,116.3516,108.02813333333334,93.5203,105.5051,86.7797,97.54166666666669,93.07710000000002,85.76169999999999,109.1128,86.51276666666666,86.14843333333333,82.05195,91.31875,85.57526666666666,79.1547,90.2805,79.3969,93.4625,83.8125,83.57035,94.09885,67.53005,107.28125,74.81094999999999,92.11693333333334,95.64976666666666,84.02109999999999,85.81173333333334,96.10315,80.32265000000001,69.0474,81.4785,108.2159,98.1961,92.17786666666667,96.2211,103.099775,103.35443333333336,106.607825,95.5043,86.83023333333334,91.64193333333333,117.803525,109.45756666666666,100.852925,98.0867,89.750775,91.8328
453,5,2021-03-03,07:15:00,181.1766,191.5724,229.50443333333337,221.8836,215.47425,227.7034,226.15886666666665,211.27106666666663,160.06095,158.71826666666666,149.40703333333337,179.9364666666667,166.086725,153.7388,154.3945,146.06173333333334,152.96794999999997,154.382625,161.48826666666668,157.6763,158.3953,168.8125,150.92186666666666,157.80466666666666,157.51405,150.4226666666667,161.55783333333332,160.582,163.17579999999998,111.18165,91.87316666666663,155.9953,0.0,223.13906666666665,214.35215,194.24586666666664,211.05,227.1742,193.26093333333333,222.975975,216.9961,228.39335,197.9953,198.5992,186.7586,176.34199999999998,122.64335,216.1406
454,6,2021-03-03,07:30:00,244.7078,245.6885333333333,249.5793,249.54686666666663,263.7258,195.01773333333333,202.1414,219.86980000000003,168.40936666666667,168.94766666666666,204.4844,189.5992,206.6785,167.9523333333333,173.557975,169.61873333333332,189.1172,206.1601333333333,154.57996666666665,175.43245000000002,182.3547,161.52836666666667,171.77345000000005,180.61043333333336,185.38386666666665,205.9219,213.6531,166.99686666666668,170.09636666666665,151.59375,100.4331,187.9414,190.3599,254.33723333333333,230.2969,271.2416666666667,190.4833333333333,234.6914,283.6869666666667,267.7672,271.73985,236.276,221.14556666666667,267.1875,277.6385333333333,251.31755,147.03149999999997,223.0052
455,7,2021-03-03,07:45:00,309.8755333333333,213.9627,221.79685,222.5744666666667,159.668,302.0219,304.70585,251.9867,215.8487,215.97225,239.8703,226.51043333333328,215.38593333333336,244.2849,240.1547,220.46356666666665,254.707,199.33203333333336,219.15676666666664,210.34063333333333,186.7125,234.27056666666667,208.2369666666667,145.33905,162.05523333333335,249.7088666666667,222.87655,206.4904,197.48595,155.790225,86.07549999999999,212.91146666666663,277.9791666666667,317.26835,263.8995,263.3492,253.92736666666667,209.65313333333333,227.34765,323.19846666666666,296.8322666666667,280.5859,304.8586,274.73285,197.92186666666663,304.60623333333336,173.3918,187.33595
456,8,2021-03-03,08:00:00,138.44725,239.98125,186.6338333333333,206.2711,185.34113333333332,224.21365,188.8643,171.15913333333333,171.14065,209.80075,144.72305,183.194,164.44376666666668,184.70886666666664,165.48596666666666,172.09923333333336,176.8031,177.76525,182.2406,169.20236666666668,174.48649999999998,123.68945,140.00315,172.69899999999998,190.1406,175.59686666666667,187.194,170.13853333333333,204.1323,155.26055,131.64086666666665,162.69923333333332,148.20833333333334,191.2123,180.9859333333333,201.65026666666665,191.0953,171.1938,133.8188,190.1671666666667,209.9052333333333,183.0271,176.875,194.7992333333333,163.51875,193.4602,159.99946666666668,199.4082
457,9,2021-03-03,08:15:00,299.21485,329.1258,335.77035,358.66565,282.74923333333334,277.24375,354.045525,309.8262,335.248825,297.8216333333333,269.47145,348.2375,393.1783666666667,398.9395,289.7640666666667,259.925,299.6621,244.4172,342.4672,353.584,345.5156,329.82186666666666,266.73749999999995,341.62425,308.7497333333333,268.32695,350.92305,323.20026666666666,359.65665,280.2754,239.5896,360.7328,370.86935,445.85935,366.1265333333333,306.2849,287.4823,287.2691,271.25,320.8333333333333,274.4141,372.090225,360.6703333333333,369.1893333333334,347.21900000000005,295.1080666666666,379.1996,350.5242
458,10,2021-03-03,08:30:00,468.69610000000006,485.62225,494.8666333333333,472.6151333333333,495.28475,516.7969,450.84375,487.769,451.5082,422.419325,433.03333333333336,450.8309,405.54025,432.575,428.8570333333334,438.3965,419.29725,430.7974,421.33203333333336,429.9445,427.6508,419.01146666666665,435.8114333333333,416.10653333333335,418.8838333333333,415.7432666666666,430.3690333333334,437.2742333333333,392.4033666666666,393.0825333333333,310.97266666666667,443.7398500000001,467.8177,458.4924666666666,494.5789,488.2565333333334,447.4422,489.00520000000006,495.3713666666667,489.892425,454.8323,424.2875,469.8820500000001,465.54586666666665,458.8400666666666,456.7479333333333,419.09495,463.2656
459,11,2021-03-03,08:45:00,383.9557333333334,310.57815,352.3580666666667,371.2638,367.826375,353.08827499999995,363.9209,334.93125,323.1107,350.58635,323.6586,314.8244666666667,348.368,347.7351333333333,337.41356666666667,367.19610000000006,313.71433333333334,295.91365,319.11536666666666,337.9031333333333,331.2172,325.90195,351.6362,290.4453,330.7497333333333,335.10465,346.6828,287.61325,341.90395,276.1664,243.3551,318.72606666666667,340.40195,339.59296666666665,345.1266,326.375,347.524625,355.633,433.77035,326.15425000000005,310.5047,340.0078,330.1825666666667,362.865225,343.81926666666664,337.00260000000003,380.77866666666665,338.31506666666667
460,12,2021-03-03,09:00:00,401.7778666666666,402.6125,415.30155,412.52947499999993,398.7359333333334,417.24725,409.39105,413.4890666666667,364.25520000000006,345.98749999999995,355.4789,366.784,348.9685,371.817375,365.6341333333333,367.7877666666666,372.634775,381.99065,367.3357,373.2758,376.6562333333333,375.4333333333333,386.87916666666666,352.8026,349.34113333333335,347.3276,378.7252666666666,370.99869999999993,366.6768,363.41015,339.8797,357.90886666666665,399.2453,418.72655,409.3383,405.547675,412.13635,389.1656,414.6028666666666,404.7463333333333,405.46565,380.74766666666665,391.22715,401.3281,397.1770666666666,385.68459999999993,400.6414,405.8234333333333
461,13,2021-03-03,09:15:00,501.5135666666667,527.6203333333333,512.0677,523.87895,527.2369666666667,528.064275,541.52035,508.13256666666666,490.025,466.2578333333333,469.2018,485.3117,483.81093333333337,490.0325666666667,473.1645666666666,481.14453333333336,462.8086,481.2500333333333,467.9336,504.7594,470.69323333333335,478.1187333333334,484.8669333333333,432.01135,466.55806666666666,482.8612,457.92030000000005,476.980475,474.5846333333334,460.3059666666666,460.5051,474.175,488.3346333333333,516.2203,525.38105,539.7524,508.8328,495.8054666666667,503.2435,524.2778666666667,505.7549666666667,519.3706999999999,521.9609666666666,502.65053333333327,511.3795,0.0,498.85825,495.3031333333333
462,14,2021-03-03,09:30:00,490.20705,526.95625,489.87305,535.0098999999999,588.0109,506.26645,486.1677,496.556,489.4926,508.3742,512.3942666666667,491.143575,492.8552,405.9344,486.953725,504.3203333333333,491.88436666666666,504.81823333333335,494.49610000000007,492.4536666666666,491.9286666666667,478.4787,495.61215,431.6507666666667,487.575775,542.7985,476.51666666666665,417.6797,512.4515666666666,494.6304666666667,465.03383333333335,526.97735,507.0479,515.0888333333334,514.312,516.123825,503.76095,538.9591333333334,519.0539333333332,499.6289,466.55705,505.5172,487.41445,560.1294666666666,479.3581,396.3086,520.8015999999999,527.5521
463,15,2021-03-03,09:45:00,375.9890666666667,394.91563333333335,389.2758,353.0745,361.8379,380.0700333333333,318.8010333333333,342.70195,366.18983333333335,338.1299666666667,350.22970000000004,326.36563333333334,366.2159,346.86560000000003,312.3621,335.28165,354.46586666666667,379.33825,335.74976666666663,377.15703333333335,357.8461,302.62925,356.1955666666667,333.5,344.40260000000006,357.9406333333333,341.0177333333333,357.3411666666666,339.3793,348.32736666666665,418.75,360.00235,308.7677333333333,372.8580666666667,331.4609,308.1797,353.1625,405.0672,357.99243333333334,319.3207,382.0203333333334,358.613875,341.9086,341.02683333333334,323.4242,359.53046666666665,362.6465,369.2367
464,16,2021-03-03,10:00:00,319.33986666666664,348.19793333333337,366.3199,362.0422,343.4158,370.5828000000001,360.86095,361.38386666666673,382.65825,332.4893,323.79193333333336,341.3164,330.4763,318.23803333333336,344.7242,318.961925,333.5273333333334,366.61173333333335,335.49063333333334,330.6112,332.625,338.10705,337.362725,338.4051,320.03906666666666,363.7583333333334,336.8276,349.8788666666667,367.17185,342.4008,305.99690000000004,290.9238,351.2164,375.3379,359.0206,336.4460666666667,366.21095,365.9890666666667,342.2791333333333,362.37733333333335,328.49036666666666,380.625,349.3797,347.9992,361.46485,320.97015,337.875,344.00963333333334
